YEAR,CA_-1678963.8779_1280940.4511,CA_-1678963.8779_1305940.4511,CA_-1703963.8779_1330940.4511,CA_-1678963.8779_1330940.4511,CA_-1678963.8779_1380940.4511,CA_-1653963.8779_1380940.4511,CA_-1628963.8779_1380940.4511,CA_-1628963.8779_1405940.4511,CA_-1703963.8779_1455940.4511,CA_-1678963.8779_1455940.4511,CA_-1653963.8779_1455940.4511,CA_-1703963.8779_1480940.4511,CA_-1678963.8779_1480940.4511,CA_-1653963.8779_1480940.4511,CA_-1753963.8779_1505940.4511,CA_-1728963.8779_1505940.4511,CA_-1703963.8779_1505940.4511,CA_-1678963.8779_1505940.4511,CA_-1653963.8779_1505940.4511,CA_-1778963.8779_1530940.4511,CA_-1753963.8779_1530940.4511,CA_-1728963.8779_1530940.4511,CA_-1703963.8779_1530940.4511,CA_-1778963.8779_1555940.4511,CA_-1778963.8779_1580940.4511
2010,2.54033285732883,2.21274936100561,1.68885103948204,2.1375852436141,1.76101857742139,1.80500768721602,1.89739074881645,1.94816070609391,1.98909474103057,2.16340532482774,2.25744439483683,2.08302383939375,2.29547416657517,2.05024524997772,2.0653739305773,2.39446926910023,2.40368226934282,2.15835904401257,2.08010500332975,2.2692237399918,2.15405711341013,2.22033625700474,2.37591497938445,1.8226334086185,2.08685317480478
2011,-0.570174504610883,0.201874113573038,2.21410026262327,-0.70638180949935,0.138248711388322,-0.14703308303055,1.34029733163048,0.0675184400411035,0.346492647572599,-0.0779717260753523,-0.206685791857552,0.23819800816008,-0.556782230027792,0.429224785048477,0.313794688543169,-0.269821413722977,-0.238245525350467,0.30934125409265,0.373726358827141,-0.00526280602107798,0.240478577323488,0.266083464604336,0.132131502517781,0.770581462718903,-0.0535840486633608
2012,1.67885948413977,1.73644073252151,0.983876489790066,1.35807653273938,1.19884444163906,1.52997120716605,2.42525055978774,1.87500260535653,1.1723290923003,1.237926032313,1.50824764399639,1.135040066376,0.982493157424192,1.64471818701623,0.61245098488028,0.605308479623794,0.798489445061062,1.27189023627387,1.46492749211335,0.350700693382062,0.492557598367508,0.640631371484559,0.731533666889674,0.190554144407236,-0.0527796942589793
2013,-2.82470330896977,-2.61708708780534,-3.52492995339584,-1.71554274018341,-0.804084157467991,-1.08933475129249,-2.98746950349249,-1.33657074739035,-0.901374700596607,-0.895983030806869,-1.06894862481034,-0.650054628201275,-0.582673173038626,-1.19857422173013,-0.604164759061005,-0.420732183923258,-0.322257354564227,-0.555857546983396,-0.928315247546047,-0.666666857788609,-0.323815083218063,-0.171577575565302,0.00140479972805896,-0.557078845951265,-0.220457147458051
2014,2.35413205193746,2.23016342967878,3.49452530412368,1.2450407346752,0.799807269370573,0.535489055079254,1.52124282912877,0.397836823764491,0.371117354559008,0.221713241436526,0.236600523958171,0.151834615629508,0.310728237595185,0.205467335432389,0.550554938193974,0.28489260588259,0.115672350419774,-0.00628484295584225,0.159521767877808,0.827250911490489,0.386866938780181,0.149572424838375,-0.0303639692098618,0.744142514684305,0.681138476111437
2015,-0.610310855920576,-0.871925799171838,-1.97737426113661,0.562812343002308,0.333491010860614,0.415553929225759,0.126977925720694,1.71012876426793,1.15294509422106,1.2699353815263,1.59765923050011,1.08676503483287,1.33948185553471,1.00949282907095,0.783943259796027,0.795395461785875,0.649014059156728,0.792950453211191,0.712451604090054,0.639104825061033,0.734932928602507,0.682884613353851,0.45696961736979,0.621317039334648,0.569613735822114
2016,0.325566050039737,0.166985791234588,0.271117422991374,-0.820967914591241,-1.19294872429544,-0.670367896085342,-0.515489053888705,-1.6460312119746,-1.50221052695593,-1.49724127005332,-1.44599018467724,-1.40345538759545,-1.37585429908029,-1.04608740942995,-1.05618336719902,-1.21576966455982,-1.16580353303658,-1.13760476043824,-0.85077675044074,-0.764011796852512,-1.04558131723971,-1.17123511069038,-1.14217067090466,-0.50355992801866,-0.81616956530553
2017,-0.474624303722835,-0.13320138658566,0.769936829673407,0.320979290814457,0.375417669048802,0.211599520833477,0.276923466931988,0.0295664797901345,0.475755276560675,-0.0286701482137932,0.0946295043191626,0.310346094261385,-0.585112830409719,-0.0267963376763076,-0.278825651039188,-0.787373576815974,-0.545594661579032,0.00430229120449926,-0.133964306852597,-1.03144323264313,-0.517581183947771,-0.330627007844548,-0.406354643108124,-0.55785695778002,-1.14559352448603
2018,0.904781887116776,0.79078911797532,0.324447903296175,0.695464992401655,1.20860769656536,1.02063591721892,1.00255405541102,1.86429040497722,2.35951031478416,2.48993118719989,2.0706453518051,2.57480456534474,2.74456875697236,2.17579836283648,3.53318288532218,3.61783288187524,3.14780924276409,2.55615736766308,2.15969681554226,4.0926667205594,3.7164776897373,3.39211713506293,3.20901359177858,3.70184201359852,3.91648802982649
2019,-1.96274546223284,-2.64349975128908,-4.04268782615435,-2.20329735490256,-2.67440750276192,-2.15144003119032,-3.48286312950289,-2.91606904164264,-3.78659975453176,-3.00882362870111,-2.90537705784922,-3.74163805666282,-2.85052264158979,-3.4078496539081,-3.92449867050649,-2.64018330509979,-2.78165188468603,-3.53791865792159,-3.18481349624816,-3.47736594937527,-3.91095769453796,-3.83167138007352,-3.38575073602154,-4.92715427040724,-3.53393509767647
2020,1.38939967257819,1.58375686735837,3.08256744479205,1.22698594537574,1.43458484908466,1.03554999494126,1.13810650674788,1.5105427255178,2.64778189863896,1.92136620388383,1.63774799098906,2.83705735137491,1.79079069604919,1.9398074053392,3.3763322625403,2.32152371464852,2.38963176014124,2.61752085775008,1.98846725991795,3.12502606962305,3.43278517860256,3.32064379449652,3.03190173050817,4.26941327284461,3.22594820849977
