YEAR,CA_1196036.1221_755940.451099999,CA_1221036.1221_755940.451099999,CA_1021036.1221_780940.451099999,CA_1171036.1221_780940.451099999,CA_1196036.1221_780940.451099999,CA_1221036.1221_780940.451099999,CA_1246036.1221_780940.451099999,CA_1096036.1221_805940.451099999,CA_1446036.1221_805940.451099999,CA_1021036.1221_830940.451099999,CA_1396036.1221_830940.451099999,CA_1146036.1221_855940.451099999,CA_1496036.1221_855940.451099999,CA_1071036.1221_930940.451099999,CA_171036.122099999_955940.451099999,CA_196036.122099999_955940.451099999,CA_146036.122099999_980940.451099999,CA_171036.122099999_980940.451099999,CA_196036.122099999_980940.451099999,CA_221036.122099999_980940.451099999,CA_246036.122099999_980940.451099999,CA_271036.122099999_980940.451099999,CA_96036.1220999993_1005940.4511,CA_121036.122099999_1005940.4511,CA_171036.122099999_1005940.4511,CA_196036.122099999_1005940.4511,CA_221036.122099999_1005940.4511,CA_246036.122099999_1005940.4511,CA_96036.1220999993_1030940.4511,CA_121036.122099999_1030940.4511,CA_146036.122099999_1030940.4511,CA_171036.122099999_1030940.4511,CA_196036.122099999_1030940.4511,CA_221036.122099999_1030940.4511,CA_246036.122099999_1030940.4511,CA_271036.122099999_1030940.4511,CA_121036.122099999_1055940.4511,CA_146036.122099999_1055940.4511,CA_171036.122099999_1055940.4511,CA_196036.122099999_1055940.4511,CA_221036.122099999_1055940.4511,CA_246036.122099999_1055940.4511,CA_71036.1220999993_1080940.4511,CA_96036.1220999993_1080940.4511,CA_121036.122099999_1080940.4511,CA_146036.122099999_1080940.4511,CA_171036.122099999_1080940.4511,CA_196036.122099999_1080940.4511,CA_221036.122099999_1080940.4511,CA_246036.122099999_1080940.4511,CA_271036.122099999_1080940.4511,CA_96036.1220999993_1105940.4511,CA_121036.122099999_1105940.4511,CA_146036.122099999_1105940.4511,CA_171036.122099999_1105940.4511,CA_196036.122099999_1105940.4511,CA_221036.122099999_1105940.4511,CA_246036.122099999_1105940.4511,CA_271036.122099999_1105940.4511,CA_171036.122099999_1130940.4511,CA_196036.122099999_1130940.4511,CA_221036.122099999_1130940.4511,CA_121036.122099999_1155940.4511,CA_146036.122099999_1155940.4511,CA_171036.122099999_1155940.4511,CA_196036.122099999_1155940.4511,CA_121036.122099999_1180940.4511,CA_146036.122099999_1180940.4511,CA_171036.122099999_1180940.4511,CA_196036.122099999_1180940.4511,CA_221036.122099999_1180940.4511,CA_246036.122099999_1180940.4511,CA_271036.122099999_1180940.4511,CA_296036.122099999_1180940.4511,CA_321036.122099999_1180940.4511,CA_121036.122099999_1205940.4511,CA_146036.122099999_1205940.4511,CA_171036.122099999_1205940.4511,CA_196036.122099999_1205940.4511,CA_221036.122099999_1205940.4511,CA_246036.122099999_1205940.4511,CA_271036.122099999_1205940.4511,CA_296036.122099999_1205940.4511,CA_321036.122099999_1205940.4511,CA_121036.122099999_1230940.4511,CA_146036.122099999_1230940.4511,CA_171036.122099999_1230940.4511,CA_196036.122099999_1230940.4511,CA_221036.122099999_1230940.4511,CA_246036.122099999_1230940.4511,CA_271036.122099999_1230940.4511,CA_296036.122099999_1230940.4511,CA_321036.122099999_1230940.4511,CA_71036.1220999993_1255940.4511,CA_96036.1220999993_1255940.4511,CA_121036.122099999_1255940.4511,CA_146036.122099999_1255940.4511,CA_171036.122099999_1255940.4511,CA_196036.122099999_1255940.4511,CA_221036.122099999_1255940.4511,CA_246036.122099999_1255940.4511,CA_271036.122099999_1255940.4511,CA_96036.1220999993_1280940.4511,CA_121036.122099999_1280940.4511,CA_146036.122099999_1280940.4511,CA_171036.122099999_1280940.4511,CA_196036.122099999_1280940.4511,CA_221036.122099999_1280940.4511,CA_246036.122099999_1280940.4511,CA_121036.122099999_1305940.4511,CA_146036.122099999_1305940.4511,CA_171036.122099999_1305940.4511,CA_196036.122099999_1305940.4511,CA_446036.122099999_1305940.4511,CA_146036.122099999_1330940.4511,CA_171036.122099999_1330940.4511,CA_396036.122099999_1330940.4511,CA_371036.122099999_1355940.4511,CA_396036.122099999_1355940.4511,CA_371036.122099999_1380940.4511
2010,-1.98669772473045,-1.90495842883432,-2.64622318506937,-2.22249302649358,-2.17721397177693,-2.12811685799757,-2.08954750067006,-2.40630107885585,-3.30358210738962,-2.73390248823,-2.92798132817164,-2.68207796671821,-3.00115565132043,-3.38510563675741,-3.43131780371933,-3.29863693522523,-3.65806939539813,-3.55114261924203,-3.43878822703072,-3.36120746943996,-3.3293921372246,-3.40772634175415,-3.87726245929958,-3.83464815642344,-3.70576056591808,-3.64657737667541,-3.59157206814493,-3.60156251570816,-3.9728373722522,-3.93897812405375,-3.90807769107144,-3.86909125161299,-3.82698639324352,-3.81159223172282,-3.81784944064127,-3.84163710222118,-4.02724931220487,-4.0231574516743,-4.00745361248447,-3.99678029264451,-3.98511964547565,-3.99037619179227,-4.27383263944386,-4.18754989326737,-4.12775211889627,-4.12273685192762,-4.13345296085222,-4.11442350530739,-4.12523930654757,-4.10369530588343,-4.04841203611217,-4.31320383707218,-4.26874196786875,-4.24868908059785,-4.2198629876825,-4.20348840194645,-4.18044347542387,-4.12836580902814,-4.05424447553842,-4.3193535745707,-4.2661354002223,-4.22068772225099,-4.52889865208992,-4.49408024306718,-4.420665820401,-4.34357142253831,-4.67007485390184,-4.64661614716048,-4.56933261496208,-4.45859174540789,-4.40806120543233,-4.35791768833979,-4.31698784592238,-4.30496113214205,-4.32500818678497,-4.78762347771551,-4.825079953337,-4.73813101895356,-4.62930249247225,-4.54136031714133,-4.48213532418961,-4.4608804828749,-4.44619372856723,-4.45571488190881,-4.86426206379323,-4.90465375178634,-4.85013702437598,-4.74621749617185,-4.66255619765389,-4.61516271598824,-4.57492176515453,-4.56143836307984,-4.5644818882397,-4.79788823823544,-4.84502230386846,-4.8900850600171,-4.90850453822403,-4.88273830994617,-4.82128680688234,-4.76149225669577,-4.71480757484299,-4.68271401889287,-4.85957475671877,-4.89673127004848,-4.91260241796656,-4.90178415222358,-4.86798460240346,-4.83194200899221,-4.80361166129495,-4.90027163270986,-4.92124251072809,-4.9213354554836,-4.90620734885384,-5.07694912245709,-4.93067926514529,-4.94071506586432,-5.04249061814542,-5.07529907933761,-5.11730118389088,-5.14857187704105
2011,-0.363434574741383,-0.456879986479292,-0.072517742183261,-0.174085893049014,-0.220604572825502,-0.278996185062843,-0.329633929511903,-0.0658667908666946,0.33909321451715,0.000866322763621419,0.261070187175166,0.35301261071597,0.459171864630446,0.810157338918508,1.02649179687379,0.971726782721474,1.09786384726038,1.02549460576856,0.967131816873809,0.925888919578803,0.920159310563136,0.942125138668068,1.10773292545979,1.0530249236177,0.975499018658522,0.951142385168745,0.939753085459332,0.94954262986829,1.07146853816288,0.984547458794,0.916572889191114,0.90208365937662,0.913893831023612,0.934776817173604,0.967635449190534,1.00554187081709,0.931455752775476,0.865375760281164,0.86467067598163,0.890257431761507,0.929036556947045,0.965398752612617,1.09746890942881,0.996958715883698,0.90906173469759,0.859081415059166,0.843939448449441,0.875514722090528,0.921901521322007,0.968885361444131,0.993244421602171,0.981346051266557,0.907223515233024,0.867392016746773,0.841737552337922,0.863320698966105,0.912376464253452,0.959091084797887,0.982391818377885,0.836268775613369,0.84691352424165,0.893568147735142,0.936393920604756,0.881145204108235,0.831104403780538,0.811428835998717,0.971756130623278,0.918729414465204,0.864360386642776,0.834554828294881,0.90043241451532,0.973131425663274,1.02704859651599,1.06595938532286,1.10619056637791,1.01710907620105,0.969367133524895,0.933534741625428,0.935592930604441,0.961681522113888,1.00759079567876,1.06232059185167,1.10379896070777,1.13910764309057,1.07489015583021,1.03806109954685,1.02130741150189,1.01545021036545,1.03396351247612,1.0747474619782,1.10856971063217,1.14107937101481,1.17212824958522,1.20973832901878,1.18164606994348,1.15513947882211,1.12148211417217,1.10517122264206,1.10336313974476,1.12108642026137,1.14007751580752,1.16904031338178,1.26608739115298,1.22699543422284,1.20734324029254,1.1913126722919,1.18868957878205,1.19590454432211,1.21886608314666,1.32234085482256,1.29288131149026,1.28161448614838,1.27446414008176,1.58261979063983,1.38093198962884,1.3667957531956,1.54997749818772,1.58354631752421,1.62164476179832,1.66200617638946
2012,-1.13831881856295,-1.004895603708,-1.78978240622116,-1.20356258940243,-1.04410744391265,-0.920070180349276,-0.807798491456849,-1.30814543450845,-0.818573318903539,-1.71576517522441,-1.00731781782737,-1.09577375511664,-0.700938840272422,-1.72362980538184,-2.43569709299605,-2.49680983054048,-2.31275308623137,-2.3206082778852,-2.36752367310614,-2.41253371191012,-2.45003891536155,-2.4191486000807,-2.13518116878218,-2.14359968672505,-2.17603243053462,-2.20229819817228,-2.24338559104983,-2.24622798822073,-2.06007111730063,-2.03913630572384,-1.98518279040844,-1.99604430493007,-2.04320738903188,-2.07376520572072,-2.09797707582207,-2.07889536641229,-1.97493147697042,-1.89218328498622,-1.87690106965094,-1.90746919750483,-1.95756063041648,-1.97810929486754,-1.89760220916399,-1.92811040450983,-1.92526424775985,-1.83900521394475,-1.76084337924522,-1.81451956018882,-1.87138718950822,-1.93850795649604,-1.9852744347116,-1.80212141192513,-1.78412812574289,-1.76149834759849,-1.71762045431813,-1.76010431636133,-1.82808797417994,-1.90541450075938,-2.00495841532685,-1.64951837302659,-1.6958075985558,-1.76753925640471,-1.56275989559057,-1.53896592372456,-1.554894250191,-1.60209658351865,-1.44214509542921,-1.42443337317421,-1.43842621291405,-1.50910578807639,-1.59409522896111,-1.69031966466627,-1.76761092050635,-1.82168112971025,-1.84817705991198,-1.34134939899814,-1.27905540993902,-1.32237012781155,-1.41913671711062,-1.50708190824682,-1.58890589758532,-1.65689099149307,-1.7119131943386,-1.74009286236235,-1.2703753870788,-1.21827407094852,-1.26012440658252,-1.34317988024262,-1.43258223178522,-1.50798958110799,-1.57325532779008,-1.6168399662772,-1.64177736017549,-1.33862974561194,-1.29239721845346,-1.25117341256096,-1.22647246822748,-1.24496979488087,-1.30714103456811,-1.37966337321048,-1.43750859108214,-1.49719688560774,-1.26556778235409,-1.2299179898163,-1.21867710486579,-1.23870133318072,-1.28059366338001,-1.33291631095588,-1.3872879935829,-1.22700077799963,-1.21554215634253,-1.23020244610009,-1.26326965053586,-1.45497577090466,-1.2112314766912,-1.22844075858494,-1.42054489144073,-1.35966886084457,-1.35226693197232,-1.30382144590384
2013,1.3839974725151,1.27311505707237,2.16545422264351,1.6836963849813,1.55424296229699,1.46241349362831,1.38889960651982,2.15773038853626,2.09598810283043,2.36069693482251,2.17865175822428,2.25190594311539,2.23742039761668,3.06775766227632,4.78202701069919,4.7403316524748,4.78082993540384,4.74032722107244,4.70958129366226,4.69259052169031,4.6806315732205,4.73128483648495,4.76582913247559,4.77534738178591,4.72285478108601,4.69662009859861,4.69044994473138,4.70419721933984,4.781159398772,4.78525915960291,4.75526385245601,4.70834612427488,4.69349526501066,4.70434469924679,4.72395533897649,4.7712996111891,4.80691741217235,4.73614744449467,4.66529367279508,4.66947498776167,4.71550630897642,4.75699841146915,4.81439084176657,4.82985257391977,4.81875998447411,4.70442109780812,4.5790163851266,4.64735741953173,4.72306547835454,4.77384625477695,4.79835238565501,4.80714416394641,4.76275877496422,4.69090144829822,4.63222738997758,4.65326267466133,4.71254251833377,4.75583911203061,4.79142588540986,4.64970834032504,4.65562699316945,4.69347198989032,4.70075873420236,4.66284162854595,4.64020544073236,4.64542187375113,4.661420871871,4.63184675014383,4.61427035695917,4.6173291501919,4.64480986042157,4.67585116447103,4.70684007380857,4.73064767142845,4.7496044271423,4.62780984584102,4.59163267555422,4.58450655346589,4.59529706450242,4.61763604086457,4.64558896643865,4.66855478779828,4.69901887734465,4.72295397112264,4.59171249931375,4.57103497143588,4.55990511990475,4.57272184231308,4.59212662079994,4.61422500358675,4.64526684482827,4.66871665947145,4.69104187048209,4.62599792744611,4.59191937336174,4.56567437906376,4.54768089942457,4.53926317724777,4.54688092192723,4.56420298839929,4.58457708808693,4.60702197096345,4.55922205936431,4.53692360341407,4.52081261865705,4.51776391952532,4.51915447909738,4.53529898442225,4.55294422433487,4.50653331002121,4.4925825792267,4.48565739755134,4.49112362750507,4.6452615178956,4.45768327195964,4.45397882439981,4.5832772372881,4.5319949156634,4.55088947749016,4.49401360149976
2014,3.06177685948897,3.0866237092646,2.59501556207267,2.78616319567877,2.81306666947046,2.82511948815885,2.78401464735995,2.40622923064605,1.35873919066526,2.4045810147254,1.6383667972793,2.07762600711176,0.883921260350709,1.8813563287698,1.14074647369207,1.27602497918195,1.06277559629604,1.14758468490873,1.2395001741284,1.30087977461238,1.32682077796993,1.23683143007287,0.772529288247113,0.88078921997804,1.0879853603758,1.16786257440287,1.21870065826166,1.20756079179122,0.740338170663217,0.824557570800785,0.895480719666966,1.01549553589477,1.10731904164581,1.14213911003612,1.13087846127649,1.06483836301565,0.821050320538424,0.90531330730105,1.02026428645167,1.09035445319992,1.10796879413675,1.07162700176935,0.711851321403725,0.779903291017924,0.859512217792446,0.958441642817302,1.07443100587304,1.08625041900319,1.08956314318843,1.05090198619638,0.95585256505699,0.81654663495497,0.893959758524245,0.979972019959885,1.02792547589561,1.05209921963342,1.04594530058417,0.998698464858299,0.896519359626749,1.00237982820524,1.00387119275837,0.992940261518251,0.979803201247405,1.00429689129334,0.994870032871385,0.955370714368179,1.03981808239751,1.06543590232616,1.03874913737865,0.971295339864771,0.964807225627921,0.964448910376859,0.95107686437021,0.94073128243704,0.962048541768074,1.08521934162187,1.15560622589892,1.1136407841004,1.04953877329334,0.997947630755123,0.978134018779865,0.97193505038538,0.966667947678256,0.982573997964659,1.09832817250809,1.15735796959853,1.13966357863533,1.06698951753413,1.02099820671914,0.993532895031762,0.975482587108875,0.969624357473552,0.985601540862316,0.93657263236785,1.00846123153914,1.06440820881315,1.11084438960358,1.09843700241271,1.06237636113201,1.02383000416833,0.990305376347467,0.97648904071972,0.970286604320038,1.01525524305071,1.04028002568868,1.04456967075441,1.02817821878769,0.998821544197344,0.978720763363839,0.963173358124851,0.985328485476348,0.994329309019719,0.986477186986706,0.801718858618269,0.930212615528494,0.944235289030235,0.777337396760093,0.765975148015848,0.726374264553003,0.723902271619497
2015,-1.57121811360476,-1.44260086733453,-1.92012323892304,-1.78298611846617,-1.68229036472763,-1.58236274354332,-1.48866128031383,-2.089225239396,-1.0104147973379,-1.93178822044382,-1.19138117228896,-1.87381543242432,-0.729915089025989,-1.93268443473328,-4.42250227096895,-4.33720868319805,-4.43902413032062,-4.41450008539127,-4.34054211532086,-4.26021592240434,-4.20495554318013,-4.22079933011813,-4.23064411660389,-4.29038991656781,-4.35988824778441,-4.34685449034854,-4.31007768553089,-4.28545903773752,-4.21432997203907,-4.2468074671751,-4.27506053191986,-4.3505824593802,-4.3773758150773,-4.36391389855369,-4.34158417335545,-4.35105263568845,-4.29208012498182,-4.34807202271021,-4.43149201978753,-4.45114704022529,-4.41495991156164,-4.39225267717005,-4.22361185580891,-4.28362421940434,-4.3605541893033,-4.45330289047779,-4.590521198076,-4.50500395175562,-4.44181350670611,-4.41679923211321,-4.42418296964441,-4.31068144542871,-4.38371547431224,-4.45274739209443,-4.50268165324607,-4.46916136805756,-4.43178000475012,-4.42519506345845,-4.44074260469943,-4.4211058931471,-4.39422297034194,-4.38454121245656,-4.40221195366732,-4.4217597731714,-4.37472200382302,-4.28731390268429,-4.44079697041366,-4.47400878103983,-4.41319889175576,-4.28779133493517,-4.3140738810427,-4.35821579116982,-4.39648870235649,-4.42754379404699,-4.46323536675634,-4.46590308312419,-4.58698914879061,-4.52419565748659,-4.40851237361397,-4.35316457619943,-4.35726899116068,-4.37720733007731,-4.39846071949221,-4.42508925147713,-4.43904976279549,-4.56115054726088,-4.53037123898529,-4.42972120109919,-4.37079640499649,-4.34896528211389,-4.3485246560427,-4.35924182671514,-4.37921029235741,-4.13453031890965,-4.2391358322073,-4.3385277317117,-4.42747661993627,-4.42696089604774,-4.38460734488133,-4.33769633740013,-4.31401695178592,-4.30810911382809,-4.14696205238276,-4.23089060679323,-4.28326794418212,-4.30365325466344,-4.2905537693156,-4.27092944063261,-4.25265143189986,-4.11036801912511,-4.16057689197716,-4.18154489128316,-4.18983177174683,-3.93789732904917,-4.03591480180581,-4.06564469798204,-3.93246698457991,-3.89388557689491,-3.84232610793214,-3.80112814333527
2016,-2.56350403969688,-2.595885785434,-1.98452583636235,-2.18510278327738,-2.22208178103492,-2.2613521109918,-2.23354157561211,-1.68327696082599,-1.87049389313159,-1.86412570617417,-1.39607435405084,-1.47232313603019,-1.92917565563914,-1.54182823285765,-0.607549951198329,-0.571320888427023,-0.666328057869207,-0.595237747316352,-0.549758180396932,-0.523409015775081,-0.540816167159048,-0.567388163968137,-0.657100992480521,-0.600987743379724,-0.456091668447074,-0.428916845998619,-0.439459261421918,-0.467243169646046,-0.55372331248347,-0.451561518031579,-0.361464854652063,-0.298231088098899,-0.309614563433013,-0.348824873393609,-0.381494493986083,-0.453435382653265,-0.359131277601494,-0.202493668876202,-0.123758430114035,-0.180062806298924,-0.286910555552328,-0.379387080478159,-0.532791343957357,-0.4554048138764,-0.316794006451748,-0.137795211849308,0.027145497326011,-0.152707073338358,-0.289852492007806,-0.370335149337949,-0.456238581469178,-0.462038315615782,-0.356351802075326,-0.215001725823073,-0.189415635871004,-0.254609559943303,-0.365585195057293,-0.473000108522037,-0.549972623009252,-0.380625730009701,-0.426948366123366,-0.512235127846979,-0.509315385123374,-0.507227944180221,-0.539020044864536,-0.627197279739096,-0.591317399495621,-0.578646352898989,-0.630315520624516,-0.706374228249371,-0.71869433131536,-0.723144504319943,-0.734901307950937,-0.721990001048285,-0.684153848294596,-0.659724462999318,-0.623948137808989,-0.656405878486147,-0.697207269009985,-0.73841249197725,-0.749179809752584,-0.738767326158458,-0.728809512877688,-0.700143924958403,-0.731703661657325,-0.694358786907004,-0.696067219074654,-0.735180054164974,-0.751003343968524,-0.751900710632827,-0.748792969320511,-0.730938391539931,-0.712650561378235,-0.927347264773513,-0.868084130169932,-0.816187688801705,-0.77164828649092,-0.763710229221628,-0.766746475716832,-0.773654008777492,-0.77556084942774,-0.762126065975066,-0.953767566970689,-0.903756701691231,-0.873574038138967,-0.84182448170212,-0.826558024339898,-0.811468624812733,-0.793034111539339,-0.989402469615579,-0.945307665174538,-0.913859518804625,-0.875760112059351,-0.612824563156298,-1.02008338886892,-0.963114929950227,-0.644977167202486,-0.693404856759353,-0.665303976546141,-0.716554861880968
2017,0.925593259349474,0.909318113910848,0.287406440915235,0.971115057716749,0.943130963793656,0.908878292963657,0.862383419616351,0.860934334283593,0.6766122485656,0.401442831115288,0.601772323894664,0.980019857759816,0.474721957971528,0.699021076768421,2.04469784016104,2.0599348421298,2.02528231824618,1.99729014671816,2.00660304332026,2.01014001006504,2.00748573120415,2.05811824963597,2.14436722991199,2.03912891240079,1.94158473097564,1.9567783938965,1.97737892048161,1.995437684661,2.14009670014927,1.98808719711257,1.89139768624399,1.90632305565275,1.93897928074055,1.96438776842883,1.98234314509321,2.00997236155908,1.97173054432877,1.8988457180235,1.92504109435341,1.94944673250861,1.95728535761696,1.98618580056064,2.25274194869512,2.12683985877949,1.97806265511908,1.95591976132571,2.01601432057031,1.96795420628751,1.94494480622267,1.97287446754313,2.0409730509435,2.09634919744619,2.00459880384666,1.94680144874943,1.95782968953602,1.93277802867606,1.9429903514358,2.00907068970184,2.10970797732157,1.87767922828997,1.86478235914657,1.90240317876345,1.92533554562207,1.85940851140925,1.79959405817645,1.75374379165913,1.8719700376296,1.80152882452766,1.72817023613692,1.67185005159456,1.72435938890951,1.78750280319282,1.82381289321191,1.79122028235553,1.67499000558435,1.81917345508173,1.75171319818768,1.69768467090267,1.65453735380045,1.66584379684933,1.69407716118121,1.68635917392662,1.64577296520461,1.55651758797502,1.76263888135755,1.70655360688429,1.65409027461141,1.62633714632175,1.61018678517579,1.6035563578378,1.58465555159881,1.5386081660879,1.46522562009663,1.80410667597532,1.74866388126268,1.69662934315976,1.64571122889734,1.60543211790837,1.57497745164801,1.5503920601607,1.53430005741656,1.50260086509159,1.67060819591828,1.63250619962927,1.59047209938964,1.55341283560298,1.52078722736381,1.49284984945978,1.4611331122942,1.56077978550661,1.52978522256044,1.49537722114815,1.46527059782655,0.864461337827708,1.46914279696653,1.43583245808866,1.00527001116401,1.04430660426614,0.977815162978002,1.01184092943942
2018,0.986510298099434,0.957238275391796,1.25167152769315,0.965433605978041,0.969381258909336,1.00858940021533,0.992894926544344,0.839890230542958,0.24215895473182,0.904240403877293,0.680098905200289,0.909952100955982,0.936005758183787,0.642073700049596,1.07969477090987,0.939088018026393,1.13543828484779,1.15039893226629,1.02604614078677,0.912749423258339,0.852502885862941,0.827268492914278,0.849381362533365,0.960930166203299,1.10602567401949,1.03271057592542,0.946980920091327,0.893683745103989,0.884009594818045,1.01238818990492,1.08458710650378,1.0573183811615,0.998971457890892,0.932789440878563,0.882023551240724,0.879389922180221,1.03076157543417,1.07584775932355,0.991982801576194,0.94013321240038,0.921399060387047,0.894084033392155,0.765682480655444,0.805831075260604,1.06648348514598,1.05089425654739,0.870597418723387,0.916761319254289,0.940673001775595,0.938889203926042,0.952441809234475,0.885256572215977,1.00070301824723,1.06065234551565,0.978136749567284,0.9916392330275,0.991617324282737,0.982678138164978,1.00651741185379,1.11156210898507,1.11248876003792,1.09737009877435,1.14259954430679,1.19997786635228,1.24034034276117,1.27195204577718,1.25941382762988,1.31716618674861,1.3716021687374,1.39738251330152,1.35190696637094,1.30834071157433,1.30654126292309,1.35994599862119,1.45917293665017,1.36525457525296,1.43704818991206,1.46300339523204,1.47033896141023,1.44153533148096,1.41283410559778,1.42173404232895,1.45928369704685,1.52632744848157,1.46686370521681,1.51850718242813,1.54354285546647,1.53320885293995,1.51650061374536,1.50358437512336,1.50247090986442,1.52692012960952,1.57600699076258,1.49365540386768,1.52834333726514,1.56416155831878,1.59100080825149,1.60533018520137,1.59480598408395,1.58388724617216,1.56730656887222,1.56853908517802,1.63142271398752,1.64367375672092,1.65740349885617,1.66302250593609,1.65458965430841,1.63792478504148,1.63014621899962,1.72638374620559,1.72413957434551,1.72296598165369,1.70709673451878,1.80204853452967,1.79610369930385,1.78140731675765,1.68948732964942,1.6914368703469,1.71177598003516,1.70737802826371
2019,1.09756338963539,1.11899402090116,0.887424907037362,1.00825565773262,1.04213600214153,1.02594599710112,1.02128600105518,1.0392842196313,1.53807927193228,1.19012445026394,1.13573162938996,1.11418649030828,1.25061373440091,1.06123712961477,0.651388704646552,0.737204764651296,0.742321457448882,0.784444336808616,0.818004207092305,0.797409513555072,0.756294753885573,0.863810689457095,0.946984892352475,0.984394560567438,1.04490651621088,1.04343101910854,0.992507748505471,0.966805335904746,1.01559087984037,1.15009893688126,1.31921025974524,1.34539593171706,1.27736422622176,1.2070601148071,1.13700334364246,1.07495577320315,1.22492614384436,1.44622351606864,1.55438366281711,1.48611423457153,1.35165158462635,1.22828285350516,0.987201783461472,1.18900179879116,1.18457647157872,1.42878671744334,1.72745585499661,1.56052539294903,1.39886677166652,1.22767754849694,1.0556469304191,1.16978313146907,1.25521771150522,1.36119380481112,1.51862424061822,1.44329737030236,1.30688629472706,1.12438926229791,0.923548459501971,1.31559174034362,1.27239180108443,1.15000613943004,1.14319415755559,1.16775535159732,1.16326464559072,1.09942390031419,1.06796542667036,1.0723056740306,1.04066454202951,0.985940153279794,0.916929621947501,0.830338982073649,0.725148225071197,0.634249147051744,0.562506270018118,1.0069109220136,0.993811815211363,0.965710592288881,0.916067757569851,0.859175082425299,0.789081055147381,0.706851671831772,0.624835227483108,0.556902664161208,0.959710955538634,0.945320101291573,0.914607730833972,0.875277946600118,0.821737635990481,0.759028063134111,0.692741593540746,0.629028085786429,0.564635462216074,0.930737644965567,0.931657347229797,0.92111875301491,0.90910678589562,0.878649109303419,0.846136236865243,0.796782170565238,0.749514862847452,0.693985043889682,0.918670633856418,0.904396246296169,0.88827862149688,0.860028550129955,0.828497647257506,0.790371292741514,0.746526335516746,0.899315789159346,0.876859594022459,0.849675361722761,0.820953051676543,0.563766122417447,0.868144605767225,0.842553460754878,0.62135734013965,0.644190592543637,0.617742507871514,0.654930814001112
2020,-1.47884133072118,-1.49055430379191,-1.9185750781548,-1.44962986953377,-1.39999723081159,-1.38331163347925,-1.44293188959696,-1.66077377255634,-2.76086623427543,-1.89584209016821,-2.52824474363678,-1.92346034664866,-2.50134217479261,-2.20950600545505,-1.61939866453547,-1.72448548027954,-1.47454658443311,-1.58469238681812,-1.68872780447329,-1.72561377882759,-1.7532090942938,-1.86671493169485,-1.59779148706408,-1.59036967054445,-1.65944161144548,-1.73182117268097,-1.7866388161131,-1.83534963986572,-1.65932772940974,-1.70949461606704,-1.73788325472164,-1.76594376576647,-1.81117528894851,-1.87401647551091,-1.89662775913736,-1.91050179380719,-1.85285106043435,-1.83405837537587,-1.82561236908963,-1.88471106279061,-1.96379160026957,-1.98117227034733,-1.6968304487346,-1.86284594873349,-1.943041347571,-1.87892586884223,-1.83427371890694,-1.92337948591946,-2.03245674973136,-2.01298709030589,-1.89152496610362,-1.88742529225025,-1.91426441094203,-1.86842696610519,-1.87042645488968,-1.90433534413607,-1.96320853093468,-1.93912044786764,-1.81358142791038,-1.84204198363506,-1.85333141343197,-1.86724213780014,-1.85652687948288,-1.82795340624762,-1.80043203413745,-1.78401188108328,-1.83880934603743,-1.79176120576255,-1.75626716190905,-1.73558389916465,-1.74499201491516,-1.74244057882025,-1.71898202055662,-1.67685987898568,-1.63333665026324,-1.83444087067776,-1.77038951250566,-1.7432467922852,-1.73055541905692,-1.73922305742413,-1.73687722284648,-1.71598289870469,-1.69244289636353,-1.66751660864088,-1.85944104565743,-1.80475741586344,-1.77291902577205,-1.76887471863219,-1.76005608891184,-1.74959408292802,-1.73986540776974,-1.72695158094715,-1.71010866521031,-2.03117879203614,-1.98057312326776,-1.92053460540545,-1.86459475341359,-1.83123865788868,-1.80715630864449,-1.79675672142519,-1.7897571163054,-1.78450538467781,-2.06728861240005,-2.00363041550322,-1.95070322740192,-1.90324548494019,-1.87722512819132,-1.85557814926459,-1.84577888514506,-2.09267683120424,-2.02867857896754,-1.98331851581321,-1.94204662399254,-2.05508679995264,-2.10912217679264,-2.04488636828972,-2.07117032284287,-2.10491311336052,-2.133865486086,-2.18410826039021
