YEAR,USA_-1950000_25000,USA_-1950000_-25000,USA_-1950000_-50000,USA_-1950000_-75000,USA_-1800000_-475000,USA_-1750000_8e+05,USA_-1725000_8e+05,USA_-1700000_650000,USA_-1650000_1200000,USA_-1625000_1250000,USA_-1600000_1250000,USA_-1600000_875000,USA_-1600000_5e+05,USA_-1575000_9e+05,USA_-1575000_875000,USA_-1575000_775000,USA_-1575000_725000,USA_-1575000_550000,USA_-1575000_525000,USA_-1550000_9e+05,USA_-1550000_775000,USA_-1550000_350000,USA_-1525000_850000,USA_-1525000_775000,USA_-1525000_750000,USA_-1500000_1025000,USA_-1500000_1e+06,USA_-1500000_825000,USA_-1500000_375000,USA_-1500000_350000,USA_-1475000_1075000,USA_-1475000_1050000,USA_-1475000_1025000,USA_-1475000_1e+06,USA_-1475000_975000,USA_-1475000_675000,USA_-1475000_375000,USA_-1450000_1025000,USA_-1450000_975000,USA_-1425000_850000,USA_-1375000_575000,USA_-1375000_550000,USA_-1375000_4e+05,USA_-1350000_4e+05,USA_-1325000_550000,USA_-1325000_-5e+05,USA_-1325000_-550000,USA_-1325000_-775000,USA_-1300000_1050000,USA_-1300000_1025000,USA_-1300000_1e+06,USA_-1300000_975000,USA_-1300000_0,USA_-1300000_-550000,USA_-1300000_-675000,USA_-1275000_1100000,USA_-1275000_1075000,USA_-1275000_1050000,USA_-1275000_1e+06,USA_-1275000_975000,USA_-1225000_4e+05,USA_-1175000_-650000,USA_-9e+05_-5e+05,USA_-9e+05_-525000,USA_-875000_-775000,USA_-875000_-8e+05,USA_-850000_-475000,USA_-850000_-775000,USA_-850000_-8e+05,USA_-750000_0,USA_-750000_-25000,USA_-725000_-25000,USA_-725000_-125000
2000,0.00118330775739084,0.654337860753786,0.914989096464812,1.02492988830649,0.689628375658361,-0.187693159004067,-0.290584284274834,0.000987386279639235,-1.59428261886932,-1.08416148698549,-0.932432784933129,-0.769936767117629,-0.0518905577236428,-1.48223020691695,-0.875802659588431,-1.37639038400166,-1.10560004858355,0.0993126781513961,-0.354930532294654,-1.70914824767335,-1.87698481086959,-0.238931794076184,-0.727849627633975,-0.925225397990144,-1.0705610343683,-1.13409642623963,-1.16958778655509,-1.639136814523,-0.514626808354055,-0.187843831135974,-1.17073735656437,-1.34694864865382,-1.40288317256293,-1.35028237860417,-1.34332996774085,-0.637711478585058,-0.233214216476146,-1.48336429256626,-1.62465742982999,-0.960239248786152,-0.417306235172208,-0.391290189947497,-0.529727549737626,-0.548071458886774,-0.481232075022064,2.55558822140509,2.65517310088659,1.56845805897067,-1.28499933415509,-1.18325585748678,-1.13990369906164,-1.98432033142772,0.27676830081337,2.3926927955575,1.56044656142549,-1.27498124242965,-1.16839820595984,-1.05074192352596,-0.981151195280234,-1.35636236544969,-0.514115522753654,2.52987615486295,0.772002850559397,1.16609611697999,1.0896123741615,1.20240460072125,0.639528560503743,1.2744668458259,1.28043789358809,-1.12176993976899,-1.30430231918232,-1.52315495867279,-1.01789083311551
2001,0.803111551691946,0.406566880332745,0.495494196973396,0.345740120078764,0.234313517148275,0.156561663183906,0.198743352025851,-0.478541315320697,0.905470833716459,0.701650883278303,0.61912087305284,0.392907299141374,0.272533645546416,1.00700299437029,0.536470205107223,0.387413772053018,0.164727375518949,-0.271020611437612,0.258244571721178,1.14762672938103,0.586643345961484,-0.0680352039490342,0.287767361435721,0.213129971753548,0.225937795696854,0.751388831901539,0.708393149057238,0.57299074698291,-0.0796164524885738,-0.192521963269323,0.619206520344302,0.810654960967646,0.87708466955964,0.672845449018577,0.62373440176339,-0.266195200227543,-0.420400459438179,0.680177752402313,0.673672403326725,0.205759535876658,-0.413522663395162,-0.40201019268157,-0.412234641934589,-0.32241564255503,-0.364835446121713,-0.863749159180581,-0.583559984534614,-0.244544411486698,0.874881164767367,0.801206567095124,0.739194314564674,1.17800928575105,-0.130152431495168,-0.626090172027199,-0.195535166878986,0.7695640941037,0.709684166643647,0.669392970876317,0.562745106237345,0.761038910828886,-0.228504995431969,-0.853610212582692,-0.609290036993153,-0.903011679926336,-0.613618593205157,-0.50521412090774,-0.840894667586943,-0.61107575943727,-0.690424160428615,0.315946890530448,0.433873178717308,0.625426998954849,0.267143256337654
2002,-1.0099244156949,-0.730123622564364,-0.902543840897993,-1.37618078019469,-0.847559518797411,-0.702083933747479,-0.647659538115383,-0.383899342505904,-0.0806921763049885,0.000255210920904858,-0.0421466426216961,-0.682574809155959,-0.669822819684184,-0.909555938075043,-0.672279490205411,-0.65019538210945,-0.554256604755076,-0.372602619806679,-0.698273421477019,-0.871675402223203,-0.0433948212926591,-0.606767089046084,-0.357585827602097,-0.324937895844206,-0.304332901611008,-0.547342481068585,-0.51372414493249,-0.147031698314792,-0.536712535085691,-0.530090509015611,-0.207839847467004,-0.282363731060582,-0.332892639277747,-0.279922311486202,-0.236426690339686,0.00331920412526143,-0.290433344903057,-0.102316559111178,-0.00434454991934596,-0.190560127867438,0.133395030472074,0.0405943388174288,-0.184031605879541,-0.558499863402221,-0.142346650603952,-0.821601625182559,-1.29904748425481,-0.961156730533675,-0.175350669319463,-0.222855363958081,-0.169840685021726,0.0132442080316475,-1.1220984797358,-1.21852412076169,-0.9305002486511,-0.141441145024242,-0.244024647363025,-0.336521708839267,-0.229693554205944,-0.106379267355656,-1.07832586742571,-1.0104002242678,-0.535960610927987,-0.795947512822194,-0.182484541555147,-0.138208315761954,-0.342128251046217,-0.270001397012249,-0.199230008662363,-0.935453536352833,-0.947355872994103,-1.07407629740669,-0.902583109685411
2003,0.0182817313888037,0.282702798131702,0.217603396327998,0.496087341170176,1.75495483063865,1.5828874493515,1.59121575538836,1.76305788545533,0.796750045305975,0.591735248264993,0.702287468551421,2.07741071781514,1.5003964473399,2.38099851229346,2.06575397285631,2.00390936337873,1.64690704329706,1.38065594168612,1.62965802255223,2.0554376163439,1.55162968307498,1.35539879565474,1.68199801025479,1.69879196308751,1.70055155540558,0.942060241256532,1.07241744235725,1.79032740754246,1.25171097238348,1.22846761217581,0.526228665126479,0.606181405312109,0.706012693281893,0.942087826269782,1.09686746663667,1.88004313300619,1.2604553115768,0.718100819901029,1.01063824461434,1.94974795966383,1.07835444383171,1.04331536152223,1.13658229303336,1.21874645974342,1.20690216778955,1.33225700942836,1.88619249651845,1.03083240495834,0.414907935112962,0.511533049283541,0.608867206052652,1.10270509753937,1.86232385905815,1.81928782061667,1.29345841713508,0.186784625900155,0.284847141709198,0.403319356234347,0.594677430403727,1.09041932947178,1.75513272014947,2.02056744133796,1.27529360614949,1.56202957244874,0.904657734300774,0.989712385482066,1.21200461517128,0.922829369505133,0.889621099088738,1.91087741018405,1.8987625193349,1.77492637759001,1.29906603464442
2004,-0.378735730878674,-1.17851747038519,-1.0945910701416,-0.822260029382376,-0.501530529331232,-0.782005730927875,-0.870242022284147,-0.921020204461177,-1.14601305744911,-0.623424330842158,-0.724239077297867,-1.74959106728843,-0.991751109490245,-2.30020766811786,-1.76618152096668,-1.62515898781842,-1.33277106270105,-0.741438664961024,-1.20744706134991,-2.36988341246586,-1.75899157434779,-0.954995075684072,-1.48185386579132,-1.59536735597044,-1.6508467753462,-0.775180488298951,-0.868356622673585,-2.0714809695417,-0.795010025769178,-0.780279636066482,-0.691504611384732,-0.851581748674179,-0.904306712747469,-1.01169238964802,-1.13731545761374,-1.85298194511888,-0.898488171882485,-1.07064243544727,-1.39015050978693,-1.80873976903348,-1.17693483855737,-1.00687453577531,-0.758928327230125,-0.665195002709509,-0.794016882527294,-0.0415165445942751,0.0248846624952323,0.0890853238412994,-0.744674862438778,-0.703337826585904,-0.790260862218255,-2.29093082107411,-0.748259406938836,-0.386620037279004,-0.0932545431870069,-0.299740990250656,-0.353029382642801,-0.376613619850356,-0.5828413821604,-1.30944874628764,-0.912159355445807,-0.0897357804820369,0.0208998733664851,0.366562593521729,0.188370766295388,-0.246181940713777,0.0464715441268337,0.0606584102740444,0.0266241585986138,-0.313566276801568,-0.414117465577102,-0.579017680217648,-0.360166637789748
2005,3.38815200724343,3.45107431393685,3.44062111383672,2.15355026604358,1.43765245813157,0.146361432977879,0.165083249930034,0.623396258017826,0.233423603146093,-0.148941163339208,-0.0751442093788368,0.266384825276737,1.58978415926737,0.513022638342066,0.321864094437893,1.02384103936514,1.24982493861784,0.479951868619756,2.03274181428433,0.734810552683052,1.50124817327491,1.84211611446013,0.353849855909001,1.06994594260873,1.20463937346128,-0.458905431878832,-0.426110904442308,0.962543227084011,1.98830569279966,1.66424591403916,-0.491319741290864,-0.397762195780119,-0.311641331138211,-0.342390691932529,-0.30260971049023,1.24756091675404,1.40985367585468,-0.276217259647889,-0.245660432478123,0.173229478879977,1.76513929598913,1.82730835960922,0.867527559044718,1.62226217504207,1.53551946240185,0.694303700354609,0.696729218464019,-0.00717175762429445,0.202314537355247,0.232278664089158,0.284368685619608,1.30388310223667,0.673836019430332,0.915538936221223,0.4310145118801,-0.214192089063606,-0.0631234665569702,0.071465348811727,0.198385477276082,0.433732350211831,1.89961051968806,0.167081415595422,0.284909119780818,0.190651153463206,0.080055346338795,0.503043866522254,0.257047899854682,0.341666772635688,0.405469729543654,0.185483237524926,0.264527327788627,0.324480097951956,0.256103323717293
2006,-1.88580662128319,-1.38614234228484,-1.07005538370739,-0.343278336675085,-1.91633632987343,0.236631428460757,0.222190859668623,-0.626798767157579,1.19352574970364,0.86613839945623,0.880652553986933,1.31450773338849,-0.770611134065867,1.876273267575,1.02871239241643,0.179055266750658,-0.0299330526044108,-0.241921026575819,-0.59916320950669,1.68570839518121,0.618947036715601,-1.03559559947073,0.229529369282839,0.15719579713868,0.2043436195423,1.46400012095917,1.45571982243156,0.648818165415662,-1.06004410727553,-0.989078263917016,1.88478831974132,1.9238767805385,1.82261522343989,1.64920105471665,1.56406992614817,0.385358332288873,-0.757764594862336,1.85850303871618,1.89911345300848,0.529683725058858,-0.335562305987053,-0.49273407268832,-0.340511213421346,-0.714818300538179,-0.789168108623479,-2.41732946819909,-2.9587509533988,-1.56952912658459,0.899567588626695,0.7278788092494,0.662643180555978,1.09626568963759,-0.966933194541898,-2.25987425345396,-1.82769351342751,0.821850052620789,0.66551141102123,0.544928909418327,0.502342165906131,0.805410306041858,-1.07396507614451,-2.10728147628402,-2.04266049431125,-2.26535721503022,-2.12341042246692,-3.01598190887015,-1.7177330900156,-2.58977788992302,-2.55223972213801,-1.09889598271208,-1.49471624645425,-1.17612118994137,-1.53255830017337
2007,-3.15488950590798,-3.71142820395606,-4.19644612409876,-3.48798858078826,-1.16757854583532,-0.871302878433072,-0.855601741874203,-0.705785407712269,-1.68899691688899,-1.19189147823484,-1.31022028831642,-1.50129619247257,-1.46744980884672,-2.20116866259179,-1.29216016268694,-1.47759608645881,-1.47578768961121,-1.10926098712081,-2.01147269639405,-2.04730004309729,-2.08835244888216,-1.41160499552129,-0.670624591671129,-1.0359717060594,-1.24905748436036,-1.3697691796994,-1.35289282913146,-1.4491878585682,-1.4545214035537,-1.31561558118637,-1.52324364280352,-1.69374996135025,-1.70552604534881,-1.54408060315111,-1.44904972670745,-1.66297658515259,-0.989103038482054,-1.6129425111817,-1.64509853274863,-0.876212795461225,-1.67754033875041,-1.73628543727436,-0.976253890601394,-1.46618875342131,-1.21955582943439,0.747915993987128,1.5096865650037,1.23028588836483,-0.884711824762789,-0.784062442773343,-0.80510371481099,-1.57850279640148,-0.635147250061048,0.913647944147327,1.05585661526707,-0.656778677865474,-0.544766388755552,-0.519408718580496,-0.666145961222508,-1.09969440582669,-1.76227251515068,1.17732642549069,1.41183690767174,1.47529194037682,1.75245714355554,2.65537589412747,1.04821417811928,1.99945623930369,1.79753823436165,0.69722659642942,1.09895366250604,0.907842052426992,1.08636785774736
2008,2.2673383579371,2.16290799538028,2.26883739651153,1.59051950757671,1.57498359630948,-0.254087797014696,-0.0191044651449149,0.261955737300835,-0.278011725377323,-0.45040958228201,-0.353666545206982,0.281118282029182,0.945865975611986,1.06892201503466,0.358484240630031,0.783715651963141,0.57317000276017,0.448496315997258,1.21799015616234,1.06736735396334,1.12260650476492,1.08227513277411,0.259182899081179,0.286938776508493,0.307024363363942,-0.14201673570816,-0.100024964638074,0.935210366016642,1.56474749235577,1.21079550704353,-0.35499880201105,-0.146382036093943,-0.0885521729492912,-0.0518600415779741,-0.020014199203913,0.251867912098252,0.948066890946522,-0.217638674358454,0.0654068355998538,0.842057449377455,0.658012405330454,0.838645399679389,0.325260752777025,1.0659139755788,0.696184245714346,1.15211665856283,0.621891074342757,-0.385652916416537,-0.388496062237193,-0.459095017286437,-0.506923434331788,0.128877506166798,0.378925736119169,1.04113334931394,-0.0152841918449431,-0.541546735622283,-0.592192646363179,-0.604259979562881,-0.550912756405147,-0.124441885483047,2.22179780226617,-0.0254107213260313,-0.389520925208687,-0.333114401112912,-1.93293146379844,-2.7300059084979,-0.306313204100482,-2.17814926804831,-2.0074324643486,-0.935331862120599,-0.925683556790656,-0.888128099925657,-0.584594976446334
2009,0.0249098994620178,0.21598171469118,0.22599220352722,0.0499357216102778,-0.620946971307401,0.0228183692332997,-0.0747984406314401,-0.194390086328998,0.0956263429543565,-0.00355986515712203,-0.129132481915212,-0.152502119725191,-0.47561922974493,0.0375051237196935,-0.160111986363209,-0.670377235833535,-0.635002172702763,-0.122651975456978,-0.585850293177459,0.143179046217653,-0.75971768193231,-0.744596028326753,-0.411694145025796,-0.508404483819211,-0.599665115637236,-0.232938624516934,-0.148349098450289,-0.701339524096506,-1.00239719601869,-0.818865049732611,-0.366747770738006,-0.583206674608305,-0.700795320495478,-0.437459147941692,-0.312192390193584,-0.421861969548676,-0.548648035723347,-0.506427980847517,-0.67751320899464,-0.993147373646017,-0.330308249473518,-0.452654483298269,-0.0306986942806686,-0.407873929741823,-0.243764457023314,-0.538423841067545,-0.549276376021009,0.413290342844545,-0.20534220759171,-0.217811308617891,-0.2091957529964,-0.669445417203753,0.200216618563332,-0.808111418898002,-0.0883847472498913,-0.104562826182601,-0.1177629285337,-0.204875133700793,-0.200885884025639,-0.409003592886266,-0.994376299437618,-0.121238298962536,-0.0972762536334399,-0.112745841213112,1.09212806908307,2.18544955827335,-0.0901942340042119,1.47976774294625,1.40993121902588,1.14854079114895,1.06085772565046,0.91706742858091,0.342073218615297
