YEAR,CA_1196036.1221_755940.451099999,CA_1221036.1221_755940.451099999,CA_1021036.1221_780940.451099999,CA_1171036.1221_780940.451099999,CA_1196036.1221_780940.451099999,CA_1221036.1221_780940.451099999,CA_1246036.1221_780940.451099999,CA_1096036.1221_805940.451099999,CA_1446036.1221_805940.451099999,CA_1021036.1221_830940.451099999,CA_1396036.1221_830940.451099999,CA_1146036.1221_855940.451099999,CA_1496036.1221_855940.451099999,CA_1071036.1221_930940.451099999,CA_171036.122099999_955940.451099999,CA_196036.122099999_955940.451099999,CA_146036.122099999_980940.451099999,CA_171036.122099999_980940.451099999,CA_196036.122099999_980940.451099999,CA_221036.122099999_980940.451099999,CA_246036.122099999_980940.451099999,CA_271036.122099999_980940.451099999,CA_96036.1220999993_1005940.4511,CA_121036.122099999_1005940.4511,CA_171036.122099999_1005940.4511,CA_196036.122099999_1005940.4511,CA_221036.122099999_1005940.4511,CA_246036.122099999_1005940.4511,CA_96036.1220999993_1030940.4511,CA_121036.122099999_1030940.4511,CA_146036.122099999_1030940.4511,CA_171036.122099999_1030940.4511,CA_196036.122099999_1030940.4511,CA_221036.122099999_1030940.4511,CA_246036.122099999_1030940.4511,CA_271036.122099999_1030940.4511,CA_121036.122099999_1055940.4511,CA_146036.122099999_1055940.4511,CA_171036.122099999_1055940.4511,CA_196036.122099999_1055940.4511,CA_221036.122099999_1055940.4511,CA_246036.122099999_1055940.4511,CA_71036.1220999993_1080940.4511,CA_96036.1220999993_1080940.4511,CA_121036.122099999_1080940.4511,CA_146036.122099999_1080940.4511,CA_171036.122099999_1080940.4511,CA_196036.122099999_1080940.4511,CA_221036.122099999_1080940.4511,CA_246036.122099999_1080940.4511,CA_271036.122099999_1080940.4511,CA_96036.1220999993_1105940.4511,CA_121036.122099999_1105940.4511,CA_146036.122099999_1105940.4511,CA_171036.122099999_1105940.4511,CA_196036.122099999_1105940.4511,CA_221036.122099999_1105940.4511,CA_246036.122099999_1105940.4511,CA_271036.122099999_1105940.4511,CA_171036.122099999_1130940.4511,CA_196036.122099999_1130940.4511,CA_221036.122099999_1130940.4511,CA_121036.122099999_1155940.4511,CA_146036.122099999_1155940.4511,CA_171036.122099999_1155940.4511,CA_196036.122099999_1155940.4511,CA_121036.122099999_1180940.4511,CA_146036.122099999_1180940.4511,CA_171036.122099999_1180940.4511,CA_196036.122099999_1180940.4511,CA_221036.122099999_1180940.4511,CA_246036.122099999_1180940.4511,CA_271036.122099999_1180940.4511,CA_296036.122099999_1180940.4511,CA_321036.122099999_1180940.4511,CA_121036.122099999_1205940.4511,CA_146036.122099999_1205940.4511,CA_171036.122099999_1205940.4511,CA_196036.122099999_1205940.4511,CA_221036.122099999_1205940.4511,CA_246036.122099999_1205940.4511,CA_271036.122099999_1205940.4511,CA_296036.122099999_1205940.4511,CA_321036.122099999_1205940.4511,CA_121036.122099999_1230940.4511,CA_146036.122099999_1230940.4511,CA_171036.122099999_1230940.4511,CA_196036.122099999_1230940.4511,CA_221036.122099999_1230940.4511,CA_246036.122099999_1230940.4511,CA_271036.122099999_1230940.4511,CA_296036.122099999_1230940.4511,CA_321036.122099999_1230940.4511,CA_71036.1220999993_1255940.4511,CA_96036.1220999993_1255940.4511,CA_121036.122099999_1255940.4511,CA_146036.122099999_1255940.4511,CA_171036.122099999_1255940.4511,CA_196036.122099999_1255940.4511,CA_221036.122099999_1255940.4511,CA_246036.122099999_1255940.4511,CA_271036.122099999_1255940.4511,CA_96036.1220999993_1280940.4511,CA_121036.122099999_1280940.4511,CA_146036.122099999_1280940.4511,CA_171036.122099999_1280940.4511,CA_196036.122099999_1280940.4511,CA_221036.122099999_1280940.4511,CA_246036.122099999_1280940.4511,CA_121036.122099999_1305940.4511,CA_146036.122099999_1305940.4511,CA_171036.122099999_1305940.4511,CA_196036.122099999_1305940.4511,CA_446036.122099999_1305940.4511,CA_146036.122099999_1330940.4511,CA_171036.122099999_1330940.4511,CA_396036.122099999_1330940.4511,CA_371036.122099999_1355940.4511,CA_396036.122099999_1355940.4511,CA_371036.122099999_1380940.4511
2000,2.70868601721586,2.75491441191773,1.71151494216481,2.4955813142203,2.63697286073253,2.72722931743991,2.75329341773876,1.99087394539286,3.02191501344046,1.84925880875518,3.17572914683157,1.98496241193863,3.50030976894112,2.43933735009838,0.565079805376938,0.730240754782617,0.809015920103417,0.744605067201468,0.818209106843489,0.886172246056558,0.917375779538887,1.04662885139413,1.36940328429328,1.24249559698667,1.03288086682223,1.04075069339534,1.07311406041589,1.14162602513259,1.49421145273965,1.45615207529872,1.36904695157555,1.27806491556619,1.24659453464336,1.29364084407221,1.36054356168056,1.39802626907984,1.59059699585232,1.51976841919115,1.41919509390089,1.41301737163982,1.4708967077942,1.53909076351667,1.48253866115858,1.6184576927403,1.67258996669057,1.58404059715037,1.45113884265567,1.52415835083368,1.62795506424411,1.69934228833399,1.69278786016404,1.61550062521076,1.68042293369912,1.67971754344589,1.62621739364551,1.67039025755679,1.72247642774189,1.74867801821724,1.76048691638286,1.77683844707912,1.78261816214484,1.79685706751353,1.8271211048414,1.88317070640732,1.89181442744173,1.8888243816792,1.91993582734941,1.99709788650173,2.0158415301768,1.98476227685535,1.94853403588841,1.9056801480539,1.87102652448517,1.84948860034867,1.825944340972,1.98566543745606,2.11950255961543,2.11482007486141,2.06329710320094,2.00446462166345,1.95575990411203,1.92028599136025,1.88599644994219,1.85338250090609,1.99546107285183,2.11741798713129,2.13178411213401,2.0801925445944,2.03449431412209,1.99513947643744,1.94631198927044,1.91677020977319,1.88299285430757,1.65368437477669,1.80661573439953,1.93512819090134,2.03786838527462,2.0746737881278,2.06673110588279,2.03369700020231,2.00051279775079,1.96767363666572,1.73679668116059,1.86259121615717,1.9504952599555,2.00496781957431,2.0168312480236,2.01331035996841,2.00113206812355,1.78463550250166,1.87256640032284,1.93240144780229,1.96726648700779,2.04451981322538,1.80487550100266,1.87592253229075,2.03473898469961,2.04431269468278,2.06296002420303,2.05903174792626
2001,-3.87396223056214,-3.94361398311623,-3.48431154596952,-3.85505372397046,-3.92074809672164,-3.9859397504485,-4.0544875841297,-3.64702754585644,-3.57888793896482,-3.85415881159767,-4.11502308498022,-3.82093272461608,-3.78194502424768,-4.23416274708768,-3.87857945017466,-4.08152209607896,-3.6866680292057,-3.8006957679669,-3.96114194174233,-4.08870439345111,-4.18633410122444,-4.27708533639838,-3.63994396087838,-3.66812071014466,-3.8186872606551,-3.92506703475767,-4.03946275983997,-4.12838345858826,-3.67956720296554,-3.74330954907401,-3.76064629367718,-3.8149894392845,-3.90505010060899,-4.01224695329947,-4.12586855218706,-4.16442808510875,-3.82568406174588,-3.82414039897278,-3.8382873174805,-3.91239727510559,-4.01501747032197,-4.10008305375234,-3.57876207784497,-3.78149641406134,-3.9164465981026,-3.90543669926383,-3.8382644441829,-3.94726181215344,-4.05503285382627,-4.16850364765338,-4.22223260927838,-3.7939332203081,-3.92886457190764,-4.02471141281765,-4.00142947853503,-4.0846939880271,-4.13977910661145,-4.18023442689214,-4.25985132428945,-4.17912512491664,-4.21607947180614,-4.23163938212283,-4.12254913361816,-4.23628883967689,-4.30968615540433,-4.35572997160961,-4.22214042378516,-4.36111404453967,-4.43621386083041,-4.4559438910575,-4.4019407439451,-4.34452410251945,-4.30910585259546,-4.32114376090713,-4.34375198075921,-4.26686430457156,-4.45925949963863,-4.49871494642427,-4.48379205200199,-4.41670238778895,-4.36325600724755,-4.33707716927634,-4.32214291771241,-4.32598091043905,-4.24914831498445,-4.40522303963862,-4.46282637615594,-4.42462064031409,-4.38860253267365,-4.35484678071172,-4.31294591515346,-4.30164833866925,-4.29586895361266,-3.84920211737926,-4.00474295785125,-4.15079626034752,-4.28261642635731,-4.33057812930044,-4.34499797977341,-4.32062190995164,-4.28720179021183,-4.26937886225095,-3.89125749128307,-4.01736154391293,-4.11000837636373,-4.18830866695748,-4.20802303730648,-4.21414225504958,-4.2104245724056,-3.87924807723219,-3.96651524579355,-4.03105861770706,-4.08059477778924,-4.23792993858477,-3.82257328156589,-3.90714255896804,-4.0928269743201,-3.99943258087042,-4.02086096569911,-3.92255651077236
2002,-0.671252069949154,-0.677728012926054,-0.473961915282078,-0.732227009122864,-0.807687356460459,-0.876808400128641,-0.941392875296876,-0.872458094726106,0.477642030168099,-0.597481650474349,-0.179198792288371,-1.00405933172968,0.567174065522904,-0.851261204747759,-0.481186358282547,-0.481125699352725,-0.755260567243354,-0.723088416027695,-0.706162407505368,-0.709694788620132,-0.683306317453485,-0.67310592546826,-1.1060105719337,-1.06657659462761,-0.996844910304822,-0.988118007325186,-0.962862040217231,-0.947275571800471,-1.371716847734,-1.32324753051909,-1.27451230552269,-1.24476029228527,-1.22001289473949,-1.22206131991504,-1.19909836977154,-1.11369652283401,-1.48019167223066,-1.45288576996447,-1.420023483995,-1.4213307142223,-1.43078942652906,-1.38276681988795,-1.82904978134153,-1.70829319191109,-1.60504873646658,-1.5477513079144,-1.51526868317164,-1.53501035786871,-1.5989415250978,-1.53409155052949,-1.27910066546815,-1.81000834008211,-1.7117573106706,-1.65128878628205,-1.58349412831835,-1.59080060493876,-1.59368420030707,-1.4795071117188,-1.20627860802741,-1.63062417863547,-1.58313896073033,-1.53756169863967,-1.8832029683458,-1.77679751436338,-1.66609554328374,-1.56112945352863,-1.97650491519671,-1.87327297826815,-1.75647021675948,-1.62852806762907,-1.58173885347165,-1.51818764077965,-1.41474216509536,-1.28910769917448,-1.1825750919142,-2.08096274908921,-2.00274154221823,-1.89280428563115,-1.8013640639132,-1.70804328605521,-1.62838752826055,-1.54823466594329,-1.44070876431252,-1.34566940898321,-2.19450141437968,-2.13183268259727,-2.04998723625964,-1.94569053220471,-1.85062097780477,-1.77966112820582,-1.68850531545596,-1.59124840447209,-1.50421693285506,-2.39102205502929,-2.3656411921985,-2.32834586017418,-2.26419963430996,-2.1951939307529,-2.10393297314927,-2.02227098917197,-1.93258428929569,-1.84057048025393,-2.49585289594828,-2.45058156257944,-2.40228279946026,-2.33105322686396,-2.26509647328606,-2.17773503954814,-2.11027658087958,-2.59124853187625,-2.53848774680725,-2.48868084022639,-2.41962898511897,-1.73289194132414,-2.69433755984365,-2.64125905614806,-2.00466665937758,-2.22572684393275,-2.16025733813402,-2.38565512699933
2003,0.226719613565882,0.236783101334988,0.710058079866498,0.468715457366273,0.517768019798717,0.591087243827712,0.666285634816235,0.970764948331309,-0.645738962093209,0.887047515137544,0.189226624919841,1.07778386513901,-0.672380527531637,1.02024189470983,-0.0642415650763026,-0.0114514120798137,-0.0532122977024954,-0.0183312283244306,0.0371027941467987,0.125456059443873,0.216017449378068,0.292677240382954,0.0892822940376948,0.0750275720465405,0.0942418556983266,0.132895873875572,0.196301917554788,0.256874276569239,0.314006701597812,0.269811042505154,0.204661453616825,0.163586986496524,0.18552612494676,0.265240371859778,0.341067661378913,0.320696225957501,0.377606203107489,0.258047698450467,0.164537303924425,0.212126971387488,0.332500113783459,0.39334605173793,0.547404430386119,0.525043511141644,0.450211015187174,0.270289458755513,0.0532158306472982,0.228351534923946,0.425930463779112,0.513630440053739,0.405072842315997,0.535127178548542,0.464169863514937,0.37565887244381,0.251761099281896,0.336712750427866,0.444957709193323,0.465081736072165,0.394170321262599,0.421848426208298,0.425564330173512,0.447036049358104,0.634879580226992,0.585196116822415,0.536216552775065,0.504055467190074,0.736901485079607,0.708509047833818,0.661582397299025,0.594684470911912,0.531811560608118,0.46171446207269,0.371774824975134,0.276904266459439,0.164881339910557,0.820973690958676,0.832336807968901,0.767662719996827,0.693777977881347,0.586845816156611,0.496638552004917,0.409572874126155,0.300387556215404,0.196270879737452,0.87073634097067,0.876635363562551,0.831244519373362,0.724152070885832,0.625533525700508,0.537448386477073,0.432445550149951,0.326648215734174,0.226990969924562,0.887749569785053,0.889959451877503,0.893779035137565,0.88344336623606,0.832432966589706,0.755803875611446,0.662228037496119,0.558852092004839,0.455676647220953,0.894770099413726,0.884234761474743,0.860190429372551,0.822998555465547,0.754753202673724,0.668426580567123,0.588923056455347,0.88128013339942,0.853397226276024,0.813028406714413,0.758302491528758,-0.0472363113839824,0.849010169318962,0.823967055594447,0.065044610418358,0.181824155336479,0.115348488664452,0.227736571295003
2004,2.16493886414565,2.23458624763157,1.06190893462761,2.1762355396861,2.26320231453199,2.32528468742318,2.39198756486375,1.72626644303763,2.34369042567755,1.37176843052078,2.41063048956584,2.02273868065295,2.74743637593239,2.04406986368386,1.65263537524329,1.52142155014604,1.88347552199584,1.76873753569532,1.63642086401525,1.5594342285758,1.46859623081365,1.45926504449337,2.0933028554372,2.05458479921231,1.89164683480168,1.79048966920681,1.69314075900101,1.64844028114662,2.16011797703244,2.14498012584146,2.11439428651837,2.02978617994657,1.92847279400257,1.84515492612882,1.80694379818404,1.81484087372633,2.21019096997256,2.20817489316812,2.15491255163972,2.05678669019554,1.95439950355006,1.90981736308893,2.35019667355976,2.29878017410828,2.2684332433796,2.2692999960337,2.26978716668557,2.14705720025547,2.02803562163391,1.95419031776501,1.93496185678257,2.36274642824646,2.33553231572056,2.32866211260268,2.29987380545268,2.22341304568503,2.11716612006603,2.02919665319692,1.94667370758796,2.34996428058962,2.30112459944945,2.22461727153339,2.40022858765794,2.38808619815269,2.39455138221025,2.40430057709559,2.40263962250032,2.38486080496563,2.41003324890504,2.45649360669028,2.41648725056041,2.35962852327052,2.32074567792526,2.29880469688525,2.31958863489808,2.40323160693554,2.35479106402627,2.39395011210654,2.45462367501388,2.46959582190319,2.45679912684739,2.45160880815334,2.45230226400796,2.47000352189422,2.44958444459111,2.40607033740415,2.44421230541789,2.50602389339717,2.53835448349848,2.56105624888162,2.56360377277619,2.58000234343648,2.59927101115159,2.56282881248016,2.56106642912814,2.54976980112443,2.53304461848917,2.55580839458786,2.59885411270344,2.63943984229305,2.66261788792153,2.68278222034882,2.66591845480598,2.65975751006513,2.66858848546303,2.68252011083694,2.71845621975314,2.75016144534878,2.78385151248483,2.79278811428787,2.79559027636898,2.82254703596627,2.84675078260986,3.13612768663016,2.94174805219194,2.95327824668816,3.21509157061853,3.2985814228082,3.32091103172082,3.41732962728006
2005,-2.31354798887689,-2.41846339284569,-1.17473342783725,-2.26547230241328,-2.41560620720716,-2.52142322296483,-2.63434731299072,-1.66370570412844,-2.97832525504101,-1.25630574783063,-2.92246394231963,-2.28637536637746,-3.24297689026556,-2.08236341437015,-0.921513077104885,-0.777831668181264,-1.0150649113915,-0.943956467316745,-0.852956319269553,-0.842755741466708,-0.869421079722291,-0.919756442902375,-1.11174598007798,-1.10322924231236,-1.01662462799645,-0.944630929538653,-0.894769019389649,-0.885321875541879,-1.18201743771143,-1.16220396178797,-1.16837641969233,-1.08773609012002,-1.00082229020334,-0.940777115745778,-0.911201075907951,-0.892139393280928,-1.13088153307523,-1.14496145228471,-1.09427663792641,-1.020314422924,-0.965304228721196,-0.94623978390488,-1.23422106615174,-1.12467603713953,-1.03920696679759,-1.04696643313292,-1.03604851035961,-1.001624629526,-0.977789503102054,-0.987201335600156,-1.00778551348218,-1.06362176638123,-0.998507851210613,-0.966533730014846,-0.962842581719828,-0.958683611497785,-0.994691133478324,-1.0609701994236,-1.1389804140521,-0.878948286385037,-0.905341570965196,-0.97701650017934,-0.857284664013739,-0.809439902511822,-0.797877566182861,-0.825573702222457,-0.784558785578037,-0.725667149493235,-0.714825370104604,-0.760157650093897,-0.877549689399143,-1.00458719242256,-1.11358619905643,-1.17000765065321,-1.19235792473292,-0.740926268581382,-0.645770307234463,-0.666454473353331,-0.742051895949291,-0.853322062461727,-0.967128671271258,-1.06295866814307,-1.13804715625442,-1.18611613121948,-0.733531301228602,-0.658305898722139,-0.675730022506028,-0.757156640684048,-0.850592763512514,-0.948650261048856,-1.03813907639778,-1.11274585826296,-1.17418442538106,-0.903351019849531,-0.831307886686027,-0.768910261758589,-0.725143258335146,-0.735652326839498,-0.793621192590214,-0.872354678118433,-0.950776785266194,-1.03154153873794,-0.861058165473779,-0.815373836476758,-0.792769429035625,-0.799810952936562,-0.838406835449524,-0.899186900741414,-0.965830159321245,-0.86479386423304,-0.847198409073832,-0.858251336132273,-0.889052399546143,-1.44461741766565,-0.900985059045043,-0.905420156311314,-1.31512502456819,-1.28291148634177,-1.33414870089555,-1.30006685066462
2006,0.447970369250963,0.438263769391571,0.55693600534139,0.383588031860829,0.380584727518153,0.32801991702814,0.278536688156002,0.2491288317973,2.14320257722099,0.512739318267975,1.38275702491376,0.704757077097967,2.06627042865028,1.09771628852818,0.0684630256732985,0.189560957517626,-0.103544534326817,0.0296934015610248,0.15903581706024,0.310480210206345,0.48016046451091,0.598316785487221,-0.271554612098631,-0.184414621974629,0.0332521026383962,0.132485478688722,0.240740254417429,0.328770408458322,-0.204774180218282,-0.149288506711771,-0.0423466374236365,0.0389033403179788,0.0986462486358312,0.16009910230667,0.216983875860974,0.245500747022962,-0.175363584389696,-0.0591280675675071,0.0238793532380026,0.0630882335165207,0.093966227723698,0.128465155103116,-0.130057769310078,-0.197892628867645,-0.220711959323544,-0.10664432721877,0.00622565194915303,0.0200128418500733,0.0428340561716119,0.100970896402692,0.159595868513749,-0.185896534390983,-0.191115109997274,-0.13718535209864,-0.0857703661764593,-0.0450266389181678,0.0179469907826665,0.10819320709629,0.225011246138396,-0.157826557054192,-0.113377611684448,-0.0259233142876043,-0.171348551295796,-0.178062628301397,-0.197457264164327,-0.202544042964436,-0.134383532950259,-0.132233146005178,-0.161613374293508,-0.19089698594715,-0.0544336337778763,0.109881100418647,0.266446102628713,0.411437602357413,0.553750589442069,-0.0760598969281691,-0.0326778231952694,-0.0517307112871982,-0.0490396555294584,0.0222446907110878,0.148317057918063,0.292928060155018,0.440311178155285,0.584310699068904,-0.026786922124574,0.0254117193719661,0.0379695762650395,0.042593437440445,0.0980164948185297,0.205472670650987,0.331949845978262,0.464174861963362,0.605114452278045,-0.0832732762439747,-0.0393023678444476,0.00601650839141937,0.0502992018469124,0.0774386286798219,0.106561259906972,0.167567948818247,0.249287614121938,0.359519239268576,-0.00377875998283758,0.0285900496007577,0.064196633366805,0.0994058972607524,0.144945159427634,0.202730271574421,0.286609210297097,0.0437537776888704,0.0732324530435974,0.112540307302782,0.166143285743081,1.12515241793532,0.077820871729475,0.122436440745928,0.90636196701491,0.765802883957711,0.845779282637226,0.707695786410747
2007,-0.264768724136759,-0.282544246745509,-1.03898511521803,-0.213396591541395,-0.185693530723506,-0.125482368802695,-0.0172011536642049,-0.484684361404556,-0.955193171610843,-0.977259437437444,-0.373784046869846,-0.417158833232839,-1.18208165341336,-0.902740124517731,-0.358438906125018,-0.359922888769933,-0.233535967056482,-0.259321363949457,-0.269908097308094,-0.333510433294714,-0.427233242281104,-0.536691100724537,-0.107382982350683,-0.135550396097223,-0.170216653483128,-0.172785057137815,-0.216739116655506,-0.27169004279035,-0.108823545339554,-0.0935498530680755,-0.0853311969691249,-0.0643640122975352,-0.0559527276899578,-0.0691357862038878,-0.142110321142263,-0.220294170911116,-0.00464226404462186,0.00858665374867318,0.0294559835826173,0.0739929015973849,0.0789583152411331,0.0245163877613485,-0.0377695374814347,0.02673304266494,0.0938585280439472,0.10337348299481,0.130174105842652,0.179509333729116,0.218960314692017,0.126954082387218,-0.0371159176824594,0.0910225578939309,0.151149014262316,0.178524252882363,0.223611266248588,0.244995141380167,0.232014560916531,0.123149977750023,-0.0528355477976094,0.300104794297576,0.299817761742947,0.241794365989056,0.257953735946517,0.321285142446221,0.365858751135767,0.382224904346571,0.299226661901845,0.348417519104202,0.399801120407189,0.419840139531283,0.328352244571732,0.208380505237184,0.100544720474385,0.0126587143109135,-0.0547031890530485,0.315633065525386,0.358714765688216,0.39061482222528,0.384621228528184,0.334996105661056,0.25194269872543,0.171673684513827,0.10249117648434,0.0488994518046482,0.320456065057006,0.351003210314776,0.363855644763429,0.366161105989618,0.335127078457088,0.276155345974902,0.219806865736045,0.171013084156288,0.134040895467209,0.272041040093629,0.288031043621112,0.308751024629743,0.329709634275203,0.342377235698781,0.345230775645989,0.325773361970329,0.295481735330506,0.261132913235173,0.275097731720713,0.300239075664468,0.323242138429463,0.334777224385763,0.332368264092218,0.323340769556451,0.300192300249419,0.291836695125783,0.314948648313469,0.325764304174343,0.326761313999612,0.169861086722013,0.310092441646539,0.314958553940365,0.239764243358724,0.235590600101445,0.218856880634656,0.215968299333282
2008,0.225589499323974,0.251291227822302,-0.121632608711198,0.200957287330543,0.268372111159109,0.256976914419867,0.177414095239924,-0.239854897742177,0.0795648535047051,-0.137561998885076,-0.00291951450364891,0.136928927270741,-0.16026192175877,0.518496507756193,-0.210283512888284,-0.376531846717842,-0.148820965552675,-0.246030512833744,-0.389677493175617,-0.468164225302142,-0.478269641651002,-0.319602528370662,-0.138419614382707,-0.185438657519226,-0.320244093945183,-0.407789326347706,-0.447245981423636,-0.417396044576618,-0.152116266796196,-0.235096142270153,-0.314447887122435,-0.400229090724439,-0.446463842724704,-0.448337212417281,-0.392600201720042,-0.292006094440579,-0.312664932695712,-0.41951539630112,-0.4976719120151,-0.514710555950798,-0.464660203885984,-0.375279412632418,-0.110458931033908,-0.256625800969454,-0.393431332574731,-0.510752092014802,-0.620305670010892,-0.553547885121005,-0.471296864828874,-0.358886480262142,-0.236660114980799,-0.323902980248504,-0.447294203889911,-0.54826845170435,-0.586445405247299,-0.540626309944002,-0.436013353979506,-0.282672920197374,-0.150290703224947,-0.584241162700515,-0.529296188616495,-0.412691846665907,-0.576372890729595,-0.630055219046029,-0.622168920474636,-0.559819748684129,-0.659629998977094,-0.713465434387369,-0.712930629829554,-0.648310646394849,-0.574771110727579,-0.49773327807765,-0.444393650372567,-0.455377981988453,-0.504387674586427,-0.727925138936924,-0.830685134097947,-0.819378066219736,-0.775044610281313,-0.707532033953027,-0.659211558599075,-0.654951367738571,-0.673394226709519,-0.71944321450465,-0.773399386332415,-0.87262151350945,-0.895362753991996,-0.858700995714688,-0.828069043160763,-0.818512738518946,-0.824733400786058,-0.859588897375996,-0.914773916165801,-0.552125363459709,-0.67556797623436,-0.784690168862072,-0.873657955337221,-0.916263660986194,-0.926843775304924,-0.93406595435081,-0.941544885206831,-0.971135072466885,-0.67893789069047,-0.787703703649613,-0.879877102865596,-0.942143508652849,-0.979917115795666,-1.00807800487136,-1.04754838221435,-0.801267851302083,-0.892071711688036,-0.964473256651681,-1.02674103039174,-1.3498581521355,-0.918978069967742,-0.999278762085209,-1.52347598360752,-1.49181558972635,-1.49178367803164,-1.47601731717308
2009,0.700783756771857,0.795712506993155,1.26119686006213,0.585069417851135,0.638900655177688,0.73465328827324,0.859584972786424,0.88932947541614,1.44966461302265,1.28288021480619,1.21826214548514,0.477043455611465,1.66861536633255,0.391697140887541,-0.64542502198816,-0.585707152628549,-0.591295414906958,-0.565550362687222,-0.49197902372405,-0.383878750877998,-0.289722514329924,-0.293649702180843,-0.607459896783264,-0.52742276072819,-0.430489671748778,-0.378767138525196,-0.328375828221855,-0.294852593077534,-0.56779481317551,-0.446976765714431,-0.352727491206111,-0.30580057226161,-0.291237683198767,-0.281190461013596,-0.277785370641546,-0.304934098365388,-0.366735397361489,-0.243166545930535,-0.197055592693027,-0.216961763641222,-0.263385386636229,-0.307808115401827,-0.553662312679179,-0.414410567833209,-0.290181894950995,-0.182973811859488,-0.110981245562142,-0.202826506894911,-0.284276641624659,-0.33705531611677,-0.392464850560642,-0.324926039731277,-0.235051809552863,-0.160290046445503,-0.173219729065745,-0.238433903190226,-0.332451600557854,-0.437247509055667,-0.494286259070654,-0.206226534657219,-0.292626616647863,-0.395318666139423,-0.100379988635624,-0.117236992926791,-0.201294971072901,-0.329658446984883,-0.0186028427961495,-0.0249404144671208,-0.119344789848113,-0.272848143536476,-0.340545095618665,-0.395020257858417,-0.430888546280487,-0.415081260726365,-0.376853925197619,0.0483160486031199,0.108808995178174,0.00926540409854926,-0.119842456843394,-0.228827297255131,-0.287754155564011,-0.299569881206211,-0.294731736639675,-0.267796113116191,0.064424036623154,0.126757386112319,0.0749548273522469,-0.0458716541469046,-0.137456866824343,-0.180797119447571,-0.203927993327285,-0.197913546451987,-0.171661969033195,-0.152018291952695,-0.0616391473984313,0.0136412364394351,0.0627307957902736,0.0434751211913085,-0.0192362745868765,-0.0756553956539174,-0.114657898814089,-0.128455906591163,-0.129516155524712,-0.0606040459796488,-0.0212313307043355,-0.00661604139693658,-0.0306090480022179,-0.0548652394654013,-0.0643184546436275,-0.137823514780035,-0.0904850437243119,-0.0682021234431307,-0.0537270674522635,0.0775159118085098,-0.157122287038523,-0.11531069202308,0.11761070562793,0.0909451943366444,0.103026114453068,0.0776450676297239
