YEAR,CA_-1678963.8779_1280940.4511,CA_-1678963.8779_1305940.4511,CA_-1703963.8779_1330940.4511,CA_-1678963.8779_1330940.4511,CA_-1678963.8779_1380940.4511,CA_-1653963.8779_1380940.4511,CA_-1628963.8779_1380940.4511,CA_-1628963.8779_1405940.4511,CA_-1703963.8779_1455940.4511,CA_-1678963.8779_1455940.4511,CA_-1653963.8779_1455940.4511,CA_-1703963.8779_1480940.4511,CA_-1678963.8779_1480940.4511,CA_-1653963.8779_1480940.4511,CA_-1753963.8779_1505940.4511,CA_-1728963.8779_1505940.4511,CA_-1703963.8779_1505940.4511,CA_-1678963.8779_1505940.4511,CA_-1653963.8779_1505940.4511,CA_-1778963.8779_1530940.4511,CA_-1753963.8779_1530940.4511,CA_-1728963.8779_1530940.4511,CA_-1703963.8779_1530940.4511,CA_-1778963.8779_1555940.4511,CA_-1778963.8779_1580940.4511
2010,2.42846396058533,2.31089556610351,2.16260873275871,2.15382740364833,2.62641401961507,2.52974393854855,2.9225835392118,2.91651329349656,3.2941987561315,3.32948380424162,3.40860531562847,3.53412947196226,3.22333938579611,3.67837730726574,3.37186486781204,3.53286666219167,3.65463950993033,3.83630193418854,3.75585753722009,3.23331866851314,3.5294868047738,3.74024000072421,3.92478163860875,3.34701919207843,3.15488751909998
2011,-3.3383675015082,-3.60984184172688,-4.53400317798614,-2.58211799428231,-3.31820587775315,-2.88349386833342,-3.89937637159478,-3.2569323534033,-3.44778133915537,-3.33212502299836,-3.25355532523556,-3.4669329904174,-2.91055277063297,-3.52669468012897,-3.28987938643243,-3.27999109214825,-3.36869898813926,-3.55291967371235,-3.41114934782393,-3.02431037170538,-3.27975291960258,-3.45608513879146,-3.58293662795062,-3.2195633973109,-2.82337513386623
2012,0.841037057998731,0.806542019698545,1.37156647375966,0.278173620813457,0.618503877352523,0.363663743467845,0.622535227557158,0.66833859074851,0.696227852800988,0.863350072177449,0.795584717554784,0.726569828390977,0.766976731034997,0.501704141412174,0.922215403763905,1.01797726231145,0.950138294864692,0.625479004643083,0.411117631263387,0.96153300007794,0.957561983819644,0.939745828293839,0.915171963708479,0.961075526601041,0.978797479285181
2013,1.91926431463881,2.60746852670478,3.27611311313783,1.67127149859438,2.54467663127492,2.09792805538038,3.0779677958284,2.07496904580536,2.05888954033334,1.74772057298325,1.62998217773511,1.80298955047098,1.40373678372444,2.07023275960968,1.36336390392649,1.27938403442976,1.32960084514286,1.71306884680016,1.90686465054708,1.16928813246928,1.2401003959329,1.26739177397931,1.23538304625928,1.2055089184607,1.05482523825284
2014,-2.1933230013781,-2.8561001734309,-3.57900396703294,-1.87233993327074,-2.77740477964853,-2.32112501165561,-3.33057166675512,-2.41384676960582,-2.4295334489763,-2.43226543132283,-2.32341189756867,-2.29594418074227,-2.18583139632004,-2.56206667358686,-2.21603658624507,-2.22365856366209,-2.27728567974851,-2.39740050498432,-2.56599515779703,-2.26448630894352,-2.2278472812415,-2.23441299186203,-2.29188086265106,-2.37040398405349,-2.28383531423226
2015,2.38432593438102,2.76409538795875,3.67030352361553,2.23757361325361,2.95021452489817,2.61920534225328,3.05703401159375,2.70788663157678,3.20837950042869,3.17974008685699,3.21024856776026,3.21859992208507,3.05471549085389,3.43839294140676,3.34439120582284,3.23071745684973,3.30977666373354,3.51263248275353,3.64038643670433,3.4143843204797,3.43335237937161,3.45276512584533,3.58933465660787,3.65676867635087,3.3636235118637
2016,-0.39186828971546,-0.45296076296491,-1.13422602423811,0.0946696122380921,-0.0797053120905484,0.176045493158571,0.104804020819059,0.254960523950406,-0.063969596347595,0.0940705062206943,0.0834801009049615,0.217909222103105,0.151197431218505,0.293579236982616,0.0913561339154476,0.20841295606981,0.409472201944419,0.509379846195489,0.454449240542959,0.0185673603234569,0.23204309574135,0.449616729556625,0.683328130615821,0.251443300136415,0.506680219339222
2017,-3.67393705849561,-3.98827221827185,-4.64777877147289,-3.56011900209368,-4.25368652202364,-4.13426209455947,-5.58127791082812,-4.704019699633,-4.65369515066954,-4.52932853120537,-4.7468472878208,-4.76829837150952,-4.00093903750929,-5.38749327227593,-4.3808135241835,-3.95466480565925,-4.34374700707787,-5.20745988285372,-5.4333070486194,-4.01876162556628,-4.53433224387592,-4.7670992277558,-4.83349474949799,-4.90451512258409,-4.21836777127058
2018,1.08657081576604,1.27746701692734,1.67031033157167,0.621312915882623,1.16468053839449,0.865833512167647,2.28185257977228,1.40825940067497,0.805003899038725,0.730190028784859,0.92167513450804,0.651783156446165,-0.0110919267077989,1.4212449732725,0.157878563903746,-0.293464609086187,0.0724718454848499,0.933592581485182,1.32431253128599,-0.202376121549994,0.0863438579236489,0.2222614563813,0.230307372502108,0.423955926665303,-0.491044160834472
2019,-0.240995870817485,-0.0483044665698489,0.761923596230899,-0.263850339790381,-0.495090640093711,-0.356533026177632,-0.053378841143636,-0.489349736984526,0.0432504981540716,-0.296137278116625,-0.331837753777746,0.0547314976307585,-0.160320630221182,-0.170486722840652,0.337227933802195,0.120215125784654,-0.147829850854872,-0.149534949706148,-0.284481197186632,0.528801720993056,0.36984568764097,0.170686601536594,-0.155712277142965,0.621997279329418,0.584434659230626
2020,2.2702114833473,2.03360851396952,1.92559360343793,2.03770109550014,2.05090811743985,2.25274442761903,2.44914456289558,2.65871762097132,2.38087094212884,2.46128389972471,2.61277832169532,2.53578017009964,2.56976260819587,2.56260959793749,2.79696214319784,2.81210488167862,2.82201283631787,2.76334515568118,2.69455762221015,3.09004665510518,2.97843099527945,2.95858465734111,3.08254180412905,3.08233605995272,3.14362269786388
