SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
CA,1196036.1221,755940.451099999,1999,-4.73,0.04,3.06,11.84,19.88,23.55,25.54,23.23,21.32,11.62,7.19,0.74,-14.81,-10.5,-7.33,0.45,6.9,12.59,15.71,12.77,10.42,3.13,-0.19,-7.6,126.25,42.31,15.64,24.77,68.19,82.08,88.5,59,102.12,95.05,84.1,114.98
CA,1196036.1221,755940.451099999,2000,-4.55,-0.56,6.16,9.56,16.69,20.54,22.97,23.04,18.2,13.77,4.91,-5.6,-15.03,-11.51,-4.03,-0.66,6.29,10.34,12.86,12.94,8.68,4.22,-2.13,-14.95,55.1,53.38,40.48,43.3,87.52,95.83,69.22,86.03,84.71,41.04,112.9,115.31
CA,1196036.1221,755940.451099999,2001,-2.77,-2.86,1.94,11.09,17.89,22.87,24.22,25.9,18.64,12.81,8.63,2.73,-12.42,-13.01,-8.03,0.27,7.22,11.63,13.25,15.01,9.75,4.79,1.41,-3.98,61.56,81.91,39.21,42.24,103.5,55.94,20.89,90.96,140.39999,175.59,92.78,109.82
CA,1196036.1221,755940.451099999,2002,-0.45,-0.4,1.12,9.25,13.5,21.44,26.12,25.14,22.79,10.18,3.74,-0.09,-8.18,-11.21,-9.3,-0.07,3.9,11.39,14.91,13.91,12.09,1.86,-3.45,-7.99,49.31,89.8,78.91,80.05,91.14,74.55,37.99,47.99,62.95,77.16,91.32,65.83
CA,1196036.1221,755940.451099999,2003,-7.03,-6.12,1.53,7.42,15.91,22.2,23.8,24.61,19.8,11.15,6.34,0.68,-17.4,-18.27,-9.78,-3.46,5.13,9.99,13.99,14.45,10.26,3.36,-0.61,-7.04,95.51,53.66,67.76,59.98,86.24,68.88,77.64,60.21,105.18,115.51,128.74001,71.27
CA,1196036.1221,755940.451099999,2004,-9.5,-1.58,3.4,9.61,14.9,20.18,23.63,22.06,22.24,13.32,6.32,-2.38,-19.35,-12.81,-5.63,-0.97,4.93,9.34,13.43,12.35,11.02,4.75,-0.89,-11.81,91.45,41.15,90.38,44.02,140.86,48.08,81.42,59.71,23.12,103.38,79.69,131.21001
CA,1196036.1221,755940.451099999,2005,-5.71,-1.41,1.48,11.24,16.33,24.73,26.83,25.14,22.16,13.74,6.63,-2.21,-16.53,-11.59,-10.87,0.19,4.44,13.95,14.93,14.59,11.35,5.85,-1.69,-9.53,84.6,42.99,39.36,74.51,22.99,55.1,43.94,77.25,84.77,43.8,139.85001,97.43
CA,1196036.1221,755940.451099999,2006,-0.13,-3.75,3.42,11.93,18.13,22.82,25.88,24.02,18.09,10.62,6.35,2.36,-8.05,-13.68,-6.89,0.47,7.28,11.66,15.84,12.91,8.81,2.95,0.48,-4.36,92.71,106.76,49.97,63.23,67.73,37.76,80.11,44.29,91.58,150.71001,76.79,98.15
CA,1196036.1221,755940.451099999,2007,-2.6,-6.01,3.13,9.18,18.18,23.41,23.89,24.76,21.28,15.83,4.79,-1.75,-11.65,-16.32,-7.59,-0.27,5.6,11.43,13.08,13.69,10.49,6.99,-2.94,-9.37,76.44,63.94,62.17,73.28,47.47,61.57,76.02,48.24,53.66,100.07,82.35,106.66
CA,1196036.1221,755940.451099999,2008,-1.38,-3.89,0.23,12.43,14.78,21.64,23.98,23.76,19.75,12.08,4.85,-2.23,-9.74,-13.87,-9.84,1.01,3.63,12.08,14.34,12.68,8.98,2.58,-2.1,-11.84,138.39,83.97,65.51,61.54,105.02,97.51,78.41,72.49,88.05,67.93,106.57,168.81
CA,1196036.1221,755940.451099999,2009,-6.99,-2.17,2.99,10.01,15.86,20.93,21.64,22.78,20.45,10.43,8.76,-1.57,-18.13,-13.11,-7.85,-0.32,4.1,10.09,12.31,13.16,9.46,2.88,0.78,-9.43,73.24,85,51.89,100.97,71.9,69.79,80.48,72.44,51.29,137.39999,51.06,104.39
CA,1196036.1221,755940.451099999,2010,-3.71,-2.43,8.39,13.9,19.73,20.86,25.9,25,18.13,12.87,7.05,-2.64,-12.07,-11.14,-3.7,2.07,7.68,11.45,15.46,15.11,9.7,3.3,-1.42,-8.62,50.1,26.33,7.06,42.72,52.53,113.57,40.5,78.02,149.88,54.33,70.04,73.98
CA,1196036.1221,755940.451099999,2011,-6.27,-2.69,1.26,9.19,17.5,21.61,26.77,24.84,20.65,13.82,8.39,1.29,-16.07,-13.2,-9.08,-1.01,6.75,10.75,15.51,14.37,10.12,5.24,0.91,-6.71,78.59,46.41,62.93,127.47,72.59,77.23,54.86,66.46,82.3,127.85,97.24,69.37
CA,1196036.1221,755940.451099999,2012,-1.28,0.27,9.22,9.76,19.94,23.34,27.23,24.54,19.47,12.78,5.19,0.83,-10.95,-8.8,-2.19,-0.64,7.12,12.55,15.08,14.38,8.95,4.93,-2.08,-7.17,86.41,44.73,52.4,53.41,20.69,74.71,33.65,99.71,96.07,136.92999,47.79,68.85
CA,1196036.1221,755940.451099999,2013,-2.15,-3.56,1.77,8.03,18.39,21.42,25.03,23.83,19.36,13.79,4.06,-4.98,-12.43,-12.67,-6.43,-1.39,6.12,11.23,14.39,13.06,8.28,4.65,-3.73,-13.26,146.78999,74.62,48.08,126.98,89.37,60.82,70.24,74.88,71.8,152.89999,100.96,92.6
CA,1196036.1221,755940.451099999,2014,-6.8,-6.36,-1.7,8.22,16.72,22.67,22.34,22.86,19.53,12.34,3.13,0.1,-16.5,-16.38,-14.01,-1.67,5.44,11.3,12.55,12.68,9.21,4.87,-4.06,-6.97,118.44,45.55,54.94,91.02,68.67,78.1,103.31,110.64,100.64,123.05,104.34,61.68
CA,1196036.1221,755940.451099999,2015,-5.77,-10.08,0.41,9.91,18.38,21.08,25.17,23.63,22.75,12.35,8.93,4.83,-17.44,-22.01,-10.46,-0.88,6.61,10.17,13.4,14.2,12.5,3.21,0.63,-1.81,54.69,36.14,27.72,71.03,70.52,60.6,33.1,72.72,45.52,76.69,95.71,105.41
CA,1196036.1221,755940.451099999,2016,-2.24,-1.85,3.71,7.43,17.88,22.59,25.71,26.32,21.7,13.93,8.88,-0.16,-11.49,-12.16,-5.06,-3,5.74,10.65,15.28,16.3,12.1,5.76,0.86,-7.82,81.13,76.37,129.75999,50.85,36.33,37.61,48.89,76.12,55.94,68.34,47.24,105.76
CA,1196036.1221,755940.451099999,2017,-1.02,0.44,1.04,10.94,15.05,21.06,23.72,22.72,21.59,15.92,4.91,-4.39,-8.26,-8.7,-8.17,1.42,5.62,11.62,14.53,13.38,11.24,7.15,-3,-13.23,78.32,104.36,42.44,107.58,92.22,98.29,63.3,92,57.46,100.24,81.26,65.8
CA,1196036.1221,755940.451099999,2018,-3.77,-1.37,0.65,4.22,19.53,22.38,26.57,25.47,20.88,10.55,2.12,0,-13.69,-11.56,-7.03,-4.14,6.76,10.81,15.7,15.97,11.3,2.8,-4.17,-7.87,76.85,59.26,21.89,85.74,63.49,26.52,46.77,101.83,79.86,120.68,86.2,82.6
CA,1196036.1221,755940.451099999,2019,-5.98,-3.45,0.34,7.92,13.95,20.65,26.18,24.01,19.78,12.79,2.2,-0.11,-16.91,-13.61,-9.69,-0.88,4.21,9.68,15.18,13.16,10.22,4.24,-4.68,-7.98,85.73,88.74,46.26,106.13,99.72,64.91,55.7,57.69,104.21,137.42,73.8,76.09
CA,1196036.1221,755940.451099999,2020,-0.94,-2.09,3.68,7.3,13.94,22.34,26.88,24,18.53,10.81,8.78,0.35,-7.42,-10.69,-4.66,-1.72,4.37,11.28,16.75,14.48,8.88,2.52,0.42,-6.86,69.9,31.52,71.78,61.38,63.9,65.7,89.22,123.9,90.83,105.63,70.02,75.95
CA,1221036.1221,755940.451099999,1999,-4.65,0.28,3.29,12.15,20.49,24.13,25.97,23.55,21.61,11.77,7.15,0.59,-15.34,-10.86,-7.64,0.08,6.66,12.53,15.56,12.42,10.18,2.85,-0.45,-8.3,133.28,44.92,16.55,25.67,74.23,86.87,94.26,64.23,110.03,102.52,91.39,120.37
CA,1221036.1221,755940.451099999,2000,-4.52,-0.52,6.48,9.86,17.24,21.05,23.28,23.38,18.48,13.9,4.91,-5.74,-15.48,-11.93,-4.19,-0.89,6.32,10.31,12.61,12.63,8.4,3.92,-2.48,-15.59,58.34,58.83,44.45,45.54,92.42,102.54,78.07,86.16,88.35,41.96,113.83,118.96
CA,1221036.1221,755940.451099999,2001,-2.84,-2.7,2.19,11.59,18.52,23.33,24.61,26.31,18.95,12.93,8.71,2.66,-13.02,-13.19,-8.36,0.05,7.19,11.46,13.02,14.71,9.42,4.51,1.17,-4.4,66.12,88.91,41.98,42.09,106.11,61.14,21.42,95.98,139.82001,181.14999,96.52,115.2
CA,1221036.1221,755940.451099999,2002,-0.45,-0.32,1.47,9.69,13.98,22.07,26.5,25.6,23.15,10.29,3.73,-0.19,-8.55,-11.58,-9.52,-0.17,3.9,11.4,14.69,13.58,11.77,1.65,-3.65,-8.69,55.85,92.76,83.72,81.64,95.95,78.32,37.88,50.91,67.8,78.82,97.67,71.79
CA,1221036.1221,755940.451099999,2003,-7.22,-5.88,1.89,7.92,16.52,22.71,24.21,24.98,20.13,11.31,6.36,0.55,-18.3,-18.74,-9.94,-3.48,5.2,9.88,13.83,14.17,9.97,3.04,-0.9,-7.52,104.06,61.04,68.09,61.63,88.24,74.01,80.58,65.16,106.82,122.71,134.48,73.31
CA,1221036.1221,755940.451099999,2004,-9.55,-1.47,3.58,10.03,15.49,20.69,24.1,22.42,22.49,13.48,6.29,-2.53,-19.99,-13.27,-5.81,-1.04,4.99,9.28,13.35,12.08,10.69,4.45,-1.23,-12.37,97.57,45.47,95.05,45.21,145.37,52.92,84.31,65.09,24.87,104.27,81.69,134.53999
CA,1221036.1221,755940.451099999,2005,-5.72,-1.22,1.74,11.53,16.82,25.25,27.33,25.57,22.45,13.98,6.62,-2.28,-17.02,-12.01,-11.19,0,4.29,13.97,14.73,14.3,11.04,5.61,-2.01,-10.06,85.43,47.46,41.75,79.03,24.93,62.24,43.07,78.01,92.22,46.21,149.27,101.44
CA,1221036.1221,755940.451099999,2006,-0.07,-3.71,3.59,12.32,18.69,23.25,26.27,24.34,18.29,10.78,6.45,2.36,-8.43,-14.07,-7.31,0.26,7.2,11.56,15.72,12.58,8.48,2.68,0.27,-4.69,97.46,113.09,51.3,64.44,69.48,41.11,88.84,45.55,93.4,160.39999,80.66,104.59
CA,1221036.1221,755940.451099999,2007,-2.69,-5.93,3.35,9.59,18.78,23.94,24.26,25.17,21.65,16.06,4.78,-1.87,-12.17,-16.74,-7.89,-0.28,5.5,11.31,12.91,13.44,10.21,6.74,-3.28,-9.89,83.43,71.07,65.37,74.98,50.84,63.52,83.52,52.3,57.19,102.73,87.13,115.88
CA,1221036.1221,755940.451099999,2008,-1.33,-3.74,0.44,12.98,15.25,22.19,24.36,24.07,20.02,12.23,4.97,-2.22,-10.14,-14.16,-10.17,0.93,3.58,12.24,14.23,12.36,8.67,2.22,-2.39,-12.25,146.92999,90.22,71.97,64.37,113.2,104.04,83.59,79.58,89.55,72.29,114.21,174.98
CA,1221036.1221,755940.451099999,2009,-6.98,-1.92,3.4,10.46,16.38,21.36,22.06,23.18,20.65,10.58,8.8,-1.68,-18.67,-13.34,-7.98,-0.43,4.11,9.99,12.19,12.96,9.04,2.61,0.46,-9.93,77.8,87.78,52.36,106.83,75.3,70.82,83.23,74.36,52.79,140.57001,57.81,111.37
CA,1221036.1221,755940.451099999,2010,-3.76,-2.38,8.67,14.43,20.27,21.27,26.38,25.37,18.4,12.91,7.02,-2.74,-12.64,-11.52,-3.92,2.02,7.6,11.4,15.35,14.85,9.47,2.97,-1.77,-9.13,54.2,28.68,7.56,43.97,57.12,116.16,44.42,82.44,156.00999,59.3,76.79,79.89
CA,1221036.1221,755940.451099999,2011,-6.21,-2.61,1.49,9.59,18.05,22.12,27.18,25.2,21,14.04,8.48,1.18,-16.43,-13.48,-9.29,-1.09,6.84,10.73,15.3,14.06,9.89,4.95,0.62,-7.12,82.99,51.2,67.35,126.08,80.76,78.68,57.58,69.59,81.33,132.78,104.33,74.83
CA,1221036.1221,755940.451099999,2012,-1.34,0.35,9.56,10.12,20.53,23.81,27.6,24.86,19.66,12.95,5.22,0.78,-11.39,-9.1,-2.36,-0.82,7.12,12.51,14.73,14.13,8.63,4.7,-2.34,-7.56,91.93,47.34,52.45,56.67,21.31,77.78,33.23,107.47,104.21,140.63,50.15,71.76
CA,1221036.1221,755940.451099999,2013,-2.17,-3.49,1.94,8.49,18.99,21.83,25.48,24.16,19.62,13.92,3.98,-4.95,-12.79,-12.95,-6.54,-1.42,6.14,11.2,14.25,12.78,8,4.3,-4.14,-13.57,151.49001,79.39,49.45,131.25999,91.8,62.21,71.49,81.81,77.62,163.08,104.96,96.47
CA,1221036.1221,755940.451099999,2014,-6.76,-6.11,-1.46,8.64,17.37,23.27,22.75,23.22,19.87,12.55,3.18,-0.08,-16.86,-16.45,-14.2,-1.76,5.43,11.21,12.39,12.36,8.95,4.63,-4.26,-7.41,122.75,48.29,58.25,91.31,71.14,88.86,106.86,113.27,102.87,129.86,107.17,65.03
CA,1221036.1221,755940.451099999,2015,-6,-10.12,0.57,10.4,19.21,21.56,25.54,23.91,23.07,12.42,9.04,4.83,-18.2,-22.4,-10.72,-1.03,6.72,10.14,13.18,13.89,12.01,2.9,0.33,-2.13,57.92,38.06,29.33,74.84,67.21,65.54,34.83,76.36,47.25,79.05,98.31,104.98
CA,1221036.1221,755940.451099999,2016,-2.23,-1.77,3.93,7.89,18.41,23.04,26.08,26.74,21.9,13.94,8.9,-0.3,-12.06,-12.4,-5.4,-3.16,5.7,10.5,15.04,15.93,11.62,5.38,0.39,-8.24,87.81,77.86,136.53,51.82,37.91,39.82,50.4,80.89,55.7,70.95,48.66,114.14
CA,1221036.1221,755940.451099999,2017,-1.08,0.54,1.13,11.45,15.46,21.43,24.03,22.99,21.86,16.13,4.84,-4.47,-8.84,-9.09,-8.54,1.4,5.59,11.45,14.35,12.99,10.88,6.83,-3.4,-13.68,86.21,110.28,43.05,111.32,102.92,102.27,65.74,97.56,60.61,101.23,83.35,72.26
CA,1221036.1221,755940.451099999,2018,-3.82,-1.09,0.7,4.4,20.26,22.87,27.03,25.8,21.17,10.64,2.1,-0.13,-14.31,-11.57,-7.02,-3.96,6.81,10.69,15.53,15.7,11.08,2.54,-4.38,-8.42,78.97,62.41,21.59,85.56,64.27,29.28,47.19,112.49,81.54,121.2,91.74,88.22
CA,1221036.1221,755940.451099999,2019,-5.93,-3.2,0.56,8.23,14.52,21.14,26.73,24.34,20.05,13.05,2.17,-0.21,-17.21,-13.73,-10.01,-1.05,4.14,9.61,15.05,12.78,9.87,3.94,-5.03,-8.5,87.15,90.17,49.03,114.23,100.77,65.66,58.44,62.68,105.7,143.42999,73.51,77.18
CA,1221036.1221,755940.451099999,2020,-0.92,-2.06,3.87,7.43,14.23,22.58,27.31,24.33,18.95,11,8.86,0.19,-7.63,-10.73,-4.68,-1.67,4.45,11.34,16.56,14.1,8.54,2.33,0.16,-7.32,72.36,31.78,76.29,59.45,66.79,71.7,87.54,138.14,96.31,109.07,75.72,84.5
CA,1021036.1221,780940.451099999,1999,-6.24,-0.84,2.33,12.01,19.5,23.11,25.31,22.76,20.12,10.59,7.36,-0.45,-15.98,-11.54,-9.16,0.24,6.5,11.96,15.24,11.75,8.33,1.99,-1.4,-9.15,80.74,47.34,15.57,33.22,66.7,93.49,93.99,65.09,88.49,83.04,32.6,71.14
CA,1021036.1221,780940.451099999,2000,-5.51,-0.59,5.69,9.71,17.15,20.04,23.35,23.24,17.84,13.21,4.32,-6.07,-16.46,-11.85,-4.86,-1.28,5.99,9.76,12.89,12.54,7.56,3.15,-2.62,-15.61,55.7,38.56,37.55,35.61,60.14,83.97,35.15,53.02,65.3,41.39,86.74,63.18
CA,1021036.1221,780940.451099999,2001,-3.23,-4.31,1.11,10.26,17.94,22.79,24.08,25.42,17.79,11.78,8.07,2.32,-12.39,-14.09,-9.34,-0.21,6.86,11.25,13.17,14.5,9.11,3.18,0.23,-5.18,45.24,57.59,25,78.93,101.26,58.18,31.16,95.18,172.77,171.75,81.77,62.77
CA,1021036.1221,780940.451099999,2002,-1.5,-0.83,-0.45,8.12,13.32,21.41,26.33,24.36,21.74,9.19,2.71,-0.34,-9.74,-11.81,-11.84,-1.35,3.41,11.18,15.47,13.24,11.31,0.8,-4.86,-8.62,26.9,68.68,78.07,80.61,99.11,90.23,69.14,85.39,59.85,109.38,43.17,40.82
CA,1021036.1221,780940.451099999,2003,-6.9,-7.02,0.42,7.49,16.45,22.18,23.86,24.49,19.19,10.7,4.9,0.26,-16.71,-18.85,-11.02,-3.64,5.27,9.57,13.49,13.88,9.54,2.31,-1.85,-7.67,34.7,30.18,48.01,65.92,75.14,62.19,102.04,73.96,102.02,81.01,134.16,59.08
CA,1021036.1221,780940.451099999,2004,-10.03,-1.93,2.5,8.79,14.22,20,23.19,21.42,22.07,12.28,5.72,-2.64,-19.39,-12.79,-6.97,-1.75,4.49,8.9,12.53,11.28,10.53,3.75,-1.78,-12.41,57.92,36.08,67.43,61.9,121.06,56.1,84.59,67.17,30.41,144.74001,86.13,98.3
CA,1021036.1221,780940.451099999,2005,-6.63,-1.87,0.77,11.96,15.93,24.63,26.34,24.27,21.57,13.35,5.17,-3.04,-17.24,-11.31,-11.59,-0.37,4.22,13.71,14.43,13.84,10.62,4.83,-2.79,-9.81,58.03,41.19,22.38,51.96,36.79,56.85,72.36,97.86,77.41,55.45,125.15,51.58
CA,1021036.1221,780940.451099999,2006,-1.1,-3.82,2.7,12.21,18.02,22.84,26.21,23.6,17.9,9.74,5.42,1.27,-8.62,-13.56,-7.46,0.04,7,10.93,15.44,12.75,8.07,1.77,-0.91,-5.7,76.72,57.78,38.57,63.03,86.46,43.39,69.02,71.31,104.13,135.32001,67.08,84.34
CA,1021036.1221,780940.451099999,2007,-3.09,-6.68,2.77,8.68,18.68,23.89,24.14,24.72,20.19,14.61,3.9,-2.29,-11.91,-17.3,-7.94,-1.99,5.82,11.58,12.97,13.5,9.45,6.17,-3.83,-9.48,44.14,31.85,61.44,78.63,37.77,73.54,58.49,52.62,87.93,127.37,69.66,71.17
CA,1021036.1221,780940.451099999,2008,-3.2,-4.7,-0.77,11.06,14.33,21.05,23.68,23.89,19.17,11.42,4.17,-4.02,-11.4,-15.89,-11.88,0.28,3.23,11.59,13.88,12.37,8.83,2.22,-2.45,-13,94.64,59.56,45.17,92.4,73.65,98.01,71.49,48.48,83.24,53.56,93.94,129.17999
CA,1021036.1221,780940.451099999,2009,-8.21,-2.94,1.76,8.99,15.53,20.72,21.02,22.07,20.4,9.06,8.02,-2.55,-19.08,-13.8,-9.54,-0.88,3.85,9.84,11.9,12.81,9.28,2.21,-0.21,-10.54,34.86,60.93,43.22,70.46,67.03,69.08,76.08,103.18,51.85,172.72,46.21,69.43
CA,1021036.1221,780940.451099999,2010,-4.21,-2.33,8.1,13.51,19.81,20.65,25.62,24.83,17.24,12.74,6.23,-3.28,-12.37,-11.5,-4.74,0.9,7.49,11.28,15.4,15.17,8.4,2.56,-2.39,-10.56,22.1,12.93,4.61,53.68,46.27,155.45,51.33,87.33,174.48,60.96,57.77,38.12
CA,1021036.1221,780940.451099999,2011,-7.23,-3.03,0.66,7.96,16.98,21.41,26.54,24.35,19.17,13.12,7.02,0.47,-17.55,-13.56,-10.03,-1.57,6.24,10.71,15.67,14,8.96,3.86,-0.42,-7.65,42.17,24.37,45.53,167.69,61.03,113.02,45.66,76.41,118.83,126.98,92.63,45.58
CA,1021036.1221,780940.451099999,2012,-2.11,-0.13,8.44,10.22,19.63,23.32,26.86,24.43,18.45,11.35,4.61,0.1,-11.72,-8.66,-2.89,-1.3,6.76,12.2,15.33,13.72,7.35,2.95,-2.43,-7.24,67.69,28.41,65.31,46.19,43.41,106.45,57.95,58.69,83.13,160.92999,40.16,67.03
CA,1021036.1221,780940.451099999,2013,-3.39,-4.13,0.72,5.9,17.62,21.62,24.68,23.75,18.75,12.33,3.6,-5.82,-12.63,-14.06,-9.01,-2.38,5.55,10.78,14.14,12.75,8.05,3.26,-3.95,-15.38,86.23,64.94,55.43,107.43,94.46,60.48,85.3,73.58,77.45,165.62,150.74001,67.98
CA,1021036.1221,780940.451099999,2014,-8.73,-7.68,-2.55,6.84,15.75,22.54,22.16,22.46,18.52,10.62,1.27,-0.7,-18.42,-19,-16.18,-2.43,5.33,11.25,12.03,12.43,8.65,3.47,-5.61,-8.22,69.74,32.26,39.03,128.08,72.84,63.36,75.72,104.66,113.9,172.67,159.17,60.22
CA,1021036.1221,780940.451099999,2015,-6.52,-10.28,0.25,8.52,17.76,20.76,24.94,23.17,21.83,11.6,8.06,3.58,-18.35,-23.75,-11.84,-1.48,6.34,9.61,13.35,13.98,12.16,3.18,-0.68,-3.41,38.44,22.39,29.24,58.03,92.44,54.69,36.24,73.37,86.84,93.97,122.06,129.75999
CA,1021036.1221,780940.451099999,2016,-4.22,-2.61,3.58,6.63,17.77,21.85,25.31,25.4,21.07,13.49,8.92,-1.44,-12.68,-12.75,-5.96,-3.43,5.26,10.27,14.84,15.28,11.28,4.85,-0.19,-8.93,55.25,53.1,114.19,78.52,47.22,44.9,68.81,79.83,108.1,90.05,48.98,92.65
CA,1021036.1221,780940.451099999,2017,-3.07,-0.52,0.65,10.27,15.09,21.3,23.73,21.95,21.35,14.27,3.62,-4.49,-10.02,-9.51,-8.92,0.55,5.27,11.45,13.84,13.14,10.23,5.47,-3.71,-13.58,64.89,70.66,69.12,110.09,72.5,118.25,69.17,106.9,48.15,199.33,94.07,77.34
CA,1021036.1221,780940.451099999,2018,-5.33,-3.02,0.86,4.48,19.32,22.4,26.27,25.07,20.19,9.31,0.71,-0.52,-15.01,-13.82,-9.26,-5.67,6.4,10.58,15.14,14.93,10.01,2.19,-5.25,-8.09,44.48,50.13,28.74,107.82,87.5,30.07,43.53,68.92,83.28,189.59,93.89,56.1
CA,1021036.1221,780940.451099999,2019,-7.68,-4.95,0.04,7.37,13.62,20.51,25.35,23.73,18.95,11.03,1.17,-1.03,-18.05,-15.16,-11.15,-1.18,3.89,9.69,14.63,12.1,10.14,3.29,-5.23,-8.52,72.4,105.46,33.78,88.68,115.98,104.48,53.25,37.52,134.23,172.53,89.25,92.32
CA,1021036.1221,780940.451099999,2020,-2.03,-2.49,3.31,7.37,15.04,22.98,26.34,23.71,17.24,8.95,8.13,-0.6,-8.81,-12.27,-5.98,-2.32,4.76,10.98,16.24,14.2,8.37,1.37,-0.44,-6.99,47.33,37.76,77.25,109.81,63.78,80.84,122.27,85.98,101.03,177.03999,74.78,42.95
CA,1171036.1221,780940.451099999,1999,-5.68,-0.58,2.79,11.87,19.8,23.33,25.32,23.09,21.04,11.17,6.79,0.26,-15.91,-11.31,-7.71,0.53,7.15,12.68,15.67,12.68,10.16,2.86,-0.5,-7.82,108.79,40.24,15.17,24.13,68.46,81.33,89.34,56.96,100.08,89.65,74.48,103.51
CA,1171036.1221,780940.451099999,2000,-5.5,-1.02,5.68,9.63,16.6,20.41,23.05,22.97,17.9,13.54,4.46,-6.41,-16.32,-12.34,-4.42,-0.69,6.31,10.36,12.94,12.88,8.53,3.92,-2.42,-15.67,52.84,50.08,39.31,35.23,77.18,86.93,65.6,82.97,76.47,42.21,106.96,99.28
CA,1171036.1221,780940.451099999,2001,-3.46,-3.62,1.68,10.71,17.71,22.86,24.26,25.77,18.32,12.47,8.05,2.18,-13.3,-14.34,-8.46,0.34,7.33,11.88,13.23,14.96,9.63,4.61,1.03,-4.5,59.35,72.91,36.86,48.1,102.67,50.87,22.7,91.07,148.78,172.45,90.58,91.84
CA,1171036.1221,780940.451099999,2002,-1.23,-1.1,0.43,8.88,13.47,21.23,26.05,24.96,22.34,9.78,3.13,-0.54,-9.32,-12.26,-10.17,-0.28,3.85,11.4,14.85,13.85,11.87,1.47,-4.14,-8.34,42.95,89.88,74.25,75.36,89.46,79.16,42.55,46.04,68.42,74.22,84.73,58.95
CA,1171036.1221,780940.451099999,2003,-7.73,-6.92,0.99,7.11,15.96,22.31,23.72,24.47,19.56,10.75,5.81,0.14,-18.05,-19.05,-10.24,-3.68,5.27,10.26,14.1,14.38,10.09,3.19,-0.91,-7.72,75.68,45.34,65.82,54.84,85,67.94,81.84,57.25,103.34,105.37,117.54,65.11
CA,1171036.1221,780940.451099999,2004,-10.52,-1.97,3.16,9.29,14.71,20.11,23.57,21.83,21.97,13.07,5.91,-3.12,-20.32,-13.3,-6.22,-1.2,4.87,9.43,13.43,12.24,10.84,4.48,-1.19,-12.75,73.04,38.4,84.44,43.83,132.88,46.02,94.44,55.73,24.88,101.91,76,118.49
CA,1171036.1221,780940.451099999,2005,-6.49,-1.97,1.22,11.3,16.35,24.59,26.73,24.91,21.88,13.36,5.97,-2.72,-17.65,-11.99,-11.19,0.26,4.62,13.99,14.9,14.52,11.12,5.64,-2.16,-10.26,77.08,37.79,39.3,68.04,23.63,49.2,46.84,77.21,81.38,44.04,131.96001,80.39
CA,1171036.1221,780940.451099999,2006,-0.95,-4.32,3.24,11.8,18.04,22.8,25.78,23.8,17.88,10.22,5.78,1.67,-9.06,-14.58,-7.02,0.45,7.35,11.88,15.74,12.78,8.55,2.72,0.11,-5.07,88.47,94.43,50.39,62.34,69.71,38.19,76.38,44.22,93.74,143.55,71.17,89.54
CA,1171036.1221,780940.451099999,2007,-3.24,-6.55,2.8,9.11,18.15,23.26,23.79,24.52,20.84,15.3,4.35,-2.35,-12.62,-17.38,-8.11,-0.36,5.75,11.62,13.12,13.53,10.22,6.59,-3.31,-10.12,65.27,52.66,60.04,71.81,45.22,63.72,74.05,46.45,47.98,93.94,77.32,96.59
CA,1171036.1221,780940.451099999,2008,-2.06,-4.45,-0.07,12.06,14.84,21.46,23.82,23.58,19.42,11.78,4.38,-2.96,-10.78,-14.82,-10.33,0.84,3.74,12.02,14.25,12.66,8.79,2.4,-2.44,-12.82,120.98,74.92,59.54,63.89,101.57,94.97,76.82,70.43,86.02,62.93,95.01,160.53999
CA,1171036.1221,780940.451099999,2009,-7.83,-2.79,2.52,9.75,15.69,21.06,21.57,22.45,20.23,9.97,8.33,-2.11,-19.05,-13.83,-8.36,-0.51,4.11,10.42,12.41,13.02,9.4,2.58,0.6,-10.24,62.03,81.01,51.51,93.29,74.72,66.35,88.73,67.9,47.87,135.46001,47.56,91.04
CA,1171036.1221,780940.451099999,2010,-4.22,-2.71,8.38,13.6,19.79,20.91,25.89,24.77,17.74,12.56,6.63,-3.07,-12.81,-11.73,-3.83,1.92,7.78,11.51,15.37,14.93,9.48,2.97,-1.72,-9.04,42.93,22.94,5.66,42.4,46.01,106.03,35.47,77.03,150.03,51.45,68.07,68.7
CA,1171036.1221,780940.451099999,2011,-7.09,-3.15,0.98,8.96,17.48,21.56,26.73,24.67,20.47,13.63,7.91,0.68,-17.01,-14.04,-9.67,-1.16,6.68,10.91,15.51,14.21,9.87,5.06,0.58,-7.58,69.77,42.5,59.67,127.57,64.15,75.62,55.05,61.99,79.2,116.43,92.95,62.43
CA,1171036.1221,780940.451099999,2012,-2,-0.24,8.59,9.66,19.86,23.32,27.18,24.41,19.19,12.45,4.73,-0.1,-12.04,-9.66,-2.81,-0.62,7.15,12.62,15.16,14.25,8.73,4.6,-2.46,-8.22,81.14,41.73,53.84,51.84,20.9,74.69,36.81,93.71,92.47,128.81,44.68,66.23
