SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,-1950000,-50000,2005,7.51,8.29,10.78,11.02,16.32,19.89,28.95,27.33,21.48,17.57,13.53,8.71,-1.71,-1.26,-0.67,-0.86,4.35,6.7,14.6,13.18,7.02,4.56,2.8,0.01,321.23999,172.03,227.2,58.25,132.16,3.91,0.75,6.63,12.7,22.24,49.16,354.70001
USA,-1950000,-50000,2006,8.04,10.6,4.74,10.56,19.26,24.84,29,26.41,24.23,16.7,12.25,8.45,-2.5,-1.53,-5.27,0.22,6.1,11,14.73,11.42,9.54,4.1,1.42,-1.68,219.75,130.64999,279.95001,247.48,34.76,1.76,10.94,0.15,0.43,34.1,50.05,134
USA,-1950000,-50000,2007,8.27,8.1,14.14,13.59,19.58,24.11,27.96,27.86,21.46,16.9,15.57,6.46,-3.37,-1.7,0.7,1.64,6,9.45,13.66,13.05,7.98,4.11,3.36,-3.71,36.98,179.25999,40.62,38.23,13.3,0.99,1.37,5.09,13.59,27.01,8.87,127.77
USA,-1950000,-50000,2008,5.18,8.79,11.3,13.76,17.24,24.24,28.19,28.45,25.44,19.11,13.95,7.72,-3.65,-2.19,-1.12,0.49,4.75,9.55,13.82,13.53,10.91,5.72,3.04,-2.89,272.48001,189.88,20.66,1.86,38.67,0.36,5.65,0.16,0.8,43.65,115.1,144.81
USA,-1950000,-50000,2009,11.57,7.05,9.96,12.77,20.9,19.91,28.56,26.61,26.13,16.36,13.39,6.65,0.34,-2.74,-1.97,0.03,7.73,7.89,14.05,11.95,11.52,3.41,1.55,-2.87,140.99001,199.03999,118.51,37.03,60.25,18.76,0.76,4.94,1.47,156.64,13.51,162.94
USA,-1950000,-50000,2010,7.77,7.75,10.1,9.73,13.03,22.34,27.46,25.76,24.71,16.32,10.26,7.76,-1.23,-1.87,-2.03,-1.78,1.11,8.8,13.3,11.34,9.69,5.5,-0.46,-1.02,173.24001,172.97,106.3,150.77,51.4,1.17,1.44,0.12,0.1,158.71001,143.37,411.5
USA,-1950000,-50000,2011,10.89,7.15,7.86,11.53,13.8,19.32,25.39,26.85,25.39,18.39,10.84,9.93,-0.84,-4.3,-2.07,-0.6,1.51,6.72,11.75,11.99,11.44,5.68,-0.26,-1.8,77.39,169.03999,342.16,43.29,71.94,43.77,4.34,1.06,14.15,58.05,38.66,0.84
USA,-1950000,-50000,2012,11.42,8.82,9.68,13.47,19.23,23.01,26.91,29.31,26.39,18.62,12.55,5.9,-0.17,-2.37,-2.02,1.1,5.01,8.46,12.21,14.89,12.15,5.8,1.92,-2.93,132.55,48.18,160.21001,106.71,5.34,8.94,1.17,5,0.2,29.35,147.72,283.28
USA,-1950000,-50000,2013,8.43,9.12,12.98,15.44,18.21,24.45,28.63,26.38,23.1,16.75,13.18,10.46,-3.58,-3.17,0.57,2.45,5.44,10.64,14.77,11.96,9.34,3.74,2.04,-1.12,38.76,25.42,60.52,32.28,21.19,3.13,4.6,2.02,10.34,22.76,24.81,31.82
USA,-1950000,-50000,2014,13.54,10.01,12.33,14.69,18.61,24.57,27.98,26.42,24.45,20.85,13.98,8.37,2.12,-0.34,0.41,2.19,5.58,10,14.8,12.87,10.95,7.07,2.51,-0.72,45.64,135.49001,107.29,74.77,18.87,2.04,10.13,2.64,21.8,5.75,61.54,174.10001
USA,-1950000,-50000,2015,12.94,13.77,15.41,14.21,15.34,25.47,25.67,27.71,24.77,19.19,9.58,6.14,1.48,1.99,2.45,1.6,4.4,11.76,12.75,13.36,11.37,7.47,-1.55,-3.88,4.96,92.74,15.27,60.67,41.93,7.53,25.93,1.24,5.39,57.35,116.92,198.37
USA,-1950000,-50000,2016,7.1,13.87,11.6,14.45,16.79,24.97,28.25,28,23.93,17.01,13.42,8.61,-2.42,0.86,-0.15,2.46,4.94,10.99,13.37,13.25,9.01,4.78,1.8,-2.19,241.59,43.3,188.24001,79.71,26.46,6.86,0.55,0.75,2.62,181.28,59.88,209.60001
USA,-1950000,-50000,2017,5.41,7.09,12.37,13.01,18.62,24.32,28.99,27.93,21.86,20,13.44,13.75,-3.42,-1.6,0.26,1.02,5.64,10.47,14.79,14.46,9.01,5.39,2.74,1.39,542.46997,405.79999,105.75,150.05,16.33,7.37,0.51,4.78,21.4,13.67,142.36,7.67
USA,-1950000,-50000,2018,11.7,9.52,8.37,14.63,17.17,24.54,29.06,27.63,25.1,17.66,14.36,8.78,1.17,-2.59,-2.58,1.52,5.2,9.9,15.56,13.25,10.43,5.16,2.81,-1.34,125.83,27.97,369.54999,96.87,17.07,0.01,4.71,0.5,1.51,26.28,180.86,60.7
USA,-1950000,-50000,2019,9.12,2.86,8.55,14.73,13.55,23.2,26.27,27.38,22.29,18.2,14.75,7.33,-0.9,-6.13,-2.12,2.48,2.7,9.82,12.51,13.06,8.65,3.95,2.41,-1.74,194.22,369.60001,178.07001,36.43,129,4.79,2.39,0.08,6.61,1.11,54.01,191.42
USA,-1950000,-50000,2020,9.44,12.09,8.02,13.42,18.84,23.12,27.91,28.68,25.96,22.67,13.37,10.85,-1.92,-0.49,-2.17,1.86,5.6,8.63,13.13,14.61,12.31,8.6,0.99,-0.57,39.77,5.15,131.03999,101.87,46.19,3.17,1.96,1.69,2.49,0.75,49.79,69.89
USA,-1950000,-75000,1999,13.31,12.21,13.49,15.6,22.94,27.7,32.19,31.14,31.34,27.14,18.92,14.51,2.34,0.94,1.63,3.06,8.13,12.02,15.84,14.71,14.8,11.35,5.72,1.87,188.83,153.3,57.44,79.87,10.19,13.14,1.71,1.62,1.58,3.62,62.92,2.54
USA,-1950000,-75000,2000,12.06,12.68,15.18,19.94,24.16,30.62,32.03,33.35,28.81,20.47,13.56,15.68,2.32,2.05,3.11,6.2,9.63,14.65,15.5,17,13.03,7.66,1.34,3.42,250.75999,352.63,60.55,64.47,29.31,16.48,0.09,0.63,16.2,92.78,15.44,14.2
