SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,25000,1045000,2014,-13.07,-12.14,-3.34,6.91,17.15,22.6,24.84,24.87,19.69,12.28,-3.3,-5.05,-25.88,-23.89,-17.56,-4.3,5.27,11.58,11.7,12.34,7.16,1.6,-11.78,-12.43,19.23,12.41,16.9,44.31,89.66,127.42,77.39,50.7,58.78,34.3,12.04,11.07
USA,25000,1045000,2015,-8.24,-11.93,3.6,12.83,17.83,23.65,26.52,24.67,22.53,13.54,4.24,-2.76,-18.57,-23.63,-8.17,-2.14,3.92,10.55,13.91,11.23,9.14,1.74,-4.26,-10.21,16,10.94,15.71,13.64,106.96,80.06,113.07,81.11,38.68,48.61,51.58,24.74
USA,25000,1045000,2016,-8.75,-4.65,5.14,8.78,20.6,22.96,25.71,25.4,19.57,11.97,7.72,-7.51,-17.67,-15.05,-6.28,-2.18,6.05,11.08,13.5,12.18,8.79,2.4,-0.61,-16.28,9.83,16.2,27.31,45.57,60.04,123.58,104.07,97.44,93.02,32.65,27.27,43.47
USA,25000,1045000,2017,-7.6,-3.16,1.83,11.21,17.76,23.15,26.38,24.71,20.17,12.94,-1.21,-9.41,-17.08,-13.97,-9.6,-1.4,4.31,10.35,12.42,9.4,7.9,1.14,-10.31,-18.44,25.61,19.57,12.15,27.15,24.81,92.32,47.93,44.07,123.26,37.35,20.42,22.69
USA,25000,1045000,2018,-9.2,-9.74,1.73,6.76,22.48,25.03,26.62,25.77,18.08,7.2,-3.73,-4.81,-19.67,-22.69,-9.73,-6.23,6.63,12.03,13.43,11.28,6.1,-0.77,-11.24,-13.64,12.71,10.63,24.45,7.08,68.93,76.27,56.09,44.14,77.43,69.9,13.28,24.94
USA,25000,1045000,2019,-12.04,-11.22,-0.98,9.59,16.19,24.12,26.6,24.07,18.38,8.2,-1.73,-6.36,-23.11,-23.33,-13.11,-1.82,2.49,9.71,13.21,10.78,8.39,0.74,-8.99,-16.28,13.54,38.25,21.9,24.05,48.43,64.98,97.96,73.85,171.88,100.04,21.45,27.83
USA,25000,1045000,2020,-7.96,-6,2.4,8.3,17.49,24.58,27.49,25.87,18.97,6.97,3.48,-3.4,-17.41,-19.9,-10.23,-4.09,3.57,11.44,14.22,11.7,5.38,-2.94,-7.67,-12.91,18.09,4.66,9.63,31.83,28.34,120.12,110.97,74.47,25,37.26,8.83,19.12
USA,25000,870000,1997,-11.96,-5.03,-0.87,8.48,15.22,25.06,24.68,23.94,21.46,12.2,-2.01,-2.25,-23.23,-18.29,-13.37,-4.24,2.31,11.85,13.43,11.38,8.2,1.18,-9.41,-9.3,33.54,6.89,35.32,38.3,58.73,152.12,90.22,62.62,69.49,63.14,29.33,6.98
USA,25000,870000,1998,-7.66,0.9,1.08,14.48,21.97,20.58,25.95,26.92,22.95,11.86,1.09,-4.61,-16.87,-5.7,-7.93,0.54,7.37,10.09,13.38,13.19,8.55,2.19,-5.51,-13.6,17.55,20.09,17.73,25.89,118.7,157.05,80.66,34.84,56.4,114.14,38.03,9.19
USA,25000,870000,1999,-10.16,-1.18,3.2,11.88,18.64,22.66,26.36,24.11,17.17,10.87,7.77,-1.95,-20.17,-12.85,-7.36,0.22,6.92,11.33,14.51,12.21,6.56,-0.78,-4.22,-11.87,29.76,9.83,34.19,36.23,119.34,111.72,126.75,128.94,102,21.23,0.81,7.53
