SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,CA,1521036.1221,805940.451099999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,264,108,-402,0
ftc,CA,1546036.1221,805940.451099999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,86,-168,0
ftc,CA,896036.122099999,830940.451099999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,352,41,-395,0
ftc,CA,1096036.1221,830940.451099999,8,0,0,59,-6,61,-52,58,-108,-12,0,0,0,0,0,0,0,0,3,160,-163,0
ftc,CA,1121036.1221,830940.451099999,13,101,1944,159,102,-541,426,-41,-203,-1848,-99,0,0,0,0,0,1,46,177,-30,-194,0
ftc,CA,1146036.1221,830940.451099999,13,8,818,1674,-362,117,222,23,-17,-2430,-53,0,0,0,0,0,0,7,51,18,-75,-1
ftc,CA,1171036.1221,830940.451099999,9,0,130,2370,-196,-350,-486,436,439,-2255,-88,0,0,0,0,0,0,0,0,1,-1,0
ftc,CA,1196036.1221,830940.451099999,8,0,1546,954,0,-16,-708,-897,-125,-525,-229,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1221036.1221,830940.451099999,9,32,2007,-974,780,-400,-526,-844,365,-267,-173,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1246036.1221,830940.451099999,4,0,141,-28,11,-60,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,CA,1571036.1221,830940.451099999,4,0,0,0,0,0,0,0,0,0,133,70,-203,0,0,0,0,0,94,-88,-6,0
ftc,CA,1096036.1221,855940.451099999,6,0,275,88,229,-592,0,0,0,0,0,0,0,0,0,0,0,2,8,-1,-9,0
ftc,CA,1121036.1221,855940.451099999,10,0,184,312,121,-453,2,125,-158,-133,0,0,0,0,0,0,0,24,48,130,-202,0
ftc,CA,1146036.1221,855940.451099999,13,16,149,1247,-228,350,-166,37,45,-1412,-38,0,0,0,0,0,0,21,66,167,-233,-21
ftc,CA,1171036.1221,855940.451099999,9,0,151,1727,-590,-187,31,-440,267,-895,-64,0,0,0,0,0,0,0,0,12,-12,0
ftc,CA,1196036.1221,855940.451099999,8,136,1573,790,-524,-678,-1270,-27,0,8,-8,0,0,0,0,0,0,0,5,-5,0,0
ftc,CA,1221036.1221,855940.451099999,8,163,2337,0,0,-440,-2060,0,0,0,0,0,0,0,0,0,0,0,49,222,-270,-1
ftc,CA,1246036.1221,855940.451099999,11,183,640,219,367,-404,-987,-4,-7,-7,0,0,0,0,0,0,0,0,318,-238,-79,-1
ftc,CA,1271036.1221,855940.451099999,3,0,0,0,0,51,-51,0,0,0,0,0,0,0,0,0,0,4,3,-7,0,0
