SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
mpb,CA,-1803963.8779,1330940.4511,14,-1,0,13,34,133,23,45,-24,-94,-60,-34,-2,-30,-4,5,-5,0,0,0,0,2
mpb,CA,-1778963.8779,1330940.4511,16,4,-8,87,130,47,404,-4,-247,-360,262,-242,145,-198,79,-174,0,0,0,0,0,22
mpb,CA,-1753963.8779,1330940.4511,18,160,100,-120,-41,136,158,398,153,-292,-54,-544,-268,-148,-57,-5,-4,0,2,-2,3,-3
mpb,CA,-1728963.8779,1330940.4511,18,33,40,-25,-65,92,165,372,570,-28,-74,-430,-363,-286,-72,4,-8,-2,0,0,0,3
mpb,CA,-1703963.8779,1330940.4511,19,16,-14,4,-8,6,27,41,171,98,271,-191,-163,-47,-174,-32,26,-27,-8,0,4,-4
mpb,CA,-1678963.8779,1330940.4511,12,0,0,0,0,0,0,9,42,-9,50,60,20,-25,-124,-21,3,-1,-4,0,0,5
mpb,CA,-1653963.8779,1330940.4511,15,2,-2,4,-4,0,4,11,19,-5,10,175,45,251,-197,-254,-37,0,-18,-4,0,0
mpb,CA,-1628963.8779,1330940.4511,15,-6,0,0,0,4,3,-7,2,6,45,2,99,134,-94,-143,-32,-12,-7,8,-8,4
mpb,CA,-1603963.8779,1330940.4511,18,19,-19,0,15,76,211,-98,-53,146,-137,9,89,40,-31,-10,-51,-56,-107,-6,-37,12
mpb,CA,-1578963.8779,1330940.4511,21,10,-31,14,88,279,254,-4,-399,400,-270,-178,-64,-40,20,-100,171,2,-154,-12,-14,4
mpb,CA,-1553963.8779,1330940.4511,17,-2,24,22,-40,441,225,-261,-172,112,-134,-140,-60,-41,0,0,0,11,-5,-2,0,-4
mpb,CA,-1528963.8779,1330940.4511,13,-7,5,29,18,80,417,-187,-113,90,-157,-183,0,0,0,0,0,14,-14,0,7,-7
mpb,CA,-1503963.8779,1330940.4511,10,1,-1,0,0,172,367,55,-69,-15,-220,-202,-86,-2,0,0,0,0,5,-5,0,0
mpb,CA,-1478963.8779,1330940.4511,16,0,0,11,-11,9,149,12,-86,332,-106,71,-219,-102,-36,-24,0,22,-11,8,-9,-2
mpb,CA,-1453963.8779,1330940.4511,16,0,0,0,0,0,145,-122,-15,23,62,95,-101,0,4,-28,13,110,-97,-21,-14,-2
mpb,CA,-1428963.8779,1330940.4511,18,0,0,0,4,6,81,-58,0,26,47,53,24,-100,82,-65,58,57,-57,-22,-32,28
mpb,CA,-1403963.8779,1330940.4511,20,0,9,-1,1,126,218,-216,18,83,64,170,-163,-40,-1,-128,-23,0,-97,-4,11,-20
mpb,CA,-1378963.8779,1330940.4511,13,0,0,0,0,109,91,-61,63,16,33,47,-185,-77,-36,11,-4,-1,-6,4,-4,0
mpb,CA,-1353963.8779,1330940.4511,14,0,0,0,0,8,23,-20,-4,7,3,29,-27,-10,-9,0,23,10,-33,22,1,-21
mpb,CA,-1328963.8779,1330940.4511,6,0,0,0,0,0,13,13,-26,8,-3,2,-4,-3,0,0,0,0,0,0,0,0
mpb,CA,-1828963.8779,1355940.4511,8,0,0,0,0,0,3,40,-8,-8,-18,8,-5,9,-21,0,0,0,0,0,0,0
mpb,CA,-1803963.8779,1355940.4511,15,-2,7,22,37,39,53,15,10,-109,-48,-14,14,-20,-15,0,0,0,0,0,0,5
mpb,CA,-1778963.8779,1355940.4511,17,0,0,15,10,26,34,217,-53,-67,152,-91,-107,-118,2,-10,-4,0,2,-8,0,5
mpb,CA,-1753963.8779,1355940.4511,17,8,22,-25,-254,77,-26,266,216,68,273,-241,-505,-119,-83,-42,4,-6,0,0,0,0
mpb,CA,-1728963.8779,1355940.4511,16,-72,89,-45,-169,59,45,82,338,141,327,-221,-253,-531,-41,-85,-9,0,0,0,0,0
