SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
esbw,CA,1171036.1221,830940.451099999,7,0,0,0,0,0,0,81,341,-71,-22,483,-769,492,-535,0,0,0,0,0,0,0
esbw,CA,1196036.1221,830940.451099999,14,-332,439,-100,276,240,-1,239,47,-967,-28,-94,-66,152,-152,0,0,0,0,0,0,16
esbw,CA,1221036.1221,830940.451099999,14,-2,127,121,-221,111,176,1750,-1844,-151,83,-177,-11,-2,0,0,0,0,0,0,0,8
esbw,CA,1246036.1221,830940.451099999,4,0,0,0,0,0,0,252,-252,120,-77,-43,0,0,0,0,0,0,0,0,0,2
esbw,CA,1271036.1221,830940.451099999,4,0,0,0,0,0,0,113,-113,0,0,0,10,-10,0,0,0,0,0,0,23,-8
esbw,CA,1296036.1221,830940.451099999,4,0,0,0,0,0,0,56,-14,-42,0,0,0,0,0,0,0,0,0,0,20,105
esbw,CA,1321036.1221,830940.451099999,3,0,0,0,0,0,0,0,51,-51,0,0,0,0,0,0,0,0,1,-1,0,5
esbw,CA,1471036.1221,830940.451099999,8,-15,16,-10,14,65,-67,33,-34,-17,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1496036.1221,830940.451099999,12,-17,184,-71,110,200,-68,-183,-118,-68,5,-3,3,-5,0,0,0,0,0,0,0,0
esbw,CA,1521036.1221,830940.451099999,13,-14,55,-55,-8,260,12,-27,-136,-96,6,-11,-3,-6,0,0,0,0,0,0,0,0
esbw,CA,1546036.1221,830940.451099999,9,-1,1,-1,0,64,-26,8,5,-50,-1,5,5,-10,0,0,0,0,0,0,0,0
esbw,CA,1571036.1221,830940.451099999,5,0,0,0,0,8,0,15,9,-32,0,0,1,-1,0,0,0,0,0,0,0,0
esbw,CA,1596036.1221,830940.451099999,4,0,6,-6,0,2,14,-16,2,-2,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1621036.1221,830940.451099999,8,-18,25,9,-14,29,7,27,-60,-23,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1646036.1221,830940.451099999,4,0,1,0,0,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1096036.1221,855940.451099999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-3,0,0,24,-3
esbw,CA,1121036.1221,855940.451099999,10,0,0,0,0,0,0,0,88,151,-145,-13,-7,-46,-28,0,2,2,-4,0,25,-8
