SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wbbb,CA,-1878963.8779,1480940.4511,12,0,0,0,0,0,1,4,44,-44,-5,13,-13,0,0,23,17,17,-27,-18,-9,4
wbbb,CA,-1853963.8779,1480940.4511,12,0,0,0,0,0,0,3,18,-13,-7,27,-28,4,-4,34,28,-36,-16,7,20,-37
wbbb,CA,-1828963.8779,1480940.4511,20,1,0,0,-1,4,0,20,-23,3,-2,10,-4,6,-10,49,16,42,-51,-19,29,-5
wbbb,CA,-1803963.8779,1480940.4511,20,5,0,16,-21,7,30,-8,-16,4,-9,9,1,-8,2,34,3,98,-82,24,-2,-22
wbbb,CA,-1778963.8779,1480940.4511,11,-4,0,0,0,0,4,-2,-2,0,0,0,0,2,2,-4,14,-3,5,-10,-2,-1
wbbb,CA,-1703963.8779,1480940.4511,13,0,0,0,0,0,4,-4,0,0,12,-5,28,5,10,0,-14,11,-24,41,-12,-31
wbbb,CA,-1653963.8779,1480940.4511,20,5,-3,-4,4,-6,4,-5,0,7,7,16,5,-14,4,-6,11,12,-20,4,-10,-15
wbbb,CA,-1628963.8779,1480940.4511,18,-5,-5,-1,5,-5,9,-9,1,-1,10,-9,2,3,3,-2,-4,29,1,6,-10,-10
wbbb,CA,-1603963.8779,1480940.4511,21,-1,0,0,1,2,23,-12,-14,7,7,-2,-7,-4,-2,10,-5,34,-32,1,4,-11
wbbb,CA,-1578963.8779,1480940.4511,20,-3,0,13,-7,-2,7,20,-9,22,-15,24,5,-4,-13,3,1,15,-28,1,2,-31
wbbb,CA,-1553963.8779,1480940.4511,16,0,0,0,0,3,38,12,-49,17,14,7,-20,-10,-2,31,-18,37,-50,24,-14,-20
wbbb,CA,-1528963.8779,1480940.4511,11,0,0,0,0,0,11,-10,0,5,-4,-1,-1,0,0,0,0,3,-2,2,10,-12
wbbb,CA,-1503963.8779,1480940.4511,9,5,-5,0,0,0,8,-7,0,-1,6,-6,0,0,0,3,-3,24,-24,0,12,-6
wbbb,CA,-1478963.8779,1480940.4511,17,32,-32,0,0,0,13,-6,0,-6,3,-2,0,-1,0,5,1,47,-52,1,15,-11
wbbb,CA,-1453963.8779,1480940.4511,18,7,-7,0,0,1,32,-26,31,-23,0,-13,0,5,-3,32,-8,51,-55,18,16,64
wbbb,CA,-1428963.8779,1480940.4511,16,0,0,0,0,0,5,-3,10,-1,-7,-3,4,1,-1,12,-7,14,-22,25,-10,-1
wbbb,CA,-1403963.8779,1480940.4511,16,0,0,0,0,0,7,5,11,8,-25,5,-9,8,-8,19,-13,35,3,31,-20,4
wbbb,CA,-2078963.8779,1505940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,5,-5,0,0,15,-5,-6,-2,-2
wbbb,CA,-2053963.8779,1505940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-5,13,-9,-8
wbbb,CA,-1903963.8779,1505940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,0,8,-5
wbbb,CA,-1878963.8779,1505940.4511,9,0,0,0,0,0,0,0,4,-3,-1,0,0,0,0,1,18,17,-28,-1,50,-53
wbbb,CA,-1853963.8779,1505940.4511,10,0,0,0,0,0,0,0,7,-6,-1,1,0,-1,0,7,11,11,-15,-2,2,-14
wbbb,CA,-1828963.8779,1505940.4511,16,-3,4,-4,0,0,2,11,18,7,-33,2,-7,0,6,63,57,49,-81,-16,105,-147
wbbb,CA,-1803963.8779,1505940.4511,18,0,2,5,-5,-2,15,1,-10,-6,13,-10,-1,9,16,31,-12,46,-40,6,24,-38
wbbb,CA,-1778963.8779,1505940.4511,11,0,0,0,0,0,0,0,2,-2,0,0,1,0,5,3,1,23,-15,-9,-3,1
wbbb,CA,-1753963.8779,1505940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-1,0,2,-2
wbbb,CA,-1678963.8779,1505940.4511,21,7,6,1,-8,24,-19,28,-41,115,46,-91,-23,5,6,9,-22,-5,-26,20,14,-44
wbbb,CA,-1653963.8779,1505940.4511,16,-3,-5,1,-3,0,0,0,0,0,39,-9,-18,12,14,-13,9,1,-31,14,-10,-7
wbbb,CA,-1628963.8779,1505940.4511,18,6,-6,0,2,-2,53,-47,9,1,17,53,-12,-9,-10,38,0,17,-36,8,1,-61
wbbb,CA,-1603963.8779,1505940.4511,18,0,0,0,5,-1,81,-34,64,-34,61,2,-21,36,-55,59,-6,111,-101,-8,-15,-137
wbbb,CA,-1578963.8779,1505940.4511,22,7,-13,30,24,34,145,-61,-42,52,125,-57,34,-72,54,66,-17,-29,-69,-38,-22,-156
wbbb,CA,-1553963.8779,1505940.4511,16,0,0,0,0,2,23,32,3,-57,55,-21,-23,-7,3,16,-4,1,-20,8,-8,-3
wbbb,CA,-1528963.8779,1505940.4511,10,0,0,0,0,0,43,-42,10,-11,15,-12,-3,0,0,0,1,17,-13,2,-2,-5
wbbb,CA,-1503963.8779,1505940.4511,6,0,0,0,0,0,1,1,-2,0,0,0,0,0,3,-3,0,6,-4,-2,16,-16
wbbb,CA,-1478963.8779,1505940.4511,19,3,-2,-1,1,-1,18,-12,6,-9,2,-3,-1,1,2,18,-11,16,-14,10,4,-12
wbbb,CA,-1453963.8779,1505940.4511,16,10,-10,0,0,0,8,7,-11,-2,8,-9,0,0,-1,1,0,19,-13,3,-2,-3
wbbb,CA,-1428963.8779,1505940.4511,15,1,-1,0,0,0,12,-6,5,-6,-4,-1,0,9,2,13,-12,-5,4,0,10,1
wbbb,CA,-1403963.8779,1505940.4511,16,9,-9,3,-3,1,2,1,0,-4,2,-2,2,0,-1,7,-8,2,1,17,-10,-1
wbbb,CA,-2128963.8779,1530940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-3,-2,0
wbbb,CA,-1903963.8779,1530940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-51,291,-243,-47
wbbb,CA,-1878963.8779,1530940.4511,11,0,0,0,0,0,3,-3,10,-1,-9,1,-1,0,0,25,36,-6,-24,5,60,-92
wbbb,CA,-1853963.8779,1530940.4511,16,19,-19,0,0,0,1,2,53,-22,-28,29,-35,20,-17,48,48,7,-58,21,115,-136
wbbb,CA,-1828963.8779,1530940.4511,19,-6,2,1,-3,0,20,-14,2,11,-4,-12,0,0,3,26,32,21,-12,-46,64,-70
wbbb,CA,-1803963.8779,1530940.4511,14,4,2,-5,-1,0,3,-3,0,0,2,3,-5,0,2,29,0,26,-5,-27,19,-15
wbbb,CA,-1778963.8779,1530940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,7,4,-7,6,-8
wbbb,CA,-1753963.8779,1530940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-4,8,1,-7,0,-2,2
wbbb,CA,-1678963.8779,1530940.4511,17,-8,4,-3,0,22,1,18,-44,6,-3,55,-48,4,5,27,-15,-31,0,2,-2,0
wbbb,CA,-1653963.8779,1530940.4511,19,-18,2,-10,-9,7,1,-3,-5,0,3,13,-1,1,0,5,-10,12,-19,22,6,-19
wbbb,CA,-1628963.8779,1530940.4511,21,1,-5,25,-13,-2,42,16,-16,39,22,13,-18,31,10,12,-57,28,-64,3,-34,-28
wbbb,CA,-1603963.8779,1530940.4511,22,-3,-12,6,-1,3,39,-31,-5,14,92,-37,-26,-22,24,13,-34,36,-38,49,-29,-46
wbbb,CA,-1578963.8779,1530940.4511,20,-1,0,8,2,-7,49,98,-84,-25,137,-17,-27,39,-31,41,-23,-9,-74,35,-8,-92
wbbb,CA,-1553963.8779,1530940.4511,18,0,0,0,2,1,9,36,-18,-15,30,13,-42,3,4,1,1,53,-22,14,4,-68
wbbb,CA,-1528963.8779,1530940.4511,9,0,0,0,0,0,11,-6,8,-13,2,-2,0,0,0,1,-1,16,-16,18,-12,-5
wbbb,CA,-1503963.8779,1530940.4511,8,0,0,0,0,0,4,-3,6,-7,12,-12,0,0,0,0,1,18,-19,0,14,-13
wbbb,CA,-1478963.8779,1530940.4511,12,4,-4,0,2,-1,6,-3,-2,-2,10,-10,0,0,0,1,8,-9,2,0,12,-14
wbbb,CA,-1453963.8779,1530940.4511,16,7,-5,-2,0,0,22,-19,12,-10,-1,1,-4,-1,0,7,-3,6,-2,-5,6,-6
wbbb,CA,-1428963.8779,1530940.4511,16,4,-4,0,0,0,11,-9,6,-5,-2,-1,1,3,-3,6,1,-3,0,-1,-2,3
wbbb,CA,-1953963.8779,1555940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-3,1,-1,0,0,0
wbbb,CA,-1928963.8779,1555940.4511,4,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,1,1,-1,-1,0
wbbb,CA,-1903963.8779,1555940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,-26,13,150,16,-201
wbbb,CA,-1878963.8779,1555940.4511,9,0,0,0,0,0,0,0,5,-5,1,-1,0,0,0,7,47,2,-34,46,111,-100
wbbb,CA,-1853963.8779,1555940.4511,18,-6,10,-8,-2,0,21,-1,-18,0,9,-9,-2,6,9,23,13,19,-2,-45,16,-8
wbbb,CA,-1828963.8779,1555940.4511,11,0,0,0,0,0,7,5,-12,0,11,-11,0,0,7,13,12,28,-8,-45,14,10
wbbb,CA,-1803963.8779,1555940.4511,10,0,0,0,0,0,3,-3,2,-2,0,2,-2,0,0,11,11,19,2,-25,20,-18
wbbb,CA,-1778963.8779,1555940.4511,9,0,0,0,0,0,0,1,-1,4,-4,0,0,0,0,8,-5,3,-3,8,2,-12
wbbb,CA,-1753963.8779,1555940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-13,-2,-5,7
wbbb,CA,-1653963.8779,1555940.4511,20,-2,-2,4,4,2,-4,22,-29,0,42,-33,0,4,-7,23,-15,23,-22,-6,-5,-2
wbbb,CA,-1628963.8779,1555940.4511,22,14,-3,-6,7,-8,4,39,23,-18,173,-23,-20,49,80,58,150,35,-215,-128,23,-129
wbbb,CA,-1603963.8779,1555940.4511,22,13,-22,23,-9,-13,27,59,21,-6,16,-5,-59,31,-17,19,16,8,-58,-11,39,-52
wbbb,CA,-1578963.8779,1555940.4511,20,-3,12,-11,-1,6,57,52,-23,-33,80,-46,-61,62,47,28,-26,-32,-64,153,-105,-82
wbbb,CA,-1553963.8779,1555940.4511,18,-3,0,1,-1,0,5,16,-15,18,21,-32,-9,23,-25,21,14,-15,-17,31,-3,-30
wbbb,CA,-1528963.8779,1555940.4511,10,0,0,0,0,0,7,-6,16,-17,0,2,-2,0,1,4,-3,59,-61,3,0,-3
wbbb,CA,-1503963.8779,1555940.4511,14,59,-59,0,0,0,6,1,15,-12,14,-22,-2,1,-1,4,0,30,-32,31,3,-36
wbbb,CA,-1478963.8779,1555940.4511,14,18,-18,0,1,-1,14,-10,-2,0,11,-13,0,0,1,-1,4,5,-4,9,-7,-2
wbbb,CA,-1453963.8779,1555940.4511,14,4,-4,0,0,0,9,-4,5,-7,-2,1,-2,0,0,1,1,6,-1,3,-8,0
wbbb,CA,-1428963.8779,1555940.4511,5,6,-6,0,0,0,4,-4,4,-4,0,0,0,0,0,0,1,-1,0,0,1,-1
wbbb,CA,-1903963.8779,1580940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,-10,-4,-9,44,-27
wbbb,CA,-1878963.8779,1580940.4511,19,18,3,-29,-7,0,8,14,-11,-4,12,-19,6,-5,1,0,9,5,-7,2,25,-23
wbbb,CA,-1853963.8779,1580940.4511,18,1,9,-14,5,-5,16,-17,2,1,4,-7,0,0,2,26,13,32,-10,-37,-2,1
wbbb,CA,-1828963.8779,1580940.4511,16,0,7,-3,-4,0,9,-4,11,-10,-3,-1,-2,0,4,29,42,22,8,-44,3,-22
wbbb,CA,-1803963.8779,1580940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,-14,-6,9,-2
wbbb,CA,-1678963.8779,1580940.4511,3,-1,0,2,7,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,CA,-1653963.8779,1580940.4511,21,10,8,4,104,287,-308,-98,-4,12,56,-14,-18,7,-41,37,17,79,-114,59,-71,-16
wbbb,CA,-1628963.8779,1580940.4511,17,9,-8,-1,0,2,7,-9,11,-11,61,-32,76,11,-28,29,19,-39,-14,70,-109,-42
wbbb,CA,-1603963.8779,1580940.4511,22,-6,1,8,25,-3,52,-11,-12,-11,125,43,4,151,-8,104,-11,103,-319,85,-48,-232
wbbb,CA,-1578963.8779,1580940.4511,22,15,14,-14,-28,46,49,11,14,-63,148,-65,-13,14,27,90,-15,125,-347,168,-73,-109
wbbb,CA,-1553963.8779,1580940.4511,19,-1,2,13,-15,6,39,17,-5,2,2,29,-47,38,-39,56,22,-23,-52,28,-31,-42
wbbb,CA,-1528963.8779,1580940.4511,7,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,1,0,6,0,-7
wbbb,CA,-1503963.8779,1580940.4511,9,13,-13,0,0,0,11,-7,-4,0,2,-1,-1,0,0,0,0,9,-7,1,2,-5
wbbb,CA,-1478963.8779,1580940.4511,17,14,-10,-4,3,-3,10,-9,18,-3,19,-34,-1,1,3,13,-4,15,-10,-9,-2,-7
wbbb,CA,-1953963.8779,1605940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-3,1,14,-17
wbbb,CA,-1928963.8779,1605940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,40,-35,4,17,-19
wbbb,CA,-1903963.8779,1605940.4511,21,-34,68,-43,15,33,0,-5,-32,103,-105,-27,11,8,-13,18,68,-15,39,-40,27,-25
wbbb,CA,-1878963.8779,1605940.4511,22,3,15,-6,-6,21,33,-44,25,26,-30,-43,13,2,12,18,20,25,12,-74,230,-203
wbbb,CA,-1853963.8779,1605940.4511,10,0,0,0,0,0,5,-1,-4,0,0,0,0,0,3,4,15,-7,42,-50,219,-216
wbbb,CA,-1828963.8779,1605940.4511,6,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,0,6,3,-8,4,4
wbbb,CA,-1803963.8779,1605940.4511,3,0,1,-1,0,0,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,1,-1
wbbb,CA,-1678963.8779,1605940.4511,6,0,0,10,-9,16,-9,-8,0,0,0,0,0,0,0,0,0,1,-1,0,4,-4
wbbb,CA,-1653963.8779,1605940.4511,18,-1,2,-1,41,24,-3,-63,9,-9,1,1,2,0,-3,3,9,2,-13,0,1,-3
wbbb,CA,-1628963.8779,1605940.4511,22,13,14,-25,70,-63,77,-79,0,0,67,-11,-5,-1,-38,31,-8,-3,-38,11,-2,-9
wbbb,CA,-1603963.8779,1605940.4511,19,0,10,-10,2,17,-8,12,-12,-2,74,49,-13,183,-16,45,73,86,-247,15,19,-214
wbbb,CA,-1578963.8779,1605940.4511,21,-43,14,-9,20,12,95,-69,-42,31,149,47,-66,174,-79,136,-95,95,-325,68,-47,-98
wbbb,CA,-1553963.8779,1605940.4511,19,0,0,2,-1,12,0,-5,1,7,-15,41,-14,21,-18,44,7,25,-37,-3,-22,-39
wbbb,CA,-1528963.8779,1605940.4511,17,-5,0,0,0,4,2,-4,1,-2,-1,5,8,-7,3,1,33,18,-25,-4,17,-45
wbbb,CA,-1503963.8779,1605940.4511,16,17,-22,0,2,-2,26,31,70,-118,12,-5,-2,-14,0,8,-3,34,-39,59,142,-13
wbbb,CA,-1478963.8779,1605940.4511,16,-3,-7,0,0,0,4,5,18,-6,-18,23,-25,0,1,1,-3,81,-81,150,-29,-86
wbbb,CA,-1453963.8779,1605940.4511,10,0,2,-2,0,0,10,-10,4,0,-1,-3,0,0,0,0,0,13,-12,3,0,-1
wbbb,CA,-1953963.8779,1630940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,7,-7
wbbb,CA,-1928963.8779,1630940.4511,13,-3,0,0,0,0,4,-3,2,2,-5,0,0,0,1,2,1,13,-7,7,0,-11
wbbb,CA,-1903963.8779,1630940.4511,21,-59,108,-63,6,59,67,-72,27,163,-108,-160,-9,20,9,41,25,-12,62,189,-154,-18
wbbb,CA,-1878963.8779,1630940.4511,22,27,30,-20,-15,57,24,-7,47,-92,68,-78,-6,9,-5,-5,26,53,55,-49,61,-42
wbbb,CA,-1853963.8779,1630940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-2,5,6
wbbb,CA,-1803963.8779,1630940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,9,-4,-5,0,0
wbbb,CA,-1703963.8779,1630940.4511,4,0,0,0,2,9,-11,0,0,0,0,0,0,0,0,0,0,2,-2,0,4,-4
wbbb,CA,-1678963.8779,1630940.4511,16,-11,7,70,-45,83,-51,-64,0,6,28,-23,-2,-8,2,-2,-1,7,-5,-2,13,-13
wbbb,CA,-1653963.8779,1630940.4511,22,-1,52,360,-82,54,14,-4,82,-142,-285,11,-26,-49,16,-18,2,29,11,5,2,-70
wbbb,CA,-1628963.8779,1630940.4511,21,9,4,562,-231,-313,-6,72,198,-103,-96,-75,157,15,-141,266,-49,115,-49,-196,-52,-94
wbbb,CA,-1603963.8779,1630940.4511,18,0,8,-8,3,2,50,-36,3,25,-20,-13,31,69,-48,36,-21,25,-91,9,2,-26
wbbb,CA,-1578963.8779,1630940.4511,17,-2,0,0,6,-6,17,-13,-2,7,26,-10,-8,76,-25,8,-25,26,-32,-21,17,-41
wbbb,CA,-1553963.8779,1630940.4511,14,0,0,0,0,0,8,-8,6,-6,19,0,6,-10,19,14,23,23,-30,46,-22,-76
wbbb,CA,-1528963.8779,1630940.4511,20,0,7,-4,-1,0,45,-22,-12,-11,13,11,35,-21,-22,21,5,82,-52,-32,41,-48
wbbb,CA,-1503963.8779,1630940.4511,13,19,-19,2,-2,0,23,6,38,-67,0,0,11,-11,0,17,-4,107,-42,62,175,-159
wbbb,CA,-1478963.8779,1630940.4511,18,13,-13,0,0,57,54,-96,67,-58,-16,14,13,-32,3,7,-9,49,-18,140,172,-115
wbbb,CA,-1978963.8779,1655940.4511,3,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,15,-14,-1,0,0
wbbb,CA,-1928963.8779,1655940.4511,22,-4,20,-19,-6,10,10,-13,-5,1,9,-14,6,1,0,17,1,-6,7,-19,7,23
wbbb,CA,-1903963.8779,1655940.4511,22,-26,78,-45,18,10,33,-19,-37,39,156,-200,-30,18,2,17,40,-23,8,-7,38,49
wbbb,CA,-1878963.8779,1655940.4511,10,0,0,0,0,2,-2,0,0,0,0,0,0,3,0,3,1,-3,9,5,28,-36
wbbb,CA,-1678963.8779,1655940.4511,22,-22,1,80,26,-88,10,-19,0,34,-34,5,4,-4,-10,36,-35,18,7,-4,-19,6
wbbb,CA,-1653963.8779,1655940.4511,22,-16,8,306,-156,2,-20,7,27,-81,-26,29,73,-55,-9,-6,-6,17,-92,158,-104,-74
wbbb,CA,-1628963.8779,1655940.4511,20,-11,22,463,-399,-37,-49,85,152,-148,-67,-8,62,-28,-3,15,3,142,109,-75,-117,-114
wbbb,CA,-1603963.8779,1655940.4511,16,30,-30,0,0,0,35,-32,22,-14,-4,4,0,27,4,11,-24,15,-10,-17,-9,-8
wbbb,CA,-1578963.8779,1655940.4511,15,0,0,0,7,-7,14,-14,6,7,2,7,23,-32,2,43,-17,32,-7,-37,-9,-20
wbbb,CA,-1553963.8779,1655940.4511,16,0,0,0,4,-4,23,-19,0,-4,1,6,3,14,-19,19,37,16,-31,-36,12,21
wbbb,CA,-1528963.8779,1655940.4511,21,3,-11,6,-9,6,23,-22,-2,-4,17,1,10,8,20,17,36,37,-67,48,54,-68
wbbb,CA,-1503963.8779,1655940.4511,18,29,-24,0,-8,0,89,-68,83,-97,1,14,-22,5,14,-19,18,46,-11,150,391,-257
wbbb,CA,-1478963.8779,1655940.4511,19,39,-32,10,-17,104,-102,16,94,-109,7,-1,-2,-7,1,13,-9,9,14,53,930,-579
wbbb,CA,-1978963.8779,1680940.4511,3,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,3,-3,0,10,-10
wbbb,CA,-1953963.8779,1680940.4511,10,-1,7,-7,0,0,0,0,19,-12,-7,0,0,0,0,1,3,-2,2,-4,4,4
wbbb,CA,-1928963.8779,1680940.4511,21,-7,35,-5,7,2,6,-25,45,-81,39,-25,28,13,1,-22,14,-16,34,61,78,-104
wbbb,CA,-1903963.8779,1680940.4511,22,6,23,-11,1,0,16,-22,-10,-4,46,-17,-18,24,-15,7,20,-3,5,23,90,-24
wbbb,CA,-1678963.8779,1680940.4511,3,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,0,0,0
wbbb,CA,-1653963.8779,1680940.4511,17,-22,23,16,20,7,-66,0,47,-19,-28,15,3,-10,-6,-2,1,65,-46,12,-8,-3
wbbb,CA,-1628963.8779,1680940.4511,21,-25,48,349,-28,-308,23,47,190,-150,-110,-23,-21,-2,85,-76,37,165,-32,38,-157,-53
wbbb,CA,-1603963.8779,1680940.4511,21,317,-293,134,-4,-71,-51,173,67,-188,-68,20,1,8,-10,1,18,71,-65,-24,-5,-24
wbbb,CA,-1578963.8779,1680940.4511,18,40,-40,0,1,24,16,-41,2,2,14,-1,-4,27,-37,12,31,57,-30,6,43,-10
wbbb,CA,-1553963.8779,1680940.4511,13,18,-18,0,0,9,12,-21,0,14,-14,3,9,-3,-9,0,1,23,8,10,96,8
wbbb,CA,-1528963.8779,1680940.4511,18,136,-158,81,-78,-3,14,4,21,-39,10,9,-19,17,17,-16,20,123,-48,5,442,-257
wbbb,CA,-1503963.8779,1680940.4511,20,99,-131,197,-197,315,-285,50,94,-167,45,29,-70,8,21,-29,-4,189,-90,212,415,-222
wbbb,CA,-1478963.8779,1680940.4511,10,0,0,9,-9,22,-20,6,1,-9,0,19,-19,0,0,0,0,13,-13,16,266,-234
wbbb,CA,-1978963.8779,1705940.4511,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,-13,4,-4,0
wbbb,CA,-1953963.8779,1705940.4511,22,-27,49,-10,-16,6,72,-75,10,6,28,-71,7,-3,-2,36,25,42,-55,12,24,-30
wbbb,CA,-1928963.8779,1705940.4511,19,-10,47,18,-41,0,14,-38,15,-1,-14,26,-20,9,-11,9,9,-3,-15,106,-14,20
wbbb,CA,-1903963.8779,1705940.4511,9,0,0,2,-1,1,-2,0,0,0,0,0,0,0,0,1,-1,1,0,7,-1,4
wbbb,CA,-1703963.8779,1705940.4511,6,0,0,0,0,0,0,0,3,-3,0,0,0,0,4,3,-7,9,-9,0,11,-9
wbbb,CA,-1678963.8779,1705940.4511,19,-9,7,-6,61,25,-61,33,15,-71,-3,17,21,7,-13,-28,-4,31,-22,24,26,-16
wbbb,CA,-1653963.8779,1705940.4511,21,-4,17,222,-23,39,53,20,357,-571,129,-180,201,-54,-137,27,85,116,-79,223,-42,4
wbbb,CA,-1628963.8779,1705940.4511,21,-26,64,299,15,-203,-47,-15,122,-75,-72,-36,17,-24,-8,-26,21,207,-192,75,-23,3
wbbb,CA,-1603963.8779,1705940.4511,21,128,-126,78,51,-82,-34,-4,191,-171,-40,19,43,-49,8,-25,4,89,-53,-17,8,-9
wbbb,CA,-1578963.8779,1705940.4511,17,190,-190,0,2,83,-85,11,4,-12,-3,16,1,28,-41,4,38,43,-18,3,124,-56
wbbb,CA,-1553963.8779,1705940.4511,20,30,-57,124,-109,149,-132,-16,17,-33,7,14,16,-5,-21,9,13,167,22,-26,126,-110
wbbb,CA,-1528963.8779,1705940.4511,17,143,-144,121,-119,-2,25,-10,31,-46,0,6,-6,18,-16,0,4,69,-7,95,384,-346
wbbb,CA,-1503963.8779,1705940.4511,10,81,-81,26,-26,102,-102,4,8,-12,0,0,5,-5,0,0,0,22,-22,107,150,-193
wbbb,CA,-1978963.8779,1730940.4511,11,31,-31,0,0,0,18,-11,1,-4,-4,3,-3,0,2,8,11,30,-51,57,-57,0
wbbb,CA,-1953963.8779,1730940.4511,22,25,-27,52,-20,-26,79,-46,7,21,-19,-35,-17,7,2,17,4,37,39,-115,33,9
wbbb,CA,-1928963.8779,1730940.4511,13,3,-2,11,-13,3,-4,0,0,3,-3,0,0,0,4,0,0,5,-4,-5,0,3
wbbb,CA,-1728963.8779,1730940.4511,12,-2,15,-4,12,-23,0,0,0,1,-1,0,8,5,-6,7,-3,12,-19,-4,0,0
wbbb,CA,-1703963.8779,1730940.4511,4,-1,0,0,0,0,0,0,0,0,0,0,8,-8,1,-1,0,4,-4,0,0,0
wbbb,CA,-1678963.8779,1730940.4511,16,0,33,63,317,-106,133,-365,560,-635,38,-38,111,111,-222,0,5,23,46,14,17,-22
wbbb,CA,-1653963.8779,1730940.4511,19,0,40,69,148,171,-284,93,584,-774,64,-63,-5,170,-211,-2,49,81,-19,400,-83,-58
wbbb,CA,-1628963.8779,1730940.4511,20,-13,28,123,50,32,-113,-19,92,-130,-29,-18,-14,12,-6,-8,9,47,-19,60,-61,-14
wbbb,CA,-1603963.8779,1730940.4511,22,22,-41,104,56,303,-258,-188,56,-80,1,-8,0,-1,1,4,0,32,141,-85,-16,-39
wbbb,CA,-1578963.8779,1730940.4511,20,65,-71,0,1,168,-114,23,-1,-75,51,-20,-14,31,-21,-1,-1,257,-39,-80,284,-198
wbbb,CA,-1553963.8779,1730940.4511,19,87,-125,52,-47,27,-27,-3,35,-37,14,-10,-2,5,-5,-2,6,48,13,-31,184,-98
wbbb,CA,-1528963.8779,1730940.4511,20,20,-117,206,-201,287,-158,-116,195,-213,6,10,-13,0,8,1,10,172,-98,136,129,-61
wbbb,CA,-1503963.8779,1730940.4511,3,0,0,0,0,8,3,-11,0,0,0,0,0,0,0,0,0,0,0,0,14,-14
wbbb,CA,-2078963.8779,1755940.4511,3,0,0,0,0,0,0,0,1,4,-5,0,0,0,0,0,0,0,2,-2,0,0
wbbb,CA,-2053963.8779,1755940.4511,3,0,0,0,0,0,0,0,1,1,-2,0,0,0,0,0,0,0,0,0,8,-8
wbbb,CA,-2003963.8779,1755940.4511,6,0,0,0,0,0,14,-7,-7,0,0,0,1,-1,0,0,0,23,-23,17,71,-88
wbbb,CA,-1978963.8779,1755940.4511,17,26,-26,2,-2,20,49,-47,-6,-2,-14,4,14,0,-12,11,24,18,-45,32,-46,67
wbbb,CA,-1953963.8779,1755940.4511,18,-2,2,5,-5,4,61,-67,0,0,8,-2,-5,1,2,1,3,-5,5,45,-16,27
wbbb,CA,-1928963.8779,1755940.4511,5,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,3,-3,1,3,-4,2,-2
wbbb,CA,-1778963.8779,1755940.4511,4,0,1,-1,0,0,0,0,0,0,1,1,-2,1,-1,0,0,0,0,0,0,0
wbbb,CA,-1753963.8779,1755940.4511,11,-3,12,-12,0,0,0,0,0,0,0,0,0,4,3,-6,47,-26,15,45,-53,5
wbbb,CA,-1728963.8779,1755940.4511,5,-5,0,0,0,0,0,0,0,0,0,0,2,-2,0,3,7,10,-20,0,0,0
wbbb,CA,-1703963.8779,1755940.4511,6,0,1,-1,0,0,0,0,0,0,0,0,1,2,-3,0,0,2,-2,0,1,4
wbbb,CA,-1678963.8779,1755940.4511,20,-32,142,149,448,-179,-3,-343,553,-700,17,49,-94,103,-142,9,2,41,80,117,-70,-133
wbbb,CA,-1653963.8779,1755940.4511,21,-60,139,135,272,-191,210,-332,623,-820,6,37,73,40,-109,-82,75,227,25,288,173,-520
