SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
dftm,USA,-1300000,1025000,4,0,0,0,6,152,-158,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-55
dftm,USA,-1300000,1e+06,5,0,0,1,2,28,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-103
dftm,USA,-1300000,975000,3,0,0,0,0,43,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,90,272
dftm,USA,-1300000,0,3,11,-10,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dftm,USA,-1300000,-550000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,1,0
dftm,USA,-1300000,-675000,3,0,0,0,0,0,0,0,17,-17,0,0,0,0,1,-1,0,0,0,0,8,-8
dftm,USA,-1275000,1100000,3,0,0,0,0,0,0,0,8,-8,0,0,0,157,-157,0,0,0,0,0,2,-2
dftm,USA,-1275000,1075000,3,0,0,0,0,0,0,0,19,-19,0,0,0,0,0,0,0,0,0,0,2,-1
dftm,USA,-1275000,1050000,3,0,0,0,0,67,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-6
dftm,USA,-1275000,1e+06,3,0,0,0,5,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-10
dftm,USA,-1275000,975000,6,1,0,-1,0,30,-30,0,0,0,0,0,0,1,-1,0,0,0,0,0,95,-66
dftm,USA,-1225000,4e+05,3,0,35,55,-87,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dftm,USA,-1175000,-650000,3,0,0,0,0,0,0,0,0,0,0,14,-14,0,0,0,0,0,1,-1,1,-1
dftm,USA,-9e+05,-5e+05,7,0,0,0,0,0,0,0,79,-79,0,0,0,0,0,6,2,-5,102,7,-18,-94
dftm,USA,-9e+05,-525000,7,0,0,0,0,20,39,25,-81,-3,0,0,0,0,0,0,0,0,7,5,-2,-10
dftm,USA,-875000,-775000,4,0,0,0,0,0,0,0,0,0,0,32,-32,0,10,6,-16,2,-2,0,0,0
dftm,USA,-875000,-8e+05,6,0,0,0,0,0,0,0,0,0,0,185,-185,1,5,-1,-4,8,-9,0,0,0
dftm,USA,-850000,-475000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,-432,-27,-18,0
dftm,USA,-850000,-775000,4,0,12,-12,0,0,0,0,0,0,0,5,-5,0,0,31,-31,6,-6,0,0,0
dftm,USA,-850000,-8e+05,5,0,43,-43,0,0,0,0,0,0,0,107,-107,8,-2,35,-41,0,0,0,0,0
dftm,USA,-750000,0,3,0,0,0,0,5,-2,2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0
dftm,USA,-750000,-25000,7,0,0,0,0,6,-5,0,67,-68,0,0,1,-1,0,9,728,-737,0,0,0,0
dftm,USA,-725000,-25000,3,0,0,0,0,0,0,0,57,59,-116,0,0,0,0,2,-2,0,0,0,0,0
dftm,USA,-725000,-125000,3,0,0,0,0,4,-4,0,0,0,0,0,0,0,0,15,38,-53,0,0,0,0
