SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
jpbw,CA,146036.122099999,1080940.4511,6,0,0,0,0,0,0,681,-570,4,-115,42,-42,0,0,0,0,0,0,0,26,186
jpbw,CA,171036.122099999,1080940.4511,6,0,0,0,0,0,0,471,-467,22,-26,3,-3,0,0,0,0,0,0,0,223,371
jpbw,CA,196036.122099999,1080940.4511,4,0,0,0,0,0,0,217,-217,47,-47,0,0,0,0,0,0,0,0,0,316,67
jpbw,CA,221036.122099999,1080940.4511,4,0,0,0,0,0,0,112,-103,-9,0,0,0,0,0,0,0,0,0,0,277,184
jpbw,CA,246036.122099999,1080940.4511,3,0,0,0,0,0,0,419,-419,0,0,0,0,0,0,0,0,0,0,0,596,-125
jpbw,CA,271036.122099999,1080940.4511,3,0,0,0,0,0,0,12,-12,0,0,0,0,0,0,0,0,0,0,0,35,561
jpbw,CA,96036.1220999993,1105940.4511,3,0,0,0,0,0,0,42,-42,0,0,0,0,0,0,0,0,0,0,0,13,277
jpbw,CA,121036.122099999,1105940.4511,4,0,0,0,0,0,0,244,-182,-62,0,0,0,0,0,0,0,0,0,0,82,297
jpbw,CA,146036.122099999,1105940.4511,4,0,0,0,0,0,0,0,0,155,-155,1,-1,0,0,0,0,0,0,0,61,242
jpbw,CA,171036.122099999,1105940.4511,3,0,0,0,0,0,0,0,0,174,-174,0,0,0,0,0,0,0,0,0,85,123
jpbw,CA,196036.122099999,1105940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,271,159
jpbw,CA,221036.122099999,1105940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,790,-281
jpbw,CA,246036.122099999,1105940.4511,4,0,0,0,0,0,0,76,-76,0,11,-11,0,0,0,0,0,0,0,0,1064,-609
jpbw,CA,271036.122099999,1105940.4511,3,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,151,119
jpbw,CA,171036.122099999,1130940.4511,3,0,0,0,0,0,0,0,0,29,-29,0,0,0,0,0,0,0,0,0,444,-251
jpbw,CA,196036.122099999,1130940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,330,-170
jpbw,CA,221036.122099999,1130940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,126,-43
jpbw,CA,121036.122099999,1155940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,240,450
jpbw,CA,146036.122099999,1155940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,102
jpbw,CA,171036.122099999,1155940.4511,3,0,0,0,0,0,0,0,0,77,-77,0,0,0,0,0,0,0,0,0,176,-144
jpbw,CA,196036.122099999,1155940.4511,4,0,0,0,0,0,0,0,0,21,-21,0,0,0,0,0,0,0,0,142,124,-216
jpbw,CA,121036.122099999,1180940.4511,4,0,0,0,0,0,0,0,0,0,14,-14,0,0,0,0,0,0,0,159,494,-314
jpbw,CA,146036.122099999,1180940.4511,5,0,0,0,0,0,0,0,0,115,-10,-105,0,0,0,0,0,0,0,117,979,-1028
jpbw,CA,171036.122099999,1180940.4511,5,0,0,0,0,0,0,0,0,217,-110,-107,0,0,0,0,0,0,0,622,59,-607
jpbw,CA,196036.122099999,1180940.4511,4,0,0,0,0,0,0,0,0,68,-68,0,0,0,0,0,0,0,0,189,350,-525
jpbw,CA,221036.122099999,1180940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,931,-309
jpbw,CA,246036.122099999,1180940.4511,4,0,0,0,0,0,0,0,0,56,-52,-4,0,0,0,0,0,0,0,0,536,-190
jpbw,CA,271036.122099999,1180940.4511,4,0,0,0,0,0,0,0,0,555,-511,-44,0,0,0,0,0,0,0,0,79,231
jpbw,CA,296036.122099999,1180940.4511,4,0,0,0,0,0,0,0,0,29,-4,-25,0,0,0,0,0,0,0,0,6,703
jpbw,CA,321036.122099999,1180940.4511,3,0,0,0,0,0,0,0,0,168,-168,0,0,0,0,0,0,0,0,0,7,424
jpbw,CA,121036.122099999,1205940.4511,4,0,0,0,0,0,0,0,0,0,15,-15,0,0,0,0,0,0,0,885,-47,-737
jpbw,CA,146036.122099999,1205940.4511,5,0,0,0,0,0,0,0,0,157,207,-364,0,0,0,0,0,0,0,673,101,-680
jpbw,CA,171036.122099999,1205940.4511,5,0,0,0,0,0,0,0,0,208,3,-211,0,0,0,0,0,0,0,776,-47,-636
jpbw,CA,196036.122099999,1205940.4511,5,0,0,0,0,0,0,0,0,249,-137,-112,0,0,0,0,0,0,0,91,805,-787
jpbw,CA,221036.122099999,1205940.4511,5,0,0,0,0,0,0,0,0,16,-7,-9,0,0,0,0,0,0,0,13,357,330
jpbw,CA,246036.122099999,1205940.4511,4,0,0,0,0,0,0,0,0,86,53,-139,0,0,0,0,0,0,0,0,161,83
