SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,USA,-1375000,9e+05,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,0,0,0,0
sb,USA,-1375000,-125000,6,66,-60,-27,13,-14,0,0,95,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1375000,-150000,6,-279,-277,-467,507,-551,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1375000,-175000,4,-1,3,-3,0,0,0,0,11,-11,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
sb,USA,-1350000,1200000,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0
sb,USA,-1350000,1175000,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-3,0,0,0,0,0,0,0
sb,USA,-1350000,1150000,3,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
sb,USA,-1350000,1100000,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0
sb,USA,-1350000,1075000,5,-2,2,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0
sb,USA,-1350000,1025000,3,0,0,2,-1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
sb,USA,-1350000,975000,3,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0
sb,USA,-1350000,950000,6,0,1,-1,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
sb,USA,-1350000,7e+05,3,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0
sb,USA,-1350000,-75000,13,6,6,-7,6,-6,-1,2,-6,6,-6,1,-1,1,1,-2,0,9,35,-44,0,0,0,0
sb,USA,-1350000,-1e+05,17,5,13,3,26,21,-36,10,-51,15,-11,5,3,-2,-9,-1,1,1,26,-28,0,0,0,0
sb,USA,-1350000,-125000,4,1,3,-3,-1,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1350000,-175000,10,-48,-2,2,0,-1,0,-1,-2,1,-1,3,-3,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1350000,-425000,6,-11,-15,-1,0,0,0,18,4,-22,0,0,0,0,0,0,3,-3,0,0,0,0,0,0
sb,USA,-1325000,925000,4,1,1,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
sb,USA,-1325000,825000,4,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
sb,USA,-1325000,-25000,4,0,0,0,1,-1,0,0,3,-1,-2,0,0,0,0,0,0,0,1,-1,0,0,0,0
sb,USA,-1325000,-50000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,14,10,-22,-5,0,0,0
sb,USA,-1325000,-75000,19,-5,2,-4,4,-5,5,-2,25,-20,-8,1,4,1,1,5,-3,15,20,-26,-6,-12,0,0
sb,USA,-1325000,-1e+05,8,0,5,2,9,40,-52,15,32,-30,-21,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1325000,-125000,10,6,35,7,26,20,-80,-22,24,-1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0
