SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,USA,1e+05,770000,10,0,0,0,0,0,0,0,0,0,2,-2,4,-3,-1,128,101,-162,-59,-8,4,16,-18,-2
ftc,USA,1e+05,745000,11,0,3,-2,-1,0,0,0,0,0,0,0,0,2,0,105,791,-729,95,-263,13,-6,-8,0
ftc,USA,1e+05,720000,10,0,23,-23,0,0,0,0,0,0,0,7,8,0,-11,136,615,-591,-28,-136,22,-22,0,0
ftc,USA,1e+05,695000,12,0,11,107,-61,-57,0,4,-4,0,10,28,-5,32,-42,-6,321,-15,-323,0,0,0,0,0
ftc,USA,1e+05,670000,7,0,0,8,-8,0,0,0,0,0,0,0,6,12,-16,17,97,-76,-40,0,0,0,0,0
ftc,USA,1e+05,645000,16,1,2,20,-16,-2,-5,12,29,-41,12,50,75,38,-99,46,143,-192,-65,-8,0,0,0,0
ftc,USA,1e+05,620000,15,0,0,2,-2,7,-3,1,23,-17,6,9,24,5,-30,19,37,-73,-7,-1,0,0,0,0
ftc,USA,1e+05,595000,6,0,0,0,0,0,0,0,0,0,0,0,7,12,-19,6,15,-7,-6,-8,0,0,0,0
ftc,USA,125000,1020000,5,0,417,746,843,-2001,508,-513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,125000,995000,5,0,70,353,1381,-1708,400,-496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,125000,970000,4,0,0,144,526,-184,-295,-191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,125000,945000,6,0,1647,-1644,5150,1611,-6764,0,0,0,0,0,0,0,0,0,55,-48,-7,0,0,0,0,0
ftc,USA,125000,920000,6,0,407,-407,3414,4680,-7603,-491,0,0,0,0,0,0,0,0,274,-106,-168,0,0,0,0,0
ftc,USA,125000,895000,8,0,0,0,244,2301,-990,-1555,0,0,0,0,0,0,0,8,465,-371,-72,-30,0,5,-5,0
ftc,USA,125000,870000,11,0,22,-22,20,525,-209,-336,0,0,0,0,0,0,0,469,882,-1195,-18,-135,18,21,-42,0
ftc,USA,125000,845000,13,0,4,37,66,678,-755,-30,0,0,0,0,0,18,78,682,1774,-2269,-162,-121,42,0,-42,0
ftc,USA,125000,820000,11,0,0,0,26,13,-39,0,0,0,0,4,-4,2,36,202,593,-673,-155,-5,83,22,-105,0
ftc,USA,125000,795000,9,0,3,-3,0,19,-19,2,-2,0,0,0,0,0,0,85,44,-85,-42,-2,3,39,-42,0
ftc,USA,125000,770000,15,0,17,-7,-9,-1,0,3,-3,0,10,-10,1,3,14,113,696,-728,-56,-26,-11,-5,-1,0
ftc,USA,125000,745000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,162,-176,-1,-69,4,-4,0,0
ftc,USA,125000,720000,7,0,0,0,0,0,0,0,0,0,0,0,0,4,6,99,77,-155,-21,-10,6,-6,0,0
ftc,USA,125000,695000,7,0,0,0,0,0,0,0,0,0,15,-14,-1,7,5,16,85,-8,-105,0,0,0,0,0
ftc,USA,125000,670000,6,0,0,0,0,0,0,0,0,0,6,-6,0,109,-94,22,280,-229,-88,0,0,0,0,0
ftc,USA,125000,645000,10,3,-3,0,0,0,0,0,0,0,1,2,3,30,21,114,-27,-44,-98,-2,0,0,0,0
ftc,USA,125000,620000,14,8,57,-35,-22,-4,-4,0,2,-2,0,1,1,2,45,-7,-30,18,-29,-1,0,0,0,0
ftc,USA,125000,595000,5,0,0,0,0,0,0,0,0,0,0,0,2,1,-3,3,6,-6,-3,0,0,0,0,0
ftc,USA,150000,1020000,5,0,417,-20,707,-1086,112,-130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,150000,995000,5,0,34,382,2064,-2324,779,-935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,150000,970000,5,0,15,251,1619,-399,-818,-668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,150000,945000,6,0,1598,-1590,4558,-1028,-3435,-103,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0
ftc,USA,150000,920000,8,0,603,-603,5143,3582,-8601,-124,0,0,0,0,0,0,8,-4,92,-71,-25,0,0,0,0,0
