SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,CA,-1978963.8779,1655940.4511,3,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0
sb,CA,-1703963.8779,1655940.4511,3,0,0,1,2,-3,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
sb,CA,-1678963.8779,1655940.4511,6,-1,0,0,18,60,-78,0,14,-5,-8,-1,0,0,0,0,0,0,0,0,0,0
sb,CA,-1653963.8779,1655940.4511,17,1,0,0,94,142,-167,192,-180,-18,-3,66,-115,57,-66,-2,-1,3,3,-6,0,0
sb,CA,-1628963.8779,1655940.4511,16,-1,0,0,39,91,-77,149,-129,-46,65,159,-192,184,-227,1,-13,7,-10,-1,0,0
sb,CA,-1603963.8779,1655940.4511,9,0,0,0,62,-59,-3,1,-1,0,0,0,1,4,-5,0,0,0,22,-15,-3,-3
sb,CA,-1578963.8779,1655940.4511,5,0,0,0,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,5,4,3,10
sb,CA,-1528963.8779,1655940.4511,3,0,0,0,0,0,15,-15,2,-2,0,0,0,0,0,0,0,0,1,-1,0,0
sb,CA,-1503963.8779,1655940.4511,5,48,-48,0,0,0,4,-2,-2,0,0,1,-1,0,0,0,0,0,1,-1,0,0
sb,CA,-1928963.8779,1680940.4511,3,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0
sb,CA,-1703963.8779,1680940.4511,4,0,0,0,0,0,0,2,13,-9,-6,0,0,1,-1,0,0,0,0,0,0,0
sb,CA,-1678963.8779,1680940.4511,9,0,0,0,7,11,19,-15,-13,-7,4,-2,-4,0,0,0,0,1,-1,0,0,0
sb,CA,-1653963.8779,1680940.4511,16,0,0,4,16,100,-16,48,-90,-49,-2,11,-21,10,14,-25,2,18,-17,-3,2,-2
sb,CA,-1628963.8779,1680940.4511,18,-3,0,0,22,134,-116,64,-47,-24,75,61,-84,123,-106,-82,28,-20,26,-20,-19,-15
sb,CA,-1603963.8779,1680940.4511,16,0,0,6,8,226,-124,111,-187,-5,12,-2,-36,54,-56,-5,2,7,-10,-1,0,0
sb,CA,-1578963.8779,1680940.4511,10,6,-6,0,0,0,31,-31,0,0,1,0,-1,0,0,1,8,0,0,7,-15,-1
sb,CA,-1553963.8779,1680940.4511,4,13,-13,0,0,0,8,-8,0,0,0,0,0,0,0,0,0,0,2,14,-16,0
sb,CA,-1528963.8779,1680940.4511,7,9,-12,0,0,0,140,-140,0,0,0,0,0,0,0,7,-7,1,4,3,-8,0
sb,CA,-1703963.8779,1705940.4511,7,0,0,0,0,0,1,1,2,6,-9,-1,0,0,0,0,0,2,-2,0,0,2
sb,CA,-1678963.8779,1705940.4511,9,0,0,0,0,6,-2,11,39,-44,0,-10,0,0,0,0,0,2,5,-7,0,15
sb,CA,-1653963.8779,1705940.4511,12,0,0,0,0,36,-31,-4,21,-22,24,-23,-1,12,-12,0,1,7,46,-54,24,-12
sb,CA,-1628963.8779,1705940.4511,14,0,0,0,0,21,-5,43,-59,0,4,-2,2,7,-7,-4,17,73,64,-115,68,11
sb,CA,-1603963.8779,1705940.4511,18,0,0,0,3,57,-54,34,-15,-9,-2,4,7,45,-63,8,1,81,-36,-57,103,-64
sb,CA,-1578963.8779,1705940.4511,9,3,-5,0,0,0,11,-11,0,0,0,0,0,0,0,24,-8,11,-17,-4,-6,15
sb,CA,-1553963.8779,1705940.4511,6,-63,-5,0,0,0,5,-4,-1,0,0,0,0,0,0,0,0,1,-1,2,-2,0
sb,CA,-2078963.8779,1730940.4511,4,0,0,0,18,-16,-2,0,0,0,0,0,0,0,0,0,2,-2,0,4,-4,0
sb,CA,-1953963.8779,1730940.4511,5,-2,0,0,0,0,2,-2,5,-5,0,0,0,0,0,1,-1,0,1,-1,0,0
sb,CA,-1703963.8779,1730940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,0,1,1
sb,CA,-1678963.8779,1730940.4511,8,0,0,2,-2,119,-106,163,-156,-20,0,0,0,0,0,0,0,2,1,-3,7,-7
sb,CA,-1653963.8779,1730940.4511,7,0,0,0,0,17,-17,86,-86,0,0,0,0,0,0,0,2,9,20,-31,1,2
sb,CA,-1628963.8779,1730940.4511,13,0,0,0,0,123,-72,-34,-16,0,-1,0,1,0,-1,1,-1,6,30,-27,36,-15
sb,CA,-1603963.8779,1730940.4511,9,-259,0,0,0,157,-153,18,-22,1,-1,0,0,0,0,0,0,0,24,-23,0,0
sb,CA,-1578963.8779,1730940.4511,10,30,-37,6,-6,0,0,0,0,0,0,2,-2,5,-2,5,-8,17,-9,-8,0,15
sb,CA,-1553963.8779,1730940.4511,3,12,-16,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,CA,-1528963.8779,1730940.4511,5,-39,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,0
sb,CA,-2078963.8779,1755940.4511,5,0,0,0,3,7,0,-10,0,0,0,0,0,0,0,1,1,-2,0,0,0,0
sb,CA,-2053963.8779,1755940.4511,5,0,0,0,15,21,-11,-24,-1,2,-2,0,0,0,0,0,0,0,0,0,0,0
sb,CA,-2028963.8779,1755940.4511,4,0,0,0,0,5,-1,-3,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0
sb,CA,-1753963.8779,1755940.4511,5,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,8,-4,-4,0,1
sb,CA,-1703963.8779,1755940.4511,7,0,0,0,1,-1,0,104,-63,-2,-39,0,4,-1,-3,0,0,0,0,0,2,-2
sb,CA,-1678963.8779,1755940.4511,12,0,3,-3,0,45,-9,133,-155,-11,-2,-1,0,9,-9,2,-2,0,8,-8,2,0
sb,CA,-1653963.8779,1755940.4511,6,0,1,-1,0,2,-2,2,-2,0,0,0,0,32,-32,0,0,0,19,-19,18,-18
