SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wbbb,USA,-1725000,1275000,10,0,0,0,0,0,10,5,-15,6,-1,32,-35,-2,5,-5,0,0,0,0,1,2,18,-21
wbbb,USA,-1725000,1250000,20,6,-6,-1,18,-12,8,-12,0,-1,26,-12,2,-14,1,4,-8,2,2,-3,9,-10,27,-27
wbbb,USA,-1725000,1225000,11,0,0,0,1,1,-2,29,-26,-3,0,0,2,-2,0,12,-12,0,0,1,14,-2,25,-27
wbbb,USA,-1725000,1200000,17,2,-1,3,0,9,-8,39,-44,0,9,-1,-8,0,2,3,-5,0,1,1,7,-2,17,-12
wbbb,USA,-1725000,1175000,18,1,12,-13,3,3,-6,28,-8,-20,1,17,-10,-7,17,-16,-2,0,1,3,0,18,-15,-3
wbbb,USA,-1725000,1150000,13,0,1,-1,12,1,14,-18,58,-67,6,0,-1,-5,0,2,-2,0,0,0,19,-19,2,0
wbbb,USA,-1725000,1125000,9,0,7,-7,1,8,-9,0,27,-27,9,10,-19,1,5,-6,0,0,0,0,1,-1,0,0
wbbb,USA,-1725000,1100000,14,-3,20,-16,12,26,25,72,-59,-79,99,-87,22,-8,-27,0,0,0,0,0,0,0,1,-1
wbbb,USA,-1725000,1075000,17,-3,3,2,32,-26,74,43,13,-118,86,-104,77,-59,-6,-16,-1,0,0,1,-1,0,3,-3
wbbb,USA,-1700000,1300000,9,-1,0,0,10,-10,5,-5,1,-1,1,35,-36,0,0,1,-1,0,0,0,37,-37,1,-1
wbbb,USA,-1700000,1275000,24,57,-26,-4,198,-172,25,-82,40,-33,231,-30,-148,-8,-39,-15,14,1,-9,-7,687,-528,-32,-110
wbbb,USA,-1700000,1250000,24,-4,3,9,138,-113,-16,6,-14,-12,235,-30,-47,-38,-24,-61,-39,35,-15,-14,130,-78,262,-282
wbbb,USA,-1700000,1225000,21,11,-14,1,23,-17,2,9,-9,2,10,-4,18,-29,21,16,-43,0,2,49,-37,34,60,-59
wbbb,USA,-1700000,1200000,19,7,-16,0,-1,0,20,2,5,-27,30,-19,14,4,-29,15,-3,-6,-6,57,13,-58,4,-7
wbbb,USA,-1700000,1175000,19,-1,-6,6,-12,11,31,-7,-20,-17,16,-9,-1,10,-13,0,-3,0,0,1,20,-21,13,-12
wbbb,USA,-1700000,1150000,11,8,3,-10,0,6,-2,-5,24,-24,11,1,-12,5,-5,0,0,0,0,0,0,0,4,-4
wbbb,USA,-1700000,1075000,5,3,-2,-1,1,-1,0,0,18,-18,0,0,10,-10,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1675000,1275000,21,48,-54,0,28,-33,122,-107,-2,-14,8,14,-21,3,20,-24,8,-8,4,-3,48,-47,13,-3
wbbb,USA,-1675000,1250000,23,-16,-6,5,-2,6,-11,42,-18,-17,35,110,-143,113,-121,24,-13,25,-34,43,-7,-26,54,-41
wbbb,USA,-1675000,1225000,15,5,-8,-1,1,6,-7,1,-1,0,4,10,-14,20,-17,6,-9,0,0,14,-9,-5,7,-6
wbbb,USA,-1675000,1200000,13,0,5,-10,0,1,14,-14,-1,0,0,0,0,0,13,-12,-1,0,1,4,-4,39,-39,-1
wbbb,USA,-1675000,1175000,14,3,-2,0,-2,5,-4,2,-3,0,4,-4,0,12,-12,1,20,-21,0,0,0,5,-4,1
wbbb,USA,-1650000,1275000,9,-19,0,0,45,-45,0,18,-17,-1,1,18,-19,9,13,-22,0,0,0,0,0,0,0,2
wbbb,USA,-1650000,1250000,13,1,-4,0,132,-133,0,9,-9,0,1,-1,1,0,-1,0,0,0,0,17,-12,-5,8,-5
wbbb,USA,-1650000,1225000,16,-5,0,3,-1,-2,11,6,-5,-12,1,8,32,-25,-16,0,0,1,-1,1,39,-39,19,-14
wbbb,USA,-1650000,1200000,5,0,0,0,0,3,-3,1,-1,0,0,8,-5,-3,0,15,-15,0,0,0,0,0,0,0
wbbb,USA,-1650000,8e+05,3,-1,0,0,8,-8,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1625000,1275000,9,0,0,0,0,1,11,-10,17,-14,-5,26,-26,0,0,0,0,0,0,0,3,-3,7,-5
wbbb,USA,-1625000,1250000,11,0,0,0,0,1,-1,44,-37,-6,-1,0,0,0,0,0,0,6,-4,24,-14,-9,-1,0
wbbb,USA,-1625000,1225000,6,2,-2,0,15,-15,0,0,0,0,0,6,-6,0,0,0,0,0,0,0,4,-3,-1,4
wbbb,USA,-1625000,8e+05,3,0,0,1,2,-3,0,0,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1625000,775000,4,0,0,1,11,-12,0,0,1,18,-19,0,0,0,0,0,0,0,0,0,0,0,0,0
