SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wsbw,USA,-1400000,1025000,11,0,0,0,0,0,0,0,0,0,301,613,285,-201,599,-1205,-213,-117,-18,-44,2,-2,0,3
wsbw,USA,-1400000,1e+06,9,0,0,0,0,0,0,0,0,0,0,24,-21,29,-26,22,200,-222,-6,0,4,-4,0,12
wsbw,USA,-1400000,975000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-9,766,-766,14,-14,23,-23,0,1
wsbw,USA,-1400000,925000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,718,-718,51,-5,-45,-1,13,-13,0,0
wsbw,USA,-1400000,9e+05,6,0,0,0,0,0,0,0,0,0,18,-18,0,0,1157,-1154,7,16,-26,0,34,-34,0,0
wsbw,USA,-1400000,875000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,214,-214,0,34,-34,0,4,-4,0,0
wsbw,USA,-1400000,850000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-56,14,-9,29,-34,0
wsbw,USA,-1400000,825000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-39,-4,0,64,-64,0
wsbw,USA,-1400000,725000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,20,572,-592,0,0,0,0
wsbw,USA,-1400000,7e+05,3,0,0,0,0,0,0,0,0,0,0,0,90,-90,46,-46,0,0,93,-93,0,0,0,0
wsbw,USA,-1400000,675000,4,0,0,0,0,0,0,0,0,0,0,0,207,-203,417,-421,0,0,207,-207,0,0,0,0
wsbw,USA,-1400000,650000,11,0,0,0,0,0,0,0,20,918,-903,275,812,-490,943,-1556,5,23,-47,0,0,0,1,-1
wsbw,USA,-1400000,625000,9,0,0,0,0,0,0,0,0,489,-488,61,-53,-9,40,-40,29,-0.999999999999996,-28,0,4,2,-6,0
wsbw,USA,-1400000,6e+05,13,0,0,0,4,-4,0,0,0,414,-414,55,-12,285,-166,275,71,115,-473,-150,38,-11,107,-134
