SOURCE,X,Y,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CA,-1328963.8779,1180940.4511,0.0317976535775493,-0.508257614226002,-1.04100473306288,0.787300678931734,-0.923658130731662,-0.206685228279447,0.0706461949301618,0.97543398503918,-0.377110661730561,-0.810800418401053,0.981696729736266,-1.46168656062675,-0.36841815074311,0.94663905485141,-0.917544083225517,3.12119084397445,-1.75814588090165,-0.535236269147242,1.19954569760736,-0.903578701692652,0.571029919540859
CA,-1703963.8779,1280940.4511,-0.66612744475837,-0.425487687667563,0.670702867600173,-0.589713003167808,-0.730251152283166,0.453696752697114,-0.219856136654309,0.148713245513625,-0.21668531414508,-0.879207395730275,1.74458323070118,-0.331699089726145,-0.720277992675427,-0.500918565403668,-0.164685776045325,1.16566310729379,0.0053425429321774,-0.981952560607886,0.761424212840593,-0.695122248678848,0.799914699514167
CA,-1328963.8779,1280940.4511,-0.0246029429490136,-0.203129835221931,-1.16873964782629,0.567815374132247,-0.422981605211597,-0.771965309914506,0.550603862631679,0.299918713954648,0.0413766178877821,-0.588861337919487,1.67822857781032,-1.60915845241477,-0.231771823779306,0.10779535553265,-0.183135819356114,2.03296719326521,-0.918574705159668,-0.757596597994711,0.664396864856057,-0.672830588792664,1.10231952962187
CA,-1778963.8779,1305940.4511,2.03889287565291,-0.765431516850216,-0.0848353229214116,-0.418171500497924,-0.114160099293809,1.27552323187361,-3.00268229452956,1.87909556733393,-0.0718639836501583,-0.862803045834431,1.09898678269678,-1.13767749233811,-0.552976473831679,1.00445976805083,-1.34478176718238,2.08239501008125,-0.817966678575379,-0.702992233644237,0.401135064073464,1.70127826607784,-1.33002636465506
CA,-1753963.8779,1305940.4511,0.954649991285537,-0.469215846513024,0.08965918179929,-0.479951550022066,-0.516257511535827,1.10947936976176,-1.92493115755708,1.16615060615594,-0.102495653961405,-0.864290460848285,1.33240051945117,-0.855671044866463,-0.78528935914868,0.437202637826018,-0.922083406374378,1.79822885156957,-0.473445187390919,-0.718696550784395,0.492067434197405,0.750180181485473,-0.54773983719409
CA,-1728963.8779,1305940.4511,0.962631195450586,-0.459088426885482,0.140103194091483,-0.305847494150249,-0.82494285842796,1.20059361694703,-2.10202347217522,1.55691048429639,-0.143078950656679,-0.881362996472543,1.15188082553488,-0.831675661599107,-1.00908757014722,0.727933541430672,-0.712131615826451,1.75163789553315,-0.650858867134636,-0.709428289298244,0.575761576402562,0.879373083332781,-0.565053408764495
CA,-1703963.8779,1305940.4511,0.0579677564569949,-0.283023322666426,0.363616594902017,-0.410323398663088,-1.19918124668075,1.02659001714551,-1.01349229352443,0.790152174684057,-0.162820084416052,-0.891587096661516,1.4980788175643,-0.66717997137103,-1.08981459649896,0.0252610201059194,-0.29688557009085,1.50058089436009,-0.34702759519523,-0.72006382056597,0.661520084226975,-0.087455614755642,0.147314805364028
CA,-1528963.8779,1305940.4511,0.144506978411997,-0.382286784531117,0.414970376985669,-0.486039801562636,-1.28057950847988,0.682964506409691,-0.27616199374003,0.285944468288009,0.685794388528641,-0.586527006081354,0.913955381024333,-1.08759007875361,-1.13940993244938,0.37924806114225,-0.101030400136302,1.28182553949216,-0.622061825868191,-0.149500835614988,0.537068309855339,-0.394340376360035,0.781530904596578
CA,-1453963.8779,1305940.4511,0.345770856184312,-0.391466484696547,-0.18596581694302,-0.0908304521250573,-0.802028384169868,0.391013917235603,-0.646430891824085,0.500962047384528,0.39823271993849,-0.736721673412695,1.71157591641266,-1.85702532048634,-1.15120377081543,1.08446942025166,-0.444057553162025,1.70293687853261,-0.850346359689995,-0.550681343578346,1.12123974594954,-0.459496383426921,0.739851838132065
CA,-1353963.8779,1305940.4511,0.15764510269797,-0.246116040951614,-0.959818957833923,0.342468344047279,-0.540077430130085,-0.481464003435655,0.374251116055827,0.195177371330559,0.183596559351411,-0.530368839898803,1.77184409212362,-1.76123109887198,-0.442008085055657,0.243458566607687,-0.135739234584528,1.92527233867422,-0.959298423439869,-0.66499660270637,0.72258676193456,-0.666129035994815,1.06387434515695
CA,-1328963.8779,1305940.4511,-0.195377590372239,-0.138970026427806,-1.08648241885663,0.3852342533214,-0.292311411024573,-1.05320558529537,1.00077308498022,-0.0390809802691925,0.15945406545552,-0.484121569113403,1.74003190061061,-1.50820036456202,-0.177109296221132,-0.370342555135844,0.0606416748869653,1.74207514798131,-0.615807128959578,-0.640487431496311,0.555783206684097,-0.969014578128839,1.34843212589742
