SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA,25000,1045000,4.9620131799084,-1.31013211647518,-1.2260282254806,1.55944821980828,-2.98518074851426,0.913400310196427,-1.9744154860745,2.9798475237859,2.03778584808114,-2.40421456989788,-3.0023596334163,0.447772901882724,4.65186885492939,-1.86939017268865,2.34584737225925,-5.28135883135092,-0.582575592265768,4.51835113186355,1.14016745279349,-2.70843625115228,-0.982236906926888,-1.54309525039462,2.58380965545205
USA,25000,870000,4.91898920836733,-1.01082131696787,-1.41747385606834,1.35226187127041,-2.48824447557296,0.569014088934588,-1.94449844510131,3.28527528499334,1.68941230766266,-1.7951345582697,-3.60887289711911,0.0963339346429875,4.5458855022723,-1.20561552276608,2.88094271921959,-5.89287263398246,-0.638687775236082,4.50130883170978,1.04382575932689,-2.61574220591612,-1.48641857888428,-1.53033566592371,2.89371043962193
USA,50000,1020000,4.79181943372098,-1.15493700096613,-1.23970400464559,1.61625229597549,-2.97814665874448,0.916405312483285,-2.0234933443309,3.11304253757946,1.87188345807057,-2.34807140204869,-3.31083491216064,0.519777915831278,4.81234995317936,-1.88061242848851,2.45104363515279,-5.44962943640294,-0.522457948771714,4.50157008602209,1.284170580246,-2.71895692710263,-1.45344212317545,-1.28061006267673,2.59294150420294
USA,50000,895000,4.8392540946757,-1.08351849794034,-1.45645978944248,1.6127981410797,-2.66909218008669,0.556375701719174,-1.99311433196423,3.38304553450978,1.64808842260491,-1.91802253440275,-3.59552559098392,0.330508536030384,4.48062334430458,-1.3193837888476,2.68679058426128,-5.72376598494759,-0.749719570448967,4.58003130264054,0.939126573890225,-2.58210795464276,-1.51459565357742,-1.37530920829541,2.82211488886919
USA,50000,870000,4.79073977598467,-0.978205849328877,-1.3713542658593,1.45088199539928,-2.58196102299031,0.544033287926126,-1.99137038517089,3.37837043991333,1.69726948734371,-1.84274519092169,-3.63106749220747,0.275536196612217,4.39796672281453,-1.22508153568276,2.83714238501679,-5.79924642578864,-0.794252571508835,4.56019541691746,0.805427954769107,-2.56484646983083,-1.40662631521078,-1.35057666725,2.7651158053441
USA,50000,845000,4.73837719384463,-0.851498313388842,-1.3803207561281,1.34648600654885,-2.50562494378524,0.558540256423975,-1.91420242593918,3.31188698868702,1.73787438225567,-1.76519993617252,-3.63778733435785,0.0757181069059971,4.36793844147314,-1.17332958416928,2.95536983679754,-5.86275344205755,-0.76893428150408,4.6351684544982,0.771449514980337,-2.55649937549737,-1.43640854602832,-1.38443073299265,2.79990765605248
USA,50000,820000,4.70974766446252,-0.750791617004584,-1.43104028711827,1.18140153749251,-2.31216036932579,0.550795855186082,-1.79845474116796,3.22458482030222,1.73206767578129,-1.66638739614093,-3.63573499662633,-0.22303429499054,4.35621671005104,-1.13762640126958,3.07945995274828,-5.92272269164368,-0.707304484425217,4.82357730417915,0.886664463399176,-2.5836691359001,-1.57426243685135,-1.45864942454995,2.91223220382338
USA,75000,1045000,4.87836703497771,-1.21630746274039,-1.27135713761529,1.62326974786044,-3.07878170741134,0.989376934498766,-1.93921067932936,2.97136441564997,2.01618627305661,-2.43865882627027,-2.99100794759767,0.351249693088762,4.74805036120509,-1.82557877233675,2.32872339245938,-5.30630350884635,-0.660565057162569,4.44456992085106,1.26169827851115,-2.70127277021849,-1.04625453592616,-1.25230567951261,2.56044219383478
USA,75000,1020000,4.80004924741184,-1.15967119614974,-1.2503075500444,1.65542896010599,-2.97069814504559,0.828351793133259,-1.96246058944396,3.12881447463909,1.89371804696735,-2.35456903034262,-3.10807529345429,0.311861453999401,4.77343831266363,-1.80209233751052,2.41799485498936,-5.44496153753081,-0.602463837397517,4.48013688806837,1.32880667022248,-2.74451180342924,-1.06333104698399,-1.39667480716192,2.68733169062223
USA,75000,895000,4.74744267690838,-1.05745951138004,-1.38355022863452,1.56295022167542,-2.65600298416188,0.519471868344835,-1.95745221719829,3.43541254964973,1.57461978679271,-1.91298810985406,-3.58801524745635,0.354551873174174,4.49101166404158,-1.31486114063779,2.65187505553703,-5.71284767372535,-0.847485989817886,4.67631889898674,0.834659496853524,-2.63034060534703,-1.39218293080084,-1.22550441290557,2.80934361183761
