SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA,-2175000,350000,1.22231445484898,-1.06624754059798,0.039583138990861,-0.630535636909209,-0.723134426065783,0.939096615392415,-0.596926728811192,1.18830063832758,-0.52112930526998,-0.0374211186498119,-0.333151135024246,0.198085232367006,1.82396949381137,-0.484267757098774,-1.31131340788097,-0.871737740342734,-1.12053836421815,-0.295930551228585,1.8263867752629,-0.254583801549022,0.00434377138649644,1.18119467145036,-1.71456279829875
USA,-2150000,225000,1.95187566171886,-1.35770950643876,-0.0859013864013569,-1.08247228363225,0.028569574657773,0.727961608223804,-0.7047167516405,1.1169178208007,-0.314761881556395,-0.26780356624689,-0.403355506004059,0.326990823014684,1.63599345042326,-0.291085448405621,-1.55788501856585,-0.725538081805885,-1.11419751923473,0.204174675546081,1.31174269176916,-0.411217407100922,0.151521947821026,1.15054809154848,-1.84924032948262
USA,-2150000,250000,2.09447914993975,-1.80742585645138,0.115561911256568,-1.2132330159066,-0.286657714040024,1.06455737719326,-0.809713773970815,1.42884692363109,-0.476164430970992,-0.478948680715527,-0.415579295449476,0.400994243870377,2.28191062970373,-0.651315810337269,-1.68034413634764,-0.949253474039272,-0.914701791946205,-0.133610945137715,2.00064424796409,-0.682979228356803,-0.0444266306667256,1.57742042893594,-2.16933516081127
USA,-2150000,275000,2.00922992993157,-1.7848997685987,0.164704355635508,-1.1680241775935,-0.400933063554805,1.09351493007455,-0.785882296513043,1.41403747848765,-0.45433878836226,-0.495049466967827,-0.409043772959773,0.367549179846753,2.30479164357712,-0.639974451036508,-1.68205281206736,-0.957802005545358,-0.906530272970716,-0.185084306938208,2.24344373543137,-0.662814467664219,-0.0952217608168375,1.49848056637186,-2.10452735518894
USA,-2150000,3e+05,1.89563598120487,-1.82825213056269,0.159714470862006,-0.974372243917394,-0.5709528176277,1.17204881089593,-0.762598077018533,1.3686539301952,-0.447692322788943,-0.491468916256146,-0.466101720564878,0.439697594862914,2.38563073548758,-0.70625711479028,-1.66313450187337,-1.05825106625692,-0.822260522970985,-0.230031858340361,2.37635976534784,-0.672363562500754,-0.111470684412578,1.4962214950893,-2.08784930264606
USA,-2150000,325000,1.50465510637326,-1.13721208025857,0.0186945066998625,-0.846281468821544,-0.397559415717145,0.730482126949262,-0.607312837462189,1.17353818874899,-0.404130055096631,-0.210353408267494,-0.215201182145057,0.148486067977634,1.70813545232792,-0.404629686381598,-1.39258524661805,-0.716755401811293,-1.13222743086545,-0.239705755832199,1.79158706543988,-0.327792929606645,0.0347280345829759,1.07405458888656,-1.67287588699965
USA,-2150000,350000,1.1913142922614,-0.60579580845277,-0.255233039793829,-0.560045361962149,-0.331078240136601,0.370772162305673,-0.454783131259635,1.01471157246703,-0.322551020594465,-0.010609762985947,-0.0685728204218625,0.0436419987859109,1.13084491071294,-0.112021431689204,-1.21046043842038,-0.489449982949454,-1.40067104602404,-0.225488492484621,1.41179513241243,-0.0104616969909497,0.131558688229783,0.653185574798279,-1.1843725155361
USA,-2150000,375000,1.26192797112993,-1.01360560554607,-0.0453896616625134,-0.561146518281493,-0.755605176296461,0.841617957981811,-0.472154128170874,1.11374986228983,-0.500592472354196,0.00732292316866534,-0.252941329575279,0.244069099823782,1.58252570917932,-0.361873053885359,-1.30211187324993,-0.781016180167748,-1.17703549273421,-0.308606567904187,1.70162379704977,-0.258871810992278,-0.0825887536119865,1.30709882214428,-1.67334561047717
USA,-2150000,4e+05,1.1153261940625,-1.17022463948384,-0.00542048854208321,-0.526624201878926,-0.806761946800972,0.98665242251447,-0.546908187176391,1.11671054445173,-0.472340939705433,-0.0297046509680818,-0.383624824407769,0.251928559445885,1.89593326415035,-0.522777809904787,-1.31847971269378,-0.972247355606877,-1.09685346094046,-0.254956642175438,1.89777037105981,-0.33006674708763,-0.158634291923358,1.39400237927366,-1.81154053044434
USA,-2150000,450000,0.471220544916387,-0.493912710986084,-0.297968889555627,-0.439616538657578,-0.685135001351732,0.651455098034995,-0.35354811609779,0.770531189031746,-0.390744287047524,0.598738432584495,-0.386560338738767,0.00866289205340998,1.23467546649073,-0.0508698870809985,-1.12401435436892,-0.567354398899239,-1.60347360713635,-0.248466876129948,1.50637100684133,0.0565855325288398,-0.22445690071681,0.88895053062001,-1.44758137838997
USA,-2150000,5e+05,0.20430288079109,-0.141753851707985,-0.286564945778673,-0.383665823540134,-0.68155156167514,0.348259370412074,-0.286427717383103,0.757996800777805,-0.349465039237923,0.733147436832084,-0.308760827379221,-0.189077274934522,1.04517083913024,0.13286839056779,-1.05469196561695,-0.367606043468246,-1.79083325158463,-0.326686511765299,1.51216156874851,0.274781980046149,-0.263865418359638,0.731597834866398,-1.2832585099368
USA,-2150000,525000,0.114526280917666,0.182080381927645,-0.368612871501494,-0.341833649827993,-0.611575715534388,0.118318124295284,-0.250096563883809,0.765646552550632,-0.331598766693288,0.759874195691852,-0.260543942818429,-0.161969966564081,0.814598869207779,0.236754710876649,-0.938841269314707,-0.21079276584801,-1.99591424605563,-0.34882057067961,1.38253460790045,0.562943848015517,-0.345670028036106,0.596920637112358,-1.13005544542831
USA,-2150000,550000,0.0497756227983865,0.306432197110935,-0.420855406102215,-0.25464437678012,-0.674177679927709,0.0612082890833303,-0.211484591612007,0.716924017333036,-0.371000189801765,0.86662734537512,-0.300927576768285,-0.195889249476048,0.984033762095152,0.102212014680043,-0.764714515855198,-0.268245059054634,-2.16211877573974,-0.32406881999526,1.41219467617512,0.684378945076959,-0.477593822085653,0.645803294156239,-1.06428588274522
USA,-2150000,575000,-0.015139966214833,0.438555453177737,-0.481866419577391,-0.149821867347597,-0.755817917297251,0.0402370013904871,-0.182184428452171,0.636501711845994,-0.334617848715585,0.950697467744587,-0.214017207350933,-0.376826088098313,1.14669942976918,-0.112220401614382,-0.54945185098797,-0.356072222130517,-2.26723516228364,-0.0517860927527725,1.36535315592153,0.516025406057865,-0.329316463804823,0.699736312761397,-0.914899879205533
USA,-2150000,6e+05,0.178052145851311,-0.45666648260111,-0.0790128686870952,-0.307151818539057,-0.923677667156132,0.325889590621125,-0.157199670382441,0.592913690007358,-0.207328127040921,0.933830559295059,-0.565819512453042,-0.382661791373064,1.93032809934422,-0.381662899452772,-0.797894601818963,-0.850922235889604,-1.60479695712921,-0.621657792849256,2.13703621726385,0.0254525741344018,-0.567846421893331,1.10202229094982,-1.23233938384258
USA,-2150000,625000,-0.119224838836368,0.700687432247291,-0.45988670480175,0.026571583592478,-0.697337446393611,-0.0984368905018327,-0.277981821549495,0.693965905364133,-0.231640294772873,0.786012886884937,0.0597901085392794,-0.261571582488014,0.746519239050294,-0.113110060193639,-0.17263387729832,-0.330885572551846,-2.19760690625442,-0.266958455725018,0.967735416914945,0.845626323045044,-0.392849808672224,0.787660301016247,-0.747895461265347
USA,-2125000,250000,1.8977326382197,-0.861027246232432,-0.252382559995423,-1.00304256482309,0.163750872873878,0.245781132265101,-0.448556046373808,0.734897172464564,-0.0131696132373662,-0.242473110471927,-0.190595877070013,0.125722466523429,1.01593101821615,0.108385188628336,-1.20714289679007,-0.675049678056601,-1.25100986438397,0.343144982869376,1.01000919586071,-0.267222186357927,0.345493266558936,0.493296044647838,-1.39655473616514
USA,-2125000,275000,2.24522974978949,-1.90190279486073,0.211263353590839,-1.32106396665286,-0.266829198339243,0.999716202554975,-0.755900953257191,1.39880173511021,-0.368146944443234,-0.598557505034167,-0.404960444763079,0.380584286792011,2.23147106026725,-0.497620030695547,-1.81643258953575,-0.857931654163473,-0.926620101842895,-0.101033387899344,1.97638435952813,-0.687346824380313,-0.0430320752389672,1.59217138066564,-2.22303595420301
