SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
USA,1400000,215000,-2.13109933985658,-0.231446680167089,1.35869752522527,-2.80659455295989,2.89065275258719,-0.032697729905812,0.0589879491497886,-0.527089620993973,-0.861414968977114,-0.268096570232453,0.994508820137863,-0.423315052499965,0.192040148933508,1.72428716627175,-1.00462805420879,-1.25644702049744,-0.531406854978819,-2.68278007057883,3.73203885805246,1.75841466023996,1.46949025405176,-2.26558566428318
USA,1400000,240000,-1.8047003265959,-0.237819181001437,1.17825643974608,-2.62680528441938,2.84732386346327,-0.071182158322326,0.15980243031916,-0.523717919963854,-0.858116460261297,-0.378462856541133,0.950047434488335,-0.326310602487168,0.126771216343384,1.62719738309895,-1.02175622496923,-1.01731756567282,-0.538898217584011,-2.62262666836048,3.69125245108264,1.51965663329754,1.50580802440899,-2.23400401139601
USA,1400000,265000,-1.50880002748824,-0.18887913935175,1.08748542450225,-2.52218889943438,2.93193297387567,-0.230060263231687,0.284024692402022,-0.606334530637515,-0.805392450539457,-0.492222992856438,0.983288990834348,-0.32080688384143,0.125581983384227,1.63343736917732,-1.09978371240914,-0.846483065817098,-0.648044754498966,-2.57960855375926,3.67477161441823,1.38512451817292,1.43695869675688,-2.1620344046864
USA,1400000,290000,-1.45133708495255,-0.0897846689721337,1.11714377719652,-2.50712562214586,3.02060108693163,-0.437729465162713,0.315046639962407,-0.63616796792514,-0.678221940537259,-0.430500294235844,0.771049232692347,-0.245430787227249,0.0482479876402266,1.73301709497754,-1.16901548550083,-0.669056222199069,-0.783535540160135,-2.56775079224396,3.84865579116955,1.36097644179109,1.18627709269416,-2.1326105113652
USA,1400000,315000,-1.4321045857033,-0.0952212271253735,1.17694358055602,-2.47342259377354,2.99313668686752,-0.550544433117812,0.408397150875604,-0.68875763403391,-0.559847687373821,-0.442317797948841,0.637290834226369,-0.196493707413204,0.0830172165494267,1.70401607864154,-1.23386894721135,-0.446787929875106,-0.957635910100764,-2.54727964951095,3.97869193933118,1.29135073679405,1.03482761380688,-2.00813093187269
USA,1425000,115000,-1.68538306351539,0.0986908975766292,1.40509179188395,-3.31032186997884,3.58266895523542,-0.283816540133524,-0.392200389704006,-0.239714156813779,-1.24879983085907,-0.325853889391523,2.11114370030443,-0.781243170116416,-0.192764197743675,1.82697578985324,-0.864828748513112,-1.05008752424902,-0.705711485107476,-2.80347282589987,3.0934197030047,2.09438775683512,1.79603788208809,-2.50605115354822
USA,1425000,140000,-1.92457061580228,0.2028007104574,1.26436301278309,-3.35383616909238,3.54126363439318,-0.345805146356189,-0.175675852957657,-0.359639382311499,-1.21664227912553,-0.14186637431798,1.89853848561616,-0.786286372208813,-0.00971711704282474,1.74524582472166,-0.905105171992099,-1.26844255149427,-0.665559788591498,-2.89535921727795,3.19982880412636,2.22151941203127,1.73558262147753,-2.32043126273518
USA,1425000,165000,-2.1748495728127,0.234123561718946,1.16601631392913,-3.28247205692492,3.45185447022726,-0.232361740789176,-0.101131759200578,-0.56725706899563,-1.06826491014016,-0.11754701266409,1.62362513355941,-0.711812165460289,0.190977749573628,1.73299546595882,-1.00646489605892,-1.46112402046862,-0.496423147496887,-2.9859248453891,3.42594485825649,1.91024775376747,1.87094585179112,-2.36551153997555
USA,1425000,190000,-2.05242275808723,-0.0280114116962633,1.20199986783269,-3.04211358761447,3.19352520894943,-0.0395278509676539,-0.132571930799839,-0.464585593246042,-1.08470277041409,-0.136264128044885,1.39780750101816,-0.641695727189903,0.250118330054846,1.73594269008551,-1.01233092461895,-1.48836428139149,-0.400239443713524,-2.92549184596839,3.49546416670127,1.77488620090879,1.88674552922661,-2.37685740130342
USA,1425000,215000,-1.90388811067792,-0.178896838147283,1.17399198290401,-2.86621448957702,3.04908579678493,0.0336230608192769,-0.0859825565337401,-0.460421355547882,-1.11924414682227,-0.093233834132469,1.16188741354917,-0.495976210945741,0.247081387374479,1.68918724827356,-0.943793730813013,-1.40955748092943,-0.292048658546262,-2.9295978922999,3.70777479666183,1.61091543645166,1.80351675772352,-2.39562680890148
USA,1425000,240000,-1.59194168852099,-0.262665393486889,1.07148584254953,-2.62549565983488,2.92331054008283,0.0293768410460871,0.0303129223095789,-0.477815845291217,-1.10527291679875,-0.263451832151859,1.13160061746954,-0.411301190113707,0.216969463282388,1.65548121899509,-0.931421388868636,-1.23873898745213,-0.354967840612553,-2.83597067559757,3.60813912215739,1.50743713221469,1.76504612186806,-2.33374712308751
USA,1425000,265000,-1.41932319238367,-0.269115459238722,1.08580589473485,-2.51302383096111,2.9197869975869,-0.078336832258495,0.164695416350234,-0.537806686105777,-0.989936350855847,-0.425093999162223,1.05427370135627,-0.300389363449627,0.180440617965697,1.80932034397148,-1.16074029638569,-0.994719461726864,-0.592603439800837,-2.71452442610569,3.5031550799933,1.40943173460425,1.76484573018441,-2.3230627071164
USA,1425000,290000,-1.31984132847362,-0.233219467605213,1.12382931575495,-2.45396755157412,2.9125651108638,-0.237642596044349,0.315986414918003,-0.598432353066518,-0.888606965976233,-0.447897962733866,0.908354187078916,-0.273232790403261,0.206039477917243,1.88712332621295,-1.26774101590379,-0.854247417766364,-0.766129747656843,-2.58878595548931,3.6187571832966,1.30837577233173,1.64672048142534,-2.29460957355614
USA,1425000,315000,-1.33581302553741,-0.153806985431664,1.18325592772966,-2.45349157171244,2.91576890355676,-0.482600866675745,0.517129086157204,-0.623869185247553,-0.784529654750944,-0.373257060040695,0.739667020376716,-0.322988226894045,0.237271976349736,1.819081514386,-1.31387420769977,-0.565830597366083,-0.946772910059402,-2.54814156073669,3.80846403311133,1.25809322347811,1.42717384340526,-2.1795606476895
USA,1425000,365000,-1.15209142638199,-0.239908301212763,1.45089444351684,-2.64869306764623,2.79903190562663,-0.715213984913624,0.837810183622734,-0.681164539916948,-0.648505471930163,-0.453113113227555,0.834319605724625,-0.549380451697652,0.518436839725173,1.36372731760101,-1.04756723931008,-0.196730385166688,-1.34662783455533,-2.55080395807403,4.16046507551753,1.21299379996434,1.12575232827751,-1.9841813792737
USA,1450000,90000,-1.34581845359126,-0.0102150906090737,1.26236462994382,-3.10781749022066,3.52628133214647,-0.0534089365168469,-0.706625376621278,-0.131832891627225,-1.29050917108199,-0.509264571767843,2.35858628703835,-0.692259886790386,-0.500458186995983,1.74570758179585,-0.614559403426494,-0.964844206013669,-0.335022661633191,-3.17822033859742,3.2594673640684,1.7275976463057,2.04542502890873,-2.64444543472332
USA,1450000,115000,-1.46592684021417,0.0254426212749666,1.23155612294229,-3.27748702053225,3.67429305873813,-0.166982086448996,-0.495912937547915,-0.253612286994265,-1.36858449773942,-0.341490409606652,2.28627834962871,-0.759347398104549,-0.311025507649202,1.77829312643423,-0.730367566438174,-1.13849659717607,-0.397847366989625,-3.26873731256603,3.48328531594291,1.75241014245759,2.15376654786933,-2.66482989224904
USA,1450000,140000,-1.59949303318526,0.0632884381271963,1.11561440242086,-3.40965515630452,3.73519308013654,-0.251563960752482,-0.236252592351382,-0.315790677996745,-1.41014477627592,-0.120967518198012,2.14033796034755,-0.931877405442075,0.0216806864764822,1.65168517842435,-0.774946892821946,-1.34702959434155,-0.428082754675452,-3.30782063753552,3.53800884535751,1.8423809120782,2.19116584361254,-2.60950906094569
USA,1450000,165000,-1.69906910421447,-0.0189169644134433,1.07754274481691,-3.27007046756403,3.63018536856711,-0.265807548308822,-0.149783978468184,-0.370342307483566,-1.30583516973543,-0.0933338652884463,1.86841012653515,-0.81024862063143,0.083900185231372,1.7136807946929,-0.913218959595705,-1.40569079130822,-0.382495081092919,-3.26072295681533,3.53417494062525,1.77735334925053,2.15287461925785,-2.51016223560844
USA,1450000,190000,-1.64280888660497,-0.142415410280591,1.07844879606519,-3.14314031637805,3.44504985645467,-0.137227894279284,-0.141930041965794,-0.392845466457524,-1.24826544423856,0.0386089194440153,1.5029502321727,-0.642544897638277,0.11587530006599,1.83951477246075,-1.06025735965238,-1.42705452069983,-0.30798692401101,-3.21859129929557,3.65093917298033,1.66123392446901,2.1277355861043,-2.53886932034903
USA,1450000,215000,-1.4949212550173,-0.267015027607941,1.01980616276767,-2.85244154752472,3.20462245992132,-0.00189520194684759,-0.12975406595838,-0.344612100990693,-1.241124821679,-0.119708810851761,1.40585782498836,-0.566370158758843,0.107193544749939,1.81856952739019,-0.997492343139418,-1.38568948627209,-0.278376999463909,-3.1130460428796,3.54645172832488,1.64926610989057,2.0322576778826,-2.47211734447412
USA,1450000,240000,-1.4061859224046,-0.305221568329363,0.980784324106454,-2.6825936927718,3.11664816110429,0.0619284574113357,-0.0563675774585126,-0.423428878985995,-1.20060211926098,-0.230377963918859,1.22280174434823,-0.376701343528578,0.126696717625548,1.9755740583632,-1.17987276126371,-1.17751133954753,-0.406700011863492,-3.08131379925756,3.66387862576656,1.51248159249469,2.08172308520329,-2.51955027300995
USA,1450000,265000,-1.17680671822601,-0.393036838381787,1.01837708697474,-2.52413017899368,2.98760630063389,-0.0368799869216944,0.158902186243658,-0.489705668129053,-1.05454646496229,-0.455456613853396,1.09174758320089,-0.237084342964708,0.130889478079873,2.10560440694858,-1.40120540093828,-1.05535469767221,-0.606134143718292,-2.87565565338601,3.61050582312708,1.42299756692904,2.0547972040016,-2.53743174016689
USA,1450000,290000,-1.20687800512737,-0.278591867049421,1.12001359048483,-2.54285099032807,2.98924856590307,-0.295852318771476,0.381863167237267,-0.485889170547108,-1.0353400388693,-0.346471648501302,0.914833246667664,-0.279285323608779,0.206216555137962,2.12320351711599,-1.53273552072996,-0.864934102518816,-0.735709112561295,-2.73157619535175,3.67378465737543,1.33920755089065,1.98955042052198,-2.55274512967253
USA,1450000,315000,-1.21067966639139,-0.216314267488294,1.22700310707398,-2.5856227863965,2.98317421499056,-0.554864080558375,0.648517401310957,-0.516738158597455,-0.983975388221867,-0.275742656294058,0.808925309097071,-0.381388177373831,0.270482828358501,2.05871779159698,-1.53180444984866,-0.655074775263673,-0.89625988819585,-2.6628261165743,3.80528867391824,1.27665859275165,1.83157963505268,-2.45237241658644
USA,1475000,140000,-1.13346809574386,-0.141371269600689,1.09665726878735,-3.41434793935252,3.79733907113867,-0.256397433447116,-0.1989284485616,-0.277526572394469,-1.60172967202308,-0.0447692790517869,2.39631128634228,-0.978875998846479,-0.175401007847541,1.74146659441349,-0.793592596829253,-1.35194228431916,-0.241590749307045,-3.62738222313038,3.85619308803079,1.50352390246816,2.55762225646236,-2.81448992688218
USA,1475000,165000,-1.11120597976847,-0.299629575193128,1.00933758717151,-3.13403195426407,3.68832616824284,-0.305471176337298,-0.0880197093645716,-0.372678573646588,-1.39871441940704,-0.112293790484356,2.07319136206839,-0.775916389939595,-0.167548403154223,1.86570943937631,-1.02081313305575,-1.30478597272769,-0.257894383069537,-3.49147265237002,3.67272708981012,1.58354023924197,2.36377139070812,-2.65093361520161
USA,1475000,190000,-1.1405516010329,-0.354486833103184,0.981395243228607,-3.04993980113008,3.55642046374616,-0.235856423749351,-0.0872212769674692,-0.294013856907794,-1.36482348627718,-0.042553789413238,1.76131993034001,-0.641059962783127,-0.125240522741809,1.97160276573307,-1.15157303543018,-1.31855464245003,-0.243451594763914,-3.40287341025817,3.63542513855584,1.59150317708785,2.30065252779833,-2.59972721897928
USA,1475000,215000,-1.10000980116841,-0.328398053323816,0.887648789674263,-2.89300622653645,3.34646754001527,-0.035459474783903,-0.0910710705824261,-0.273477736722261,-1.2806086060989,-0.152781050870525,1.57598783991764,-0.607429023969619,-0.099050332244081,2.04089996358115,-1.20796214737986,-1.28457643067332,-0.273388990720056,-3.30119845700778,3.61506383039344,1.60073684874289,2.20332744471491,-2.51754247137418
USA,1475000,240000,-1.14621523601965,-0.281895313648208,0.90982259246939,-2.80597439083191,3.33410639702842,-0.132734451536735,0.00202594164052206,-0.30922080911086,-1.29367176686231,-0.0755057529343028,1.25091867045215,-0.413334164656763,0.0750923335360538,2.27436791204244,-1.61835231980471,-1.13752033066425,-0.330052264943818,-3.29001738619567,3.85038832897427,1.4442487957136,2.38065452874608,-2.75844856850591
USA,1475000,265000,-1.05397522140198,-0.339668189119496,0.973110595862933,-2.68730913240969,3.22070269195253,-0.210433771316882,0.21324688538694,-0.370781734922048,-1.19862081705536,-0.220046918377046,1.0888796289186,-0.316852285690722,0.118131785995052,2.39360576245552,-1.80203499144007,-1.01296838514211,-0.495536090414202,-3.10468844698773,3.82148371384153,1.38549105831198,2.40133768807103,-2.80201201596117
USA,1475000,290000,-0.85694570085097,-0.473690268886892,1.06283105775404,-2.54216058865299,3.00610237022289,-0.304406157849494,0.404061454324426,-0.401651658849088,-1.05015238347763,-0.450680509096291,0.935953393958215,-0.181283411675184,0.12484747405057,2.32399499307804,-1.78777691378848,-0.895496616061849,-0.734328226654724,-2.76292752295027,3.64429033830396,1.42218024268155,2.25583233100279,-2.76558702450007
USA,1475000,315000,-1.00378238258998,-0.326956372546424,1.30350046879791,-2.75283245176686,3.10622423877163,-0.642057588949416,0.755311037160355,-0.451655759048342,-1.0845299529887,-0.264982837446802,0.859162077859848,-0.382254587780185,0.255307811405568,2.32643240874896,-1.79471237885557,-0.73306162422125,-0.858485599014221,-2.77052121476981,3.8668481705774,1.26386230899716,2.22953106543313,-2.69355331075795
USA,1475000,340000,-1.06533592839387,-0.273039152894144,1.44894150704534,-2.86016529058427,3.08888083980048,-0.874625574824029,1.03032875117335,-0.548218143672314,-1.02836390619765,-0.186727604859722,0.77662257902971,-0.488623797030107,0.340925039518325,2.1358442245648,-1.59776793644467,-0.571764917114557,-1.02578428608845,-2.73095860497374,3.99211532039091,1.21298577956506,1.96479657575167,-2.48241516541611
USA,1500000,140000,-0.77524038982777,-0.237235334483877,1.1091260301729,-3.30044415359098,3.69668878153192,-0.334490614694843,-0.124397383214207,-0.171532446339723,-1.58526579314178,-0.101622760652523,2.40983412938098,-0.927276400309966,-0.470301624459555,1.90626161676881,-0.984418012540312,-1.08495597490887,-0.101621866281829,-3.86120960992808,4.041716539404,1.26485515707816,2.76109704685453,-2.89417388341999
USA,1500000,165000,-0.693189995659677,-0.397003294590729,0.93330061441741,-3.06472368148998,3.71456994859449,-0.354158478791871,-0.042927144481391,-0.343152734722306,-1.42451775837434,-0.141996298699918,2.19475574323019,-0.776862900241716,-0.362474036718814,2.08651437428907,-1.18804105122521,-1.16672013722854,-0.212848787442214,-3.71587562941536,3.8883577599402,1.41388930246873,2.59357297604128,-2.90906901949188
USA,1500000,190000,-0.726775684809167,-0.407068123788026,0.853005006785438,-3.0191468739324,3.62215504050422,-0.232463531509402,-0.114072914039149,-0.186866183815825,-1.45771646039471,-0.0580752751866798,1.87454654734197,-0.596958955088204,-0.319841445962406,2.24329603738036,-1.44277733423532,-1.14344533484504,-0.194931509658185,-3.6148460778489,3.85572168266509,1.4538301511542,2.50873165379053,-2.8061685301849
USA,1500000,215000,-0.736134577797091,-0.372149328637652,0.820946640834529,-2.98916222995521,3.4756719225919,-0.0769066039991727,-0.0832341835661654,-0.152527805733657,-1.35591347548148,-0.141990546150872,1.65888750105298,-0.555702404441656,-0.367569553099339,2.4143689971415,-1.55432137551184,-1.1251723372222,-0.21708875717254,-3.48798152588294,3.81122415110541,1.47835341370589,2.41603479440544,-2.71516009171551
USA,1500000,240000,-0.673006195298727,-0.361115741850494,0.734216441879766,-2.83578396648552,3.37389068756795,-0.15117313512145,0.106868434466602,-0.260599511207833,-1.22923258061668,-0.258319396606225,1.34669484866925,-0.362771703867425,-0.236834284895989,2.61605974072968,-1.83465567858772,-1.15110677268052,-0.260538603250383,-3.42679431139167,3.81267667874361,1.46395778390138,2.41926548137518,-2.76438695388408
USA,1500000,265000,-0.529098648080703,-0.470335476568619,0.790687579126574,-2.66587344701964,3.20563346888456,-0.272139159586553,0.288181934644259,-0.301663694619118,-1.0154704247952,-0.469081858976606,1.13480194265733,-0.236597416053466,-0.171597885133607,2.67494970290665,-1.92795994106802,-1.08534254041225,-0.484997639885893,-3.11486115788641,3.64496781170839,1.49775718512365,2.43298104688793,-2.80579853836941
USA,1500000,290000,-0.633891705967141,-0.504531814175952,1.03842215127964,-2.66004078880886,3.16726701602077,-0.394243943433855,0.393926314872533,-0.289836157276401,-1.07952581387796,-0.318821777675424,0.943563663654132,-0.273095478998841,0.0480014465092725,2.53212777381953,-1.98127710237063,-0.886810631386415,-0.697963760435398,-2.86485153971336,3.67514469161458,1.45962599125092,2.45294635084444,-2.91439247027342
USA,1525000,190000,-0.471152351539849,-0.328378189041054,0.683964051787231,-2.88018741670861,3.59730185947993,-0.363478569889453,-0.0258929749993937,-0.179447042951687,-1.40989810347281,-0.203403252023638,1.96790534464668,-0.637787164909977,-0.460340409661393,2.48620831985415,-1.66988741028191,-0.824167767460511,-0.339866949177441,-3.75635999449128,4.05749299377438,1.28912062032503,2.79976862071773,-3.1185182592061
USA,1525000,215000,-0.716470246172715,-0.143160620577941,0.655924326382107,-2.84321930543299,3.57008128719296,-0.372290933458333,-0.0707645977044403,-0.0330050628901438,-1.59209186859894,0.149426126160361,1.54402358653754,-0.52702831466032,-0.133632589276012,2.42413896361492,-1.94834955779531,-0.97050443153625,-0.0154848742038345,-3.78715533352772,4.11621220365418,1.32507107279006,2.74773116794062,-3.08399007191104
USA,1525000,240000,-0.556783574310668,-0.266857733011475,0.666763484626817,-2.86464520655547,3.45875821498857,-0.2933618154448,0.136133338926732,-0.224717513688248,-1.27428971352316,-0.032440979799554,1.30681417482014,-0.479909145314861,-0.183265282845113,2.60645145635119,-1.99681386849929,-1.07528150017329,-0.138477475130616,-3.5631300210695,3.97783520677485,1.35104467345682,2.6471378868956,-2.99156628255172
USA,1525000,265000,-0.520067006245797,-0.4327271312672,0.788554511692237,-2.76534786311838,3.38385669620014,-0.426768203589735,0.355154352542053,-0.31653268948061,-1.10903677519741,-0.077313356919686,1.05453948825662,-0.404184793771437,-0.0967997471968767,2.7483954998785,-2.15331547014932,-1.10945266300608,-0.352436100242918,-3.25679183191514,3.89125620649543,1.34567229023336,2.76977636810849,-3.04321776952237
USA,1525000,315000,-0.856589751730976,-0.33275398442753,1.41207721824566,-3.08612171862498,3.50264631773391,-0.907264638680106,0.864506586703449,-0.418381165314647,-1.19896430121235,0.0454060648934363,0.900187995093519,-0.610863975056618,0.39176664285029,2.56677509477361,-2.16527210441128,-0.981110740422966,-0.610671940330762,-3.14270975811601,4.29083255611809,1.02375799640554,2.94335186192098,-3.03535223611116
USA,1525000,340000,-0.864022118538685,-0.404744373903737,1.7229528438844,-3.210035083609,3.42546005547314,-1.16886762358269,1.08474454833815,-0.416718352754682,-1.15215129050957,-0.0323586028370036,0.815258952603957,-0.493706170934451,0.297798915031658,2.4083064010364,-1.8414110577986,-0.87845020440667,-0.863048166723098,-2.87655527753942,4.13577438972359,1.0376301147098,2.41896653951775,-2.51240162103499
USA,1550000,190000,-0.432027662926739,-0.176870480408266,0.653499910913634,-2.71498999175337,3.4999799007109,-0.548389901630415,0.0877560948772411,-0.197502147866219,-1.45713603179029,0.131030847391273,1.76350496477572,-0.741904744964767,-0.336107642987125,2.23368502027567,-1.69491825260578,-0.593806871039925,-0.195124301682116,-3.96194756839632,4.15420341822269,1.15404315862058,3.0688131064149,-3.47873635855553
USA,1550000,215000,-0.456063805442246,-0.203441063516802,0.601635794780556,-2.61637810419666,3.37727094172237,-0.448440271715372,0.147664589047869,-0.21417683777644,-1.40002706482488,0.1189518632243,1.62616484396306,-0.809357591607279,-0.101642887568276,2.21381436447669,-1.80832759953426,-0.790980105721984,-0.103001811611812,-3.8673487971811,4.10529546147257,1.20807435003621,3.0656184975678,-3.28845109983538
USA,1550000,240000,-0.552767734493176,-0.136968805942994,0.536357154446963,-2.5704544283819,3.43541001140815,-0.534321310597036,0.128435341675353,-0.125666965398751,-1.46200869006089,0.263604441557053,1.25393399431013,-0.61066327821915,0.239865004429251,2.55241163464907,-2.32286466131834,-1.1260101636655,0.0718103741284734,-3.74942016129139,4.26215282375799,1.08092494025314,3.31637912447643,-3.29926428201744
USA,1550000,265000,-0.49836015641641,-0.382642367249987,0.710517130846517,-2.62364453062672,3.39577752108772,-0.584522241850394,0.390552943154536,-0.313449292641719,-1.30749745780563,0.268161907096821,1.05116272987748,-0.601982814117947,0.22729894682518,2.72039052487262,-2.32239610443074,-1.25420002093133,-0.120968678193314,-3.47443847892697,4.27693179807025,1.02483417741836,3.39117657966095,-3.28583428739031
USA,1550000,290000,-0.53351897579414,-0.540270385670513,0.960417385189882,-2.71536501617702,3.45091145028267,-0.805711795785401,0.645294074243923,-0.51719332594366,-0.995874930571869,0.173185572612468,0.915627829234647,-0.531445157817296,0.0565107951958158,2.59887823065603,-1.9851678100234,-1.16631216384612,-0.499615924177262,-3.18538544641383,4.10795857643072,1.10059380361303,3.02666080027186,-3.03753093796047
USA,1550000,315000,-0.624616372438295,-0.549049052305188,1.36454421370916,-2.99548134087968,3.60097978843337,-1.12796119344239,0.825002660733059,-0.485121184125052,-0.990616606850454,0.204010269053377,0.78261048007717,-0.541136200784723,0.174556420920007,2.48508513224183,-1.89063973079287,-1.14016982648212,-0.658789659514974,-2.99662772014534,4.12017614282206,1.02499812491814,2.8530981862669,-2.92474096329195
USA,1550000,340000,-0.948654246254353,-0.353178384519597,1.60173745501651,-3.21623178340515,3.61388163280238,-1.2494591118401,0.990795483837756,-0.434613218027949,-1.1466351082855,0.280479506107321,0.6633504871447,-0.620505137664201,0.473413284089938,2.21256867112985,-1.77390674678615,-1.06904206620252,-0.747548680954326,-2.89284042795438,4.17267407291206,1.0188625382142,2.59046223867023,-2.66373362422806
USA,1575000,215000,-0.451999621178521,-0.0211230126535447,0.50306613210592,-2.41832915211553,3.2103799449502,-0.675906041129144,0.44289506566194,-0.354143924411086,-1.44650919864861,0.356869697194145,1.41927702003402,-0.72239631733256,-0.096564971964087,1.86827754548744,-1.55386719662083,-0.671073877221583,-0.0980555836946869,-3.93826712304393,4.35608122886399,0.913200327412214,3.19044283889529,-3.28637436149736
USA,1575000,240000,-0.43846698447263,-0.19386638932879,0.559115322729503,-2.55590331305482,3.28014326555775,-0.525668502961556,0.393278430198716,-0.339915383145515,-1.4700124250271,0.342663169329903,1.33400312051154,-0.811974661906334,0.196222790828178,2.25435119731602,-1.90348732390609,-1.01031602817114,-0.0296653556379115,-3.81614333542579,4.27607963938407,0.966212501750016,3.49946600946406,-3.31271287015953
USA,1575000,265000,-0.509164994918253,-0.330928518183189,0.644398894268324,-2.56508639544365,3.30296062594694,-0.545796738511682,0.466141728995482,-0.446170397283861,-1.3516770310336,0.320330313809896,1.20806629329618,-0.779643159889623,0.251403717139962,2.56250243504448,-2.06025230428927,-1.28670368410938,-0.0496424428285539,-3.67154374722936,4.41259551444595,0.806421755347178,3.76458991047064,-3.28556419383133
USA,1575000,290000,-0.517905411092799,-0.478249785923845,0.794099284552644,-2.53379282642893,3.35288340458045,-0.870688695708494,0.58779888522053,-0.48551115489576,-1.06320019365194,0.306620983728212,0.97759257339981,-0.748395388384744,0.266993768277775,2.44531740799061,-1.82850909055572,-1.33337581914694,-0.310707380297836,-3.37256834121302,4.3781728450193,0.783299555870473,3.492309453305,-3.15105025565265
USA,1575000,315000,-0.418697661027294,-0.642160919599091,1.20100603730565,-2.76293312602858,3.44421687363316,-1.17605068515557,0.801433974124095,-0.479544432109838,-0.937589978053031,0.298390412029742,0.763189461860968,-0.657223790484107,0.203567019968662,2.0287156831293,-1.24688486766308,-1.30702286439393,-0.599381793556931,-3.10023501209398,4.30761637677014,0.880101394679164,2.77306862981426,-2.69618624447282
