SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA,25000,1045000,-2.58258117533365,-0.459986346934803,-1.85727839335584,4.51494927948545,-0.236887055544086,1.1173247924775,-4.08619898310847,2.16400112750194,0.519139574199432,0.0290509966456603,-0.698564377311887,-0.7165558398775,-0.933443274528268,2.96020864318248,-3.58484360621707,3.34509943200535,1.92990170286855,-1.80115706449937,-1.80090972719987,-0.0356592663707891,2.46805009881671,-0.126874433280475,-1.37399652621539
USA,25000,870000,-1.95286977510766,-1.21262730144341,-1.25134378634131,5.05916361418324,-1.23267803176455,0.567282353098353,-3.34722752409102,2.34142621038397,0.645292632014166,-0.154575711379013,-0.415184184105267,-1.43888921234349,-0.831761508460559,2.95241296234332,-2.84627229311016,3.19662736034157,1.20458544784578,-1.25986713860228,-2.94138921773668,0.72574019710588,2.6852439194355,-0.15058343876958,-2.03053531156996
USA,50000,1020000,-2.43778403461197,-0.482125353103815,-1.74280431555206,4.60606360168531,-0.252637576179833,1.08988256866514,-4.13152972226335,2.03986271488388,0.591012283862398,0.124048964783081,-0.774909597235458,-1.04701900873205,-0.934092729986105,3.11547616497433,-3.58620544310855,3.26028935376774,2.06585796065015,-1.6100904128136,-1.83325493039647,0.146341805964227,2.22559669408345,-0.0926356406548074,-1.70630921085829
USA,50000,895000,-1.96671118448658,-0.984070488317931,-1.32659043367323,4.98132623347501,-1.04251730334397,0.589651956543668,-3.55812758983375,2.60362449243503,0.500049004478905,-0.176674926293658,-0.37603021024513,-1.45786878090568,-0.996584298834408,3.04575399881441,-2.8487475025464,2.94157445623948,1.49981675907306,-1.08542548175287,-2.91834504740431,0.624468193854157,2.46447888190309,-0.0493040714747237,-2.16545636542413
USA,50000,870000,-1.83293202146919,-1.05362023494823,-1.23587561256464,5.05411597585303,-1.19537805926941,0.465270958664308,-3.32741411351489,2.53352340929714,0.488246371744023,-0.218868359249873,-0.202645795461972,-1.75154485869851,-0.86827695313442,3.0525083320535,-2.76210569851772,2.97001800229647,1.46679617142353,-1.12988844097596,-3.10386919997434,0.673338112479584,2.54283608357941,-0.00296578253201174,-2.32337962486691
USA,50000,845000,-1.67660832204069,-1.1253267213639,-1.21134721154743,5.12571639790441,-1.28360533229381,0.395251734802234,-3.14744069677461,2.45876028305735,0.405871250607665,-0.141085795385165,-0.135595373876893,-1.94680904143228,-0.803157535662048,3.0400472253639,-2.70216065277084,3.02567309856993,1.48161843159892,-1.21253206341838,-3.17253643508152,0.712773483433197,2.59292714843959,-0.0562215760288229,-2.2717402017579
USA,50000,820000,-1.48896794736777,-1.22538494857886,-1.25210503567965,5.20031312487856,-1.35641709464905,0.368192711682749,-2.9581423613216,2.36676851434709,0.285337989262152,-0.0312316345457913,-0.179424642807233,-1.94139091767369,-0.902757278739485,3.02011034491633,-2.63401375065265,3.13065798274842,1.4709567879143,-1.27337638301324,-3.11194824966537,0.686456530399584,2.64361330679691,-0.178959645465903,-2.05214620518414
USA,75000,1045000,-2.42817261710863,-0.404703798391069,-1.8577161806801,4.59970774561598,-0.277644754477405,1.11010114611117,-4.13082443199257,2.17737292154003,0.484830385699198,0.195635950574864,-0.627960493405011,-1.17722480715456,-1.00690583771866,3.15098457665413,-3.56304219277498,3.11623821992381,2.12772978486294,-1.62403955127322,-1.67936559064491,-0.172829846309695,2.49284675434681,-0.123286287612094,-1.48436166826537
USA,75000,1020000,-2.35837398930242,-0.468947275990496,-1.73501261384881,4.58592420408596,-0.281116457260573,0.998885121385719,-4.03056979132344,2.17175913436027,0.468346820017852,0.203236913530798,-0.649665529585268,-1.28199820165699,-0.973248675409664,3.20076989744861,-3.48424082551251,3.0360740906417,2.13410296666572,-1.54614190751731,-1.7972947340238,0.0140753227161028,2.46461816288708,-0.166705519265905,-1.65377964836825
USA,75000,895000,-1.66061996180768,-0.957897460215531,-1.39024002398232,4.9386633548019,-0.958225513464081,0.52411875537124,-3.51807380199475,2.73075525001767,0.440895400289839,-0.255160000246126,-0.273896528725056,-1.62715117547879,-1.05635602638802,3.13638174222455,-2.79410468091076,2.78499586937491,1.62690571774057,-0.926929774865732,-2.88175772621314,0.48267264337467,2.4407808152648,0.0804099145383106,-2.37575801521103
