SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA,-50000,1045000,3.94763936085641,-1.40222027861186,-0.928858434985181,0.990168617292315,-2.14969798306711,0.714778846879195,-1.02054718979973,2.18176759438857,0.974297860131006,-1.8342448228256,-2.05521863696266,0.601071825679425,3.22843574976681,-1.45968895965234,1.57779220720656,-4.25052176197568,-0.295171883636619,4.48386948531029,1.06058276406678,-2.66470173652802,-1.08621926210079,-0.757457762473417,1.52934996582339
USA,-50000,1070000,4.01137698384618,-1.45816702670649,-0.95798369976208,0.941865682202893,-2.25550289429551,0.8869858322374,-1.00125664304932,2.15174676813614,0.95886203548798,-1.88487821459846,-2.03404472662419,0.72443200508061,3.27969670708909,-1.51716901042129,1.49743276738345,-4.24189899591575,-0.286433935545688,4.53521626550271,0.941249163243571,-2.67643255725687,-1.1628772663229,-0.650030727168691,1.35840530490627
USA,-25000,970000,3.85229172403523,-1.24744553979002,-0.850267682725011,0.962739686844461,-1.92672173952942,0.214110836800147,-0.904668537140505,2.26515329512822,1.05152028376773,-1.64918043887962,-2.33025426117607,0.511359254024995,3.05843292572146,-1.2672110420403,1.74212865749164,-4.24721719038845,-0.318894156802385,4.03652953175266,1.09984441595155,-2.44001297794926,-1.47900445272972,-0.604821450785786,1.53042160894459
USA,-25000,995000,3.88367977783722,-1.25222719454087,-0.866886325449408,1.07993832821765,-2.04423788258618,0.292883395932264,-0.919855242840475,2.22833401436876,1.04520797923495,-1.68468719985315,-2.24361740661465,0.505825401880208,3.17484897104811,-1.37923953489896,1.61960922161115,-4.12631469832964,-0.273035652435303,4.07029369997956,1.03855422125551,-2.50151258644238,-1.34879240050305,-0.523786001936316,1.47103844135256
USA,-25000,1020000,3.90907717152197,-1.3040895806934,-0.908747333021561,1.13334676858384,-2.15019138822244,0.427559425182418,-0.919632087102208,2.23175236202605,1.00050855586769,-1.73691487954017,-2.15283391481654,0.546326743877093,3.20565594829435,-1.44377609100732,1.56908840782925,-4.10160818504936,-0.288910626873603,4.20339105751699,1.01868866371396,-2.53303413160804,-1.25942573868741,-0.491930366640998,1.39295283281211
USA,-25000,1045000,4.04998894362036,-1.47884637007488,-0.92638859683335,1.07984324189024,-2.20148824414808,0.532449704200772,-0.853888675140838,2.22523094010197,1.00295078708743,-1.81735615670861,-2.05979967778318,0.635689828265742,3.19181552009648,-1.53362859909152,1.5729296519733,-4.09914935694325,-0.352017178013404,4.32839744290739,0.973680069892035,-2.60531626544624,-1.13671868170626,-0.544660962625195,1.29830446275508
USA,-25000,1070000,4.08400719951586,-1.52623143576928,-0.952435784505632,1.01370334310433,-2.28816354094144,0.675520569866034,-0.821407200023512,2.20996099938869,1.02898785967202,-1.90369508536524,-1.99618437674505,0.739245077881952,3.20479447575783,-1.60701289092174,1.53683901993706,-4.07278958335765,-0.417977589111549,4.40763276367572,0.90493629065075,-2.65572567888583,-1.14023372112557,-0.473642038546475,1.1614271010321
USA,0,695000,3.8161393658437,-1.14534602371729,-1.19207819687034,0.869811250622855,-1.17645273888968,-0.16778922874909,-0.116640304561621,2.08897939864145,0.0566407189323339,-0.650743605179507,-2.73148327945107,0.177345738303943,2.62383370290132,-1.31400584637962,2.78159570729625,-4.48361376412526,-0.189351545526978,3.94373508765312,0.713197885052416,-1.84358423218339,-1.64561888009195,-0.772101587276009,1.91631938923012
USA,0,720000,3.80457783651496,-1.13797359240865,-1.12738642081354,0.786671124719652,-1.22323322136996,-0.0543299335970833,-0.185253618871941,2.08626484989346,0.140687163807049,-0.804195679292582,-2.67967085939586,0.26817374136733,2.60460713219049,-1.25960855830727,2.76651624187611,-4.39294363418135,-0.353326452351137,3.87164525926933,0.843351140875351,-2.00150390201953,-1.65572707264134,-0.674692697976193,1.85512352097767
USA,0,745000,3.82575350919135,-1.16031210947904,-1.09643056161105,0.71681288410064,-1.28247160142017,0.0957696325613385,-0.287211704428777,2.18780647429473,0.123696598288847,-0.967555853979266,-2.5871437196793,0.283694042381228,2.74690668794875,-1.21119702242143,2.64934097796591,-4.31084238099331,-0.556232605347617,3.94473307703948,0.937979869151858,-2.14482481234637,-1.66579818899845,-0.64416262685906,1.84280934907207
USA,0,770000,3.92616508531283,-1.22671277170848,-1.10453742765362,0.704291627494988,-1.44510188409448,0.265932306720043,-0.420110857235192,2.28627165546388,0.197875757404889,-1.03337159676834,-2.52656349457121,0.227154573764384,2.93956926187059,-1.25760911617349,2.53103687074291,-4.30134798153517,-0.634929204473608,4.00786500633001,0.970610325059607,-2.29987957437309,-1.67926263335547,-0.596085710826991,1.80625741697715
USA,0,795000,3.97936724891552,-1.21525021085684,-1.15743549307499,0.792479697861883,-1.63124008375924,0.295677547153621,-0.405023223555836,2.28411887252109,0.341382989795522,-1.03312282010353,-2.54185606410619,0.122236433876442,3.0764856076382,-1.20070749933891,2.33478879043223,-4.28385511817187,-0.556660908585337,3.99567842376099,0.928135781398587,-2.41031303962772,-1.60528757100536,-0.547914841487178,1.69906148339265
USA,0,820000,3.9895617368031,-1.2102372114815,-1.19182886990074,0.913301737000059,-1.76612226914561,0.229228469036419,-0.3721764095042,2.26725396760993,0.496176966503507,-1.02964940492662,-2.58261191735603,0.0733760457742134,3.17982239969345,-1.09917135470396,2.12682421588928,-4.26400810141448,-0.475108433781883,3.95768369491863,0.923219603182852,-2.4821942063352,-1.51502010240093,-0.560386630155234,1.57514775955806
USA,0,845000,3.97599393442636,-1.23991026809239,-1.16172253205795,1.01175291775579,-1.82982794779782,0.104811614148892,-0.393459327936689,2.30994135526425,0.578537031932861,-1.05107144165652,-2.66169718464391,0.201901625574171,3.24112062711027,-1.04486515639963,2.04061156432356,-4.27093574349021,-0.493076181199141,3.94586511524596,1.00542009247547,-2.49745240612034,-1.50007519859975,-0.589179217940813,1.46602217001182
USA,0,870000,3.97720883247743,-1.31248952842692,-1.12738983147211,1.09660238419269,-1.85508930033085,-0.00243391611879362,-0.460227913819961,2.36409662865344,0.615394107603997,-1.10810697789085,-2.7251347066296,0.36741388149346,3.26185653473874,-1.02985004588345,1.98338150137495,-4.2690755754938,-0.513082051042303,3.94581168847341,1.11675193072979,-2.51073713938846,-1.51000980473196,-0.600138692455082,1.40766015004391
USA,0,895000,3.9979053036696,-1.3397561721878,-1.11543339035766,1.15221541693879,-1.92472264456363,0.05506709353932,-0.680315524632476,2.46658294271418,0.6401912083519,-1.20474267514084,-2.69723181944503,0.485464177306735,3.1170128175512,-1.06159522959307,1.94173833020273,-4.2324856639006,-0.551619825188569,3.97982367779694,1.04710263358461,-2.43132800923534,-1.51522448823973,-0.629641071242105,1.40310167306601
USA,0,920000,4.00010256444061,-1.35912837566421,-1.10254312968073,1.21465759282022,-1.96015635793399,0.121743778210738,-0.786970586904665,2.3862165701119,0.740648748141798,-1.34918865512422,-2.60661453246222,0.550930032547967,3.05759213122903,-1.14899298768048,1.87910750683286,-4.21209027955657,-0.504389049432954,3.95807893952499,1.01988806100273,-2.36003790496425,-1.54229675509277,-0.507209089788768,1.46386418087005
USA,0,945000,3.94636108008541,-1.2951965302552,-1.01723031293475,1.16305318731909,-1.98980292399083,0.144958382362939,-0.769560391921345,2.30654518430535,0.840831623185529,-1.48719795945384,-2.48488290699249,0.532216206438354,3.08712167031554,-1.20551086889995,1.75146427211683,-4.22539118443275,-0.343964833532696,3.94306540785065,1.01016461916974,-2.35288386185066,-1.52035570694627,-0.537913594490701,1.49884508752027
USA,0,970000,3.8769081316197,-1.20915449624456,-0.966186822703276,1.16238463237686,-2.03798677482427,0.126001470741158,-0.734276601722542,2.25257817174317,0.877889290008011,-1.52382012022743,-2.39858764654465,0.566824442381755,3.1845805129379,-1.36117946515107,1.59216368482144,-4.10055267492037,-0.236934112912839,3.89027954839203,0.966288686297502,-2.42226036140698,-1.41807154771084,-0.564417108917163,1.44875524072377
USA,0,995000,3.89207244293244,-1.23096849167675,-0.936950851036666,1.21723187594378,-2.1262307586197,0.213279011045915,-0.766779033346753,2.22862213650774,0.873108752278344,-1.5365475220517,-2.34417724029002,0.61453210147531,3.26142731614718,-1.47072964863966,1.48869012346998,-3.97519693715488,-0.207089852405593,3.90965292726351,0.906900136030051,-2.47806312008932,-1.33648588991265,-0.477562888175014,1.35326518514941
USA,0,1020000,3.92130930410918,-1.30631872897961,-0.907599007264471,1.19374802172902,-2.20859662212741,0.365570103149042,-0.799498783418217,2.24394790287256,0.897412229741015,-1.62173570364776,-2.25644712665498,0.661936130566319,3.20388499340501,-1.46488107083291,1.48406029619416,-3.9818209963591,-0.2679732293769,4.03398194064438,0.929837635290297,-2.49830289681923,-1.25315409516064,-0.471032001531802,1.29513136748867
USA,0,1045000,4.03912417935892,-1.45706825612002,-0.877899755544283,1.12190296585343,-2.22729111862145,0.39593043421855,-0.692296853997611,2.20204426360854,0.982567232508579,-1.78275320292583,-2.07122670091074,0.700999408933149,3.1287268874574,-1.57327431705543,1.53629224511376,-3.92028035900112,-0.393836884876135,4.14040999136634,0.918142224486986,-2.56764779517297,-1.09452453071544,-0.519116006775139,1.23005357575774
USA,0,1070000,4.06735825649607,-1.54505958618661,-0.83398853799445,1.02507590877048,-2.23859056690802,0.385060912428387,-0.58340276546188,2.18158479134179,1.04967029729243,-1.90253792409698,-1.9112199665484,0.740049457046032,3.08796036378791,-1.7185219081478,1.60815976146943,-3.85349662638533,-0.505182611525754,4.18227189728759,0.867919203442934,-2.64118899219545,-1.08533308700089,-0.38517518335755,1.13048038551991
USA,25000,645000,3.80596572256223,-1.07406418347128,-1.22396345511609,0.936254250458097,-1.19550196425986,-0.437132735422209,0.23385987539803,2.14430118696966,-0.278828467779527,-0.365785206008633,-2.88320224057916,0.439384214437088,2.42604797648017,-1.15007468570011,2.6379966134151,-4.47728896621225,-0.166059869333459,3.94009250142955,0.624890690736935,-1.57910939680358,-1.82466934493185,-0.77067023208332,1.97846242673723
USA,25000,670000,3.80006027726786,-1.13292148952868,-1.20466587466607,0.863639843832381,-1.24050424289309,-0.257259558451573,-0.0236293992865672,2.23226452842339,-0.118210683819328,-0.46290577099869,-2.8784781126276,0.325620518919069,2.58891219839848,-1.13312873135065,2.52027919254987,-4.50118904379971,-0.222991153773626,4.06344631528173,0.500359549487946,-1.47418043731439,-1.69080982022423,-0.957111934294808,2.03459059822048
