SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
USA,1425000,190000,4.14034243121864,-1.7103155653781,-1.4786029344931,1.23590903126925,0.905510496644373,-2.7454880693894,1.00870861333075,1.24579367532873,0.464882211619015,-0.741616267946021,-0.894052823855775,-0.934604650748371,2.71645210954512,0.0267493229020408,0.724104713754448,-2.45804477144648,-1.8740424466788,2.52107147183711,1.57193510704642,-0.742891642074528,-1.09500188725553,1.13039230163777
USA,1425000,215000,4.17803891262726,-1.61324181952822,-1.56460159023098,1.29174487857282,0.862301545406548,-2.79129075642375,0.990509224235797,1.29496261187628,0.503562736255017,-0.784324143747576,-0.820282452168132,-0.906129210977179,2.62029811886799,0.0933863720161365,0.864993914134993,-2.55783074527911,-1.86561519812698,2.46741137078044,1.41830791019652,-0.812513192635533,-1.09158353265675,0.804763375878689
USA,1425000,240000,4.14730873553932,-1.6275129193069,-1.58539789834648,1.25794190714388,0.861974884484375,-2.67968965247487,0.929767119304538,1.34161286925277,0.359228738940777,-0.721086009456553,-0.819300048076394,-0.863448276484869,2.67150347891724,0.0370596864542,0.921033918405365,-2.66695208016749,-1.77676913695193,2.27264673408131,1.41081690432382,-0.801222726082114,-0.994791637303448,0.632857769091932
USA,1425000,265000,4.30245203564566,-1.68984418520679,-1.61873638110448,1.3688760056373,0.670767756887598,-2.64770888913138,1.01246543184602,1.31565423948458,0.287318587767214,-0.731098763503316,-0.802025065000209,-0.86979521139024,2.66628542045094,0.0848364646877064,0.992555759179529,-2.80269337779462,-1.70343363669377,2.20204904356907,1.00151212600256,-0.728809929140322,-0.851260610716743,0.319422543012139
USA,1425000,290000,4.4241786515415,-1.74397042811216,-1.62957617963931,1.41889596738337,0.541166029943282,-2.59610546456316,1.00623541680888,1.33690029568027,0.259551974805408,-0.75990104504455,-0.77269922494038,-0.977860153106433,2.7538835048354,0.111889155961551,1.02303741249521,-2.83728908101852,-1.73338988344511,2.15063260391756,1.4993672783752,-0.700402613673406,-0.985392596696417,0.205476668796398
USA,1425000,315000,4.46515331449432,-1.71989169751255,-1.64754166288328,1.54990102681987,0.396995666101449,-2.6042905372296,0.957883450661616,1.30108751971933,0.41547411223356,-0.888829418229509,-0.699811767829886,-1.0546571307416,2.79660599228502,0.182987350082838,1.01252270034964,-2.78032843480616,-1.81292541320929,2.09070663828433,1.83927935443147,-0.604318249087605,-1.08328944777628,0.129895989991972
USA,1425000,365000,4.4317773357701,-1.69330724933695,-1.65623089005869,1.78133164657742,0.159368875958156,-2.61828508417128,0.971512701015728,1.17200539840777,0.55236842077043,-0.891614755382898,-0.607923542039867,-1.11062717999785,2.78324903383723,0.211389620161174,1.1126020249277,-2.83767360638866,-1.85184839917818,1.97639013094955,2.08970271325786,-0.493906899981426,-1.10733484431329,-0.257315295733229
USA,1450000,90000,3.84956561762115,-1.83780970205352,-1.40778978987641,0.932264090892827,1.21399283000207,-2.61230415008671,1.47235231393836,0.637289305936133,0.339650926813583,-0.228973083900683,-1.55835606384433,-0.394992066241892,2.58659692327336,-0.0517189379266245,0.456699812476309,-2.33076442512061,-1.60469556363733,2.41525978155622,1.31054451200953,-0.375794538383703,-1.23291437951479,1.40030444456491
USA,1450000,115000,3.93318686283417,-1.80899868652493,-1.50735292736199,1.13079452449778,1.06772400706441,-2.60558520913944,1.29325686382431,0.844132622935692,0.267633529487808,-0.348105973791752,-1.34195318534617,-0.485650298620675,2.67659396036676,-0.141295717460737,0.500808447314389,-2.30808233642244,-1.69836688219372,2.48939194884356,1.51963608797522,-0.457616332210748,-1.19709973480923,1.30130642708869
USA,1450000,140000,3.97362335866902,-1.7336135350955,-1.62437137092353,1.36495287501459,0.930642197911265,-2.91545506094374,1.32109091975468,1.00080046036368,0.582769455676693,-0.622974219474507,-1.04609545951668,-0.810587491186269,2.70480171585989,-0.0430947398843102,0.614791644397688,-2.39518229790911,-1.68454139024304,2.44889789941781,1.58590329973857,-0.535240674501448,-1.21655273433253,1.33824875292896
USA,1450000,165000,3.9966123407211,-1.70573613022638,-1.62449067858923,1.36413487346612,0.940031032365345,-2.98166634612796,1.19489256057524,1.07676689602955,0.640228844466591,-0.70165749309392,-0.928618120703786,-0.896590952572421,2.71612312435721,-0.00142057921756011,0.659617799971048,-2.40067466965573,-1.81403297743991,2.47909794028632,1.55080604984958,-0.64711709286664,-1.11949257306286,1.26556730903433
USA,1450000,190000,4.03871461527237,-1.57480956346536,-1.67940107212485,1.41597651952416,0.849838220694227,-2.89071017090886,1.04492084674396,1.18311090015715,0.668436307063536,-0.805109122685906,-0.798902113103847,-0.933735976979265,2.65948112139321,0.0100382598322467,0.807064520673953,-2.47451658598067,-1.89252080187123,2.52890551573156,1.49795185810717,-0.813881675846801,-1.08658796353445,1.04896373245975
USA,1450000,215000,3.97404557228648,-1.59445098405365,-1.60751343776393,1.28168576384852,0.928282353999011,-2.72937180042883,0.968633759669045,1.22728231586769,0.545302791783897,-0.767474597464022,-0.825723371935246,-0.892559406056841,2.73223451773174,-0.152180968038062,0.906993764976602,-2.54909930565505,-1.83128655113953,2.39126372618345,1.61606719569228,-0.854127064341475,-1.05373852421954,0.978386451967019
USA,1450000,240000,4.03902930489899,-1.68101801627606,-1.5575663726113,1.36608194649969,0.832458961128675,-2.73501605937997,0.999324268435257,1.23686321397247,0.494561459627058,-0.829154003443643,-0.763485405782923,-0.843170162733456,2.74647091475811,-0.109090525501767,0.964661184706057,-2.72463376768394,-1.65925693049665,2.26099806128129,1.52268753900465,-0.859520768837042,-0.979234413793027,0.748497648737839
USA,1450000,265000,4.14097430120541,-1.75391290506397,-1.60270985907955,1.41036263970507,0.741199146854407,-2.72146226638587,1.04904334009391,1.2656203670535,0.299895513805365,-0.7525073660813,-0.786455117668481,-0.816992523914155,2.77915347250919,-0.146076066531918,1.00981713266874,-2.81319455452164,-1.63533444900789,2.22579046992043,1.73426541369695,-0.870883929169156,-0.984386902632401,0.477394822858818
USA,1450000,290000,4.28791978435065,-1.74169269383334,-1.6534894091802,1.48276429477924,0.574683943876869,-2.65073056891103,1.02305207187595,1.30900645093631,0.326765247563331,-0.861342063109785,-0.723270752932502,-0.920069893350281,2.82144287889488,-0.101651501830777,1.07483526667521,-2.78310334744219,-1.74537130016389,2.23824416710062,1.77725725713667,-0.7781209767838,-1.08053782072736,0.269813549866468
USA,1450000,315000,4.33595772014871,-1.69595648915379,-1.72116676137839,1.59730297174196,0.437024354698874,-2.62257863462653,0.95589015368057,1.3423461752611,0.385109112893861,-0.953731392350446,-0.651936779806801,-1.01159632812806,2.88535690647698,-0.0653124453469403,1.10049368116108,-2.75446160114324,-1.82124458995229,2.16471723491148,1.98395187387032,-0.690015406377863,-1.15969483771614,0.160251459997036
USA,1475000,140000,3.98249597276958,-1.5858544669324,-1.87402265335376,1.66342762746732,0.788679513996155,-2.80516614458704,1.13624527401499,1.25929341729598,0.452271189610335,-0.581481745893238,-1.11159687382267,-0.671687384147959,2.70397645093075,-0.170170849633211,0.617802053246574,-2.29723242052513,-1.81638860959636,2.49144972820956,1.56723570010122,-0.605776998834036,-1.15410929311563,1.16991784188832
USA,1475000,165000,3.99194623341649,-1.62475668366309,-1.77692433779225,1.51260134002616,0.863320840686156,-2.85854222380262,1.04686852343555,1.21993196049018,0.483304400101723,-0.57607286877476,-1.04291815779417,-0.682797154030292,2.71365534672496,-0.221562602890868,0.684092088950873,-2.28759742089596,-1.84602711922075,2.46538489243006,1.72110626765691,-0.704435374862928,-1.18901034186287,1.18771170175941
USA,1475000,190000,3.95268212365308,-1.56229025601174,-1.80913329518461,1.47075489417598,0.898440602292095,-2.86065078371882,0.966697565443077,1.21491726786683,0.644264576035846,-0.706048297664577,-0.90368207360318,-0.793931537371387,2.67437556553893,-0.155761725718592,0.775153360905845,-2.40463114238337,-1.840931128919,2.44098674494995,1.60743968881089,-0.832255233282716,-1.10011401990499,1.10562947164565
USA,1475000,215000,3.90493307745662,-1.56377985835219,-1.67539613103213,1.37900427465286,0.924070604955575,-2.77357933862338,0.968865778031778,1.20589859341088,0.658026654051298,-0.801155283096289,-0.812168141063066,-0.791540068498587,2.65782312978585,-0.287073811519857,0.984605461096594,-2.55291217644076,-1.78837806923096,2.35646328401977,1.59787310062156,-0.848861277427724,-1.0114779078386,0.735389553674036
USA,1475000,240000,4.05334799159671,-1.74156973497492,-1.57432440444506,1.46128555792738,0.728689806596386,-2.67656938662231,1.00486755381395,1.19048531865703,0.657047365082672,-0.892407737164385,-0.719111284233794,-0.836397551217731,2.60489399239544,-0.215356297694415,1.13457171244236,-2.66329644197751,-1.78462462689728,2.45562900493106,1.35949954476866,-0.871788586719221,-1.05237435421722,0.727447980136521
USA,1475000,265000,4.10795653719488,-1.76586664723743,-1.6100689267629,1.500398472299,0.669817541393398,-2.66867984407341,1.02154184403643,1.25617238645184,0.481381259939361,-0.899286805457781,-0.706329296022683,-0.809372265168063,2.69305977429678,-0.243292156668822,1.14082741116179,-2.72370171593425,-1.7257130715019,2.35741402998144,1.54728805430876,-0.838665162426543,-1.07706749876441,0.546930714846976
USA,1475000,290000,4.14923615508912,-1.79355633745046,-1.71557217405097,1.51752172965409,0.7008229542533,-2.75731543973126,1.12844529934544,1.21641786932797,0.281629237995259,-0.796893884638738,-0.733115001785207,-0.700715953791794,2.76143364919011,-0.330345806010406,1.09671221882813,-2.72544398732277,-1.66908617897886,2.25801176005579,2.18049855417114,-0.821911226304621,-1.23877505999058,0.229116399431886
USA,1475000,315000,4.26723732610723,-1.70665471492903,-1.79316873351819,1.66475097433625,0.457332669475128,-2.62954648309491,0.965108222639071,1.34925260964295,0.365262866532583,-1.00011329828306,-0.604292052310144,-0.943599872898721,2.92365506013384,-0.265118782521105,1.17968868684964,-2.73160016182212,-1.79869695512291,2.17749995865298,2.06699061509318,-0.691327635278432,-1.22164080702183,0.175326550834713
USA,1475000,340000,4.26887870602826,-1.59509312557685,-1.86492481765361,1.82460790483885,0.310759087374555,-2.59718853759787,0.877750023359761,1.45679853099341,0.306881228597113,-1.02034627684501,-0.531621705436195,-1.07619815077344,2.96877287946141,-0.17798983436154,1.21336422536688,-2.78218005584265,-1.82151724876275,2.02329619121237,2.12359967571193,-0.621571866307628,-1.22147750437013,0.0354979789131153
USA,1500000,140000,3.97452047391738,-1.48942621235946,-1.96950475045499,1.78604373116798,0.821472000851584,-2.79048890609885,0.994189333270733,1.32516132288703,0.596556586914125,-0.663455120408557,-1.11314643544318,-0.656278537800266,2.66292901610726,-0.223404363443231,0.682414254854414,-2.39350080543545,-1.78149435223828,2.46147174959922,1.44699703789349,-0.551592831567889,-1.00918344569458,0.960582025277352
USA,1500000,165000,3.89538297576472,-1.48044600452394,-1.86623096348596,1.6031529100347,0.797418270353873,-2.82336882487352,1.04495831815669,1.20665551486013,0.616287019015333,-0.650752677558657,-1.00479859639507,-0.683251736165947,2.68039831007807,-0.325763500781884,0.802331626404399,-2.31597831194071,-1.81941519818484,2.42925083623121,1.78564893949871,-0.651777548194283,-1.18285159466025,1.03939106616909
USA,1500000,190000,3.92186582846339,-1.55534967543447,-1.83117916755873,1.65758380946145,0.807614615159835,-2.89734927607742,0.998046694177577,1.27326334046156,0.765433677930536,-0.845774206216719,-0.891424329122483,-0.735918744953732,2.73216242279424,-0.227437874096741,0.717411489827689,-2.4052528755282,-1.78689221138601,2.431091285641,1.65918516066153,-0.899966962488661,-1.04977130037545,1.10614648248214
USA,1500000,215000,3.95993668590601,-1.62671158389121,-1.76577975162652,1.68162210777218,0.865959202051401,-2.91869921754381,0.943039836861601,1.36760928411125,0.719890516604496,-0.911865853915201,-0.879972079674179,-0.684227913878029,2.80283231892091,-0.269716235115123,0.713404460103594,-2.5168238355218,-1.66486480989213,2.30201610524029,1.60672586959202,-0.99285334081647,-0.934847884093555,0.955500761378899
USA,1500000,240000,3.96225614002638,-1.72408768951792,-1.6039721757732,1.51210424945117,0.815483037903735,-2.74215213219508,1.00875080896833,1.20691659319847,0.62983760624651,-0.784427518026357,-0.826964581263336,-0.667040108339265,2.62081457615435,-0.477769817437535,1.2230092745087,-2.62357242447868,-1.75382288740223,2.37445600344573,1.42279728239196,-0.853840461633936,-1.06083732955859,0.697164357977283
USA,1500000,265000,3.99849687230051,-1.58622915868528,-1.75666127746279,1.52348682995713,0.749901027711532,-2.83193993774715,1.1453145782842,1.25286741765631,0.438158860519139,-0.75922645689307,-0.893495127489342,-0.563541827620808,2.72152136717682,-0.423661093093975,1.1656722842726,-2.69895736578846,-1.67709967210323,2.21298453994017,1.71450064754573,-0.758518425505506,-1.02080377192197,0.481624346581974
USA,1500000,290000,4.03427321768624,-1.63815924473797,-1.8235447882047,1.6102412818019,0.721275225169114,-2.76283394817553,1.13301665741504,1.25665293554351,0.249856052583434,-0.817184661336976,-0.690424876186312,-0.594609055248283,2.68169579306946,-0.391237082773855,1.12512679395001,-2.6398615640695,-1.6332964967333,2.1816009444395,1.95298445933336,-0.68318849934112,-1.26262357930805,0.276124099521926
USA,1525000,190000,3.5180447264242,-1.1053320939749,-2.04803343705682,1.73388305956906,0.820899144801301,-3.10162501472553,1.19360933960093,1.2287400772003,0.797437984957373,-1.00431706025484,-0.645406921296058,-0.927772895461811,2.76431823253706,-0.0550465219217342,0.603871348791557,-2.37230067187862,-1.86671576181826,2.35615277380025,1.55906088825139,-0.817618112838573,-0.739906575616049,1.2244596549711
USA,1525000,215000,4.05783198554302,-1.94436843512908,-1.52469098492654,1.49510436484596,0.774516302148476,-2.52713580709707,0.937248473120961,1.09459200003388,1.00215450269647,-0.875896933116689,-0.74849906472697,-0.817589419658238,2.41726355714617,-0.450443696837062,1.33250887048984,-2.55057290323356,-1.98891976727712,2.76662642189912,0.862552576646053,-0.893163495733342,-0.961121187498398,0.692525635049483
USA,1525000,240000,4.07331124224788,-1.69888111155147,-1.71921445196332,1.57022797716194,0.78928082861577,-2.63131702079106,0.950522961876609,1.18458940081129,0.59323570283554,-0.668152725709299,-0.787807745520834,-0.688089942772582,2.605034804818,-0.666490679631027,1.37812752640566,-2.57948133292317,-1.81554654022932,2.53238902408666,1.14576662262663,-0.863965746659672,-1.12733325594274,0.571440024322454
USA,1525000,265000,3.94790772140193,-1.57805430709866,-1.84090256834839,1.59721718841874,0.831254677574783,-2.64024892320153,1.01583458629533,1.38440880421173,0.240853746779834,-0.842495624223965,-0.721855219470995,-0.614070743086041,2.63254939105413,-0.442343907544592,1.18230096048502,-2.58143717051695,-1.7228096852677,2.36100091792296,1.43042148749266,-0.709983649316099,-0.939255779672975,0.418375808780716
USA,1525000,315000,4.23354210869332,-1.59202729784598,-1.94025934343238,1.80443572884675,0.437637293416791,-2.56738299365915,0.88057719648911,1.55487078919174,0.188368431169724,-0.938365807970563,-0.468428765775346,-0.992182111790094,2.832198946303,-0.319775948261534,1.18732816658911,-2.66296203850247,-1.75981317854905,2.17963235188971,1.75632979149025,-0.671413244214661,-1.12125192285357,0.314079902697545
USA,1525000,340000,4.2351074274185,-1.62003183951185,-1.9701625608405,1.9482497735748,0.372070836157445,-2.62583133269662,0.8829424939205,1.48041175030686,0.160462280908368,-1.00666130578913,-0.381885143775942,-1.08026367599792,2.99604470296592,-0.278439962318162,1.19845041687555,-2.74693457031106,-1.78198880769061,1.96222051421043,2.16240604161734,-0.632942689980092,-1.13912719614319,0.173027805407298
USA,1550000,190000,3.56588988629714,-1.20668336611511,-2.12167728891698,1.77412967276564,0.795049961603738,-2.86934592590353,1.11410008180085,1.27468228757785,0.790929946979054,-0.90980607209451,-0.62905686991484,-0.882960498286396,2.61654692619711,-0.197558101622929,0.775793671213347,-2.46557101754819,-1.85057499809021,2.62162809552774,1.15732592736008,-0.561295561212148,-0.560855539972692,0.177361264894296
USA,1550000,215000,3.88816749525354,-1.35866273831464,-2.07641257672481,1.71771706143951,0.8501719477196,-2.77018971632884,0.977981432981026,1.39162730492402,0.592180885326517,-0.789722221736328,-0.683944141468627,-0.878276411487161,2.81022274228343,-0.341651589080866,0.815887062650624,-2.49132132544745,-1.74592244329365,2.49784462990344,1.19283446317674,-0.741639802369983,-0.656543918655419,0.332744129568119
USA,1550000,240000,4.21504298143501,-1.81596129141103,-1.6855829188346,1.28837364033145,0.759874125484083,-2.20097741636668,0.88828047537026,1.30544371523393,0.753808515335702,-0.895484317320087,-0.655271712272101,-0.845141411733969,2.31360623137192,-0.344563506690684,1.34286230099973,-2.51862969391809,-1.99600169232154,2.84210545706404,0.585284711475622,-0.707372940787667,-0.869124192797748,0.42997567597121
USA,1550000,265000,4.17748230382476,-1.55134619950039,-1.93525586979737,1.49148713539048,0.755845972814315,-2.36780785099526,0.899876495668284,1.54810353626959,0.301693495735962,-0.91037968151934,-0.587940008117807,-0.781674011615039,2.53732500963016,-0.342576384697463,1.14243188270319,-2.48657105419651,-1.85783271175425,2.60668865073382,0.895615971378792,-0.657786550410847,-0.823429307333806,0.377018098460555
USA,1550000,290000,4.08074039600753,-1.42187731836463,-2.06536869769122,1.70795805790431,0.73062883045294,-2.54381209712813,0.970922314670262,1.51712211563138,0.015052131164518,-0.917566105992442,-0.45198494664334,-0.790506719131776,2.72045782747746,-0.357993823457129,1.11578802357151,-2.50282061813964,-1.65010462805162,2.21388836389039,1.39680855497103,-0.41492437544179,-0.691061433603465,0.169576688673456
USA,1550000,315000,4.18380660890846,-1.45299354175754,-2.06968814533577,1.80671101503043,0.547359177651869,-2.56361041647803,0.967123115951699,1.52123029880584,0.0801106288616498,-0.959178495242801,-0.372532085698687,-0.897282483603244,2.76126518116922,-0.33463379612627,1.21021990232043,-2.55479588012124,-1.63151000602899,2.0448790727801,1.59009700173371,-0.351923862634072,-0.930675160354285,0.264826941909043
USA,1550000,340000,4.18474664923621,-1.49169659560872,-2.01663906727545,1.89787261068317,0.447909137496258,-2.57496544894396,0.851188541290282,1.65456615445397,0.0418816640452677,-0.946556850560635,-0.364895228497224,-1.03692112730673,2.83130091804889,-0.307969667693222,1.18391542615043,-2.61643884275281,-1.66287116184531,1.94038483044329,1.88442806732547,-0.512934886276909,-1.06226407151197,0.191590801433676
USA,1575000,215000,3.9290583790403,-1.24187345275174,-2.27665787892178,1.70902263785889,0.91107800303038,-2.61274143080975,0.900359570192214,1.49243887449756,0.338945829926715,-0.612131177229593,-0.641652143028671,-0.87388372551533,2.88233913948867,-0.382228873655245,0.70878867928909,-2.45822030641209,-1.61974340750509,2.40893208521745,1.32740617357717,-0.643689014963731,-0.576633246313731,0.168857992684449
USA,1575000,240000,4.2943967455409,-1.32670473861546,-2.24495213441803,1.40182908506833,1.01220022092227,-2.43439954891988,0.853360641431624,1.60068406887611,0.263206620049118,-0.670240020220061,-0.625862206129489,-1.11978316615167,3.10216555352939,-0.438947991713237,0.874052152418204,-2.45897481110753,-1.69555878187889,2.45602052273222,0.749111387756191,-0.355864127140075,-0.556701365774079,-0.0564907506200001
USA,1575000,265000,4.33724789569366,-1.27290377172322,-2.23753552122109,1.53986232182732,0.813128704054414,-2.39886038630662,0.847976936812634,1.68748023075021,0.111950106113398,-0.809929266253372,-0.498224736333368,-0.920753832927744,2.86449293787301,-0.411868286271395,0.94094722899573,-2.42316818213718,-1.83065041507012,2.56208402149915,0.785660325991701,-0.454202635074808,-0.575648553493609,0.165874917771685
USA,1575000,290000,4.2325531355424,-1.28390289495881,-2.21285689353882,1.68835775792854,0.74407099258098,-2.47579085671174,0.902661651407669,1.69995548526283,-0.1083970724922,-0.814727674331692,-0.395724868275881,-0.874267706171933,2.79811174024573,-0.438392689447758,1.08179241797486,-2.40314817672363,-1.72753455195883,2.3196616635219,1.0887072694542,-0.372848389876652,-0.639599710270079,0.183822349986939
USA,1575000,315000,4.1412576105206,-1.22060793682972,-2.26156677355375,1.79207634375089,0.705970778554522,-2.52289445784388,0.913575905976486,1.63294587689587,-0.0039482468475992,-0.955241808364102,-0.315795041215012,-0.905053473491594,2.74662335188459,-0.353018878976586,1.23597108983122,-2.50248855034895,-1.53615397830426,1.97865913619769,1.49389157052422,-0.175146697877622,-0.829704004796866,0.149171172698998
USA,1575000,340000,4.0724107774828,-1.26650565179614,-2.19054782377244,1.86082234157578,0.632580430617975,-2.53318816559337,0.875118392360783,1.72218264283753,0.00520905141909722,-1.0181910101821,-0.338713244226497,-0.93964479989344,2.70607727062343,-0.323972765220047,1.2709848775635,-2.50486760143868,-1.55670031131932,1.84291909158153,1.67641300803015,-0.206927106761525,-0.98875823540264,0.167645066072693
