SOURCE,X,Y,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CA,-1353963.8779,1180940.4511,0.3260999199705,1.07511556127186,-2.81127810854949,2.97226879286653,-0.558738594247165,-0.679221953929583,0.895994423495918,-0.13483953219084,-1.45316584269616,-0.0915051666246205,0.419158528972959,-1.74692916752215,1.44015534639825,1.39757443629513,-0.822718106239273,3.29038789035059,-2.19039064016238,-0.629235768029441,0.205449336481652,-0.842851779226802,0.378475900731497
CA,-1328963.8779,1180940.4511,-0.552118807784346,1.10776740672295,-3.01157633422874,3.22819997618907,-0.333762504421517,-0.988840189501281,1.35104880506618,-0.0312276142797617,-1.55529842227384,-0.456522565524159,0.738887378374859,-1.32187301984533,1.33549177781608,0.820624651799878,-0.982680550763791,3.13178691547821,-1.44963087730879,-1.12905173198138,0.12166739813391,-1.03820945784155,0.990368584055234
CA,-1628963.8779,1255940.4511,-0.364238483106607,0.991737036524366,-0.183679997454976,1.17835345133884,-0.0443615842902299,-1.10156512599357,0.743100339456043,-0.307630528870092,-1.47012924504676,0.428124730968206,0.339319179952772,-1.22312569991075,0.90428353651493,0.87136153003367,0.289982050432852,1.85117383133193,-1.19348633875704,-1.53948373151406,0.663178554364672,-0.304004737340787,0.355843169891723
CA,-1703963.8779,1280940.4511,-0.405546818979115,0.966535419573017,-0.0689733208944627,1.03529051450202,-0.0814628301481495,-0.953001561126964,0.377069851760876,-0.415382209033034,-1.01912008949937,0.617469764414709,0.198382357828811,-1.18487032724776,1.0583694765749,0.279642935992779,0.944800276136556,1.44380565072025,-1.10239150990638,-1.80453699798098,1.05755636875148,-0.773662320118714,0.784251565687198
CA,-1678963.8779,1280940.4511,-0.232114081890058,0.884710465118026,-0.024879596474134,1.0838890728434,-0.132067293557251,-0.926366656385621,0.522229753239705,-0.449862041729851,-1.08578543927007,0.501005812903196,0.285191476830886,-1.31912363961672,1.07748330523855,0.559290709102545,0.619294241007784,1.79722770740845,-1.26808198254513,-1.56528706649708,0.91419856373723,-0.459152264760049,0.703020291726417
CA,-1653963.8779,1280940.4511,-0.219509112106805,0.879942112519432,-0.0704908614915952,1.16056650958605,-0.205028081958963,-0.947034270178962,0.658813653123864,-0.374535591517484,-1.18158764043764,0.415744472726542,0.398739916865513,-1.29251986146018,0.85950698300566,0.773931185958236,0.387060798502136,1.87312759962617,-1.20433793781167,-1.4387741036467,0.816360849222555,-0.412665795276107,0.606641436576222
CA,-1628963.8779,1280940.4511,-0.259028629628348,0.924827980663162,-0.15637505537682,1.2251626453936,-0.217661171650696,-0.948673795257463,0.736406912233177,-0.366084813640076,-1.3029743500706,0.423810444795767,0.401966213558637,-1.23837222921514,0.737047366093422,0.850100714046408,0.258310346471841,1.85172857830537,-1.06544652733474,-1.42749689288458,0.657003612248763,-0.299312894158247,0.460596372654262
CA,-1728963.8779,1305940.4511,0.947414167374784,0.450023250323413,-0.0875792382860006,1.32073094519169,0.452260347788421,-0.901613219172696,-0.689155022488132,-0.107266132934557,-0.669157060954142,0.742496616085514,-0.62786651850357,-1.55671955543268,1.46721364350784,1.42318614928926,-0.248235825150104,2.57411735972008,-1.65471264050238,-0.823643297062803,0.567677149347296,-0.193037476183882,-0.0370681638973593
CA,-1703963.8779,1305940.4511,0.119220067757274,0.833878842345371,-0.046681893825228,1.16789064488628,-0.0750702039524573,-0.798425105637059,0.115556746547592,-0.430289943242722,-0.767547114305134,0.621484651513554,-0.186995016314648,-1.35050103478343,1.15499671630449,0.802074903193946,0.285884000102619,2.12560661188788,-1.24119226965597,-1.14032839220528,0.657762867419602,-0.438450387101854,0.370211298713889
CA,-1678963.8779,1305940.4511,-0.203569783706009,0.9413881367007,-0.0642202462763671,1.12629085811285,-0.220817719451458,-0.835685156677935,0.538704756552211,-0.523453747784922,-0.934681907332363,0.482426730171895,0.301258541407738,-1.29508551855994,0.951059163288137,0.633022322056008,0.42632653041488,1.82525407167558,-1.09877781084592,-1.40045867505502,0.807851907073154,-0.498794468334883,0.668673860693299
CA,-1653963.8779,1305940.4511,-0.121839831654621,0.926062963710424,-0.131612065378673,1.22271583810025,-0.272588669586564,-0.807940614437395,0.527909057531073,-0.442014162308338,-0.966266321750932,0.520049793402635,0.152276548621906,-1.19739503646236,0.738028010056918,0.81110873985954,0.263201182982474,1.8632436305531,-0.733648224844282,-1.27709639186408,0.629853415726063,-0.464341184120501,0.580067925651091
CA,-1803963.8779,1330940.4511,1.83080365487526,0.178476813691561,-0.327345393662983,1.10192423766274,1.28135893504327,-1.05110906157154,-0.986345248520607,-0.688831123626844,-0.218966348275134,0.928212883761201,-0.227173469442207,-2.29121780403632,1.25208069661538,2.06330849464886,-0.730865803450198,2.64958120348577,-1.69908217795984,-0.783385986433959,0.827208051295738,0.36679405027527,-1.15614890383008
CA,-1753963.8779,1330940.4511,0.0410235382759396,0.884528337649484,-0.293683178048792,1.08191474289516,0.488339824393964,-1.02972696414582,0.157901089715365,-0.982213876368229,-0.543970772598243,0.634633723843223,0.387669174751161,-1.73976951591219,1.18293903418959,0.766293093413603,0.305023987097343,1.7318334924161,-1.12795070557482,-1.54444732389416,0.698310757240795,-0.247256247796664,0.225946358676868
CA,-1728963.8779,1330940.4511,-0.037766269111124,0.921442703055484,-0.0645677702725467,1.20243695267349,0.0430952082780113,-0.837273528199326,0.129692141061478,-0.699626056643504,-0.686657646715368,0.688134525016102,0.0421452230353796,-1.6405863491987,1.33170063309024,0.686819683285009,0.336677562161783,2.02037330056737,-1.16183160543633,-1.15808493233385,0.62084491878468,-0.369526789956641,0.17175892077214
CA,-1703963.8779,1330940.4511,0.105993325344715,0.782112558567373,-0.0392098553400766,1.27866738625061,-0.0445920968807441,-0.783384044421992,0.0440404572620867,-0.46566836120808,-0.7467377306412,0.719518469026714,-0.163131448872814,-1.49277300892778,1.17413613346666,0.876776064275753,0.195037521385871,2.09345632551894,-1.15621911471939,-1.14896470712579,0.555533296648998,-0.260560983460437,0.167385546721151
CA,-1678963.8779,1330940.4511,-0.476888605046074,0.863929767384093,0.0185231268501589,1.27278625679603,-0.334886555628394,-0.797993715536933,0.632011612552581,-0.568551007449344,-1.04951554983056,0.640628152622856,0.555247864571077,-1.27699313979042,0.757632736858616,0.444765492966912,0.453686890805582,2.3171242868475,-1.45580732902791,-1.52954356748909,0.505415403417059,-0.607198950361752,0.439530257032429
CA,-1653963.8779,1330940.4511,-0.345203352584064,0.994203314878375,-0.107671850854692,1.22229812707765,-0.314870962138505,-0.774289539574466,0.647776375573892,-0.63123104797771,-0.87245929234721,0.596105891080452,0.371200797480668,-1.22083469488683,0.582691280634267,0.672235447400355,0.307484119147514,1.6134179730944,-0.738739594870626,-1.64790304367306,0.812842571713594,-0.278922743075346,0.57616585537581
CA,-1628963.8779,1330940.4511,-0.311711044094568,0.966105845364359,-0.170041352854176,1.27416796291475,-0.318096137214607,-0.784541951446037,0.75951076225219,-0.64728212997435,-0.948462812007703,0.613131694218742,0.448440996501899,-1.20335408071795,0.358509863010723,0.79246540643256,0.181052230175385,1.59853952417846,-0.726740713678897,-1.64932975710448,0.802530917446178,-0.207119744142066,0.612947529242953
CA,-1778963.8779,1355940.4511,0.744172244646602,0.563661115894252,-0.185871188102784,1.14261994020581,0.73419728127054,-1.04069273801314,-0.271383791939436,-0.906904320359241,-0.362279526442181,0.841245305607382,0.0189816218787362,-1.96309556585484,1.19373618760768,1.35897995315331,-0.0730843901687468,2.081356078149,-1.34405191860593,-1.1060878963446,0.938525439015904,-0.0413310034163903,-0.571919922491855
CA,-1753963.8779,1355940.4511,0.183108629566633,0.799344692090188,-0.124601873396567,1.19188376128535,0.352018722200457,-0.951070542253284,0.0474038312022529,-0.887512354790055,-0.525019573395481,0.763428312335587,0.102649604292857,-1.75853988107586,1.22115905941867,0.951818239147936,0.197087908102626,1.91058346698561,-1.17656550959476,-1.21982043209904,0.795371723186737,-0.223125102102113,-0.20283119917918
CA,-1728963.8779,1355940.4511,-0.370820384406105,1.05401515982535,-0.118864753680969,1.17184407803867,0.0359100008655261,-0.914051888212198,0.481713912880876,-0.993763053160996,-0.640634418006297,0.642814439969015,0.347996315235627,-1.53380982890552,1.12218033499722,0.593319905806711,0.429842370214099,1.64813538554675,-1.03548413016305,-1.4292202784905,0.627058346964175,-0.334603709739985,0.231047939820962
CA,-1703963.8779,1355940.4511,-0.308545204431633,0.971045991606227,-0.020647700299858,1.29014817888467,-0.221208513271268,-0.755052233735146,0.375822605033465,-0.714881588144818,-0.738496504990609,0.747670164636255,0.11481703185973,-1.50749633581538,1.12624218585423,0.582657409924814,0.391284098024472,1.73564165044123,-0.897997886829337,-1.31633474099458,0.471463102998979,-0.312214810645414,0.196244764055829
CA,-1678963.8779,1355940.4511,-0.567421619633673,1.07881693981957,-0.0168139208068654,1.2472831367515,-0.239842836219699,-0.784134838340987,0.67555848397731,-0.801049497731159,-0.895591666396772,0.659734091344153,0.493766537373413,-1.13942375785674,0.818207059452717,0.277070019618871,0.486632551643868,1.15332755617629,-0.524859636509472,-2.09303799647735,0.675839642927854,-0.12202961912255,0.175965116193749
CA,-1653963.8779,1355940.4511,-0.471050490220273,1.04983535287164,-0.100378408053473,1.24999872637312,-0.33814887436294,-0.744446837397572,0.684880730736071,-0.763717584757686,-0.770797398141796,0.813437912479995,0.471975349170285,-1.26288575530623,0.383699924568831,0.611121143311406,0.328283006581119,1.45287205210137,-0.672197928264601,-1.80163955640095,0.815317227179919,-0.251178471800399,0.61675113055419
CA,-1628963.8779,1355940.4511,-0.398970369002669,1.01182005256919,-0.162322676818009,1.29377103489802,-0.32776639855413,-0.756885373146129,0.782558728955477,-0.790141789510641,-0.827948502490549,0.918648372741895,0.523574336937559,-1.27462367834371,0.0931446335874031,0.754665384408462,0.20722721953743,1.48440381906483,-0.653131866480231,-1.73018175000032,0.810815766613218,-0.226124351228325,0.753710797247835
CA,-1803963.8779,1380940.4511,0.812602194458419,0.386055384796717,-0.279344482895818,1.06808498115782,1.02634888110132,-1.02748064728876,-0.108482676264208,-1.44965446797218,-0.070237677261082,0.852140880470966,0.395908510524289,-2.38720556515013,1.31118448437706,1.12436126251753,0.269951100683328,1.8637084783549,-1.21366134541175,-1.53358824302582,0.637224384420298,0.352244280382522,-0.934031527147192
CA,-1778963.8779,1380940.4511,0.206633049209291,0.745122386855502,-0.369682177246177,1.18176522433897,0.72724902355614,-1.08095351281624,0.168852134848238,-1.25414580448335,-0.386324296515461,0.81912674097647,0.443712961512885,-1.99729608053284,1.24074422428347,0.884766042258609,0.287071844439614,1.66632274193979,-1.15337984783413,-1.43920868457527,0.663472073096656,0.0891951550303856,-0.34617459932932
CA,-1753963.8779,1380940.4511,-0.236651718787895,0.961794589256326,-0.279302838548992,1.19929860409061,0.383688700230151,-1.04965692351468,0.449613271637415,-1.17458558577242,-0.539906583031242,0.717361317483986,0.461367922175302,-1.66808384711714,1.14649192667204,0.683071557307958,0.362815612953492,1.56628027937218,-1.10868344580151,-1.42967514281538,0.649154659572635,-0.16248624484014,-0.0876989808685311
CA,-1728963.8779,1380940.4511,-0.409454827984986,1.03601459459072,-0.125757778351158,1.2324389998281,0.0190288960768854,-0.899564155302543,0.543254265226563,-1.00099022469799,-0.635157114185153,0.701723023866302,0.353796185924003,-1.48982561114455,1.07251042381631,0.579736726090412,0.413548405737524,1.50190124388875,-0.972476050379834,-1.48048210094461,0.582326315947385,-0.294554865663614,0.0531462101412791
CA,-1703963.8779,1380940.4511,-0.578665262799079,1.09937455671074,-0.0814619020172897,1.24032034131287,-0.201312136282449,-0.794175861423063,0.677779475032966,-0.922960740942882,-0.715825573772534,0.664716320508968,0.443593658109803,-1.32273573468612,0.927468892496852,0.455223713811181,0.433256870599059,1.37366161948361,-0.865305711205736,-1.65726459908814,0.602038518799276,-0.383465461649888,0.239578139302508
CA,-1678963.8779,1380940.4511,-0.698734428381162,1.09580285824231,-0.100962581402086,1.2684571982952,-0.188826735162503,-0.761467159094858,0.756461195889939,-0.886491521185348,-0.879790532253169,0.680688172771644,0.583692708089738,-1.16513367594971,0.788355657862792,0.30555381284575,0.404315315049411,1.26076148236871,-0.708606313238778,-1.96479429703287,0.646104471676,-0.162587370230247,0.0425713430571646
CA,-1653963.8779,1380940.4511,-0.527520485951678,0.807958321814702,-0.0182879605137796,1.39704466218794,-0.317524202832095,-0.748995254970403,0.732848578949101,-0.848394524722885,-0.871163543169553,0.782392171672473,0.464096643000831,-1.08791876379236,0.702650103073438,0.171497250540268,0.523408684961964,0.814264650878183,-0.199877891175529,-1.82810704362736,0.0770316275743443,0.126911886918995,-0.518783119402348
CA,-1628963.8779,1380940.4511,-0.43212051082349,1.01866250873226,-0.154984131982621,1.33931511678384,-0.337701603989113,-0.713301800212866,0.82143104010373,-0.871616883923898,-0.798595189507925,0.925004827278676,0.540806638074597,-1.34468220464652,0.271499041592059,0.684343753006654,0.164062834886487,1.45532351614068,-0.609479149414161,-1.6988334314028,0.618805403418067,-0.336248172932083,0.759541554678412
