SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA,-2175000,150000,3.4143688588582,-3.22010161010381,0.0973677607070134,0.367058696876302,-0.653438982164944,1.06356848553404,-1.03197686601584,2.15847707038305,-0.639578549682854,-2.88520308805062,0.449930864098699,0.173760169059054,3.29322090990455,-2.43148518080448,1.27505180555318,-4.31971560885275,3.36679641624215,-2.00071871215721,3.25126754843243,-0.220207883792746,-1.11951514626956,1.65905043594632,-3.90170525949775
USA,-2175000,175000,3.86860044292095,-3.4632592044908,-0.217181494139449,0.476060625217698,-0.705998093210402,1.31260904759418,-1.48910832312296,2.58314937348611,-0.658466288878045,-3.47265259187301,0.594278789414472,0.329198710164536,3.42199143019868,-2.43177440274201,1.42010198508951,-4.72350176574726,3.62369441019368,-2.29920193437293,3.20177929709388,0.43439678383493,-1.62388080430398,1.51443424202495,-3.83038089860618
USA,-2175000,225000,3.47527206521389,-3.29661760649834,-0.177479486996115,0.431222605655371,-0.572357973248351,1.69408013398774,-1.88185852652849,2.27611046981004,-0.533917022338428,-2.99799173642933,0.422370973485293,0.086441749082149,3.55158020420229,-2.24703618848948,0.868997054045125,-4.22374432350505,3.32759763292199,-1.80746434487131,3.11832854133783,-0.364053418741793,-1.42146956696237,1.49086410704748,-3.2619090173788
USA,-2175000,250000,4.18363272512205,-3.81234208141292,-0.275160195307237,0.471258671194284,-0.631371057500578,1.91481633968222,-2.30545558033187,2.75523295794198,-0.66494820012054,-3.35626516084253,0.331505895654882,0.155463712088703,3.98513316389235,-2.57635349429645,1.26474034455654,-4.99148362790683,3.76151490257432,-1.93011168354405,3.62576720694825,-0.579539517801002,-1.52906452166206,1.65918994730547,-3.64322781199308
USA,-2175000,275000,5.0051198223987,-4.29416959180652,-0.608968185393803,0.419582598509885,-0.498591467486436,1.82336911265782,-2.69839252224153,3.59075469636578,-0.857301286086189,-4.11639568834812,0.384560648641898,0.452830286615081,4.39657464450139,-2.55834985138519,1.66868348740435,-6.29460016423825,4.27897635302242,-2.20627798164474,4.43510976037207,-0.382840939633488,-2.07391899198222,1.81994745932388,-3.87138350598716
USA,-2175000,325000,4.11394050565826,-3.67268413425941,-0.571032558948554,0.346803410635864,-0.395161104145408,1.63027635075388,-2.23336184600066,3.0410519081025,-1.0007806439861,-3.19787666351989,0.272837959038923,0.194952852964127,3.86998463547513,-2.12763877386485,1.09766350880062,-5.25955079762194,3.58032038243857,-1.16672906145003,3.74011423219343,-0.641847410062987,-2.36862869216179,1.98045440302476,-3.23151010755703
USA,-2175000,350000,4.76035972588124,-3.88480784785154,-0.712936743503089,0.0791236360862637,-0.0809929742681765,1.59471640658647,-2.50099436302011,3.39323507068822,-0.691470927165245,-3.86382322793782,0.368551049697898,0.159218029971472,4.1787826832587,-2.05580285524944,1.67698282014355,-6.26373074130023,3.76389308277564,-1.42282534503068,4.56305410883145,-0.519888910935173,-2.62809050563954,1.84286357925435,-3.13660082029239
USA,-2175000,375000,4.46765868390743,-3.61955224702658,-0.719023701815509,0.0939064069255928,-0.0518838714256233,1.62247085613123,-2.32255426433068,2.99328208312202,-0.444108318553215,-3.47666954862264,0.25252500165799,-0.0770992870503076,3.95399750667561,-1.93283431018397,1.5014954987263,-5.84791981164587,3.52917893603616,-1.04292472475606,4.23049356074096,-0.732266473207625,-2.64964954875251,1.85042511863039,-2.81223471599275
USA,-2175000,4e+05,4.31599315185408,-3.43763732922668,-0.723043194655754,0.0175252800159829,0.160705835537255,1.46711162073735,-2.18869395632743,2.83072677950476,-0.285078713819888,-3.26712010710257,0.22596924773352,-0.230706267139575,3.73349789419089,-1.7806076326731,1.57547870462551,-5.77852940859796,3.38013365311488,-0.89252085897026,4.13616490997445,-1.04590629591321,-2.46360537806953,1.69959891946125,-2.41217795064897
USA,-2175000,425000,3.94921864137824,-3.00245972522187,-0.726939796770008,-0.156009002899468,0.426863919248341,1.18717634931858,-1.95152470961642,2.60705260906566,-0.188183797829903,-2.85822235560189,0.187655992235683,-0.39440830170552,3.34916509690477,-1.59572800925684,1.55027852108106,-5.47095315825099,3.07693552416918,-0.554393117538621,3.45733624150682,-0.778984944379583,-2.54268692917965,1.56871131839192,-1.86993131793986
USA,-2150000,-2e+05,1.8141087782586,-2.0897415121985,0.402244228761884,0.403903752337853,-0.921993710670138,0.328288341467592,-0.168741608692113,0.890848648621363,-0.409207129539622,-1.68760167322706,0.660870916660897,0.314378406529423,1.61146475806408,-1.2053053515909,0.122942648778549,-2.08295407600622,1.96654772441445,-0.68490669582761,1.17329275775676,-0.181321670358261,-0.270003787146195,0.782947720217848,-1.74687719488282
USA,-2150000,-175000,3.0817995950121,-3.2930799504717,0.653916566364055,0.337971846089201,-0.9537628899413,0.334420820159575,-0.307237349080441,1.41051741614337,-0.20488058541553,-2.8723045032551,1.24538127186385,0.50189303571848,2.0219978400951,-1.51337405061001,0.0557252273414628,-2.96577229120928,2.40393011788657,-1.00753473916344,1.71026121664631,0.623274419146485,-0.913203729903834,0.973825097476721,-2.18612229905977
USA,-2150000,-150000,3.19430247233587,-3.31180435896551,0.562137272947424,0.312989876850552,-0.864606670415035,0.312024900699905,-0.398240506179838,1.52151829290984,-0.122933531449766,-3.01971078841324,1.22307788255637,0.571180244305276,2.00855878355117,-1.50968449295637,0.180306884649077,-3.14062684039772,2.48380724928232,-1.03052262687648,1.76316575328402,0.56403052348308,-0.840169118420798,0.903445458450162,-2.24716430891675
