SOURCE,X,Y,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CA,-1628963.8779,1530940.4511,0.146655210718752,-0.852149576767065,0.705332918129327,-1.84887841812526,-0.293933244130961,1.01430421549159,-0.889079362664837,1.20185669962394,0.626438202751244,-0.909857300591274,-0.650042512156415,1.93624241322473,-1.30212854370011,-0.654797464427148,0.21239255963806,-1.41256169240815,-0.0624903028001214,1.89886059325165,0.402660771930185,0.00250147511526322,-0.418825222762909
CA,-1628963.8779,1555940.4511,-0.105324832722671,-0.794472087508716,0.753391569446421,-1.84722796354768,-0.290397721468687,0.839626378674155,-0.816531258483404,1.32295384857859,0.489850891884054,-1.01521688057395,-0.646952012294572,2.42888165436875,-1.44989131936421,-1.00390860091265,0.51554686342162,-1.619493934228,0.0418032253124865,1.79470426913592,0.415359578404592,-0.110914785257457,-0.481973757906872
CA,-1603963.8779,1555940.4511,-0.167419555519614,-0.733003422607573,0.821387035927011,-1.86864514667133,-0.351644890634087,1.02966940253205,-0.901847709542535,1.20877917471326,0.654161372751011,-0.831547283763428,-1.00046755379115,2.30975961315989,-1.42330347158658,-0.811969297517253,0.564690632494028,-1.60056827635464,-0.209085187107072,1.8150839384433,0.496005934290164,-0.210574245782751,-0.425244666757256
CA,-1578963.8779,1555940.4511,-0.409120896204739,-0.697031311908049,0.858011254651042,-1.8127525350961,-0.516667825428281,0.992702638316294,-0.919360886826002,1.47547599871916,0.511158450258778,-0.927156051153931,-1.00388701062372,2.51862545641795,-1.36600842797304,-1.13781268452225,0.829033843205554,-1.67601078564794,-0.162557010711373,1.73466767929075,0.448080314756686,-0.180694609704185,-0.724277808665183
CA,-1653963.8779,1580940.4511,0.0834932138312627,-0.833671451015039,0.834799440366295,-1.82857872117321,-0.276699174329707,0.75489607188618,-0.72170034514803,1.14685854506986,0.548928088923239,-0.805225965610937,-0.888377481207423,2.44138833225372,-1.56704370666933,-0.755879436847326,0.477678733671974,-1.63286704956575,-0.0647613241479437,1.85990041637881,0.492378081348653,-0.258978067045678,-0.306137141885454
CA,-1628963.8779,1580940.4511,-0.0312687241856133,-0.741489125609054,0.875602361719918,-1.90120182635376,-0.268905246943255,0.829091785570134,-0.783717860882292,1.15417047253427,0.624652329967394,-0.767271149866019,-1.05489349880308,2.46123129852273,-1.55408697249781,-0.780134530245043,0.557968160431791,-1.66144421439219,-0.184791380641523,1.84176889821523,0.509397162523126,-0.287887116740912,-0.319150982865834
CA,-1603963.8779,1580940.4511,-0.298356650154081,-0.673210848291578,0.898128831476737,-1.90688056734507,-0.339996714858396,0.79975371499376,-0.8242539028409,1.43356591692325,0.415257818012684,-0.947431963887112,-0.915494245757025,2.78809812932431,-1.54967088690684,-1.19815707873204,0.793732555286835,-1.73441787944948,-0.047968858121032,1.76069725417532,0.482115977209471,-0.160063212899066,-0.570896456455503
CA,-1578963.8779,1580940.4511,-0.398626300032218,-0.623942176524793,0.939087755515556,-1.90366550644276,-0.442011308503261,0.902897657535686,-0.899874730458456,1.51186063895125,0.444515177134284,-0.91896360540076,-1.07255065312455,2.7774580918246,-1.49394551812875,-1.25565474862014,0.914204876862992,-1.74225629002298,-0.131314328336317,1.7409595098658,0.503988683678866,-0.183326646754284,-0.647098718985177
CA,-1553963.8779,1580940.4511,-0.465421152846699,-0.590092253097271,1.01667933635571,-1.91809677888547,-0.552210254956918,0.973715875116588,-0.96689020310911,1.63283168451612,0.425946519815858,-0.906396950134793,-1.148958057821,2.79042431407498,-1.47006416403814,-1.37627507438344,1.04682988884068,-1.74923005645462,-0.172346453760865,1.69037452524414,0.547350939009208,-0.157341975686246,-0.708050122658952
CA,-1653963.8779,1605940.4511,0.299890566406508,-0.681176079408063,0.980570039778425,-2.16098382225492,-0.0444155083076652,0.61393931800451,-0.605051331671637,0.87603188799209,0.815673382466034,-0.542638042921593,-1.19351194966478,2.26062182010692,-1.73813654796472,-0.445603714110327,0.419683572623292,-1.59495510824861,-0.333433115189353,1.80244361168646,0.684941143820407,-0.416816759197368,0.194988180634546
CA,-1628963.8779,1605940.4511,-0.060059263786957,-0.681300103673967,0.95162910129653,-1.95501032008409,-0.204820050571825,0.727022911508141,-0.701487827855848,1.04646795562496,0.679481565673682,-0.613480570050896,-1.30494402788013,2.60759322475958,-1.67759432861367,-0.743407895145192,0.640163433595511,-1.76579522759758,-0.259632739711664,1.82674148499436,0.564523277589534,-0.406610922778999,-0.127693339227604
CA,-1603963.8779,1605940.4511,-0.293827099569021,-0.625283281534229,0.937895428792095,-1.88102006460293,-0.326833204890556,0.830402053331359,-0.786033712277443,1.19377453070532,0.617284200884066,-0.660639194381792,-1.35794889957869,2.74512019222684,-1.60851088681948,-0.973329861978684,0.810543182556512,-1.80419151080689,-0.242989074043812,1.82432082855776,0.507462730917269,-0.377503637883726,-0.300388406857595
CA,-1578963.8779,1605940.4511,-0.475650583004353,-0.576654489027185,0.957530281083226,-1.82906631907832,-0.465927287216164,0.937812973338094,-0.876241141095544,1.32592666017308,0.603510624368506,-0.648575593996135,-1.43470063896287,2.75398312092975,-1.52172063472429,-1.16957461827675,0.972190082816153,-1.81917434323872,-0.241631344091067,1.81509669390982,0.441497397428443,-0.358949834599482,-0.371981710636158
CA,-1553963.8779,1605940.4511,-0.578780725633976,-0.652667490897541,1.0507198032046,-1.69308542045088,-0.740282846601858,0.960947372606334,-0.957251789908593,1.51349527257636,0.500982117285668,-0.48069077091651,-1.48097858725628,2.53521901147056,-1.22214648620342,-1.41861094532751,1.24490584489268,-1.85335524491697,-0.27548753611498,2.02772749234957,0.142070071718653,-0.298666352071654,-0.488597792387999
CA,-1528963.8779,1605940.4511,-0.15093682479126,-0.62698618196522,1.28830887166879,-2.2448842793414,-0.247448200799462,0.766023391766836,-1.05986441801569,1.71745925112636,0.312398735364856,-0.718715425863949,-1.16316509862962,2.82150345645736,-1.53888670397337,-1.40874482859463,0.980172487679965,-1.67583408694585,-0.227758864814139,1.69533954510871,0.696062212214954,-0.0037817629000152,-0.586738411230224
CA,-1503963.8779,1605940.4511,-0.60841117037468,-0.671071528251436,1.17949638850226,-1.50492158265847,-1.06419333579429,1.06982614413817,-0.957043039636641,1.55398003890079,0.370649179674839,-0.395352027647239,-1.51626611164577,2.36137669442818,-1.02865948726707,-1.28806643655508,1.01325216515996,-1.7089067157241,-0.365634049144157,1.94154334941036,0.32462133648589,-0.0668868871109876,-0.413313312728212
CA,-1478963.8779,1605940.4511,0.189801704295488,-0.817983296646334,1.62602839278818,-2.49224618824998,-0.0638433666127716,0.714253839934182,-1.26324000857089,1.78254733065622,0.24270867758987,-0.452324100481578,-1.16921040959065,2.46307179164509,-1.39335189244758,-1.33065348870813,0.881509552963236,-1.54061844641756,-0.366021292951791,1.73123982876011,0.84740563371966,0.146866754420618,-0.514130381650649
CA,-1678963.8779,1630940.4511,0.315620337192524,-0.755898366774656,1.00525797080107,-2.01078274124378,-0.0977296744290279,0.400000907622358,-0.433699339668663,0.853249493187091,0.737277581786401,-0.447679804573517,-1.32637487869782,2.46518486539766,-1.78658474120327,-0.510435272438018,0.549719567353149,-1.61637910217946,-0.137771792718429,1.80754585864198,0.600430567685628,-0.460192622799359,0.0535275425976338
CA,-1653963.8779,1630940.4511,-0.0411178912315232,-0.73878661074207,0.990977577743486,-1.84060188332549,-0.227870205748927,0.512569156795323,-0.53393261936696,0.990951420006854,0.557931952233706,-0.506485858903424,-1.42544212079235,2.83650202344893,-1.74727140034399,-0.714602584726282,0.729960508757448,-1.79257332725964,-0.230082598969033,1.90329938924625,0.546944957130778,-0.446109622152024,-0.139071064098463
CA,-1628963.8779,1630940.4511,-0.311321983082527,-0.656047339526483,0.980054794598302,-1.78666582256881,-0.3587546065041,0.612324830143415,-0.639217312948173,1.25058222198732,0.376260061098389,-0.672040110768996,-1.32171244488345,3.17030272135439,-1.72286421526228,-1.11186985516608,0.905452958362821,-1.84952717514146,-0.14423628163437,1.85909241894932,0.500330591130505,-0.310484221643471,-0.390582108581298
CA,-1603963.8779,1630940.4511,-0.404186439662926,-0.562460727208906,0.979583933641249,-1.82879750225468,-0.37017840610654,0.752878287940486,-0.726002338468704,1.22541870559998,0.516489926889222,-0.584267072785811,-1.5377401322902,3.06510450493233,-1.67273971872421,-1.08725331714762,0.93419240361933,-1.83899286878625,-0.249204937259696,1.84963915341222,0.513927675312215,-0.370518211990024,-0.304278253786732
CA,-1578963.8779,1630940.4511,-0.408693615167689,-0.522786925820696,1.02589720696177,-1.89560445284959,-0.387316143945453,0.799961720133477,-0.825273066235834,1.37784942394592,0.479118175484682,-0.622920796195425,-1.50824008836761,3.08373217931472,-1.62890642361086,-1.2614860750383,0.996151764074286,-1.77844108214775,-0.239003434224746,1.80115734775564,0.545769807619433,-0.274068155970101,-0.393571176910293
CA,-1553963.8779,1630940.4511,-0.181256585242332,-0.584412150173129,1.20158222689883,-2.1241573911446,-0.251518964444855,0.692010923370318,-0.928472730853922,1.55968180925834,0.364926450577244,-0.626305686922236,-1.32971389100838,2.99720812993986,-1.6044989974747,-1.36394108653746,0.96083793094909,-1.69386956367668,-0.241008828377477,1.75822991814853,0.62202209182985,-0.0918361177519094,-0.47477951443963
CA,-1528963.8779,1630940.4511,-0.355684112446976,-0.539289883145604,1.07684683577488,-1.83412871386717,-0.584489496267528,1.04674859084466,-1.00513679721691,1.42514923861862,0.647626624133805,-0.56567663810545,-1.60884966340343,2.78817537138943,-1.46699349514954,-1.37485486423273,1.0655753664883,-1.65496568936377,-0.281691740453415,1.79975882139575,0.563690511930346,-0.212726557244264,-0.316645913054345
CA,-1503963.8779,1630940.4511,0.146909459119915,-0.732238439952699,1.47409727597491,-2.40606795157145,-0.0206162932333687,0.615871188690525,-1.144237327359,1.69892801312493,0.278361600388827,-0.412892067314625,-1.31813664988935,2.66107872739128,-1.44015256515737,-1.34995202084824,0.873757477450956,-1.52539256799789,-0.386550235280502,1.78614387909434,0.770120958794174,0.0813960158886777,-0.447922784789972
CA,-1478963.8779,1630940.4511,0.347865502829158,-0.860803465780157,1.62947338868662,-2.54821523268518,0.139930445402658,0.563537291729098,-1.2505899835646,1.70596739647832,0.223428333916124,-0.227276693211068,-1.33223822925322,2.41322093749016,-1.30526687896494,-1.29287760861408,0.783235274957217,-1.41851553441051,-0.485642213000961,1.83752757272993,0.859081278953702,0.150005082128084,-0.37841839015744
CA,-1678963.8779,1655940.4511,0.172989933352311,-0.756443020119667,1.04489714960597,-1.86527076694291,-0.172844252204874,0.309905672818852,-0.373683562905012,0.871600461498946,0.66814258477038,-0.390507397965323,-1.51598685971331,2.78118708546437,-1.85305086552573,-0.667724942687215,0.676647942993482,-1.73463271281098,-0.0542923660974126,1.78114920282705,0.551921993072613,-0.24676733738477,-0.111702529464374
CA,-1653963.8779,1655940.4511,0.135110710117679,-0.668086910009814,1.07113753100143,-1.98133092878233,-0.170974182197651,0.401485304028832,-0.401309386128192,0.858484528286951,0.713211033941212,-0.314744385495316,-1.57604729887942,2.70172015404298,-1.85861523739097,-0.630362417654621,0.624952855152456,-1.74474100822974,-0.329388471416373,1.82897789261992,0.585504739037361,-0.301596340969637,0.0713592249231727
CA,-1628963.8779,1655940.4511,-0.322689400140275,-0.612719862532513,1.04660571913571,-1.7670267410745,-0.382454919256346,0.53527258908679,-0.568672749751112,1.1939729018399,0.397688459430785,-0.536966521714405,-1.55057156254058,3.35164461819669,-1.80755957707238,-1.12145418630377,0.971369109797246,-1.90890757617425,-0.181849601106273,1.86710551763616,0.508420607207169,-0.33562857342486,-0.28436591291237
