SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA,-2175000,350000,4.3873438090763,-3.42293064163067,-0.806500941356219,-0.106303712297232,-0.115526672644707,1.48314347698303,-2.14788980202625,2.73296684814563,-0.485181014881733,-3.48625059178545,0.131712681074621,0.00473676056298,4.39695600827194,-2.17433523385505,1.76330914089003,-6.30806908878328,4.25754660714276,-1.56009875217122,4.57913528133763,-0.756280434693868,-2.9996916518699,2.47134619052806,-3.93419869586982
USA,-2150000,225000,4.38140191576883,-3.82844738410618,-0.312494847746356,0.474225440048495,-0.895524261032295,1.54169435293149,-1.69877700604741,2.31673452293069,-0.663748154848964,-3.24049908910756,0.289201071395629,0.245551085707187,4.01258569539398,-2.66510924005304,1.51012866159075,-5.297111761116,4.6378803374849,-2.94873270641184,3.78263323476509,-0.347138297171101,-1.6448861426448,1.99108818819095,-4.3287903288562
USA,-2150000,250000,5.19037174016167,-4.31320821868417,-0.503189175726529,0.154895094393296,-0.704338610271791,1.54915732777285,-2.29120081477942,3.45317999588757,-0.832455735496174,-4.2192932634881,0.306935792986376,0.528881274537351,4.92640912311672,-3.0344932880889,2.25467756852318,-7.34308884079594,5.43785234868514,-3.12331368266163,5.27638509402472,-0.142894685070736,-2.88804231835039,2.43842819352437,-5.15271435303337
USA,-2150000,275000,5.06279509913786,-4.20538009723294,-0.524189027640615,0.0302059366968122,-0.557738641058823,1.55537621288974,-2.34607780343639,3.37731755927944,-0.792289044911865,-4.13344042795244,0.306211310682413,0.509813203733463,4.75775086893683,-2.75807207170186,2.16674826641427,-7.22529916025529,5.20622334005071,-2.81999101579736,5.20421568355313,-0.261461405147324,-2.965957265591,2.40798551006549,-4.90952523447156
USA,-2150000,3e+05,5.07571384040244,-4.194979588521,-0.682976295632983,-0.0989961112017497,-0.372065918668357,1.57467632873724,-2.47581099274865,3.51224063854689,-0.713868540038208,-4.22670031179046,0.373203000185602,0.441422712702953,4.85941418781472,-2.67236402431909,2.2811510142481,-7.57766600607589,5.14964554574233,-2.60725290508015,5.42228760891837,-0.122667529516466,-3.38965519261455,2.47782182462488,-4.83892553981863
USA,-2150000,325000,3.97924984448145,-3.26107506136319,-0.402161589271872,-0.0739619399274649,-0.417638297598392,1.33498645245193,-1.77986908091034,2.44264156486421,-0.766670115583444,-3.08202163535939,0.162545773593109,0.277431403411082,3.81718566689511,-1.94365342606296,1.32177504903399,-5.35613626540183,3.91483570512262,-1.66189056754115,4.07727927144911,-0.669602312903026,-2.42604387040225,2.22892866085503,-3.78599259099876
USA,-2150000,350000,3.58778894142402,-2.98515969349108,-0.343575688042646,-0.087733642682116,-0.372622756133443,1.22200830431947,-1.48430083231081,2.05279880758224,-0.706249070041568,-2.63611591183101,0.0906057274197912,0.127414848169608,3.57789513053756,-1.80469174612447,1.06249851721294,-4.77804881939594,3.47090974810231,-1.1628898984482,3.62424299837216,-0.734157529304703,-2.4365849243153,2.25515252580001,-3.37992173832257
USA,-2150000,375000,3.88347584341767,-3.10281764809578,-0.582520096362909,-0.214362659026284,-0.0685623762003504,1.24445370480236,-1.7332845258871,2.34625536952319,-0.560246830180593,-2.98002751730006,0.20140247702034,-0.0329870648575774,3.82727107918153,-1.8163635889228,1.50672774882129,-5.43030862637017,3.58608229890809,-1.21469515885445,3.94518956103867,-0.782528733455943,-2.67553319281125,2.29720229839825,-3.28380770476508
USA,-2150000,4e+05,3.89404251801139,-3.05116313020917,-0.749293157739395,-0.196221893271952,0.0632456396654391,1.1453657709782,-1.65390630533716,2.38743469943949,-0.501805861843762,-2.90070140332911,0.169398511903427,-0.0793923112610946,3.75747481024855,-1.78670629541493,1.70651631221595,-5.59009560214376,3.49759934150863,-1.08067566902193,3.91554041180328,-0.896009850469809,-2.72071122193039,2.14171730604347,-2.96340092591965
USA,-2150000,450000,3.28471712348703,-2.51535811535532,-0.621896651939015,-0.405475199098921,0.509747680815908,0.644028170109888,-1.11819093030764,1.84993500798568,-0.20553586118725,-2.16176075830649,-0.0621806842476484,-0.389768813071834,3.1375435957424,-1.55102730641858,1.6642573127555,-4.90731998760521,2.98288067518373,-0.43983066443534,2.95186874773978,-1.10551620383991,-2.58059954133093,1.82263408864852,-1.88112875664813
USA,-2150000,5e+05,3.28748415975226,-2.33795283335097,-0.771415552145372,-0.826887970939271,0.8686240974463,0.514477131100213,-1.01116466853269,1.94549654490664,-0.0715754876372987,-2.0924238260583,-0.217672159995196,-0.661088188536682,3.25506677041019,-1.58300924451534,2.03149402200031,-5.40780495334587,3.19740530059102,-0.230658419254133,2.85096950774024,-1.09816622095438,-2.84510625048305,1.60705377745219,-1.42327791526744
