SOURCE,X,Y,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA,-1950000,1225000,0.379564184744941,-1.22588691390212,5.62056538087132,-1.40871450202261,-0.360350739669972,-2.39177735367483,3.3389493517802,-1.00801787927215,-2.41273231483887,1.78761271412883,2.19497960376058,-1.32201548113287,-2.95936580678703,2.12657859280574,-2.23075942234965,4.85888977760675,-4.20934700042432,1.17374589564282,-2.49169648642923,1.94993646188866,0.556362848519829,3.40655556120279,-3.79855148585678
USA,-1950000,1200000,0.300677041669101,-1.21171393838107,5.87526486655566,-1.5410578956674,-0.229118745183978,-2.44155380617169,3.47605178133066,-1.07051765860106,-2.59825371416559,2.14159001624012,1.86150090389562,-1.27675935453133,-3.12673313542581,2.29887421783608,-2.42741914535618,5.07893738299838,-4.26166517917212,1.13898413695911,-2.75683150060589,1.91247147654307,0.984932886774045,3.55975507901376,-4.03974435938693
USA,-1950000,1175000,0.361243361695646,-1.41588636538419,6.87669422535964,-1.90229560095568,0.0353274374403885,-3.09831753531806,4.23870489496871,-1.19074818415323,-2.84039333561922,1.97540451876461,2.19969160770654,-1.21865725169354,-3.33616887448572,2.31650651212893,-2.51389607299829,5.50125446814756,-4.67596363993767,1.33480336036025,-3.23410730140525,1.86890329036665,1.69414830019938,3.98928636221593,-5.22774410023348
USA,-1925000,1225000,0.464384083129202,-0.985406168701472,4.75204580203047,-1.2347018238234,-0.268480968489492,-2.19802294651059,3.16009073830545,-1.14858838030431,-2.44416992688892,2.42363337912843,1.42446419108727,-1.43111723885764,-2.57608045649702,2.05142388790375,-2.26397867170711,4.8005233150037,-4.09487170060431,1.07790153971343,-2.66840489182049,1.88504752486966,0.770941420610864,3.22091808186218,-3.14565829084034
USA,-1925000,1200000,0.215989579451543,-0.94493594557955,4.98087493097991,-1.33365264810676,-0.208162044594665,-2.12554340188944,3.11056496065961,-1.09945008123334,-2.50987332180331,2.69606999133696,1.09732280847706,-1.37650184261866,-2.86688259845163,2.32367336865169,-2.35943526717542,4.81071458501007,-4.02114693577496,0.974670060336658,-2.83921483847816,1.8533937864089,1.07680315064128,3.2416961488601,-3.25385373419194
USA,-1900000,1200000,0.897265327692404,-1.10662258168541,4.6362054258848,-1.28381957724317,-0.241451211576987,-2.07356925897505,3.30759415291929,-1.2896578721186,-2.93521784762343,2.8732419338555,0.616974414960225,-0.960139572020418,-2.02662379724279,1.03879972608082,-2.37310977946028,5.41545354169028,-4.48860550535828,1.02819994671364,-3.67849545947667,1.37239816960191,1.64581597527244,3.82217816857484,-3.67140733730251
USA,-1800000,1075000,0.551456889834331,-0.272443196598569,3.65739617642586,-1.3570405577499,0.331905782806484,-1.69940730002801,2.13912238275519,-0.582181103864822,-2.55821984176558,2.01655231764388,-0.359604178835112,0.50138053508431,-0.759867396685286,-0.986485076108377,-1.16238590170799,3.5254756789811,-3.06748719640412,0.73021623109895,0.191548194480761,-0.188547991286365,0.972905735256407,2.19657315803422,-3.23218704229637
USA,-1800000,1e+06,-0.616233032888472,0.428897578331347,2.11424849521732,-0.654667171350927,0.022743282008042,-1.06635638553602,0.972691440822601,-0.114569277833972,-1.6592682692624,1.76094983586141,0.240487150374857,-0.120145795526108,-1.47868765627602,0.580270374586024,-1.55293982818251,3.03487464041443,-2.29927918992275,0.153388218229119,-0.130574717652922,0.206676040265559,1.07492679924891,0.673077763376184,-1.23729728700908
USA,-1775000,1075000,-0.169173841430123,0.140385826269634,2.90919621905657,-1.1043885649903,0.231876344386496,-1.3322055323771,1.62817680156998,-0.549768866572553,-1.99879852522562,1.90683883187706,-0.228322580591003,0.105905829849165,-0.838506831464446,-0.499630115504137,-1.03285247210926,3.03450057589751,-2.36597163085403,0.235216392625042,0.375684522934054,-0.0818766071582378,0.633256575421444,1.6297055541281,-2.208958565142
USA,-1750000,1275000,0.8788801337548,-0.940331533184889,3.78465554946774,-1.41563287175188,0.0572318522258239,-2.34447267341315,2.6023413519114,0.133879267334459,-2.14211416933698,0.780262767688489,2.25432055008948,-1.34471585014892,-0.674599702975677,-0.476140101614833,-1.36878705303079,3.33992513682008,-3.97033709938447,1.67329781917767,-0.646242268610539,0.650631900231767,0.040085381514146,3.16148230574167,-3.82048632079018
