"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153"
"1",1,0.986166007905138,0.992094861660079,0.981225296442688,0.980237154150198,0.981225296442688,0.979249011857708,0.99604743083004,0.99901185770751,0.982213438735178,0.979249011857708,0.976284584980237,0.976284584980237,0.972332015810277,0.965415019762846,0.986166007905138,0.987154150197628,0.977272727272727,0.981225296442688,0.977272727272727,0.973320158102767,0.978260869565217,0.963438735177866,0.993083003952569,0.989130434782609,0.986166007905138,0.977272727272727,0.975296442687747,0.969367588932806,0.959486166007905,0.957509881422925,0.991106719367589,0.995059288537549,0.988142292490119,0.985177865612648,0.980237154150198,0.973320158102767,0.99604743083004,0.980237154150198,0.987154150197628,0.986166007905138,0.960474308300395,0.957509881422925,0.938735177865613,0.986166007905138,0.982213438735178,0.973320158102767,0.948616600790514,0.944664031620553,0.943675889328063,0.986166007905138,0.983201581027668,0.947628458498024,0.962450592885375,0.956521739130435,0.955533596837945,0.940711462450593,0.949604743083004,0.961462450592885,0.952569169960474,0.931818181818182,0.952569169960474,0.939723320158103,0.944664031620553,0.936758893280632,0.880434782608696,0.878458498023715,0.953557312252964,0.879446640316205,0.83399209486166,0.882411067193676,0.886363636363636,0.886363636363636,0.878458498023715,0.882411067193676,0.878458498023715,0.869565217391304,0.897233201581028,0.874505928853755,0.874505928853755,0.879446640316205,0.865612648221344,0.871541501976285,0.854743083003953,0.888339920948617,0.870553359683795,0.821146245059289,0.856719367588933,0.853754940711463,0.851778656126482,0.807312252964427,0.83498023715415,0.83201581027668,0.823122529644269,0.811264822134387,0.824110671936759,0.819169960474308,0.805335968379447,0.809288537549407,0.811264822134387,0.822134387351779,0.816205533596838,0.782608695652174,0.782608695652174,0.793478260869565,0.816205533596838,0.8300395256917,0.83498023715415,0.787549407114625,0.778656126482213,0.806324110671937,0.813241106719368,0.838932806324111,0.799407114624506,0.766798418972332,0.773715415019763,0.796442687747036,0.801383399209486,0.83596837944664,0.8300395256917,0.787549407114625,0.807312252964427,0.811264822134387,0.75197628458498,0.795454545454546,0.793478260869565,0.788537549407115,0.782608695652174,0.771739130434783,0.790513833992095,0.776679841897233,0.770750988142292,0.774703557312253,0.785573122529644,0.774703557312253,0.773715415019763,0.786561264822134,0.777667984189723,0.778656126482213,0.772727272727273,0.783596837944664,0.755928853754941,0.75395256916996,0.765810276679842,0.766798418972332,0.770750988142292,0.724308300395257,0.755928853754941,0.754940711462451,0.74802371541502,0.742094861660079,0.731225296442688,0.717391304347826
"2",0.986166007905138,1,0.990118577075099,0.995059288537549,0.994071146245059,0.99703557312253,0.995059288537549,0.984189723320158,0.988142292490119,0.992094861660079,0.995059288537549,0.994071146245059,0.994071146245059,0.990118577075099,0.985177865612648,0.981225296442688,0.987154150197628,0.987154150197628,0.993083003952569,0.993083003952569,0.989130434782609,0.988142292490119,0.979249011857708,0.984189723320158,0.987154150197628,0.992094861660079,0.987154150197628,0.987154150197628,0.981225296442688,0.975296442687747,0.979249011857708,0.982213438735178,0.986166007905138,0.988142292490119,0.987154150197628,0.984189723320158,0.983201581027668,0.982213438735178,0.969367588932806,0.968379446640316,0.967391304347826,0.955533596837945,0.949604743083004,0.943675889328063,0.967391304347826,0.968379446640316,0.955533596837945,0.942687747035573,0.939723320158103,0.943675889328063,0.963438735177866,0.965415019762846,0.937747035573122,0.943675889328063,0.933794466403162,0.939723320158103,0.940711462450593,0.927865612648221,0.939723320158103,0.926877470355731,0.907114624505929,0.928853754940711,0.91699604743083,0.9199604743083,0.91304347826087,0.870553359683795,0.870553359683795,0.928853754940711,0.857707509881423,0.816205533596838,0.857707509881423,0.872529644268775,0.872529644268775,0.862648221343873,0.864624505928854,0.856719367588933,0.848814229249012,0.869565217391304,0.856719367588933,0.852766798418972,0.852766798418972,0.843873517786561,0.850790513833992,0.839920948616601,0.866600790513834,0.852766798418972,0.813241106719368,0.843873517786561,0.83596837944664,0.828063241106719,0.801383399209486,0.825098814229249,0.817193675889328,0.808300395256917,0.788537549407115,0.801383399209486,0.801383399209486,0.789525691699605,0.794466403162055,0.782608695652174,0.797430830039526,0.795454545454546,0.763833992094862,0.764822134387352,0.762845849802372,0.787549407114625,0.802371541501976,0.809288537549407,0.767786561264822,0.760869565217391,0.782608695652174,0.786561264822134,0.806324110671937,0.781620553359684,0.75098814229249,0.755928853754941,0.771739130434783,0.774703557312253,0.807312252964427,0.810276679841897,0.765810276679842,0.772727272727273,0.789525691699605,0.730237154150198,0.770750988142292,0.764822134387352,0.766798418972332,0.761857707509881,0.75098814229249,0.768774703557312,0.75098814229249,0.75197628458498,0.757905138339921,0.765810276679842,0.758893280632411,0.760869565217391,0.766798418972332,0.757905138339921,0.757905138339921,0.754940711462451,0.762845849802372,0.75,0.75098814229249,0.75098814229249,0.75,0.74901185770751,0.723320158102767,0.756916996047431,0.739130434782609,0.736166007905138,0.725296442687747,0.719367588932806,0.713438735177866
"3",0.992094861660079,0.990118577075099,1,0.989130434782609,0.988142292490119,0.988142292490119,0.987154150197628,0.991106719367589,0.993083003952569,0.991106719367589,0.987154150197628,0.986166007905138,0.986166007905138,0.983201581027668,0.979249011857708,0.989130434782609,0.994071146245059,0.986166007905138,0.987154150197628,0.987154150197628,0.984189723320158,0.987154150197628,0.978260869565217,0.988142292490119,0.990118577075099,0.986166007905138,0.985177865612648,0.986166007905138,0.981225296442688,0.971343873517787,0.971343873517787,0.980237154150198,0.989130434782609,0.987154150197628,0.986166007905138,0.985177865612648,0.981225296442688,0.988142292490119,0.983201581027668,0.981225296442688,0.979249011857708,0.971343873517787,0.966403162055336,0.947628458498024,0.979249011857708,0.979249011857708,0.971343873517787,0.945652173913043,0.944664031620553,0.948616600790514,0.980237154150198,0.981225296442688,0.942687747035573,0.957509881422925,0.950592885375494,0.950592885375494,0.945652173913043,0.945652173913043,0.953557312252964,0.943675889328063,0.923913043478261,0.948616600790514,0.934782608695652,0.937747035573122,0.929841897233202,0.871541501976285,0.871541501976285,0.952569169960474,0.864624505928854,0.825098814229249,0.867588932806324,0.883399209486166,0.883399209486166,0.874505928853755,0.872529644268775,0.868577075098814,0.869565217391304,0.898221343873518,0.873517786561265,0.874505928853755,0.874505928853755,0.860671936758893,0.868577075098814,0.862648221343873,0.882411067193676,0.869565217391304,0.83102766798419,0.860671936758893,0.852766798418972,0.845849802371541,0.817193675889328,0.840909090909091,0.83300395256917,0.821146245059289,0.808300395256917,0.820158102766798,0.818181818181818,0.804347826086957,0.808300395256917,0.803359683794466,0.815217391304348,0.812252964426878,0.765810276679842,0.767786561264822,0.783596837944664,0.808300395256917,0.823122529644269,0.828063241106719,0.770750988142292,0.761857707509881,0.804347826086957,0.807312252964427,0.821146245059289,0.782608695652174,0.755928853754941,0.758893280632411,0.794466403162055,0.795454545454546,0.818181818181818,0.812252964426878,0.765810276679842,0.788537549407115,0.792490118577075,0.736166007905138,0.773715415019763,0.766798418972332,0.767786561264822,0.767786561264822,0.757905138339921,0.770750988142292,0.754940711462451,0.757905138339921,0.762845849802372,0.770750988142292,0.764822134387352,0.760869565217391,0.767786561264822,0.761857707509881,0.766798418972332,0.764822134387352,0.779644268774704,0.761857707509881,0.75296442687747,0.758893280632411,0.756916996047431,0.762845849802372,0.733201581027668,0.768774703557312,0.75,0.742094861660079,0.740118577075099,0.734189723320158,0.721343873517787
"4",0.981225296442688,0.995059288537549,0.989130434782609,1,0.99901185770751,0.99703557312253,0.99604743083004,0.984189723320158,0.984189723320158,0.99901185770751,0.99802371541502,0.995059288537549,0.995059288537549,0.994071146245059,0.990118577075099,0.987154150197628,0.991106719367589,0.993083003952569,0.993083003952569,0.994071146245059,0.993083003952569,0.993083003952569,0.987154150197628,0.984189723320158,0.985177865612648,0.991106719367589,0.992094861660079,0.992094861660079,0.988142292490119,0.984189723320158,0.986166007905138,0.978260869565217,0.985177865612648,0.989130434782609,0.988142292490119,0.988142292490119,0.989130434782609,0.980237154150198,0.973320158102767,0.972332015810277,0.973320158102767,0.964426877470356,0.958498023715415,0.951581027667984,0.973320158102767,0.975296442687747,0.964426877470356,0.951581027667984,0.945652173913043,0.950592885375494,0.967391304347826,0.970355731225296,0.943675889328063,0.950592885375494,0.938735177865613,0.945652173913043,0.948616600790514,0.934782608695652,0.945652173913043,0.930830039525692,0.909090909090909,0.929841897233202,0.921936758893281,0.926877470355731,0.91798418972332,0.859683794466403,0.861660079051383,0.932806324110672,0.844861660079052,0.803359683794466,0.845849802371541,0.874505928853755,0.874505928853755,0.862648221343873,0.860671936758893,0.853754940711463,0.853754940711463,0.877470355731225,0.857707509881423,0.860671936758893,0.858695652173913,0.845849802371541,0.853754940711463,0.844861660079052,0.868577075098814,0.856719367588933,0.817193675889328,0.848814229249012,0.839920948616601,0.8300395256917,0.805335968379447,0.828063241106719,0.819169960474308,0.810276679841897,0.788537549407115,0.802371541501976,0.802371541501976,0.790513833992095,0.796442687747036,0.780632411067194,0.798418972332016,0.795454545454546,0.744071146245059,0.75197628458498,0.760869565217391,0.785573122529644,0.802371541501976,0.810276679841897,0.754940711462451,0.745059288537549,0.786561264822134,0.787549407114625,0.800395256916996,0.764822134387352,0.740118577075099,0.742094861660079,0.776679841897233,0.777667984189723,0.798418972332016,0.795454545454546,0.745059288537549,0.767786561264822,0.774703557312253,0.712450592885375,0.75296442687747,0.74703557312253,0.74901185770751,0.75,0.740118577075099,0.75395256916996,0.736166007905138,0.740118577075099,0.74604743083004,0.754940711462451,0.743083003952569,0.75098814229249,0.75395256916996,0.74703557312253,0.75,0.74604743083004,0.766798418972332,0.74703557312253,0.744071146245059,0.743083003952569,0.739130434782609,0.742094861660079,0.721343873517787,0.758893280632411,0.735177865612648,0.729249011857708,0.725296442687747,0.720355731225296,0.715415019762846
"5",0.980237154150198,0.994071146245059,0.988142292490119,0.99901185770751,1,0.99802371541502,0.99703557312253,0.983201581027668,0.983201581027668,0.99802371541502,0.99901185770751,0.99604743083004,0.99604743083004,0.99604743083004,0.991106719367589,0.986166007905138,0.990118577075099,0.994071146245059,0.994071146245059,0.995059288537549,0.995059288537549,0.994071146245059,0.988142292490119,0.983201581027668,0.986166007905138,0.990118577075099,0.994071146245059,0.993083003952569,0.989130434782609,0.985177865612648,0.987154150197628,0.977272727272727,0.984189723320158,0.987154150197628,0.986166007905138,0.989130434782609,0.988142292490119,0.979249011857708,0.972332015810277,0.973320158102767,0.974308300395257,0.965415019762846,0.959486166007905,0.952569169960474,0.974308300395257,0.976284584980237,0.966403162055336,0.952569169960474,0.946640316205534,0.951581027667984,0.968379446640316,0.971343873517787,0.942687747035573,0.951581027667984,0.937747035573122,0.944664031620553,0.947628458498024,0.935770750988142,0.946640316205534,0.929841897233202,0.908102766798419,0.928853754940711,0.922924901185771,0.927865612648221,0.91699604743083,0.860671936758893,0.862648221343873,0.933794466403162,0.845849802371541,0.805335968379447,0.847826086956522,0.872529644268775,0.872529644268775,0.861660079051383,0.859683794466403,0.854743083003953,0.852766798418972,0.876482213438735,0.856719367588933,0.858695652173913,0.856719367588933,0.843873517786561,0.851778656126482,0.843873517786561,0.867588932806324,0.854743083003953,0.816205533596838,0.847826086956522,0.838932806324111,0.829051383399209,0.803359683794466,0.827075098814229,0.818181818181818,0.808300395256917,0.785573122529644,0.800395256916996,0.800395256916996,0.789525691699605,0.795454545454546,0.777667984189723,0.795454545454546,0.793478260869565,0.742094861660079,0.75,0.758893280632411,0.782608695652174,0.800395256916996,0.808300395256917,0.75296442687747,0.742094861660079,0.783596837944664,0.784584980237154,0.798418972332016,0.761857707509881,0.737154150197628,0.739130434782609,0.773715415019763,0.774703557312253,0.795454545454546,0.792490118577075,0.743083003952569,0.764822134387352,0.771739130434783,0.709486166007905,0.75,0.745059288537549,0.74604743083004,0.74703557312253,0.738142292490119,0.75197628458498,0.733201581027668,0.737154150197628,0.743083003952569,0.75197628458498,0.740118577075099,0.74901185770751,0.75197628458498,0.745059288537549,0.74703557312253,0.743083003952569,0.763833992094862,0.744071146245059,0.741106719367589,0.740118577075099,0.736166007905138,0.739130434782609,0.718379446640316,0.755928853754941,0.732213438735178,0.726284584980237,0.722332015810277,0.717391304347826,0.712450592885375
"6",0.981225296442688,0.99703557312253,0.988142292490119,0.99703557312253,0.99802371541502,1,0.99901185770751,0.980237154150198,0.983201581027668,0.995059288537549,0.99901185770751,0.99802371541502,0.99802371541502,0.99604743083004,0.991106719367589,0.984189723320158,0.990118577075099,0.992094861660079,0.995059288537549,0.99703557312253,0.995059288537549,0.993083003952569,0.986166007905138,0.983201581027668,0.988142292490119,0.990118577075099,0.992094861660079,0.992094861660079,0.987154150197628,0.981225296442688,0.985177865612648,0.979249011857708,0.984189723320158,0.986166007905138,0.985177865612648,0.987154150197628,0.985177865612648,0.980237154150198,0.969367588932806,0.969367588932806,0.970355731225296,0.962450592885375,0.956521739130435,0.950592885375494,0.970355731225296,0.971343873517787,0.960474308300395,0.947628458498024,0.945652173913043,0.950592885375494,0.964426877470356,0.966403162055336,0.938735177865613,0.948616600790514,0.935770750988142,0.940711462450593,0.943675889328063,0.933794466403162,0.943675889328063,0.927865612648221,0.906126482213439,0.927865612648221,0.921936758893281,0.924901185770751,0.91600790513834,0.868577075098814,0.871541501976285,0.930830039525692,0.853754940711463,0.814229249011858,0.853754940711463,0.871541501976285,0.871541501976285,0.861660079051383,0.861660079051383,0.855731225296443,0.849802371541502,0.871541501976285,0.856719367588933,0.852766798418972,0.851778656126482,0.842885375494071,0.849802371541502,0.839920948616601,0.865612648221344,0.851778656126482,0.816205533596838,0.844861660079052,0.83596837944664,0.827075098814229,0.803359683794466,0.828063241106719,0.819169960474308,0.808300395256917,0.785573122529644,0.801383399209486,0.802371541501976,0.791501976284585,0.796442687747036,0.778656126482213,0.795454545454546,0.795454545454546,0.75197628458498,0.756916996047431,0.760869565217391,0.783596837944664,0.801383399209486,0.808300395256917,0.759881422924901,0.75,0.783596837944664,0.785573122529644,0.800395256916996,0.770750988142292,0.743083003952569,0.74604743083004,0.772727272727273,0.773715415019763,0.798418972332016,0.799407114624506,0.75296442687747,0.764822134387352,0.776679841897233,0.718379446640316,0.756916996047431,0.75098814229249,0.75395256916996,0.75197628458498,0.740118577075099,0.755928853754941,0.737154150197628,0.741106719367589,0.74901185770751,0.755928853754941,0.74901185770751,0.75098814229249,0.754940711462451,0.74703557312253,0.74802371541502,0.74604743083004,0.762845849802372,0.74604743083004,0.744071146245059,0.742094861660079,0.739130434782609,0.740118577075099,0.721343873517787,0.755928853754941,0.732213438735178,0.727272727272727,0.720355731225296,0.715415019762846,0.710474308300395
"7",0.979249011857708,0.995059288537549,0.987154150197628,0.99604743083004,0.99703557312253,0.99901185770751,1,0.978260869565217,0.981225296442688,0.994071146245059,0.99802371541502,0.99901185770751,0.99901185770751,0.99703557312253,0.990118577075099,0.985177865612648,0.991106719367589,0.993083003952569,0.99604743083004,0.99802371541502,0.99604743083004,0.992094861660079,0.985177865612648,0.984189723320158,0.989130434782609,0.989130434782609,0.991106719367589,0.991106719367589,0.986166007905138,0.980237154150198,0.984189723320158,0.980237154150198,0.983201581027668,0.985177865612648,0.984189723320158,0.986166007905138,0.984189723320158,0.981225296442688,0.967391304347826,0.967391304347826,0.969367588932806,0.961462450592885,0.955533596837945,0.949604743083004,0.969367588932806,0.970355731225296,0.961462450592885,0.946640316205534,0.944664031620553,0.949604743083004,0.962450592885375,0.964426877470356,0.937747035573122,0.947628458498024,0.934782608695652,0.939723320158103,0.942687747035573,0.932806324110672,0.942687747035573,0.926877470355731,0.904150197628459,0.925889328063241,0.920948616600791,0.923913043478261,0.91501976284585,0.866600790513834,0.870553359683795,0.928853754940711,0.851778656126482,0.811264822134387,0.850790513833992,0.869565217391304,0.869565217391304,0.859683794466403,0.859683794466403,0.853754940711463,0.847826086956522,0.869565217391304,0.854743083003953,0.850790513833992,0.849802371541502,0.840909090909091,0.847826086956522,0.838932806324111,0.863636363636364,0.849802371541502,0.814229249011858,0.842885375494071,0.83399209486166,0.825098814229249,0.801383399209486,0.826086956521739,0.817193675889328,0.806324110671937,0.784584980237154,0.799407114624506,0.800395256916996,0.789525691699605,0.794466403162055,0.777667984189723,0.793478260869565,0.793478260869565,0.74901185770751,0.75395256916996,0.758893280632411,0.782608695652174,0.799407114624506,0.806324110671937,0.756916996047431,0.74703557312253,0.781620553359684,0.783596837944664,0.798418972332016,0.767786561264822,0.739130434782609,0.742094861660079,0.770750988142292,0.771739130434783,0.796442687747036,0.797430830039526,0.75,0.762845849802372,0.773715415019763,0.715415019762846,0.75395256916996,0.74802371541502,0.75098814229249,0.74802371541502,0.737154150197628,0.75296442687747,0.734189723320158,0.738142292490119,0.745059288537549,0.75197628458498,0.74604743083004,0.74802371541502,0.75197628458498,0.744071146245059,0.745059288537549,0.742094861660079,0.759881422924901,0.743083003952569,0.741106719367589,0.739130434782609,0.735177865612648,0.736166007905138,0.717391304347826,0.75296442687747,0.729249011857708,0.723320158102767,0.716403162055336,0.711462450592885,0.706521739130435
"8",0.99604743083004,0.984189723320158,0.991106719367589,0.984189723320158,0.983201581027668,0.980237154150198,0.978260869565217,1,0.99802371541502,0.986166007905138,0.981225296442688,0.976284584980237,0.976284584980237,0.975296442687747,0.967391304347826,0.989130434782609,0.988142292490119,0.983201581027668,0.981225296442688,0.977272727272727,0.976284584980237,0.981225296442688,0.968379446640316,0.994071146245059,0.989130434782609,0.990118577075099,0.983201581027668,0.979249011857708,0.974308300395257,0.968379446640316,0.963438735177866,0.985177865612648,0.99604743083004,0.992094861660079,0.990118577075099,0.986166007905138,0.981225296442688,0.992094861660079,0.985177865612648,0.988142292490119,0.987154150197628,0.965415019762846,0.961462450592885,0.940711462450593,0.987154150197628,0.987154150197628,0.980237154150198,0.953557312252964,0.941699604743083,0.941699604743083,0.987154150197628,0.988142292490119,0.952569169960474,0.962450592885375,0.955533596837945,0.960474308300395,0.947628458498024,0.946640316205534,0.961462450592885,0.951581027667984,0.930830039525692,0.951581027667984,0.935770750988142,0.943675889328063,0.931818181818182,0.869565217391304,0.865612648221344,0.953557312252964,0.866600790513834,0.817193675889328,0.871541501976285,0.885375494071146,0.885375494071146,0.875494071146245,0.876482213438735,0.872529644268775,0.866600790513834,0.896245059288537,0.869565217391304,0.877470355731225,0.879446640316205,0.861660079051383,0.869565217391304,0.860671936758893,0.890316205533597,0.871541501976285,0.821146245059289,0.859683794466403,0.855731225296443,0.850790513833992,0.807312252964427,0.8300395256917,0.826086956521739,0.820158102766798,0.807312252964427,0.817193675889328,0.809288537549407,0.796442687747036,0.802371541501976,0.804347826086957,0.817193675889328,0.806324110671937,0.765810276679842,0.762845849802372,0.786561264822134,0.809288537549407,0.822134387351779,0.827075098814229,0.766798418972332,0.758893280632411,0.798418972332016,0.803359683794466,0.829051383399209,0.778656126482213,0.75,0.75395256916996,0.788537549407115,0.793478260869565,0.823122529644269,0.815217391304348,0.768774703557312,0.796442687747036,0.797430830039526,0.736166007905138,0.778656126482213,0.775691699604743,0.768774703557312,0.762845849802372,0.760869565217391,0.778656126482213,0.761857707509881,0.75395256916996,0.75395256916996,0.767786561264822,0.759881422924901,0.762845849802372,0.774703557312253,0.764822134387352,0.763833992094862,0.757905138339921,0.774703557312253,0.74901185770751,0.742094861660079,0.75098814229249,0.75098814229249,0.755928853754941,0.715415019762846,0.74703557312253,0.743083003952569,0.735177865612648,0.731225296442688,0.722332015810277,0.707509881422925
"9",0.99901185770751,0.988142292490119,0.993083003952569,0.984189723320158,0.983201581027668,0.983201581027668,0.981225296442688,0.99802371541502,1,0.985177865612648,0.982213438735178,0.979249011857708,0.979249011857708,0.976284584980237,0.968379446640316,0.988142292490119,0.989130434782609,0.982213438735178,0.984189723320158,0.980237154150198,0.977272727272727,0.981225296442688,0.967391304347826,0.995059288537549,0.992094861660079,0.991106719367589,0.982213438735178,0.979249011857708,0.973320158102767,0.965415019762846,0.962450592885375,0.989130434782609,0.99703557312253,0.992094861660079,0.990118577075099,0.985177865612648,0.979249011857708,0.995059288537549,0.983201581027668,0.986166007905138,0.985177865612648,0.963438735177866,0.959486166007905,0.939723320158103,0.985177865612648,0.984189723320158,0.976284584980237,0.949604743083004,0.941699604743083,0.941699604743083,0.985177865612648,0.985177865612648,0.949604743083004,0.960474308300395,0.954545454545454,0.957509881422925,0.944664031620553,0.945652173913043,0.959486166007905,0.950592885375494,0.929841897233202,0.951581027667984,0.935770750988142,0.941699604743083,0.931818181818182,0.878458498023715,0.875494071146245,0.951581027667984,0.875494071146245,0.829051383399209,0.879446640316205,0.885375494071146,0.885375494071146,0.877470355731225,0.880434782608696,0.876482213438735,0.867588932806324,0.895256916996047,0.872529644268775,0.875494071146245,0.878458498023715,0.863636363636364,0.870553359683795,0.858695652173913,0.889328063241107,0.871541501976285,0.823122529644269,0.858695652173913,0.854743083003953,0.850790513833992,0.809288537549407,0.83300395256917,0.829051383399209,0.822134387351779,0.809288537549407,0.820158102766798,0.814229249011858,0.801383399209486,0.806324110671937,0.807312252964427,0.819169960474308,0.811264822134387,0.779644268774704,0.775691699604743,0.789525691699605,0.812252964426878,0.825098814229249,0.8300395256917,0.779644268774704,0.772727272727273,0.801383399209486,0.807312252964427,0.83399209486166,0.792490118577075,0.760869565217391,0.766798418972332,0.791501976284585,0.796442687747036,0.83102766798419,0.826086956521739,0.782608695652174,0.802371541501976,0.807312252964427,0.74901185770751,0.790513833992095,0.787549407114625,0.781620553359684,0.774703557312253,0.769762845849802,0.788537549407115,0.772727272727273,0.765810276679842,0.766798418972332,0.778656126482213,0.771739130434783,0.772727272727273,0.784584980237154,0.774703557312253,0.774703557312253,0.768774703557312,0.777667984189723,0.756916996047431,0.75296442687747,0.762845849802372,0.762845849802372,0.766798418972332,0.722332015810277,0.754940711462451,0.75296442687747,0.74604743083004,0.739130434782609,0.729249011857708,0.714426877470356
"10",0.982213438735178,0.992094861660079,0.991106719367589,0.99901185770751,0.99802371541502,0.995059288537549,0.994071146245059,0.986166007905138,0.985177865612648,1,0.99703557312253,0.993083003952569,0.993083003952569,0.993083003952569,0.989130434782609,0.991106719367589,0.994071146245059,0.994071146245059,0.990118577075099,0.992094861660079,0.992094861660079,0.994071146245059,0.988142292490119,0.986166007905138,0.986166007905138,0.990118577075099,0.993083003952569,0.993083003952569,0.989130434782609,0.985177865612648,0.985177865612648,0.976284584980237,0.987154150197628,0.990118577075099,0.989130434782609,0.990118577075099,0.990118577075099,0.981225296442688,0.979249011857708,0.977272727272727,0.978260869565217,0.970355731225296,0.964426877470356,0.952569169960474,0.978260869565217,0.980237154150198,0.970355731225296,0.953557312252964,0.946640316205534,0.951581027667984,0.973320158102767,0.976284584980237,0.945652173913043,0.955533596837945,0.944664031620553,0.949604743083004,0.950592885375494,0.940711462450593,0.950592885375494,0.936758893280632,0.91501976284585,0.935770750988142,0.926877470355731,0.932806324110672,0.922924901185771,0.861660079051383,0.863636363636364,0.938735177865613,0.847826086956522,0.806324110671937,0.849802371541502,0.879446640316205,0.879446640316205,0.867588932806324,0.864624505928854,0.858695652173913,0.860671936758893,0.886363636363636,0.863636363636364,0.868577075098814,0.866600790513834,0.852766798418972,0.860671936758893,0.852766798418972,0.875494071146245,0.863636363636364,0.825098814229249,0.855731225296443,0.846837944664032,0.83695652173913,0.813241106719368,0.83498023715415,0.826086956521739,0.817193675889328,0.796442687747036,0.810276679841897,0.809288537549407,0.797430830039526,0.803359683794466,0.788537549407115,0.806324110671937,0.802371541501976,0.743083003952569,0.75098814229249,0.769762845849802,0.793478260869565,0.810276679841897,0.817193675889328,0.75395256916996,0.743083003952569,0.795454545454546,0.795454545454546,0.805335968379447,0.762845849802372,0.741106719367589,0.741106719367589,0.785573122529644,0.785573122529644,0.800395256916996,0.794466403162055,0.743083003952569,0.771739130434783,0.772727272727273,0.713438735177866,0.75098814229249,0.744071146245059,0.74604743083004,0.74901185770751,0.739130434782609,0.75197628458498,0.734189723320158,0.738142292490119,0.745059288537549,0.75395256916996,0.744071146245059,0.74901185770751,0.75197628458498,0.745059288537549,0.74901185770751,0.74703557312253,0.773715415019763,0.75098814229249,0.743083003952569,0.742094861660079,0.737154150197628,0.743083003952569,0.724308300395257,0.760869565217391,0.736166007905138,0.728260869565217,0.728260869565217,0.723320158102767,0.716403162055336
