"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
"1",1,0.954545454545455,0.951948051948052,0.937662337662338,0.624675324675325,0.72987012987013,0.72987012987013,0.690909090909091,0.571428571428571,0.45974025974026,0.502597402597403,0.65974025974026,0.792207792207792,0.605194805194805,0.667532467532468,0.738961038961039,0.783116883116883,0.67012987012987,0.803896103896104,0.523376623376623,0.680519480519481,0.680519480519481,0.657142857142857,0.701298701298701,0.690909090909091,0.516883116883117,0.493506493506494,0.580519480519481,0.725974025974026,0.655844155844156,0.541558441558442,0.546753246753247,0.54025974025974,0.518181818181818,0.519480519480519,0.676623376623377,0.675324675324675,0.498701298701299,0.554545454545455,0.466233766233766,0.697402597402597,0.706493506493507,0.628571428571429,0.622077922077922,0.624675324675325,0.331168831168831,0.322077922077922,0.209090909090909,0.598701298701299,0.615584415584416,0.597402597402597,0.498701298701299,0.442857142857143,0.287012987012987,0.319480519480519,0.525974025974026,0.561038961038961,0.588311688311688,0.603896103896104,0.542857142857143,0.644155844155844,0.235064935064935,0.145454545454545,0.141558441558442,0.0103896103896104,0.038961038961039,0.155844155844156,0.0181818181818182,0.0311688311688312,0.0779220779220779,0.0597402597402597,0.0714285714285714,0.0194805194805195
"2",0.954545454545455,1,0.994805194805195,0.987012987012987,0.685714285714286,0.641558441558442,0.645454545454546,0.612987012987013,0.457142857142857,0.357142857142857,0.397402597402597,0.555844155844156,0.71038961038961,0.528571428571429,0.593506493506494,0.646753246753247,0.687012987012987,0.579220779220779,0.732467532467532,0.466233766233766,0.636363636363636,0.645454545454546,0.593506493506494,0.598701298701299,0.58961038961039,0.402597402597403,0.38961038961039,0.52987012987013,0.702597402597403,0.623376623376623,0.420779220779221,0.424675324675325,0.411688311688312,0.41038961038961,0.423376623376623,0.550649350649351,0.641558441558442,0.362337662337662,0.435064935064935,0.405194805194805,0.679220779220779,0.666233766233766,0.550649350649351,0.545454545454545,0.603896103896104,0.37012987012987,0.355844155844156,0.258441558441558,0.520779220779221,0.514285714285714,0.498701298701299,0.427272727272727,0.446753246753247,0.322077922077922,0.338961038961039,0.454545454545455,0.467532467532468,0.494805194805195,0.511688311688312,0.479220779220779,0.575324675324675,0.250649350649351,0.131168831168831,0.167532467532468,0.0402597402597403,0.0792207792207792,0.133766233766234,0.0584415584415584,0.0701298701298701,0.038961038961039,0.0493506493506493,0.0649350649350649,-0.0272727272727273
"3",0.951948051948052,0.994805194805195,1,0.983116883116883,0.707792207792208,0.627272727272727,0.631168831168831,0.612987012987013,0.419480519480519,0.311688311688312,0.35974025974026,0.538961038961039,0.722077922077922,0.518181818181818,0.575324675324675,0.646753246753247,0.688311688311688,0.580519480519481,0.745454545454545,0.45974025974026,0.642857142857143,0.662337662337662,0.583116883116883,0.592207792207792,0.583116883116883,0.375324675324675,0.361038961038961,0.533766233766234,0.718181818181818,0.645454545454546,0.396103896103896,0.402597402597403,0.390909090909091,0.385714285714286,0.397402597402597,0.548051948051948,0.661038961038961,0.338961038961039,0.416883116883117,0.403896103896104,0.687012987012987,0.680519480519481,0.554545454545455,0.561038961038961,0.618181818181818,0.375324675324675,0.357142857142857,0.263636363636364,0.523376623376623,0.515584415584416,0.498701298701299,0.433766233766234,0.454545454545455,0.319480519480519,0.337662337662338,0.445454545454545,0.462337662337662,0.492207792207792,0.51038961038961,0.484415584415584,0.588311688311688,0.253246753246753,0.132467532467532,0.164935064935065,0.0571428571428571,0.0896103896103896,0.133766233766234,0.0766233766233766,0.087012987012987,0.0363636363636364,0.0545454545454545,0.051948051948052,-0.0337662337662338
"4",0.937662337662338,0.987012987012987,0.983116883116883,1,0.676623376623377,0.646753246753247,0.654545454545455,0.607792207792208,0.461038961038961,0.362337662337662,0.402597402597403,0.567532467532468,0.707792207792208,0.555844155844156,0.606493506493507,0.635064935064935,0.679220779220779,0.564935064935065,0.718181818181818,0.503896103896104,0.654545454545455,0.65974025974026,0.605194805194805,0.592207792207792,0.574025974025974,0.423376623376623,0.412987012987013,0.558441558441558,0.709090909090909,0.633766233766234,0.42987012987013,0.438961038961039,0.425974025974026,0.432467532467532,0.453246753246753,0.54025974025974,0.657142857142857,0.376623376623377,0.466233766233766,0.436363636363636,0.692207792207792,0.676623376623377,0.558441558441558,0.558441558441558,0.636363636363636,0.380519480519481,0.368831168831169,0.264935064935065,0.524675324675325,0.506493506493506,0.492207792207792,0.448051948051948,0.490909090909091,0.314285714285714,0.336363636363636,0.444155844155844,0.45974025974026,0.487012987012987,0.505194805194805,0.483116883116883,0.598701298701299,0.248051948051948,0.154545454545455,0.174025974025974,0.0363636363636364,0.0636363636363636,0.150649350649351,0.0571428571428571,0.0675324675324675,0.051948051948052,0.0636363636363636,0.051948051948052,-0.038961038961039
"5",0.624675324675325,0.685714285714286,0.707792207792208,0.676623376623377,1,0.449350649350649,0.480519480519481,0.636363636363636,0.025974025974026,0.00649350649350649,-0.0246753246753247,0.264935064935065,0.651948051948052,0.2,0.301298701298701,0.541558441558442,0.584415584415584,0.563636363636364,0.567532467532468,0.155844155844156,0.44025974025974,0.722077922077922,0.415584415584416,0.454545454545455,0.45974025974026,0.125974025974026,0.124675324675325,0.315584415584416,0.715584415584416,0.741558441558442,0.144155844155844,0.102597402597403,0.103896103896104,0.0935064935064935,0.131168831168831,0.381818181818182,0.715584415584416,0.0207792207792208,0.128571428571429,0.220779220779221,0.420779220779221,0.477922077922078,0.615584415584416,0.579220779220779,0.609090909090909,0.775324675324675,0.776623376623377,0.772727272727273,0.280519480519481,0.264935064935065,0.253246753246753,0.233766233766234,0.719480519480519,0.75974025974026,0.780519480519481,0.163636363636364,0.194805194805195,0.228571428571429,0.280519480519481,0.279220779220779,0.564935064935065,0.731168831168831,0.54025974025974,0.651948051948052,0.577922077922078,0.532467532467532,0.606493506493507,0.57012987012987,0.576623376623377,0.320779220779221,0.448051948051948,0.361038961038961,0.311688311688312
"6",0.72987012987013,0.641558441558442,0.627272727272727,0.646753246753247,0.449350649350649,1,0.98961038961039,0.896103896103896,0.851948051948052,0.861038961038961,0.853246753246753,0.954545454545455,0.872727272727273,0.825974025974026,0.942857142857143,0.919480519480519,0.924675324675325,0.868831168831169,0.853246753246753,0.77012987012987,0.784415584415584,0.771428571428571,0.953246753246753,0.951948051948052,0.932467532467532,0.923376623376623,0.918181818181818,0.828571428571429,0.777922077922078,0.723376623376623,0.918181818181818,0.911688311688312,0.907792207792208,0.91038961038961,0.915584415584416,0.87012987012987,0.758441558441558,0.866233766233766,0.894805194805195,0.816883116883117,0.790909090909091,0.836363636363636,0.81038961038961,0.797402597402597,0.794805194805195,0.314285714285714,0.377922077922078,0.209090909090909,0.827272727272727,0.850649350649351,0.833766233766234,0.755844155844156,0.631168831168831,0.27012987012987,0.277922077922078,0.807792207792208,0.837662337662338,0.845454545454545,0.845454545454545,0.766233766233766,0.811688311688312,0.274025974025974,0.32987012987013,0.309090909090909,0.0181818181818182,-0.0116883116883117,0.353246753246753,-0.0038961038961039,0.0142857142857143,0.324675324675325,0.261038961038961,0.275324675324675,0.249350649350649
"7",0.72987012987013,0.645454545454546,0.631168831168831,0.654545454545455,0.480519480519481,0.98961038961039,1,0.893506493506493,0.846753246753247,0.844155844155844,0.841558441558442,0.946753246753247,0.872727272727273,0.848051948051948,0.945454545454545,0.924675324675325,0.92987012987013,0.849350649350649,0.854545454545454,0.794805194805195,0.819480519480519,0.776623376623377,0.954545454545455,0.941558441558442,0.923376623376623,0.91038961038961,0.905194805194805,0.850649350649351,0.78961038961039,0.728571428571429,0.915584415584416,0.906493506493506,0.902597402597403,0.905194805194805,0.909090909090909,0.864935064935065,0.758441558441558,0.861038961038961,0.896103896103896,0.838961038961039,0.785714285714286,0.828571428571429,0.794805194805195,0.785714285714286,0.793506493506493,0.325974025974026,0.388311688311688,0.253246753246753,0.837662337662338,0.85974025974026,0.844155844155844,0.779220779220779,0.641558441558442,0.287012987012987,0.322077922077922,0.812987012987013,0.842857142857143,0.854545454545454,0.85974025974026,0.785714285714286,0.812987012987013,0.290909090909091,0.331168831168831,0.302597402597403,0.0207792207792208,-0.038961038961039,0.353246753246753,-0.0142857142857143,0.0038961038961039,0.292207792207792,0.244155844155844,0.232467532467532,0.209090909090909
"8",0.690909090909091,0.612987012987013,0.612987012987013,0.607792207792208,0.636363636363636,0.896103896103896,0.893506493506493,1,0.62987012987013,0.687012987012987,0.631168831168831,0.841558441558442,0.964935064935065,0.714285714285714,0.846753246753247,0.95974025974026,0.963636363636364,0.946753246753247,0.9,0.688311688311688,0.803896103896104,0.911688311688312,0.907792207792208,0.938961038961039,0.94025974025974,0.767532467532468,0.741558441558442,0.805194805194805,0.915584415584416,0.893506493506493,0.758441558441558,0.749350649350649,0.745454545454545,0.723376623376623,0.751948051948052,0.911688311688312,0.902597402597403,0.688311688311688,0.758441558441558,0.767532467532468,0.816883116883117,0.855844155844156,0.933766233766234,0.914285714285714,0.905194805194805,0.515584415584416,0.567532467532468,0.353246753246753,0.761038961038961,0.768831168831169,0.757142857142857,0.74025974025974,0.81038961038961,0.488311688311688,0.457142857142857,0.68961038961039,0.728571428571429,0.742857142857143,0.764935064935065,0.735064935064935,0.9,0.435064935064935,0.435064935064935,0.463636363636364,0.124675324675325,0.0623376623376623,0.512987012987013,0.0909090909090909,0.106493506493506,0.445454545454545,0.44025974025974,0.380519480519481,0.35974025974026
"9",0.571428571428571,0.457142857142857,0.419480519480519,0.461038961038961,0.025974025974026,0.851948051948052,0.846753246753247,0.62987012987013,1,0.932467532467532,0.963636363636364,0.892207792207792,0.618181818181818,0.861038961038961,0.879220779220779,0.744155844155844,0.720779220779221,0.581818181818182,0.662337662337662,0.812987012987013,0.712987012987013,0.419480519480519,0.803896103896104,0.783116883116883,0.772727272727273,0.922077922077922,0.905194805194805,0.753246753246753,0.488311688311688,0.368831168831169,0.909090909090909,0.936363636363636,0.936363636363636,0.945454545454545,0.923376623376623,0.728571428571429,0.422077922077922,0.945454545454545,0.909090909090909,0.762337662337662,0.664935064935065,0.65974025974026,0.492207792207792,0.509090909090909,0.516883116883117,-0.1,-0.0376623376623377,-0.161038961038961,0.77012987012987,0.797402597402597,0.783116883116883,0.722077922077922,0.257142857142857,-0.123376623376623,-0.0935064935064935,0.806493506493506,0.81038961038961,0.811688311688312,0.781818181818182,0.722077922077922,0.561038961038961,-0.103896103896104,0.0168831168831169,-0.0532467532467532,-0.322077922077922,-0.353246753246753,0.0298701298701299,-0.358441558441558,-0.344155844155844,0.0779220779220779,-0.025974025974026,0.0246753246753247,0.0363636363636364
"10",0.45974025974026,0.357142857142857,0.311688311688312,0.362337662337662,0.00649350649350649,0.861038961038961,0.844155844155844,0.687012987012987,0.932467532467532,1,0.95974025974026,0.897402597402597,0.625974025974026,0.78961038961039,0.885714285714286,0.736363636363636,0.716883116883117,0.671428571428571,0.633766233766234,0.762337662337662,0.636363636363636,0.497402597402597,0.841558441558442,0.803896103896104,0.784415584415584,0.950649350649351,0.942857142857143,0.749350649350649,0.514285714285714,0.428571428571429,0.932467532467532,0.936363636363636,0.925974025974026,0.941558441558442,0.937662337662338,0.755844155844156,0.472727272727273,0.924675324675325,0.903896103896104,0.780519480519481,0.661038961038961,0.65974025974026,0.596103896103896,0.584415584415584,0.574025974025974,-0.00649350649350649,0.0597402597402597,-0.132467532467532,0.737662337662338,0.771428571428571,0.767532467532468,0.688311688311688,0.379220779220779,-0.0207792207792208,-0.0311688311688312,0.797402597402597,0.798701298701299,0.788311688311688,0.774025974025974,0.693506493506494,0.609090909090909,-0.0428571428571429,0.115584415584416,0.0571428571428571,-0.28961038961039,-0.303896103896104,0.120779220779221,-0.320779220779221,-0.301298701298701,0.242857142857143,0.114285714285714,0.180519480519481,0.158441558441558
