"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73"
"21",850,894.427190999916,916.856041044612,939.414711402797,1274.7548783982,201.556443707464,176.776695296637,195.256241897666,436.606229914325,480.884601541784,477.62432936357,111.803398874989,279.508497187474,127.47548783982,103.077640640442,25,55.9016994374947,226.384628453435,251.246890528022,125,0,425,79.0569415042095,25,35.3553390593274,254.950975679639,230.488611432322,70.7106781186548,403.112887414927,427.931069215592,309.232921921325,285.043856274785,261.007662722764,237.170824512628,213.600093632938,125,406.970514902493,269.258240356725,223.606797749979,145.773797371133,265.753645318366,285.043856274785,413.823633931171,425,318.198051533946,1294.70073762241,1343.96800557156,1566.24551076771,371.651718682963,353.553390593274,336.340601176843,320.156211871642,814.324873745117,1348.37865601618,1471.39389695622,425.73465914816,406.970514902493,388.908729652601,355.316760088797,340.036762718386,496.23583103198,1473.51620282914,1431.12717813617,1453.44418537486,1690.59900626967,1713.54894881938,1432.65487818944,1700.73513516949,1723.55011531432,1113.83347049727,1131.37084989848,1149.18449345612,1220.91154470748
"22",515.388203202208,548.292804986533,565.685424949238,583.630876496438,862.046982478333,492.442890089805,482.830197895699,335.410196624968,855.862138431184,903.119593409422,901.387818865997,527.375577743225,158.113883008419,550.567888638631,525.594901040716,425.73465914816,375.832409459323,201.556443707464,176.776695296637,550,425,0,500.62460986252,425.73465914816,400.780488547035,676.849318534044,651.920240520265,477.62432936357,55.9016994374947,50,728.868986855663,704.006392016436,679.153885360306,654.31261641512,629.483915600709,333.541601603158,79.0569415042095,682.367203197809,632.949445058608,515.388203202208,285.043856274785,265.753645318366,182.002747232013,206.155281280883,301.039864469807,879.275269753449,927.698765763974,1147.27939055838,743.303437365925,719.809002444399,696.419413859206,673.145600891813,430.116263352131,934.07708461347,1055.04739230046,798.827265433523,775.403120963541,752.080447824566,705.779710674655,682.825014187383,328.823660949148,1068.00046816469,1070.04672795163,1090.01146782958,1311.96417634019,1333.46353530946,1081.95425041912,1325,1346.29120178363,873.212459828649,883.529852353615,906.228448019593,951.971638232989
"23",928.035559663529,972.753822917186,995.301461869719,1017.96365357512,1353.23686027244,230.488611432322,206.155281280883,265.753645318366,371.651718682963,412.310562561766,406.970514902493,79.0569415042095,357.945526581909,70.7106781186548,55.9016994374947,90.1387818865997,134.629120178363,304.138126514911,328.823660949148,55.9016994374947,79.0569415042095,500.62460986252,0,75,100,176.776695296637,152.069063257455,35.3553390593274,475.657439761011,500.62460986252,230.488611432322,206.155281280883,182.002747232013,158.113883008419,134.629120178363,182.002747232013,477.62432936357,190.394327646598,145.773797371133,100,313.249102153542,335.410196624968,474.341649025257,482.830197895699,360.555127546399,1364.73440639562,1414.21356237309,1637.26143300329,301.039864469807,285.043856274785,270.416345659799,257.390753524675,879.275269753449,1417.96509124872,1541.5090009468,353.553390593274,336.340601176843,320.156211871642,291.547594742265,279.508497187474,540.832691319598,1540.29218007494,1487.65755468118,1510.38074669932,1750.17856231871,1773.41478509682,1487.02723579631,1759.61643547678,1782.72964860071,1150.27170703273,1168.8669727561,1185.59057013794,1261.19982556294
"24",862.046982478333,905.883546599672,928.035559663529,950.328890437411,1279.89257361702,226.384628453435,201.556443707464,215.058131676066,443.001128666734,485.41219597369,480.884601541784,125,285.043856274785,134.629120178363,111.803398874989,50,70.7106781186548,230.488611432322,254.950975679639,127.47548783982,25,425.73465914816,75,0,25,251.246890528022,226.384628453435,55.9016994374947,400.780488547035,425.73465914816,304.138126514911,279.508497187474,254.950975679639,230.488611432322,206.155281280883,111.803398874989,403.112887414927,261.007662722764,213.600093632938,125,250,270.416345659799,403.887360535088,413.823633931171,301.039864469807,1290.59094991403,1340.00932832574,1562.84996080878,355.316760088797,336.340601176843,318.198051533946,301.039864469807,807.000619578449,1343.96800557156,1467.35305908292,410.030486671418,390.512483795333,371.651718682963,336.340601176843,320.156211871642,480.234317807464,1467.35305908292,1419.94718211629,1442.43717367517,1680.77363139716,1703.85592113887,1420.60726451754,1690.59900626967,1713.54894881938,1096.01551083915,1113.83347049727,1131.37084989848,1204.15945787923
"25",840.386815698581,883.883476483184,905.883546599672,928.035559663529,1255.48795294897,230.488611432322,206.155281280883,201.556443707464,467.038542306735,509.901951359278,505.593710403917,145.773797371133,261.007662722764,158.113883008419,134.629120178363,55.9016994374947,55.9016994374947,206.155281280883,230.488611432322,152.069063257455,35.3553390593274,400.780488547035,100,25,0,276.134025429682,251.246890528022,79.0569415042095,375.832409459323,400.780488547035,328.823660949148,304.138126514911,279.508497187474,254.950975679639,230.488611432322,90.1387818865997,378.318648760539,285.043856274785,237.170824512628,141.42135623731,230.488611432322,250,380.788655293195,391.311896062463,282.842712474619,1265.89889011722,1315.29464379659,1538.0588415272,375,355.316760088797,336.340601176843,318.198051533946,783.022988168291,1319.32748019588,1442.65380462535,430.116263352131,410.030486671418,390.512483795333,353.553390593274,336.340601176843,460.977222864644,1443.08696896618,1397.54248593737,1419.94718211629,1657.74696501004,1680.77363139716,1398.66007306994,1667.70800801579,1690.59900626967,1078.48273050615,1096.01551083915,1113.83347049727,1185.59057013794
"26",1096.58560997307,1142.36596587959,1165.38620208067,1188.48643240047,1529.70585407784,336.340601176843,318.198051533946,425,230.488611432322,257.390753524675,246.221445044903,180.277563773199,534.438958160799,145.773797371133,167.705098312484,261.007662722764,309.232921921325,480.884601541784,505.593710403917,134.629120178363,254.950975679639,676.849318534044,176.776695296637,251.246890528022,276.134025429682,0,25,200,650,675,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,350.891721190455,650.480591562884,50,70.7106781186548,190.394327646598,467.038542306735,491.172067609713,637.377439199098,642.748006609122,506.211418282915,1535.00814330088,1584.69239917405,1808.48693664068,201.556443707464,200,201.556443707464,206.155281280883,1044.32992871027,1587.64763093074,1711.72427686237,237.170824512628,230.488611432322,226.384628453435,226.384628453435,230.488611432322,682.825014187383,1706.23855307516,1638.78766165724,1662.07701385947,1905.41990122912,1929.05417238604,1634.77827242718,1913.76592090046,1937.29837660594,1270.08857958805,1290.34879005639,1305.03831361382,1386.76782483587
"27",1073.83657974573,1119.43065886191,1142.36596587959,1165.38620208067,1505.19932234904,320.156211871642,301.039864469807,403.112887414927,250,279.508497187474,269.258240356725,160.078105935821,509.901951359278,125,145.773797371133,237.170824512628,285.043856274785,456.207189772366,480.884601541784,111.803398874989,230.488611432322,651.920240520265,152.069063257455,226.384628453435,251.246890528022,25,0,175,625,650,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,325.960120260132,625.49980015984,55.9016994374947,55.9016994374947,167.705098312484,443.001128666734,467.038542306735,612.882533606563,618.465843842649,482.830197895699,1510.1738310539,1559.84774898065,1783.6058981737,206.155281280883,201.556443707464,200,201.556443707464,1019.80390271856,1562.84996080878,1686.89804078373,246.221445044903,237.170824512628,230.488611432322,225,226.384628453435,660.018939122204,1681.70300588421,1615.54944214035,1638.78766165724,1881.82092665588,1905.41990122912,1611.87003198149,1890.27114457159,1913.76592090046,1250,1270.08857958805,1285.00972758964,1366.10760923142
"28",917.877987534291,961.769203083567,983.933432707721,1006.23058987491,1334.16640641263,251.246890528022,226.384628453435,265.753645318366,403.887360535088,443.001128666734,436.606229914325,111.803398874989,340.036762718386,106.066017177982,90.1387818865997,90.1387818865997,125,285.043856274785,309.232921921325,90.1387818865997,70.7106781186548,477.62432936357,35.3553390593274,55.9016994374947,79.0569415042095,200,175,0,450,475,251.246890528022,226.384628453435,201.556443707464,176.776695296637,152.069063257455,152.069063257455,450.693909432999,206.155281280883,158.113883008419,79.0569415042095,279.508497187474,302.076149339864,443.001128666734,450.693909432999,325.960120260132,1336.50664046237,1386.09162756291,1609.54186028199,301.039864469807,282.842712474619,265.753645318366,250,848.896342317482,1389.46932315903,1513.27459504216,355.316760088797,336.340601176843,318.198051533946,285.043856274785,270.416345659799,506.211418282915,1510.38074669932,1454.51882077889,1477.32867026942,1717.73833863019,1741.04853464801,1453.44418537486,1726.99160391705,1750.17856231871,1114.95515604889,1133.57840487546,1150.27170703273,1226.01998352392
"29",570.087712549569,602.079728939615,618.970920156997,636.396103067893,901.387818865997,493.0770730829,480.884601541784,340.036762718386,838.525491562421,883.883476483184,880.695747690427,509.901951359278,160.078105935821,530.330085889911,505.593710403917,406.970514902493,357.945526581909,190.394327646598,167.705098312484,527.375577743225,403.112887414927,55.9016994374947,475.657439761011,400.780488547035,375.832409459323,650,625,450,0,25,700.446286306095,675.462804305315,650.480591562884,625.49980015984,600.520607473216,301.039864469807,25,651.920240520265,602.079728939615,480.884601541784,235.849528301415,215.058131676066,127.47548783982,152.069063257455,247.487373415292,892.328414878737,941.408519188137,1163.23901241318,704.006392016436,680.073525436772,656.220237420334,632.455532033676,425,946.374661537385,1068.8779163216,759.111322534449,735.272058492637,711.512473537885,664.266512779321,640.800280898815,276.134025429682,1075.29065838033,1060.95475869615,1081.6653826392,1308.86401127084,1330.88316542062,1070.04672795163,1320.98448136229,1342.80490019958,838.525491562421,850,872.13817712562,922.293337284836
"30",555.090082779363,585.768725692999,602.079728939615,618.970920156997,877.852493303972,514.78150704935,503.115294937453,360.555127546399,863.133825081604,908.639092269312,905.538513813742,534.438958160799,180.277563773199,555.090082779363,530.330085889911,431.566912540802,382.426463519459,213.600093632938,190.394327646598,552.268050859363,427.931069215592,50,500.62460986252,425.73465914816,400.780488547035,675,650,475,25,0,725.430906427345,700.446286306095,675.462804305315,650.480591562884,625.49980015984,325.960120260132,35.3553390593274,676.849318534044,626.996810199223,505.593710403917,257.390753524675,235.849528301415,134.629120178363,158.113883008419,265.753645318366,867.827747885489,916.856041044612,1138.52975367357,728.010988928052,704.006392016436,680.073525436772,656.220237420334,403.112887414927,921.954445729289,1044.32992871027,783.022988168291,759.111322534449,735.272058492637,687.84082460988,664.266512779321,279.508497187474,1051.48704224065,1040.43260233424,1060.95475869615,1286.95376762337,1308.86401127084,1050.29757688,1299.27864601863,1320.98448136229,827.647267862342,838.525491562421,860.958767886128,908.982948134892
"31",1152.44305716161,1198.17569663218,1221.16747418198,1244.23671381293,1583.70609647119,388.908729652601,371.651718682963,480.884601541784,215.058131676066,230.488611432322,215.058131676066,235.849528301415,588.430114796991,201.556443707464,223.606797749979,316.227766016838,364.005494464026,534.438958160799,559.016994374947,190.394327646598,309.232921921325,728.868986855663,230.488611432322,304.138126514911,328.823660949148,55.9016994374947,79.0569415042095,251.246890528022,700.446286306095,725.430906427345,0,25,50,75,100,400,700,55.9016994374947,103.077640640442,230.488611432322,509.901951359278,534.438958160799,682.367203197809,686.476510887299,546.008241696039,1582.12673322967,1631.90839203676,1856.07111932706,176.776695296637,182.002747232013,190.394327646598,201.556443707464,1089.1510455396,1634.39591286812,1758.72823369616,201.556443707464,200,201.556443707464,213.600093632938,223.606797749979,719.809002444399,1750.89262948931,1676.67826371072,1700.18381359193,1944.86503387767,1968.660712261,1671.26449133583,1952.72245851785,1976.42353760524,1296.63024798899,1317.43121262554,1331.35269556943,1415.09716980849
"32",1129.7123527695,1175.26592735432,1198.17569663218,1221.16747418198,1559.24661295127,371.651718682963,353.553390593274,458.938993767146,230.488611432322,250,235.849528301415,215.058131676066,564.025708633924,180.277563773199,201.556443707464,292.617497767991,340.036762718386,509.901951359278,534.438958160799,167.705098312484,285.043856274785,704.006392016436,206.155281280883,279.508497187474,304.138126514911,35.3553390593274,55.9016994374947,226.384628453435,675.462804305315,700.446286306095,25,0,25,50,75,375,675,35.3553390593274,79.0569415042095,206.155281280883,485.41219597369,509.901951359278,657.647321898295,661.910114743686,522.015325445528,1557.24115023974,1607.01586799882,1831.154007723,175,176.776695296637,182.002747232013,190.394327646598,1064.48344280219,1609.54186028199,1733.85408843997,206.155281280883,201.556443707464,200,206.155281280883,213.600093632938,696.419413859206,1726.26765016321,1653.21656173654,1676.67826371072,1921.09994534381,1944.86503387767,1648.10497238495,1929.05417238604,1952.72245851785,1275.98001551748,1296.63024798899,1310.77267289183,1393.96018594506
"33",1107.07949127423,1152.44305716161,1175.26592735432,1198.17569663218,1534.80454781708,355.316760088797,336.340601176843,437.321392113398,247.487373415292,270.416345659799,257.390753524675,195.256241897666,539.675828623073,160.078105935821,180.277563773199,269.258240356725,316.227766016838,485.41219597369,509.901951359278,145.773797371133,261.007662722764,679.153885360306,182.002747232013,254.950975679639,279.508497187474,25,35.3553390593274,201.556443707464,650.480591562884,675.462804305315,50,25,0,25,50,350,650,25,55.9016994374947,182.002747232013,460.977222864644,485.41219597369,632.949445058608,637.377439199098,498.121471129282,1532.3592920722,1582.12673322967,1806.23918681884,176.776695296637,175,176.776695296637,182.002747232013,1039.83171715427,1584.69239917405,1708.98361607126,213.600093632938,206.155281280883,201.556443707464,201.556443707464,206.155281280883,673.145600891813,1701.65360752416,1629.80060130066,1653.21656173654,1897.36659610103,1921.09994534381,1625,1905.41990122912,1929.05417238604,1255.48795294897,1275.98001551748,1290.34879005639,1372.9530217746
"34",1084.55059817419,1129.7123527695,1152.44305716161,1175.26592735432,1510.38074669932,340.036762718386,320.156211871642,416.082924427331,265.753645318366,291.547594742265,279.508497187474,176.776695296637,515.388203202208,141.42135623731,160.078105935821,246.221445044903,292.617497767991,460.977222864644,485.41219597369,125,237.170824512628,654.31261641512,158.113883008419,230.488611432322,254.950975679639,35.3553390593274,25,176.776695296637,625.49980015984,650.480591562884,75,50,25,0,25,325,625,35.3553390593274,35.3553390593274,158.113883008419,436.606229914325,460.977222864644,608.276253029822,612.882533606563,474.341649025257,1507.48134316813,1557.24115023974,1781.32675273236,182.002747232013,176.776695296637,175,176.776695296637,1015.19702521235,1559.84774898065,1684.11697930993,223.606797749979,213.600093632938,206.155281280883,200,201.556443707464,650,1677.05098312484,1606.43238264173,1629.80060130066,1873.66619225517,1897.36659610103,1601.95193436008,1881.82092665588,1905.41990122912,1235.16193270356,1255.48795294897,1270.08857958805,1352.081728299
"35",1062.1322893124,1107.07949127423,1129.7123527695,1152.44305716161,1485.97611017136,325.960120260132,305.163890393343,395.284707521047,285.043856274785,313.249102153542,302.076149339864,160.078105935821,491.172067609713,125,141.42135623731,223.606797749979,269.258240356725,436.606229914325,460.977222864644,106.066017177982,213.600093632938,629.483915600709,134.629120178363,206.155281280883,230.488611432322,55.9016994374947,35.3553390593274,152.069063257455,600.520607473216,625.49980015984,100,75,50,25,0,300,600,55.9016994374947,25,134.629120178363,412.310562561766,436.606229914325,583.630876496438,588.430114796991,450.693909432999,1482.60750031827,1532.3592920722,1756.41680702503,190.394327646598,182.002747232013,176.776695296637,175,990.580637807947,1535.00814330088,1659.25435060451,235.849528301415,223.606797749979,213.600093632938,201.556443707464,200,626.996810199223,1652.46028696607,1583.11401989876,1606.43238264173,1850,1873.66619225517,1578.96326746381,1858.25859341481,1881.82092665588,1215.01028802229,1235.16193270356,1250,1331.35269556943
"36",805.062109405231,845.946215784432,866.746791167986,887.764045228235,1195.04184027171,302.076149339864,279.508497187474,226.384628453435,553.398590529466,594.243216200236,588.430114796991,235.849528301415,215.058131676066,246.221445044903,223.606797749979,141.42135623731,111.803398874989,160.078105935821,180.277563773199,237.170824512628,125,333.541601603158,182.002747232013,111.803398874989,90.1387818865997,350.891721190455,325.960120260132,152.069063257455,301.039864469807,325.960120260132,400,375,350,325,300,0,300,350.891721190455,301.039864469807,182.002747232013,141.42135623731,160.078105935821,292.617497767991,302.076149339864,195.256241897666,1184.53577404821,1234.14950471975,1457.73797371133,413.823633931171,391.311896062463,369.120576505835,347.311099736245,697.316284049068,1237.43686707646,1361.2953390062,469.707355701398,447.213595499958,425,381.608438061844,360.555127546399,371.651718682963,1358.53781691935,1308.14754519511,1330.64833821713,1569.23548264752,1592.36459392942,1308.86401127084,1578.96326746381,1601.95193436008,990.580637807947,1007.78221853732,1025.91422643416,1096.58560997307
"37",590.021186060297,620.987117418711,637.377439199098,654.31261641512,910.013736160065,506.211418282915,493.0770730829,355.316760088797,843.35638967165,887.764045228235,883.883476483184,515.388203202208,176.776695296637,534.438958160799,509.901951359278,412.310562561766,364.005494464026,201.556443707464,180.277563773199,530.330085889911,406.970514902493,79.0569415042095,477.62432936357,403.112887414927,378.318648760539,650.480591562884,625.49980015984,450.693909432999,25,35.3553390593274,700,675,650,625,600,300,0,650.480591562884,600.520607473216,477.62432936357,223.606797749979,201.556443707464,103.077640640442,127.47548783982,230.488611432322,887.764045228235,937.083240699566,1159.74135047432,697.316284049068,673.145600891813,649.037749287358,625,413.823633931171,941.408519188137,1064.48344280219,752.080447824566,728.010988928052,704.006392016436,656.220237420334,632.455532033676,251.246890528022,1068.00046816469,1047.0195795686,1068.00046816469,1297.11217710728,1319.32748019588,1055.04739230046,1308.86401127084,1330.88316542062,816.241385865725,828.02475808396,850,901.387818865997
"38",1118.03398874989,1162.9703349613,1185.59057013794,1208.30459735946,1540.29218007494,375,355.316760088797,450.693909432999,265.753645318366,285.043856274785,270.416345659799,212.132034355964,546.008241696039,176.776695296637,195.256241897666,279.508497187474,325,491.172067609713,515.388203202208,160.078105935821,269.258240356725,682.367203197809,190.394327646598,261.007662722764,285.043856274785,50,55.9016994374947,206.155281280883,651.920240520265,676.849318534044,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,350.891721190455,650.480591562884,0,50,176.776695296637,456.207189772366,480.884601541784,629.483915600709,632.949445058608,491.172067609713,1530.11437480994,1579.9525309325,1804.33505757661,152.069063257455,150,152.069063257455,158.113883008419,1035.91746775503,1582.12673322967,1706.6048165876,190.394327646598,182.002747232013,176.776695296637,176.776695296637,182.002747232013,664.266512779321,1697.4245196768,1621.14928368735,1644.68842033985,1889.60974806969,1913.43931181525,1615.54944214035,1897.36659610103,1921.09994534381,1241.21915873064,1261.9429464124,1275.98001551748,1359.45761243225
"39",1073.54552767919,1118.03398874989,1140.4494727957,1162.9703349613,1491.64338901763,347.311099736245,325.960120260132,410.030486671418,301.039864469807,325.960120260132,313.249102153542,180.277563773199,498.121471129282,145.773797371133,160.078105935821,235.849528301415,279.508497187474,443.001128666734,467.038542306735,125,223.606797749979,632.949445058608,145.773797371133,213.600093632938,237.170824512628,70.7106781186548,55.9016994374947,158.113883008419,602.079728939615,626.996810199223,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,301.039864469807,600.520607473216,50,0,127.47548783982,406.970514902493,431.566912540802,579.87067523716,583.630876496438,443.001128666734,1480.28713430875,1530.11437480994,1754.45860595228,167.705098312484,158.113883008419,152.069063257455,150,986.470982847443,1532.3592920722,1656.80415257809,215.058131676066,201.556443707464,190.394327646598,176.776695296637,175,617.454451761423,1648.10497238495,1574.20614914312,1597.65453086705,1842.04370197886,1865.81081570453,1569.23548264752,1850,1873.66619225517,1200.26038841578,1220.65556157337,1235.16193270356,1317.43121262554
"40",977.880360780397,1020.41658159793,1041.93329920874,1063.60236930913,1377.04393539204,328.823660949148,304.138126514911,340.036762718386,416.082924427331,447.213595499958,436.606229914325,176.776695296637,391.311896062463,158.113883008419,152.069063257455,167.705098312484,195.256241897666,335.410196624968,357.945526581909,134.629120178363,145.773797371133,515.388203202208,100,125,141.42135623731,190.394327646598,167.705098312484,79.0569415042095,480.884601541784,505.593710403917,230.488611432322,206.155281280883,182.002747232013,158.113883008419,134.629120178363,182.002747232013,477.62432936357,176.776695296637,127.47548783982,0,279.508497187474,304.138126514911,452.769256906871,456.207189772366,316.227766016838,1353.69863706809,1403.56688476182,1628.07401551649,235.849528301415,215.058131676066,195.256241897666,176.776695296637,859.142013871979,1405.56927968706,1530.11437480994,291.547594742265,270.416345659799,250,212.132034355964,195.256241897666,492.442890089805,1520.69063257455,1448.4905936871,1471.8186029535,1715.55384642978,1739.25271309261,1444.38568256543,1723.73141759382,1747.31937550066,1085.41466730462,1105.10180526502,1120.54674155075,1200.26038841578
"41",795.691523141977,831.038506929733,849.264387573151,867.827747885489,1132.75107592092,437.321392113398,416.082924427331,333.541601603158,682.825014187383,719.809002444399,711.512473537885,375,237.170824512628,381.608438061844,360.555127546399,282.842712474619,250,201.556443707464,206.155281280883,369.120576505835,265.753645318366,285.043856274785,313.249102153542,250,230.488611432322,467.038542306735,443.001128666734,279.508497187474,235.849528301415,257.390753524675,509.901951359278,485.41219597369,460.977222864644,436.606229914325,412.310562561766,141.42135623731,223.606797749979,456.207189772366,406.970514902493,279.508497187474,0,25,175,176.776695296637,55.9016994374947,1076.16216250154,1126.11056295552,1350.92560861063,480.884601541784,456.207189772366,431.566912540802,406.970514902493,579.87067523716,1127.49722837797,1252.24797863682,534.438958160799,509.901951359278,485.41219597369,436.606229914325,412.310562561766,230.488611432322,1241.21915873064,1175.26592735432,1198.17569663218,1439.6180048888,1463.08748883995,1173.93568818739,1448.4905936871,1471.8186029535,849.264387573151,866.386172558173,884.590300647707,955.24865872714
"42",778.620575119872,813.17279836453,831.038506929733,849.264387573151,1109.61705105861,450.693909432999,430.116263352131,340.036762718386,705.779710674655,743.303437365925,735.272058492637,395.284707521047,230.488611432322,403.112887414927,381.608438061844,301.039864469807,265.753645318366,200,201.556443707464,391.311896062463,285.043856274785,265.753645318366,335.410196624968,270.416345659799,250,491.172067609713,467.038542306735,302.076149339864,215.058131676066,235.849528301415,534.438958160799,509.901951359278,485.41219597369,460.977222864644,436.606229914325,160.078105935821,201.556443707464,480.884601541784,431.566912540802,304.138126514911,25,0,150,152.069063257455,50,1051.18980208143,1101.13577727726,1325.94306061761,505.593710403917,480.884601541784,456.207189772366,431.566912540802,555.090082779363,1102.55385356,1227.29377086336,559.016994374947,534.438958160799,509.901951359278,460.977222864644,436.606229914325,212.132034355964,1216.55250605964,1152.44305716161,1175.26592735432,1416.20090382685,1439.6180048888,1151.6292806281,1425.21928137392,1448.4905936871,832.541290267336,849.264387573151,867.827747885489,937.083240699566
"43",686.476510887299,715.017482303754,730.154093325512,745.821694508815,972.753822917186,548.292804986533,531.507290636732,410.030486671418,845.946215784432,886.002257333467,879.275269753449,525.594901040716,246.221445044903,538.51648071345,515.388203202208,425,381.608438061844,250,235.849528301415,529.740502510427,413.823633931171,182.002747232013,474.341649025257,403.887360535088,380.788655293195,637.377439199098,612.882533606563,443.001128666734,127.47548783982,134.629120178363,682.367203197809,657.647321898295,632.949445058608,608.276253029822,583.630876496438,292.617497767991,103.077640640442,629.483915600709,579.87067523716,452.769256906871,175,150,0,25,158.113883008419,901.387818865997,951.314879522022,1176.06334863391,654.31261641512,629.483915600709,604.669331122391,579.87067523716,406.970514902493,952.955927627296,1077.61310311262,707.106781186547,682.367203197809,657.647321898295,608.276253029822,583.630876496438,150,1068.8779163216,1017.65662185238,1039.83171715427,1276.95927891221,1300,1020.41658159793,1286.95376762337,1309.81868974297,742.041103982792,755.810822891549,776.611228350453,835.53874835342
"44",707.548584904245,735.272058492637,750,765.261393250698,983.933432707721,565.685424949238,548.292804986533,430.116263352131,854.400374531753,893.378419260282,886.002257333467,536.772763839597,269.258240356725,548.292804986533,525.594901040716,437.321392113398,395.284707521047,270.416345659799,257.390753524675,538.51648071345,425,206.155281280883,482.830197895699,413.823633931171,391.311896062463,642.748006609122,618.465843842649,450.693909432999,152.069063257455,158.113883008419,686.476510887299,661.910114743686,637.377439199098,612.882533606563,588.430114796991,302.076149339864,127.47548783982,632.949445058608,583.630876496438,456.207189772366,176.776695296637,152.069063257455,25,0,152.069063257455,900.347155268455,950.328890437411,1175.26592735432,651.920240520265,626.996810199223,602.079728939615,577.16981903076,403.112887414927,951.314879522022,1076.16216250154,704.006392016436,679.153885360306,654.31261641512,604.669331122391,579.87067523716,125,1064.48344280219,1006.23058987491,1028.65203057205,1267.37918556366,1290.59094991403,1007.78221853732,1276.95927891221,1300,721.110255092798,735.272058492637,755.810822891549,816.241385865725
"45",816.241385865725,849.264387573151,866.386172558173,883.883476483184,1129.7123527695,493.0770730829,471.69905660283,388.104367406501,726.722092687432,761.577310586391,752.080447824566,425.73465914816,279.508497187474,430.116263352131,410.030486671418,336.340601176843,305.163890393343,250,251.246890528022,416.082924427331,318.198051533946,301.039864469807,360.555127546399,301.039864469807,282.842712474619,506.211418282915,482.830197895699,325.960120260132,247.487373415292,265.753645318366,546.008241696039,522.015325445528,498.121471129282,474.341649025257,450.693909432999,195.256241897666,230.488611432322,491.172067609713,443.001128666734,316.227766016838,55.9016994374947,50,158.113883008419,152.069063257455,0,1050,1100,1325,500.62460986252,475.657439761011,450.693909432999,425.73465914816,550.567888638631,1100.28405423327,1225.25507548428,552.268050859363,527.375577743225,502.493781056044,452.769256906871,427.931069215592,180.277563773199,1209.33866224478,1132.75107592092,1155.96280216969,1399.33019691565,1423.02494707577,1129.7123527695,1407.56882602592,1431.12717813617,795.691523141977,813.17279836453,831.038506929733,903.119593409422
"46",816.241385865725,785.015923405379,770.146090037468,755.810822891549,475.657439761011,1367.70793665899,1360.14705087354,1209.59704034029,1730.7873930671,1775.52809045647,1771.47537380569,1402.23036623802,1037.12342563458,1422.14626533279,1397.54248593737,1299.27864601863,1250.249975005,1079.35165724615,1055.04739230046,1417.96509124872,1294.70073762241,879.275269753449,1364.73440639562,1290.59094991403,1265.89889011722,1535.00814330088,1510.1738310539,1336.50664046237,892.328414878737,867.827747885489,1582.12673322967,1557.24115023974,1532.3592920722,1507.48134316813,1482.60750031827,1184.53577404821,887.764045228235,1530.11437480994,1480.28713430875,1353.69863706809,1076.16216250154,1051.18980208143,901.387818865997,900.347155268455,1050,0,50,275,1550.20159979275,1525.20490426696,1500.20831886775,1475.21184919319,500.62460986252,55.9016994374947,176.776695296637,1600.78105935821,1575.79345093194,1550.80624192708,1500.83310198036,1475.84721431454,905.538513813742,212.132034355964,425,425.73465914816,527.375577743225,540.832691319598,475.657439761011,548.862460002504,561.805126356106,761.987532706409,745.821694508815,765.261393250698,707.548584904245
"47",849.264387573151,816.241385865725,800.390529679106,785.015923405379,480.884601541784,1415.31798547182,1408.01278403287,1257.22909606802,1779.92275113276,1824.82875908947,1820.88577346301,1451.29252737,1085.41466730462,1471.39389695622,1446.76362962303,1348.37865601618,1299.27864601863,1128.05141726785,1103.68700273221,1467.35305908292,1343.96800557156,927.698765763974,1414.21356237309,1340.00932832574,1315.29464379659,1584.69239917405,1559.84774898065,1386.09162756291,941.408519188137,916.856041044612,1631.90839203676,1607.01586799882,1582.12673322967,1557.24115023974,1532.3592920722,1234.14950471975,937.083240699566,1579.9525309325,1530.11437480994,1403.56688476182,1126.11056295552,1101.13577727726,951.314879522022,950.328890437411,1100,50,0,225,1600.19530058053,1575.19840020234,1550.20159979275,1525.20490426696,550.567888638631,25,127.47548783982,1650.75740192192,1625.76904878891,1600.78105935821,1550.80624192708,1525.81945196671,955.24865872714,180.277563773199,427.931069215592,425.73465914816,503.115294937453,514.78150704935,480.884601541784,525.594901040716,536.772763839597,795.691523141977,778.620575119872,797.260935955099,735.272058492637
