"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153"
"22",285.043856274785,125,254.950975679639,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,276.134025429682,251.246890528022,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,150,125,100,75,50,25,0,25,152.069063257455,103.077640640442,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,206.155281280883,134.629120178363,90.1387818865997,70.7106781186548,55.9016994374947,50,213.600093632938,160.078105935821,279.508497187474,257.390753524675,125,127.47548783982,160.078105935821,270.416345659799,250,195.256241897666,158.113883008419,167.705098312484,180.277563773199,285.043856274785,265.753645318366,182.002747232013,200,201.556443707464,206.155281280883,213.600093632938,226.384628453435,225,226.384628453435,230.488611432322,237.170824512628,254.950975679639,251.246890528022,250,390.512483795333,406.970514902493,369.120576505835,445.112345369121,460.977222864644,450.693909432999,403.112887414927,400.780488547035,400,400.780488547035,403.112887414927,427.931069215592,425.73465914816,425,452.769256906871,450.693909432999,450.693909432999,475.657439761011,502.493781056044,500.62460986252,500,525.594901040716,525,550.567888638631,552.268050859363,575.543221661067,575,575.543221661067,577.16981903076,602.079728939615,600.520607473216,600,600.520607473216,602.079728939615,626.996810199223,625.49980015984,625,656.220237420334,673.145600891813,654.31261641512,651.920240520265,650.480591562884,650,696.419413859206,705.779710674655,679.153885360306,676.849318534044,675,711.512473537885,719.809002444399,728.868986855663,704.006392016436,701.78344238091,700.446286306095,700,721.543484483091,726.722092687432,725.430906427345,728.868986855663,740.354644748042,745.821694508815,752.080447824566,759.111322534449,756.637297521078,760.345316287277,764.852927038918,770.146090037468,776.208734813001,783.022988168291,778.620575119872,781.424980404389,785.015923405379,789.382670192347,794.512429103535,800.390529679106,800,803.50793399941,806.225774829855,813.941029804985,818.91696770796,824.621125123532,828.402076289045,831.038506929733,838.525491562421,843.35638967165,848.896342317482,867.827747885489,873.212459828649
"23",309.232921921325,145.773797371133,279.508497187474,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,301.039864469807,276.134025429682,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,175,150,125,100,75,50,25,0,176.776695296637,127.47548783982,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,230.488611432322,158.113883008419,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,237.170824512628,180.277563773199,302.076149339864,279.508497187474,127.47548783982,125,145.773797371133,291.547594742265,270.416345659799,212.132034355964,152.069063257455,158.113883008419,167.705098312484,305.163890393343,285.043856274785,176.776695296637,201.556443707464,200,201.556443707464,206.155281280883,230.488611432322,226.384628453435,225,226.384628453435,230.488611432322,261.007662722764,254.950975679639,251.246890528022,375,390.512483795333,381.608438061844,430.116263352131,445.112345369121,437.321392113398,406.970514902493,403.112887414927,400.780488547035,400,400.780488547035,431.566912540802,427.931069215592,425.73465914816,456.207189772366,452.769256906871,450,475,505.593710403917,502.493781056044,500.62460986252,527.375577743225,525.594901040716,550,550.567888638631,577.16981903076,575.543221661067,575,575.543221661067,604.669331122391,602.079728939615,600.520607473216,600,600.520607473216,629.483915600709,626.996810199223,625.49980015984,649.037749287358,664.266512779321,657.647321898295,654.31261641512,651.920240520265,650.480591562884,687.84082460988,696.419413859206,682.367203197809,679.153885360306,675.462804305315,704.006392016436,711.512473537885,719.809002444399,707.106781186547,704.006392016436,701.78344238091,700.446286306095,715.891053163818,728.868986855663,726.722092687432,726.722092687432,735.696948478108,740.354644748042,745.821694508815,752.080447824566,753.740671584067,756.637297521078,760.345316287277,764.852927038918,770.146090037468,776.208734813001,776.611228350453,778.620575119872,781.424980404389,785.015923405379,789.382670192347,794.512429103535,800.390529679106,801.56097709407,803.50793399941,809.706737035082,813.941029804985,818.91696770796,826.513762740827,828.402076289045,834.415963413932,838.525491562421,843.35638967165,863.133825081604,867.827747885489
"24",160.078105935821,111.803398874989,125,79.0569415042095,90.1387818865997,106.066017177982,125,134.629120178363,111.803398874989,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,176.776695296637,0,50,100,125,150,175,200,225,55.9016994374947,35.3553390593274,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,70.7106781186548,79.0569415042095,141.42135623731,125,180.277563773199,201.556443707464,269.258240356725,145.773797371133,134.629120178363,127.47548783982,235.849528301415,257.390753524675,279.508497187474,167.705098312484,158.113883008419,250,230.488611432322,247.487373415292,265.753645318366,285.043856274785,235.849528301415,250,265.753645318366,282.842712474619,301.039864469807,246.221445044903,257.390753524675,270.416345659799,485.41219597369,506.211418282915,301.039864469807,535.023363975817,555.090082779363,531.507290636732,388.104367406501,395.284707521047,403.887360535088,413.823633931171,425,412.310562561766,419.076365356005,427.200187265877,436.606229914325,443.001128666734,459.619407771256,482.830197895699,485.41219597369,491.172067609713,498.121471129282,515.388203202208,522.015325445528,553.398590529466,561.805126356106,564.025708633924,570.087712549569,577.16981903076,585.234995535981,583.630876496438,588.430114796991,594.243216200236,601.040764008565,608.789783094296,608.276253029822,612.882533606563,618.465843842649,694.62219947249,721.110255092798,629.483915600709,632.949445058608,637.377439199098,642.748006609122,742.041103982792,755.810822891549,654.31261641512,657.647321898295,667.083203206317,750.416550990182,763.216876123687,776.611228350453,679.153885360306,682.367203197809,686.476510887299,691.465834296967,749.166203188585,707.106781186547,711.073132666395,735.272058492637,761.577310586391,771.767452021657,782.623792124926,794.11900871343,766.893082508898,775.403120963541,784.617741323761,794.512429103535,805.062109405231,816.241385865725,783.022988168291,790.569415042095,798.827265433523,807.774721070176,817.389136213591,827.647267862342,789.382670192347,807.000619578449,814.324873745117,831.038506929733,840.386815698581,850.367567584747,831.038506929733,838.152730712011,854.400374531753,863.495801958527,873.212459828649,886.70739254841,896.172416446746
"25",201.556443707464,100,167.705098312484,79.0569415042095,75,79.0569415042095,90.1387818865997,182.002747232013,158.113883008419,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,50,0,50,75,100,125,150,175,103.077640640442,35.3553390593274,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,111.803398874989,79.0569415042095,180.277563773199,160.078105935821,141.42135623731,160.078105935821,223.606797749979,176.776695296637,160.078105935821,127.47548783982,195.256241897666,215.058131676066,235.849528301415,195.256241897666,180.277563773199,212.132034355964,201.556443707464,215.058131676066,230.488611432322,247.487373415292,213.600093632938,223.606797749979,235.849528301415,250,265.753645318366,230.488611432322,237.170824512628,246.221445044903,445.112345369121,465.026880943457,309.232921921325,496.23583103198,515.388203202208,494.974746830583,378.318648760539,382.426463519459,388.104367406501,395.284707521047,403.887360535088,403.112887414927,406.970514902493,412.310562561766,427.931069215592,431.566912540802,443.001128666734,467.038542306735,477.62432936357,480.884601541784,485.41219597369,505.593710403917,509.901951359278,539.675828623073,546.008241696039,555.090082779363,559.016994374947,564.025708633924,570.087712549569,577.16981903076,579.87067523716,583.630876496438,588.430114796991,594.243216200236,602.079728939615,604.669331122391,608.276253029822,670.820393249937,694.62219947249,625.49980015984,626.996810199223,629.483915600709,632.949445058608,716.32743909472,728.868986855663,650.480591562884,651.920240520265,657.647321898295,726.722092687432,738.24115301167,750.416550990182,675.462804305315,676.849318534044,679.153885360306,682.367203197809,728.868986855663,701.78344238091,704.006392016436,721.543484483091,743.303437365925,752.080447824566,761.577310586391,771.767452021657,752.080447824566,759.111322534449,766.893082508898,775.403120963541,784.617741323761,794.512429103535,770.146090037468,776.208734813001,783.022988168291,790.569415042095,798.827265433523,807.774721070176,781.424980404389,794.512429103535,800.390529679106,814.324873745117,822.344210169926,831.038506929733,818.91696770796,824.621125123532,838.152730712011,845.946215784432,854.400374531753,869.626356546304,877.852493303972
"26",246.221445044903,111.803398874989,213.600093632938,106.066017177982,90.1387818865997,79.0569415042095,75,230.488611432322,206.155281280883,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,100,50,0,25,50,75,100,125,152.069063257455,79.0569415042095,35.3553390593274,25,35.3553390593274,55.9016994374947,158.113883008419,106.066017177982,223.606797749979,201.556443707464,111.803398874989,125,180.277563773199,215.058131676066,195.256241897666,145.773797371133,160.078105935821,176.776695296637,195.256241897666,230.488611432322,212.132034355964,180.277563773199,182.002747232013,190.394327646598,201.556443707464,215.058131676066,201.556443707464,206.155281280883,213.600093632938,223.606797749979,235.849528301415,225,226.384628453435,230.488611432322,406.970514902493,425.73465914816,325,459.619407771256,477.62432936357,460.977222864644,375,375.832409459323,378.318648760539,382.426463519459,388.104367406501,400,400.780488547035,403.112887414927,425,425.73465914816,431.566912540802,456.207189772366,475,475.657439761011,477.62432936357,500.62460986252,502.493781056044,530.330085889911,534.438958160799,550.567888638631,552.268050859363,555.090082779363,559.016994374947,575,575.543221661067,577.16981903076,579.87067523716,583.630876496438,600,600.520607473216,602.079728939615,650,670.820393249937,625.49980015984,625,625.49980015984,626.996810199223,693.271231193102,704.450140180269,650.480591562884,650,651.920240520265,705.779710674655,715.891053163818,726.722092687432,675.462804305315,675,675.462804305315,676.849318534044,711.512473537885,700,700.446286306095,711.073132666395,728.010988928052,735.272058492637,743.303437365925,752.080447824566,740.354644748042,745.821694508815,752.080447824566,759.111322534449,766.893082508898,775.403120963541,760.345316287277,764.852927038918,770.146090037468,776.208734813001,783.022988168291,790.569415042095,776.611228350453,785.015923405379,789.382670192347,800.390529679106,807.000619578449,814.324873745117,809.706737035082,813.941029804985,824.621125123532,831.038506929733,838.152730712011,855.131568824354,862.046982478333
"27",269.258240356725,125,237.170824512628,125,106.066017177982,90.1387818865997,79.0569415042095,254.950975679639,230.488611432322,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,125,75,25,0,25,50,75,100,176.776695296637,103.077640640442,55.9016994374947,35.3553390593274,25,35.3553390593274,182.002747232013,125,246.221445044903,223.606797749979,103.077640640442,111.803398874989,160.078105935821,235.849528301415,215.058131676066,160.078105935821,145.773797371133,160.078105935821,176.776695296637,250,230.488611432322,167.705098312484,176.776695296637,182.002747232013,190.394327646598,201.556443707464,200,201.556443707464,206.155281280883,213.600093632938,223.606797749979,226.384628453435,225,226.384628453435,388.908729652601,406.970514902493,335.410196624968,442.295150323853,459.619407771256,445.112345369121,375.832409459323,375,375.832409459323,378.318648760539,382.426463519459,400.780488547035,400,400.780488547035,425.73465914816,425,427.931069215592,452.769256906871,475.657439761011,475,475.657439761011,500,500.62460986252,527.375577743225,530.330085889911,550,550.567888638631,552.268050859363,555.090082779363,575.543221661067,575,575.543221661067,577.16981903076,579.87067523716,600.520607473216,600,600.520607473216,640.800280898815,660.018939122204,626.996810199223,625.49980015984,625,625.49980015984,682.825014187383,693.271231193102,651.920240520265,650.480591562884,650.480591562884,696.419413859206,705.779710674655,715.891053163818,676.849318534044,675.462804305315,675,675.462804305315,704.006392016436,700.446286306095,700,707.106781186547,721.543484483091,728.010988928052,735.272058492637,743.303437365925,735.696948478108,740.354644748042,745.821694508815,752.080447824566,759.111322534449,766.893082508898,756.637297521078,760.345316287277,764.852927038918,770.146090037468,776.208734813001,783.022988168291,775.403120963541,781.424980404389,785.015923405379,794.512429103535,800.390529679106,807.000619578449,806.225774829855,809.706737035082,818.91696770796,824.621125123532,831.038506929733,848.896342317482,855.131568824354
"28",292.617497767991,141.42135623731,261.007662722764,145.773797371133,125,106.066017177982,90.1387818865997,279.508497187474,254.950975679639,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,150,100,50,25,0,25,50,75,201.556443707464,127.47548783982,79.0569415042095,55.9016994374947,35.3553390593274,25,206.155281280883,145.773797371133,269.258240356725,246.221445044903,100,103.077640640442,141.42135623731,257.390753524675,235.849528301415,176.776695296637,134.629120178363,145.773797371133,160.078105935821,270.416345659799,250,158.113883008419,175,176.776695296637,182.002747232013,190.394327646598,201.556443707464,200,201.556443707464,206.155281280883,213.600093632938,230.488611432322,226.384628453435,225,371.651718682963,388.908729652601,347.311099736245,425.73465914816,442.295150323853,430.116263352131,378.318648760539,375.832409459323,375,375.832409459323,378.318648760539,403.112887414927,400.780488547035,400,427.931069215592,425.73465914816,425.73465914816,450.693909432999,477.62432936357,475.657439761011,475,500.62460986252,500,525.594901040716,527.375577743225,550.567888638631,550,550.567888638631,552.268050859363,577.16981903076,575.543221661067,575,575.543221661067,577.16981903076,602.079728939615,600.520607473216,600,632.455532033676,650,629.483915600709,626.996810199223,625.49980015984,625,673.145600891813,682.825014187383,654.31261641512,651.920240520265,650,687.84082460988,696.419413859206,705.779710674655,679.153885360306,676.849318534044,675.462804305315,675,697.316284049068,701.78344238091,700.446286306095,704.006392016436,715.891053163818,721.543484483091,728.010988928052,735.272058492637,731.864058415222,735.696948478108,740.354644748042,745.821694508815,752.080447824566,759.111322534449,753.740671584067,756.637297521078,760.345316287277,764.852927038918,770.146090037468,776.208734813001,775,778.620575119872,781.424980404389,789.382670192347,794.512429103535,800.390529679106,803.50793399941,806.225774829855,813.941029804985,818.91696770796,824.621125123532,843.35638967165,848.896342317482
"29",316.227766016838,160.078105935821,285.043856274785,167.705098312484,145.773797371133,125,106.066017177982,304.138126514911,279.508497187474,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,176.776695296637,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,175,125,75,50,25,0,25,50,226.384628453435,152.069063257455,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,230.488611432322,167.705098312484,292.617497767991,269.258240356725,103.077640640442,100,125,279.508497187474,257.390753524675,195.256241897666,127.47548783982,134.629120178363,145.773797371133,291.547594742265,270.416345659799,152.069063257455,176.776695296637,175,176.776695296637,182.002747232013,206.155281280883,201.556443707464,200,201.556443707464,206.155281280883,237.170824512628,230.488611432322,226.384628453435,355.316760088797,371.651718682963,360.555127546399,410.030486671418,425.73465914816,416.082924427331,382.426463519459,378.318648760539,375.832409459323,375,375.832409459323,406.970514902493,403.112887414927,400.780488547035,431.566912540802,427.931069215592,425,450,480.884601541784,477.62432936357,475.657439761011,502.493781056044,500.62460986252,525,525.594901040716,552.268050859363,550.567888638631,550,550.567888638631,579.87067523716,577.16981903076,575.543221661067,575,575.543221661067,604.669331122391,602.079728939615,600.520607473216,625,640.800280898815,632.949445058608,629.483915600709,626.996810199223,625.49980015984,664.266512779321,673.145600891813,657.647321898295,654.31261641512,650.480591562884,680.073525436772,687.84082460988,696.419413859206,682.367203197809,679.153885360306,676.849318534044,675.462804305315,691.465834296967,704.006392016436,701.78344238091,701.78344238091,711.073132666395,715.891053163818,721.543484483091,728.010988928052,728.868986855663,731.864058415222,735.696948478108,740.354644748042,745.821694508815,752.080447824566,751.664818918645,753.740671584067,756.637297521078,760.345316287277,764.852927038918,770.146090037468,775.403120963541,776.611228350453,778.620575119872,785.015923405379,789.382670192347,794.512429103535,801.56097709407,803.50793399941,809.706737035082,813.941029804985,818.91696770796,838.525491562421,843.35638967165
"30",340.036762718386,180.277563773199,309.232921921325,190.394327646598,167.705098312484,145.773797371133,125,328.823660949148,304.138126514911,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,201.556443707464,176.776695296637,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,200,150,100,75,50,25,0,25,251.246890528022,176.776695296637,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,254.950975679639,190.394327646598,316.227766016838,292.617497767991,111.803398874989,103.077640640442,111.803398874989,302.076149339864,279.508497187474,215.058131676066,125,127.47548783982,134.629120178363,313.249102153542,291.547594742265,150,182.002747232013,176.776695296637,175,176.776695296637,213.600093632938,206.155281280883,201.556443707464,200,201.556443707464,246.221445044903,237.170824512628,230.488611432322,340.036762718386,355.316760088797,375,395.284707521047,410.030486671418,403.112887414927,388.104367406501,382.426463519459,378.318648760539,375.832409459323,375,412.310562561766,406.970514902493,403.112887414927,436.606229914325,431.566912540802,425.73465914816,450.693909432999,485.41219597369,480.884601541784,477.62432936357,505.593710403917,502.493781056044,525.594901040716,525,555.090082779363,552.268050859363,550.567888638631,550,583.630876496438,579.87067523716,577.16981903076,575.543221661067,575,608.276253029822,604.669331122391,602.079728939615,618.465843842649,632.455532033676,637.377439199098,632.949445058608,629.483915600709,626.996810199223,656.220237420334,664.266512779321,661.910114743686,657.647321898295,651.920240520265,673.145600891813,680.073525436772,687.84082460988,686.476510887299,682.367203197809,679.153885360306,676.849318534044,686.476510887299,707.106781186547,704.006392016436,700.446286306095,707.106781186547,711.073132666395,715.891053163818,721.543484483091,726.722092687432,728.868986855663,731.864058415222,735.696948478108,740.354644748042,745.821694508815,750.416550990182,751.664818918645,753.740671584067,756.637297521078,760.345316287277,764.852927038918,776.611228350453,775.403120963541,776.611228350453,781.424980404389,785.015923405379,789.382670192347,800.390529679106,801.56097709407,806.225774829855,809.706737035082,813.941029804985,834.415963413932,838.525491562421
"31",364.005494464026,201.556443707464,333.541601603158,213.600093632938,190.394327646598,167.705098312484,145.773797371133,353.553390593274,328.823660949148,206.155281280883,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,226.384628453435,201.556443707464,176.776695296637,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,225,175,125,100,75,50,25,0,276.134025429682,201.556443707464,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,279.508497187474,213.600093632938,340.036762718386,316.227766016838,125,111.803398874989,103.077640640442,325,302.076149339864,235.849528301415,127.47548783982,125,127.47548783982,335.410196624968,313.249102153542,152.069063257455,190.394327646598,182.002747232013,176.776695296637,175,223.606797749979,213.600093632938,206.155281280883,201.556443707464,200,257.390753524675,246.221445044903,237.170824512628,325.960120260132,340.036762718386,390.512483795333,381.608438061844,395.284707521047,391.311896062463,395.284707521047,388.104367406501,382.426463519459,378.318648760539,375.832409459323,419.076365356005,412.310562561766,406.970514902493,443.001128666734,436.606229914325,427.931069215592,452.769256906871,491.172067609713,485.41219597369,480.884601541784,509.901951359278,505.593710403917,527.375577743225,525.594901040716,559.016994374947,555.090082779363,552.268050859363,550.567888638631,588.430114796991,583.630876496438,579.87067523716,577.16981903076,575.543221661067,612.882533606563,608.276253029822,604.669331122391,612.882533606563,625,642.748006609122,637.377439199098,632.949445058608,629.483915600709,649.037749287358,656.220237420334,667.083203206317,661.910114743686,654.31261641512,667.083203206317,673.145600891813,680.073525436772,691.465834296967,686.476510887299,682.367203197809,679.153885360306,682.367203197809,711.073132666395,707.106781186547,700,704.006392016436,707.106781186547,711.073132666395,715.891053163818,725.430906427345,726.722092687432,728.868986855663,731.864058415222,735.696948478108,740.354644748042,750,750.416550990182,751.664818918645,753.740671584067,756.637297521078,760.345316287277,778.620575119872,775,775.403120963541,778.620575119872,781.424980404389,785.015923405379,800,800.390529679106,803.50793399941,806.225774829855,809.706737035082,831.038506929733,834.415963413932
"32",145.773797371133,160.078105935821,111.803398874989,125,141.42135623731,160.078105935821,180.277563773199,106.066017177982,90.1387818865997,106.066017177982,125,145.773797371133,167.705098312484,190.394327646598,213.600093632938,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,182.002747232013,206.155281280883,230.488611432322,55.9016994374947,103.077640640442,152.069063257455,176.776695296637,201.556443707464,226.384628453435,251.246890528022,276.134025429682,0,75,125,150,175,200,25,90.1387818865997,90.1387818865997,79.0569415042095,213.600093632938,237.170824512628,309.232921921325,103.077640640442,100,125,269.258240356725,292.617497767991,316.227766016838,127.47548783982,125,279.508497187474,250,270.416345659799,291.547594742265,313.249102153542,247.487373415292,265.753645318366,285.043856274785,305.163890393343,325.960120260132,250,265.753645318366,282.842712474619,514.78150704935,536.772763839597,276.134025429682,561.805126356106,583.09518948453,555.090082779363,380.788655293195,391.311896062463,403.112887414927,416.082924427331,430.116263352131,403.887360535088,413.823633931171,425,427.200187265877,436.606229914325,458.938993767146,480.884601541784,474.341649025257,482.830197895699,492.442890089805,506.211418282915,515.388203202208,548.292804986533,559.016994374947,553.398590529466,561.805126356106,571.182982939793,581.48516748065,570.087712549569,577.16981903076,585.234995535981,594.243216200236,604.152298679729,594.243216200236,601.040764008565,608.789783094296,700.446286306095,730.154093325512,612.882533606563,618.465843842649,625,632.455532033676,750,765.261393250698,637.377439199098,642.748006609122,656.220237420334,755.810822891549,770.146090037468,785.015923405379,661.910114743686,667.083203206317,673.145600891813,680.073525436772,750.416550990182,691.465834296967,697.316284049068,728.868986855663,760.345316287277,772.172260574025,784.617741323761,797.652806677191,761.577310586391,771.767452021657,782.623792124926,794.11900871343,806.225774829855,818.91696770796,775.403120963541,784.617741323761,794.512429103535,805.062109405231,816.241385865725,828.02475808396,776.208734813001,798.827265433523,807.774721070176,827.647267862342,838.525491562421,850,822.344210169926,831.038506929733,850.367567584747,860.958767886128,872.13817712562,883.529852353615,894.427190999916
"33",195.256241897666,127.47548783982,160.078105935821,100,103.077640640442,111.803398874989,125,167.705098312484,145.773797371133,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,35.3553390593274,35.3553390593274,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,176.776695296637,201.556443707464,75,0,50,75,100,125,79.0569415042095,50,145.773797371133,125,145.773797371133,167.705098312484,237.170824512628,141.42135623731,125,100,201.556443707464,223.606797749979,246.221445044903,160.078105935821,145.773797371133,215.058131676066,195.256241897666,212.132034355964,230.488611432322,250,201.556443707464,215.058131676066,230.488611432322,247.487373415292,265.753645318366,213.600093632938,223.606797749979,235.849528301415,450.693909432999,471.69905660283,279.508497187474,500,520.21630116712,496.23583103198,357.945526581909,364.005494464026,371.651718682963,380.788655293195,391.311896062463,382.426463519459,388.104367406501,395.284707521047,406.970514902493,412.310562561766,427.200187265877,450.693909432999,456.207189772366,460.977222864644,467.038542306735,485.41219597369,491.172067609713,522.015325445528,529.740502510427,534.438958160799,539.675828623073,546.008241696039,553.398590529466,555.090082779363,559.016994374947,564.025708633924,570.087712549569,577.16981903076,579.87067523716,583.630876496438,588.430114796991,660.492240681145,686.476510887299,602.079728939615,604.669331122391,608.276253029822,612.882533606563,707.548584904245,721.110255092798,626.996810199223,629.483915600709,637.377439199098,716.32743909472,728.868986855663,742.041103982792,651.920240520265,654.31261641512,657.647321898295,661.910114743686,715.891053163818,679.153885360306,682.367203197809,704.006392016436,728.868986855663,738.664335134708,749.166203188585,760.345316287277,735.272058492637,743.303437365925,752.080447824566,761.577310586391,771.767452021657,782.623792124926,752.080447824566,759.111322534449,766.893082508898,775.403120963541,784.617741323761,794.512429103535,760.345316287277,776.208734813001,783.022988168291,798.827265433523,807.774721070176,817.389136213591,800.390529679106,807.000619578449,822.344210169926,831.038506929733,840.386815698581,854.400374531753,863.495801958527
"34",235.849528301415,127.47548783982,201.556443707464,111.803398874989,103.077640640442,100,103.077640640442,213.600093632938,190.394327646598,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,79.0569415042095,35.3553390593274,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,125,50,0,25,50,75,127.47548783982,70.7106781186548,190.394327646598,167.705098312484,106.066017177982,125,190.394327646598,180.277563773199,160.078105935821,111.803398874989,160.078105935821,180.277563773199,201.556443707464,195.256241897666,176.776695296637,176.776695296637,167.705098312484,180.277563773199,195.256241897666,212.132034355964,182.002747232013,190.394327646598,201.556443707464,215.058131676066,230.488611432322,201.556443707464,206.155281280883,213.600093632938,410.030486671418,430.116263352131,292.617497767991,460.977222864644,480.234317807464,459.619407771256,350.891721190455,353.553390593274,357.945526581909,364.005494464026,371.651718682963,375.832409459323,378.318648760539,382.426463519459,400.780488547035,403.112887414927,412.310562561766,436.606229914325,450.693909432999,452.769256906871,456.207189772366,477.62432936357,480.884601541784,509.901951359278,515.388203202208,527.375577743225,530.330085889911,534.438958160799,539.675828623073,550.567888638631,552.268050859363,555.090082779363,559.016994374947,564.025708633924,575.543221661067,577.16981903076,579.87067523716,637.377439199098,660.492240681145,600,600.520607473216,602.079728939615,604.669331122391,682.367203197809,694.62219947249,625,625.49980015984,629.483915600709,693.271231193102,704.450140180269,716.32743909472,650,650.480591562884,651.920240520265,654.31261641512,696.419413859206,675.462804305315,676.849318534044,691.465834296967,711.512473537885,719.809002444399,728.868986855663,738.664335134708,721.543484483091,728.010988928052,735.272058492637,743.303437365925,752.080447824566,761.577310586391,740.354644748042,745.821694508815,752.080447824566,759.111322534449,766.893082508898,775.403120963541,753.740671584067,764.852927038918,770.146090037468,783.022988168291,790.569415042095,798.827265433523,789.382670192347,794.512429103535,807.000619578449,814.324873745117,822.344210169926,838.152730712011,845.946215784432
