"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150"
"39",437.321392113398,458.938993767146,180.277563773199,127.47548783982,134.629120178363,145.773797371133,160.078105935821,100,103.077640640442,111.803398874989,125,106.066017177982,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,79.0569415042097,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,75.0000000000002,50,25,0,25,50,75,100,125,103.077640640442,79.0569415042097,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,176.776695296637,134.629120178363,111.80339887499,90.1387818865999,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,182.002747232013,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,167.705098312484,190.394327646598,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,103.077640640442,111.803398874989,125,141.42135623731,160.078105935821,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,127.47548783982,125,127.47548783982,145.773797371133,160.078105935821,176.776695296637,212.132034355964,195.256241897667,180.2775637732,167.705098312484,158.113883008419,152.069063257455,150,152.069063257455,167.705098312484,230.488611432322,215.058131676066,201.556443707464,182.002747232013,176.776695296637,175,176.776695296637,201.556443707464,206.155281280883,201.556443707464,200,201.556443707464,206.155281280883,237.170824512629,230.488611432322,226.384628453435,225,226.384628453435,261.007662722764,254.950975679639,251.246890528022,250,251.246890528022,292.617497767991,285.043856274785,279.508497187474,276.134025429682,275,276.134025429682,325,316.227766016838,309.232921921325,301.039864469807,300,325.960120260132,325
"40",416.082924427331,437.321392113398,167.705098312484,125,127.47548783982,134.629120178363,145.773797371133,103.077640640442,100,103.077640640442,111.803398874989,125,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,100,75,50,25,0,25,50,75,100,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,158.113883008419,134.629120178363,111.80339887499,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,167.705098312484,201.556443707464,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,103.077640640442,111.803398874989,125,141.42135623731,215.058131676066,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,127.47548783982,125,134.629120178363,145.773797371133,160.078105935821,230.488611432322,212.132034355964,195.256241897667,180.2775637732,167.705098312484,158.113883008419,152.069063257455,150,158.113883008419,247.487373415292,230.488611432322,215.058131676066,190.394327646598,182.002747232013,176.776695296637,175,190.394327646598,213.600093632938,206.155281280883,201.556443707464,200,201.556443707464,246.221445044903,237.170824512628,230.488611432322,226.384628453435,225,269.258240356725,261.007662722764,254.950975679639,251.246890528022,250,302.076149339864,292.617497767991,285.043856274785,279.508497187474,276.134025429682,275,335.410196624969,325,316.227766016838,304.138126514911,301.039864469807,328.823660949148,325.960120260132
"41",395.284707521047,416.082924427331,158.113883008419,127.47548783982,125,127.47548783982,134.629120178363,111.803398874989,103.077640640442,100,103.077640640442,145.773797371133,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,125,100,75,50,25,0,25,50,75,152.069063257456,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,190.394327646598,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,223.606797749979,201.556443707464,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,103.077640640442,111.803398874989,125,235.849528301415,215.058131676066,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,127.47548783982,127.47548783982,134.629120178363,145.773797371133,250,230.488611432322,212.132034355964,195.256241897667,180.277563773199,167.705098312484,158.113883008419,152.069063257455,152.069063257455,265.753645318366,247.487373415292,230.488611432322,201.556443707464,190.394327646598,182.002747232013,176.776695296637,182.002747232013,223.606797749979,213.600093632938,206.155281280883,201.556443707464,200,257.390753524675,246.221445044903,237.170824512628,230.488611432322,226.384628453435,279.508497187474,269.258240356725,261.007662722764,254.950975679639,251.246890528022,313.249102153542,302.076149339864,292.617497767991,285.043856274785,279.508497187474,276.134025429682,347.311099736245,335.410196624969,325,309.232921921325,304.138126514911,333.541601603158,328.823660949148
"42",375,395.284707521047,152.069063257455,134.629120178363,127.47548783982,125,127.47548783982,125,111.803398874989,103.077640640442,100,167.705098312484,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,152.069063257456,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,150,125,100,75,50,25,0,25,50,176.776695296637,152.069063257456,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,206.155281280883,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,213.600093632938,190.394327646598,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,246.221445044903,223.606797749979,201.556443707464,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,103.077640640442,111.803398874989,257.390753524675,235.849528301415,215.058131676066,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,125,127.47548783982,134.629120178363,270.416345659799,250,230.488611432322,212.132034355964,195.256241897666,180.277563773199,167.705098312484,158.113883008419,150,285.043856274785,265.753645318366,247.487373415292,215.058131676066,201.556443707464,190.394327646598,182.002747232013,176.776695296637,235.849528301415,223.606797749979,213.600093632938,206.155281280883,201.556443707464,270.416345659799,257.390753524675,246.221445044903,237.170824512628,230.488611432322,291.547594742265,279.508497187474,269.258240356725,261.007662722764,254.950975679639,325.960120260133,313.249102153542,302.076149339864,292.617497767991,285.043856274785,279.508497187474,360.555127546399,347.311099736245,335.410196624969,316.227766016838,309.232921921325,340.036762718386,333.541601603158
"43",355.316760088797,375,150,145.773797371133,134.629120178363,127.47548783982,125,141.42135623731,125,111.803398874989,103.077640640442,190.394327646598,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,176.776695296637,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,175,150,125,100,75,50,25,0,25,201.556443707464,176.776695296637,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,230.488611432322,206.155281280883,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,237.170824512629,213.600093632938,190.394327646598,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,269.258240356725,246.221445044903,223.606797749979,201.556443707464,180.277563773199,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,103.077640640442,279.508497187474,257.390753524675,235.849528301415,215.058131676066,195.256241897666,176.776695296637,160.078105935821,145.773797371133,127.47548783982,125,127.47548783982,291.547594742265,270.416345659799,250,230.488611432322,212.132034355964,195.256241897666,180.277563773199,167.705098312484,152.069063257455,305.163890393343,285.043856274785,265.753645318366,230.488611432322,215.058131676066,201.556443707464,190.394327646598,175,250,235.849528301415,223.606797749979,213.600093632938,206.155281280883,285.043856274785,270.416345659799,257.390753524675,246.221445044903,237.170824512628,305.163890393343,291.547594742265,279.508497187474,269.258240356725,261.007662722764,340.036762718386,325.960120260133,313.249102153542,302.076149339864,292.617497767991,285.043856274785,375,360.555127546399,347.311099736245,325,316.227766016838,348.209706929603,340.036762718386
"44",336.340601176843,355.316760088797,152.069063257455,160.078105935821,145.773797371133,134.629120178363,127.47548783982,160.078105935821,141.42135623731,125,111.803398874989,213.600093632938,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,201.556443707464,176.776695296637,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,200,175,150,125,100,75,50,25,0,226.384628453436,201.556443707464,176.776695296637,152.069063257455,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,254.950975679639,230.488611432322,206.155281280883,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,261.007662722764,237.170824512629,213.600093632938,190.394327646598,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,292.617497767991,269.258240356725,246.221445044903,223.606797749979,201.556443707464,180.277563773199,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,302.076149339865,279.508497187474,257.390753524675,235.849528301415,215.058131676066,195.256241897666,176.776695296637,160.078105935821,134.629120178363,127.47548783982,125,313.249102153542,291.547594742265,270.416345659799,250,230.488611432322,212.132034355964,195.256241897666,180.277563773199,158.113883008419,325.960120260133,305.163890393343,285.043856274785,247.487373415292,230.488611432322,215.058131676066,201.556443707464,176.776695296637,265.753645318366,250,235.849528301415,223.606797749979,213.600093632938,301.039864469808,285.043856274785,270.416345659799,257.390753524675,246.221445044903,320.156211871643,305.163890393343,291.547594742265,279.508497187474,269.258240356725,355.316760088798,340.036762718386,325.960120260132,313.249102153542,302.076149339864,292.617497767991,390.512483795333,375,360.555127546399,335.410196624968,325,357.945526581909,348.209706929603
"45",536.772763839597,559.016994374948,265.753645318366,195.256241897667,212.132034355964,230.488611432322,250,160.078105935821,176.776695296637,195.256241897667,215.058131676066,103.077640640442,125,141.42135623731,160.078105935821,180.2775637732,201.556443707464,223.606797749979,90.1387818865999,106.066017177982,125,145.773797371133,167.705098312484,190.394327646598,213.600093632938,55.9016994374947,70.7106781186549,90.1387818865999,111.80339887499,134.629120178363,158.113883008419,182.002747232013,206.155281280883,230.488611432322,254.950975679639,35.3553390593274,55.9016994374949,79.0569415042097,103.077640640442,127.47548783982,152.069063257456,176.776695296637,201.556443707464,226.384628453436,0,25,50.0000000000002,75.0000000000002,100,125,150,175,200,225,250,275,35.3553390593274,25,35.3553390593274,55.9016994374949,79.0569415042097,103.077640640442,127.47548783982,152.069063257456,176.776695296637,201.556443707464,226.384628453436,251.246890528022,276.134025429682,55.9016994374947,50,55.9016994374947,70.7106781186549,90.1387818865999,111.80339887499,134.629120178363,158.113883008419,182.002747232013,206.155281280883,230.488611432322,254.950975679639,279.508497187474,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865999,106.066017177982,125,145.773797371133,167.705098312484,190.394327646598,213.600093632938,237.170824512629,111.803398874989,103.077640640442,100,103.077640640442,111.80339887499,125,141.42135623731,160.078105935821,201.556443707464,223.606797749979,246.221445044903,134.629120178363,127.47548783982,125,127.47548783982,134.629120178363,145.773797371133,160.078105935821,176.776695296637,215.058131676066,158.113883008419,152.069063257455,150,158.113883008419,167.705098312484,180.2775637732,195.256241897667,250,182.002747232013,190.394327646598,201.556443707464,215.058131676066,230.488611432322,201.556443707464,206.155281280883,213.600093632938,223.606797749979,235.849528301415,226.384628453435,230.488611432322,237.170824512629,246.221445044903,257.390753524675,250,251.246890528022,254.950975679639,261.007662722764,269.258240356725,279.508497187474,276.134025429682,275,276.134025429682,285.043856274785,292.617497767991,309.232921921325,316.227766016838
"46",514.78150704935,536.772763839597,247.487373415292,180.2775637732,195.256241897667,212.132034355964,230.488611432322,145.773797371133,160.078105935821,176.776695296637,195.256241897667,100,111.80339887499,125,141.42135623731,160.078105935821,180.2775637732,201.556443707464,79.0569415042095,90.1387818865999,106.066017177982,125,145.773797371133,167.705098312484,190.394327646598,50,55.9016994374948,70.7106781186549,90.1387818865999,111.80339887499,134.629120178363,158.113883008419,182.002747232013,206.155281280883,230.488611432322,25,35.3553390593275,55.9016994374949,79.0569415042097,103.077640640442,127.47548783982,152.069063257456,176.776695296637,201.556443707464,25,0,25.0000000000002,50.0000000000002,75.0000000000002,100,125,150,175,200,225,250,55.9016994374947,35.3553390593274,25,35.3553390593275,55.9016994374949,79.0569415042097,103.077640640442,127.47548783982,152.069063257456,176.776695296637,201.556443707464,226.384628453436,251.246890528022,70.7106781186548,55.9016994374947,50,55.9016994374948,70.7106781186549,90.1387818865999,111.80339887499,134.629120178363,158.113883008419,182.002747232013,206.155281280883,230.488611432322,254.950975679639,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865999,106.066017177982,125,145.773797371133,167.705098312484,190.394327646598,213.600093632938,125,111.803398874989,103.077640640442,100,103.077640640442,111.80339887499,125,141.42135623731,180.2775637732,201.556443707464,223.606797749979,145.773797371133,134.629120178363,127.47548783982,125,127.47548783982,134.629120178363,145.773797371133,160.078105935821,195.256241897667,167.705098312484,158.113883008419,152.069063257455,152.069063257456,158.113883008419,167.705098312484,180.2775637732,230.488611432322,176.776695296637,182.002747232013,190.394327646598,201.556443707464,215.058131676066,200,201.556443707464,206.155281280883,213.600093632938,223.606797749979,225,226.384628453435,230.488611432322,237.170824512629,246.221445044903,251.246890528022,250,251.246890528022,254.950975679639,261.007662722764,269.258240356725,279.508497187474,276.134025429682,275,279.508497187474,285.043856274785,304.138126514911,309.232921921325
"47",493.0770730829,514.78150704935,230.488611432322,167.705098312484,180.277563773199,195.256241897666,212.132034355964,134.629120178363,145.773797371133,160.078105935821,176.776695296637,103.077640640442,103.077640640442,111.803398874989,125,141.42135623731,160.078105935821,180.277563773199,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,167.705098312484,55.9016994374948,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,182.002747232013,206.155281280883,35.3553390593275,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,176.776695296637,50.0000000000002,25.0000000000002,0,25,50,75,100,125,150,175,200,225,79.0569415042097,55.9016994374949,35.3553390593275,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,176.776695296637,201.556443707464,226.384628453435,90.1387818865999,70.7106781186549,55.9016994374948,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,182.002747232013,206.155281280883,230.488611432322,125,106.066017177982,90.1387818865999,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,167.705098312484,190.394327646598,141.42135623731,125,111.80339887499,103.077640640442,100,103.077640640442,111.803398874989,125,160.078105935821,180.277563773199,201.556443707464,160.078105935821,145.773797371133,134.629120178363,127.47548783982,125,127.47548783982,134.629120178363,145.773797371133,176.776695296637,180.2775637732,167.705098312484,158.113883008419,150,152.069063257455,158.113883008419,167.705098312484,212.132034355964,175,176.776695296637,182.002747232013,190.394327646598,201.556443707464,201.556443707464,200,201.556443707464,206.155281280883,213.600093632938,226.384628453435,225,226.384628453435,230.488611432322,237.170824512628,254.950975679639,251.246890528022,250,251.246890528022,254.950975679639,261.007662722764,285.043856274785,279.508497187474,276.134025429682,276.134025429682,279.508497187474,301.039864469807,304.138126514911
"48",471.69905660283,493.0770730829,215.058131676066,158.113883008419,167.705098312484,180.277563773199,195.256241897666,127.47548783982,134.629120178363,145.773797371133,160.078105935821,111.80339887499,100,103.077640640442,111.803398874989,125,141.42135623731,160.078105935821,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,70.7106781186549,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,182.002747232013,55.9016994374949,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,75.0000000000002,50.0000000000002,25,0,25,50,75,100,125,150,175,200,103.077640640442,79.0569415042097,55.9016994374949,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,176.776695296637,201.556443707464,111.80339887499,90.1387818865999,70.7106781186549,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,182.002747232013,206.155281280883,145.773797371133,125,106.066017177982,90.1387818865999,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,167.705098312484,160.078105935821,141.42135623731,125,111.80339887499,103.077640640442,100,103.077640640442,111.803398874989,141.42135623731,160.078105935821,180.277563773199,176.776695296637,160.078105935821,145.773797371133,134.629120178363,127.47548783982,125,127.47548783982,134.629120178363,160.078105935821,195.256241897667,180.2775637732,167.705098312484,152.069063257455,150,152.069063257455,158.113883008419,195.256241897666,176.776695296637,175,176.776695296637,182.002747232013,190.394327646598,206.155281280883,201.556443707464,200,201.556443707464,206.155281280883,230.488611432322,226.384628453435,225,226.384628453435,230.488611432322,261.007662722764,254.950975679639,251.246890528022,250,251.246890528022,254.950975679639,292.617497767991,285.043856274785,279.508497187474,275,276.134025429682,300,301.039864469807
"49",450.693909432999,471.69905660283,201.556443707464,152.069063257455,158.113883008419,167.705098312484,180.277563773199,125,127.47548783982,134.629120178363,145.773797371133,125,103.077640640442,100,103.077640640442,111.803398874989,125,141.42135623731,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,90.1387818865999,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,79.0569415042097,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,100,75.0000000000002,50,25,0,25,50,75,100,125,150,175,127.47548783982,103.077640640442,79.0569415042097,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,176.776695296637,134.629120178363,111.80339887499,90.1387818865999,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,182.002747232013,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,145.773797371133,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,103.077640640442,125,141.42135623731,160.078105935821,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,127.47548783982,125,127.47548783982,145.773797371133,212.132034355964,195.256241897667,180.2775637732,158.113883008419,152.069063257455,150,152.069063257455,180.277563773199,182.002747232013,176.776695296637,175,176.776695296637,182.002747232013,213.600093632938,206.155281280883,201.556443707464,200,201.556443707464,237.170824512629,230.488611432322,226.384628453435,225,226.384628453435,269.258240356725,261.007662722764,254.950975679639,251.246890528022,250,251.246890528022,302.076149339864,292.617497767991,285.043856274785,276.134025429682,275,301.039864469807,300
"50",430.116263352131,450.693909432999,190.394327646598,150,152.069063257455,158.113883008419,167.705098312484,127.47548783982,125,127.47548783982,134.629120178363,141.42135623731,111.803398874989,103.077640640442,100,103.077640640442,111.803398874989,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,111.80339887499,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,125,100,75,50,25,0,25,50,75,100,125,150,152.069063257456,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,158.113883008419,134.629120178363,111.80339887499,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,158.113883008419,190.394327646598,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,125,201.556443707464,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,100,111.803398874989,125,141.42135623731,215.058131676066,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,127.47548783982,125,134.629120178363,230.488611432322,212.132034355964,195.256241897667,167.705098312484,158.113883008419,152.069063257455,150,167.705098312484,190.394327646598,182.002747232013,176.776695296637,175,176.776695296637,223.606797749979,213.600093632938,206.155281280883,201.556443707464,200,246.221445044903,237.170824512628,230.488611432322,226.384628453435,225,279.508497187474,269.258240356725,261.007662722764,254.950975679639,251.246890528022,250,313.249102153542,302.076149339864,292.617497767991,279.508497187474,276.134025429682,304.138126514911,301.039864469807
"51",410.030486671418,430.116263352131,182.002747232013,152.069063257455,150,152.069063257455,158.113883008419,134.629120178363,127.47548783982,125,127.47548783982,160.078105935821,125,111.803398874989,103.077640640442,100,103.077640640442,111.803398874989,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,150,125,100,75,50,25,0,25,50,75,100,125,176.776695296637,152.069063257456,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,127.47548783982,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,134.629120178363,213.600093632938,190.394327646598,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,106.066017177982,223.606797749979,201.556443707464,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,103.077640640442,103.077640640442,111.803398874989,125,235.849528301415,215.058131676066,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,127.47548783982,127.47548783982,250,230.488611432322,212.132034355964,180.277563773199,167.705098312484,158.113883008419,152.069063257455,158.113883008419,201.556443707464,190.394327646598,182.002747232013,176.776695296637,175,235.849528301415,223.606797749979,213.600093632938,206.155281280883,201.556443707464,257.390753524675,246.221445044903,237.170824512628,230.488611432322,226.384628453435,291.547594742265,279.508497187474,269.258240356725,261.007662722764,254.950975679639,251.246890528022,325.960120260133,313.249102153542,302.076149339864,285.043856274785,279.508497187474,309.232921921325,304.138126514911
"52",390.512483795333,410.030486671418,176.776695296637,158.113883008419,152.069063257455,150,152.069063257455,145.773797371133,134.629120178363,127.47548783982,125,180.2775637732,141.42135623731,125,111.803398874989,103.077640640442,100,103.077640640442,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,152.069063257456,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,175,150,125,100,75,50,25,0,25,50,75,100,201.556443707464,176.776695296637,152.069063257456,127.47548783982,103.077640640442,79.0569415042095,55.9016994374947,35.3553390593274,25,35.3553390593274,55.9016994374947,79.0569415042095,103.077640640442,206.155281280883,182.002747232013,158.113883008419,134.629120178363,111.803398874989,90.1387818865997,70.7106781186548,55.9016994374947,50,55.9016994374947,70.7106781186548,90.1387818865997,111.803398874989,237.170824512629,213.600093632938,190.394327646598,167.705098312484,145.773797371133,125,106.066017177982,90.1387818865997,79.0569415042095,75,79.0569415042095,90.1387818865997,246.221445044903,223.606797749979,201.556443707464,180.2775637732,160.078105935821,141.42135623731,125,111.803398874989,100,103.077640640442,111.803398874989,257.390753524675,235.849528301415,215.058131676066,195.256241897667,176.776695296637,160.078105935821,145.773797371133,134.629120178363,125,270.416345659799,250,230.488611432322,195.256241897666,180.277563773199,167.705098312484,158.113883008419,152.069063257455,215.058131676066,201.556443707464,190.394327646598,182.002747232013,176.776695296637,250,235.849528301415,223.606797749979,213.600093632938,206.155281280883,270.416345659799,257.390753524675,246.221445044903,237.170824512628,230.488611432322,305.163890393343,291.547594742265,279.508497187474,269.258240356725,261.007662722764,254.950975679639,340.036762718386,325.960120260133,313.249102153542,292.617497767991,285.043856274785,316.227766016838,309.232921921325
