"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120"
"1",0,25,176.776695296637,35.3553390593274,25,35.3553390593274,55.9016994374947,111.803398874989,254.950975679639,190.394327646598,213.600093632938,111.803398874989,316.227766016838,215.058131676066,1044.32992871027,1019.80390271856,1073.83657974573,1049.40459309077,1025,1000.62480480948,976.281209488332,951.971638232989,1128.05141726785,1103.68700273221,1055.04739230046,1030.77640640442,1006.54110695987,982.344135219425,1133.85404704486,1109.61705105861,1085.41466730462,1061.24926383956,1037.12342563458,1013.03997946774,989.002022242624,965.012953280939,1116.07571427749,1092.01648339208,1068.00046816469,1044.03065089106,1020.11028815516,996.242942258564,1171.00384286304,1147.00697469545,1123.05387226081,1099.14739684903,1075.29065838033,1051.48704224065,1027.74023955472,1004.05428140116,980.433577556379,1154.33963806152,1130.5419054595,1106.79718105893,1083.10895112172,1059.48100502085,1035.91746775503,1012.42283656583,989.002022242624,1091.44399764715,1068.00046816469,1044.62912078881,1147.00697469545,1123.61025271221,1100.28405423327,1077.0329614269,1155.96280216969,1132.75107592092,1109.61705105861,1086.56569060504,1063.60236930913,1040.73291482493,1017.96365357512,995.301461869719,972.753822917186,1165.38620208067,1142.36596587959,1119.43065886191,1096.58560997307,1073.83657974573,1051.18980208143,1028.65203057205,1006.23058987491,983.933432707721,1175.26592735432,1152.44305716161,1129.7123527695,1107.07949127423,1084.55059817419,1062.1322893124,1039.83171715427,1017.65662185238,995.615387586994,1231.10722522451,1208.30459735946,1185.59057013794,1162.9703349613,1140.4494727957,1118.03398874989,1095.73035004056,1073.54552767919,1051.48704224065,1218.86217432489,1196.34861140054,1173.93568818739,1151.6292806281,1129.43569980765,1107.3617295175,1085.41466730462,1207.52846757333,1185.32695911297,1163.23901241318,1141.27122105133,930.053761886914,1197.13198938129,1175.26592735432,985.203024761902,1020.11028815516,1000,1035.01207722422
"2",25,0,201.556443707464,55.9016994374947,35.3553390593274,25,35.3553390593274,134.629120178363,230.488611432322,213.600093632938,190.394327646598,125,292.617497767991,230.488611432322,1068.8779163216,1044.32992871027,1098.29413182444,1073.83657974573,1049.40459309077,1025,1000.62480480948,976.281209488332,1152.44305716161,1128.05141726785,1079.35165724615,1055.04739230046,1030.77640640442,1006.54110695987,1158.12348219005,1133.85404704486,1109.61705105861,1085.41466730462,1061.24926383956,1037.12342563458,1013.03997946774,989.002022242624,1140.17542509914,1116.07571427749,1092.01648339208,1068.00046816469,1044.03065089106,1020.11028815516,1195.04184027171,1171.00384286304,1147.00697469545,1123.05387226081,1099.14739684903,1075.29065838033,1051.48704224065,1027.74023955472,1004.05428140116,1178.18716679482,1154.33963806152,1130.5419054595,1106.79718105893,1083.10895112172,1059.48100502085,1035.91746775503,1012.42283656583,1114.95515604889,1091.44399764715,1068.00046816469,1170.46999107196,1147.00697469545,1123.61025271221,1100.28405423327,1179.24764150708,1155.96280216969,1132.75107592092,1109.61705105861,1086.56569060504,1063.60236930913,1040.73291482493,1017.96365357512,995.301461869719,1188.48643240047,1165.38620208067,1142.36596587959,1119.43065886191,1096.58560997307,1073.83657974573,1051.18980208143,1028.65203057205,1006.23058987491,1198.17569663218,1175.26592735432,1152.44305716161,1129.7123527695,1107.07949127423,1084.55059817419,1062.1322893124,1039.83171715427,1017.65662185238,1253.99362039845,1231.10722522451,1208.30459735946,1185.59057013794,1162.9703349613,1140.4494727957,1118.03398874989,1095.73035004056,1073.54552767919,1241.47090179351,1218.86217432489,1196.34861140054,1173.93568818739,1151.6292806281,1129.43569980765,1107.3617295175,1229.83738762488,1207.52846757333,1185.32695911297,1163.23901241318,950.328890437411,1219.11853402366,1197.13198938129,1005.60926805594,1040.43260233424,1020.11028815516,1055.04739230046
"3",176.776695296637,201.556443707464,0,150,175,200,225,79.0569415042094,425.73465914816,50,378.318648760539,145.773797371132,480.884601541783,158.113883008419,867.827747885489,843.35638967165,897.566153550812,873.212459828649,848.896342317482,824.621125123532,800.390529679106,776.208734813001,951.971638232989,927.698765763974,879.275269753449,855.131568824354,831.038506929733,807.000619578449,958.18839483684,934.07708461347,910.013736160065,886.002257333468,862.046982478334,838.152730712011,814.324873745117,790.569415042095,941.076511235936,917.196816392207,893.378419260282,869.626356546304,845.946215784432,822.344210169926,996.242942258564,972.432516938836,948.683298050514,925,901.387818865997,877.852493303972,854.400374531753,831.038506929733,807.774721070176,980.433577556379,956.882960450232,933.407735129724,910.013736160065,886.70739254841,863.495801958527,840.386815698581,817.389136213591,919.238815542512,896.172416446746,873.212459828649,975,951.971638232989,929.045208803102,906.228448019593,984.885780179611,962.094070244693,939.414711402797,916.856041044613,894.427190999916,872.13817712562,850,828.02475808396,806.225774829855,995.301461869719,972.753822917186,950.328890437411,928.035559663529,905.883546599672,883.883476483184,862.046982478333,840.386815698581,818.91696770796,1006.23058987491,983.933432707722,961.769203083567,939.747306460625,917.877987534291,896.172416446746,874.642784226795,853.302408293801,832.165848854662,1062.1322893124,1039.83171715427,1017.65662185238,995.615387586994,973.717104707522,951.971638232989,930.38970329642,908.982948134892,887.764045228235,1051.48704224065,1029.5630140987,1007.78221853732,986.154146165801,964.689069078737,943.39811320566,922.293337284836,1041.93329920874,1020.41658159793,999.062060134404,977.880360780397,778.620575119872,1033.50133042972,1012.42283656583,832.541290267336,867.827747885489,849.264387573151,884.590300647707
"4",35.3553390593274,55.9016994374947,150,0,25,50,75,79.0569415042095,276.134025429682,158.113883008419,230.488611432322,79.0569415042095,333.541601603158,180.277563773199,1015.19702521235,990.580637807947,1044.32992871027,1019.80390271856,995.301461869719,970.82439194738,946.374661537385,921.954445729289,1098.29413182444,1073.83657974573,1025,1000.62480480948,976.281209488332,951.971638232989,1103.68700273221,1079.35165724615,1055.04739230046,1030.77640640442,1006.54110695987,982.344135219425,958.18839483684,934.07708461347,1085.41466730462,1061.24926383956,1037.12342563458,1013.03997946774,989.002022242624,965.012953280939,1140.17542509914,1116.07571427749,1092.01648339208,1068.00046816469,1044.03065089106,1020.11028815516,996.242942258564,972.432516938836,948.683298050514,1123.05387226081,1099.14739684903,1075.29065838033,1051.48704224065,1027.74023955472,1004.05428140116,980.433577556379,956.882960450232,1059.48100502085,1035.91746775503,1012.42283656583,1114.95515604889,1091.44399764715,1068.00046816469,1044.62912078881,1123.61025271221,1100.28405423327,1077.0329614269,1053.8619454179,1030.77640640442,1007.78221853732,984.88578017961,962.094070244693,939.414711402797,1132.75107592092,1109.61705105861,1086.56569060504,1063.60236930913,1040.73291482493,1017.96365357512,995.301461869719,972.753822917186,950.328890437411,1142.36596587959,1119.43065886191,1096.58560997307,1073.83657974573,1051.18980208143,1028.65203057205,1006.23058987491,983.933432707721,961.769203083567,1198.17569663218,1175.26592735432,1152.44305716161,1129.7123527695,1107.07949127423,1084.55059817419,1062.1322893124,1039.83171715427,1017.65662185238,1185.59057013794,1162.9703349613,1140.4494727957,1118.03398874989,1095.73035004056,1073.54552767919,1051.48704224065,1173.93568818739,1151.6292806281,1129.43569980765,1107.3617295175,895.125689498408,1163.23901241318,1141.27122105133,950.328890437411,985.203024761902,965.012953280939,1000
"5",25,35.3553390593274,175,25,0,25,50,103.077640640442,251.246890528022,182.002747232013,206.155281280883,90.1387818865997,309.232921921325,195.256241897666,1039.83171715427,1015.19702521235,1068.8779163216,1044.32992871027,1019.80390271856,995.301461869719,970.82439194738,946.374661537385,1122.77557864428,1098.29413182444,1049.40459309077,1025,1000.62480480948,976.281209488332,1128.05141726785,1103.68700273221,1079.35165724615,1055.04739230046,1030.77640640442,1006.54110695987,982.344135219425,958.18839483684,1109.61705105861,1085.41466730462,1061.24926383956,1037.12342563458,1013.03997946774,989.002022242624,1164.3131022195,1140.17542509914,1116.07571427749,1092.01648339208,1068.00046816469,1044.03065089106,1020.11028815516,996.242942258564,972.432516938836,1147.00697469545,1123.05387226081,1099.14739684903,1075.29065838033,1051.48704224065,1027.74023955472,1004.05428140116,980.433577556379,1083.10895112172,1059.48100502085,1035.91746775503,1138.52975367357,1114.95515604889,1091.44399764715,1068.00046816469,1147.00697469545,1123.61025271221,1100.28405423327,1077.0329614269,1053.8619454179,1030.77640640442,1007.78221853732,984.88578017961,962.094070244693,1155.96280216969,1132.75107592092,1109.61705105861,1086.56569060504,1063.60236930913,1040.73291482493,1017.96365357512,995.301461869719,972.753822917186,1165.38620208067,1142.36596587959,1119.43065886191,1096.58560997307,1073.83657974573,1051.18980208143,1028.65203057205,1006.23058987491,983.933432707721,1221.16747418198,1198.17569663218,1175.26592735432,1152.44305716161,1129.7123527695,1107.07949127423,1084.55059817419,1062.1322893124,1039.83171715427,1208.30459735946,1185.59057013794,1162.9703349613,1140.4494727957,1118.03398874989,1095.73035004056,1073.54552767919,1196.34861140054,1173.93568818739,1151.6292806281,1129.43569980765,915.491671180028,1185.32695911297,1163.23901241318,970.82439194738,1005.60926805594,985.203024761902,1020.11028815516
"6",35.3553390593274,25,200,50,25,0,25,127.47548783982,226.384628453435,206.155281280883,182.002747232013,106.066017177982,285.043856274785,212.132034355964,1064.48344280219,1039.83171715427,1093.44638643145,1068.8779163216,1044.32992871027,1019.80390271856,995.301461869719,970.82439194738,1147.27939055838,1122.77557864428,1073.83657974573,1049.40459309077,1025,1000.62480480948,1152.44305716161,1128.05141726785,1103.68700273221,1079.35165724615,1055.04739230046,1030.77640640442,1006.54110695987,982.344135219425,1133.85404704486,1109.61705105861,1085.41466730462,1061.24926383956,1037.12342563458,1013.03997946774,1188.48643240047,1164.3131022195,1140.17542509914,1116.07571427749,1092.01648339208,1068.00046816469,1044.03065089106,1020.11028815516,996.242942258564,1171.00384286304,1147.00697469545,1123.05387226081,1099.14739684903,1075.29065838033,1051.48704224065,1027.74023955472,1004.05428140116,1106.79718105893,1083.10895112172,1059.48100502085,1162.16392991695,1138.52975367357,1114.95515604889,1091.44399764715,1170.46999107196,1147.00697469545,1123.61025271221,1100.28405423327,1077.0329614269,1053.8619454179,1030.77640640442,1007.78221853732,984.88578017961,1179.24764150708,1155.96280216969,1132.75107592092,1109.61705105861,1086.56569060504,1063.60236930913,1040.73291482493,1017.96365357512,995.301461869719,1188.48643240047,1165.38620208067,1142.36596587959,1119.43065886191,1096.58560997307,1073.83657974573,1051.18980208143,1028.65203057205,1006.23058987491,1244.23671381293,1221.16747418198,1198.17569663218,1175.26592735432,1152.44305716161,1129.7123527695,1107.07949127423,1084.55059817419,1062.1322893124,1231.10722522451,1208.30459735946,1185.59057013794,1162.9703349613,1140.4494727957,1118.03398874989,1095.73035004056,1218.86217432489,1196.34861140054,1173.93568818739,1151.6292806281,936.082261342453,1207.52846757333,1185.32695911297,991.526600752597,1026.21878758869,1005.60926805594,1040.43260233424
"7",55.9016994374947,35.3553390593274,225,75,50,25,0,152.069063257455,201.556443707464,230.488611432322,158.113883008419,125,261.007662722764,230.488611432322,1089.1510455396,1064.48344280219,1118.03398874989,1093.44638643145,1068.8779163216,1044.32992871027,1019.80390271856,995.301461869719,1171.8041645258,1147.27939055838,1098.29413182444,1073.83657974573,1049.40459309077,1025,1176.86022959398,1152.44305716161,1128.05141726785,1103.68700273221,1079.35165724615,1055.04739230046,1030.77640640442,1006.54110695987,1158.12348219005,1133.85404704486,1109.61705105861,1085.41466730462,1061.24926383956,1037.12342563458,1212.69328356349,1188.48643240047,1164.3131022195,1140.17542509914,1116.07571427749,1092.01648339208,1068.00046816469,1044.03065089106,1020.11028815516,1195.04184027171,1171.00384286304,1147.00697469545,1123.05387226081,1099.14739684903,1075.29065838033,1051.48704224065,1027.74023955472,1130.5419054595,1106.79718105893,1083.10895112172,1185.85412256314,1162.16392991695,1138.52975367357,1114.95515604889,1193.99539362596,1170.46999107196,1147.00697469545,1123.61025271221,1100.28405423327,1077.0329614269,1053.8619454179,1030.77640640442,1007.78221853732,1202.60134708057,1179.24764150708,1155.96280216969,1132.75107592092,1109.61705105861,1086.56569060504,1063.60236930913,1040.73291482493,1017.96365357512,1211.66208160526,1188.48643240047,1165.38620208067,1142.36596587959,1119.43065886191,1096.58560997307,1073.83657974573,1051.18980208143,1028.65203057205,1267.37918556366,1244.23671381293,1221.16747418198,1198.17569663218,1175.26592735432,1152.44305716161,1129.7123527695,1107.07949127423,1084.55059817419,1253.99362039845,1231.10722522451,1208.30459735946,1185.59057013794,1162.9703349613,1140.4494727957,1118.03398874989,1241.47090179351,1218.86217432489,1196.34861140054,1173.93568818739,956.882960450232,1229.83738762488,1207.52846757333,1012.42283656583,1047.0195795686,1026.21878758869,1060.95475869615
"8",111.803398874989,134.629120178363,79.0569415042094,79.0569415042095,103.077640640442,127.47548783982,152.069063257455,0,350,79.0569415042094,301.039864469807,70.7106781186548,403.112887414927,127.47548783982,937.083240699566,912.414379544733,965.983954318083,941.408519188137,916.856041044612,892.328414878737,867.827747885489,843.35638967165,1019.80390271856,995.301461869719,946.374661537385,921.954445729289,897.566153550812,873.212459828649,1025,1000.62480480948,976.281209488332,951.971638232989,927.698765763974,903.465549979633,879.275269753449,855.131568824354,1006.54110695987,982.344135219425,958.18839483684,934.07708461347,910.013736160065,886.002257333467,1061.24926383956,1037.12342563458,1013.03997946774,989.002022242624,965.012953280939,941.076511235936,917.196816392207,893.378419260282,869.626356546304,1044.03065089106,1020.11028815516,996.242942258564,972.432516938836,948.683298050514,925,901.387818865997,877.852493303972,980.433577556379,956.882960450232,933.407735129723,1035.91746775503,1012.42283656583,989.002022242624,965.660395791398,1044.62912078881,1021.33491079077,998.123238883856,975,951.971638232989,929.045208803102,906.228448019593,883.529852353615,860.958767886128,1053.8619454179,1030.77640640442,1007.78221853732,984.88578017961,962.094070244693,939.414711402797,916.856041044612,894.427190999916,872.13817712562,1063.60236930913,1040.73291482493,1017.96365357512,995.301461869719,972.753822917186,950.328890437411,928.035559663529,905.883546599672,883.883476483184,1119.43065886191,1096.58560997307,1073.83657974573,1051.18980208143,1028.65203057205,1006.23058987491,983.933432707721,961.769203083567,939.747306460625,1107.07949127423,1084.55059817419,1062.1322893124,1039.83171715427,1017.65662185238,995.615387586994,973.717104707522,1095.73035004056,1073.54552767919,1051.48704224065,1029.5630140987,820.060973342836,1085.41466730462,1063.60236930913,875,910.013736160065,890.224690738243,925.337776166087
"9",254.950975679639,230.488611432322,425.73465914816,276.134025429682,251.246890528022,226.384628453435,201.556443707464,350,0,425.73465914816,55.9016994374947,304.138126514911,70.7106781186548,395.284707521047,1283.79320764678,1258.96783120142,1311.72596223449,1286.95376762337,1262.19055613643,1237.43686707646,1212.69328356349,1187.96043705167,1364.73440639562,1340.00932832574,1290.59094991403,1265.89889011722,1241.21915873064,1216.55250605964,1368.6215693171,1343.96800557156,1319.32748019588,1294.70073762241,1270.08857958805,1245.49187070812,1220.91154470748,1196.34861140054,1348.37865601618,1323.82022948737,1299.27864601863,1274.7548783982,1250.249975005,1225.76506721313,1402.23036623802,1377.72457334549,1353.23686027244,1328.76822659183,1304.31974607456,1279.89257361702,1255.48795294897,1231.10722522451,1206.75183861472,1382.93166859393,1358.53781691935,1334.16640641263,1309.81868974297,1285.49601321824,1261.19982556294,1236.9316876853,1212.69328356349,1315.76973669408,1291.55913530895,1267.37918556366,1370.44700736657,1346.29120178363,1322.16678221774,1298.07549857472,1377.04393539204,1353.00591277348,1329.0033860002,1305.03831361382,1281.1127975319,1257.22909606802,1233.3896383544,1209.59704034029,1185.85412256314,1384.06105356664,1360.14705087354,1336.27280148928,1312.44047484067,1288.65239688599,1264.91106406735,1241.21915873064,1217.57956618859,1193.99539362596,1391.49200500757,1367.70793665899,1343.96800557156,1320.27459265109,1296.63024798899,1273.0377056474,1249.49989995998,1226.01998352392,1202.60134708057,1446.76362962303,1423.02494707577,1399.33019691565,1375.68164921976,1352.081728299,1328.53302555864,1305.03831361382,1281.60056179763,1258.22295321616,1431.12717813617,1407.56882602592,1384.06105356664,1360.60648241878,1337.20791203163,1313.86833434709,1290.59094991403,1416.20090382685,1392.83882771841,1369.53459248023,1346.29120178363,1118.03398874989,1402.007489281,1378.85822331377,1173.93568818739,1207.52846757333,1185.32695911297,1219.11853402366
"10",190.394327646598,213.600093632938,50,158.113883008419,182.002747232013,206.155281280883,230.488611432322,79.0569415042094,425.73465914816,0,375,127.47548783982,475.657439761011,111.803398874989,859.142013871979,834.415963413932,887.764045228235,863.133825081604,838.525491562421,813.941029804986,789.382670192347,764.852927038918,941.408519188137,916.856041044613,867.827747885489,843.35638967165,818.91696770796,794.512429103535,946.374661537385,921.954445729289,897.566153550812,873.212459828649,848.896342317482,824.621125123532,800.390529679106,776.208734813001,927.698765763974,903.465549979633,879.275269753449,855.131568824354,831.038506929733,807.000619578449,982.344135219425,958.18839483684,934.07708461347,910.013736160065,886.002257333468,862.046982478334,838.152730712011,814.324873745117,790.569415042095,965.012953280939,941.076511235936,917.196816392207,893.378419260282,869.626356546304,845.946215784432,822.344210169926,798.827265433523,901.387818865997,877.852493303972,854.400374531753,956.882960450232,933.407735129724,910.013736160065,886.70739254841,965.660395791398,942.403841248538,919.238815542512,896.172416446746,873.212459828649,850.367567584748,827.647267862343,805.062109405231,782.623792124927,975,951.971638232989,929.045208803102,906.228448019593,883.529852353615,860.958767886128,838.525491562421,816.241385865726,794.11900871343,984.885780179611,962.094070244693,939.414711402797,916.856041044613,894.427190999916,872.13817712562,850,828.02475808396,806.225774829855,1040.73291482493,1017.96365357512,995.301461869719,972.753822917186,950.328890437411,928.035559663529,905.883546599672,883.883476483184,862.046982478333,1028.65203057205,1006.23058987491,983.933432707722,961.769203083567,939.747306460625,917.877987534291,896.172416446746,1017.65662185238,995.615387586994,973.717104707522,951.971638232989,745.821694508815,1007.78221853732,986.154146165801,800.390529679106,835.53874835342,816.241385865725,851.46931829632
